Physical Time (s),aphi_alt_flux_top Monitor (kg-m/s^3): top_cv1,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv2,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv3,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv4,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv5,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv6,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv7
5.905,1.5814844535011185e-11,2.1021441643997773e-11,2.6917354692277746e-11,3.3798937262506455e-11,4.1903907980316351e-11,5.7425427205477609e-11,6.7673516302226384e-11
5.9075,1.5901016903444532e-11,2.1042692069710933e-11,2.6960222391235885e-11,3.3862031264171137e-11,4.1996722176125815e-11,5.7554394859845162e-11,6.7831172334204792e-11
5.91,1.6005167842928761e-11,2.1082938407997835e-11,2.702556251883371e-11,3.3950291213579498e-11,4.2117061111103729e-11,5.7713486346419922e-11,6.802038275394415e-11
5.9125,1.6095013465216501e-11,2.1105950716491859e-11,2.7072228406609319e-11,3.4017182289459348e-11,4.2212034311098686e-11,5.7840440416288336e-11,6.817244308626539e-11
5.915,1.618682640369059e-11,2.1130390673191656e-11,2.712119906322303e-11,3.4086016685885824e-11,4.2308298294524346e-11,5.7966558688594965e-11,6.8321683327148664e-11
5.9175,1.6280029865301423e-11,2.1155874160448835e-11,2.7172271705738466e-11,3.4157014377918953e-11,4.2404906512741349e-11,5.8090881550581059e-11,6.8467126430911551e-11
5.92,1.6373013083695038e-11,2.1181591387085635e-11,2.722409218162714e-11,3.422778215964706e-11,4.2500243976545055e-11,5.821138155233958e-11,6.8606800287573331e-11
5.9225,1.6454096184470251e-11,2.1192991595922395e-11,2.7260222411535377e-11,3.427990144668909e-11,4.2573474504199416e-11,5.8302417992220491e-11,6.8712087211837437e-11
5.925,1.6549711529675197e-11,2.122152438774834e-11,2.7317008822655011e-11,3.4355307388872757e-11,4.2672788607972257e-11,5.842262813190104e-11,6.8847706569036563e-11
5.9275,1.6648048187125709e-11,2.1253379875243528e-11,2.7377501287887099e-11,3.4433907071945796e-11,4.2774793294358605e-11,5.8543827693427037e-11,6.8982583751112478e-11
5.93,1.6746795835686955e-11,2.1286674593826077e-11,2.744021268596735e-11,3.4514375582824905e-11,4.287715437166329e-11,5.8664056256807717e-11,6.9114031606794224e-11
5.9325,1.6847764739296482e-11,2.1323113324764144e-11,2.750695835222713e-11,3.4598555611264722e-11,4.2982231202131643e-11,5.8784795512816035e-11,6.9244399245140129e-11
5.935,1.6904028018953522e-11,2.130942344685177e-11,2.7516784567457436e-11,3.461730550509227e-11,4.3011793907919104e-11,5.8812114050515539e-11,6.9269748428795663e-11
5.9375,1.6977866960997745e-11,2.1317470838460781e-11,2.7551320117781401e-11,3.4663191257271259e-11,4.3071226946730981e-11,5.8873481115020071e-11,6.9331340775874198e-11
5.94,1.7068355706194403e-11,2.1346482288013934e-11,2.7609395743125622e-11,3.4734606984704341e-11,4.3157983073170692e-11,5.8965763616195254e-11,6.9425203398369061e-11
5.9425,1.7143798491763731e-11,2.136013069412911e-11,2.7649762491762123e-11,3.4784486343346613e-11,4.321956859368941e-11,5.9026723787427337e-11,6.9482611138506576e-11
5.945,1.7206185084666956e-11,2.1360705809780045e-11,2.7674993056814089e-11,3.4816115983788982e-11,4.3258358968697279e-11,5.9058244362302596e-11,6.950580396511682e-11
5.9475,1.7269165763355985e-11,2.1364545332679057e-11,2.7703756782366224e-11,3.4850656993220136e-11,4.329910929531043e-11,5.9089880261356951e-11,6.9527837568045118e-11
5.95,1.7332389628942199e-11,2.1371499071522394e-11,2.7736095562172298e-11,3.4888479064006973e-11,4.3342435888195102e-11,5.9123948996051192e-11,6.9551244227258415e-11
5.9525,1.738044030517759e-11,2.1364560806254772e-11,2.775231065729927e-11,3.4907328422576255e-11,4.3363490923711554e-11,5.9129685103918726e-11,6.954185512464829e-11
5.955,1.7412802860313619e-11,2.134261033149132e-11,2.7751520304444461e-11,3.490570167984903e-11,4.3360284316789781e-11,5.9104761303008779e-11,6.9497459339441273e-11
5.9575,1.744800316027499e-11,2.1327271319357581e-11,2.7757118477449709e-11,3.4909559774699114e-11,4.3361848654558274e-11,5.9083789737041992e-11,6.945630467217707e-11
5.96,1.7469201487484635e-11,2.1299502266321691e-11,2.7747624662979215e-11,3.4895348141410694e-11,4.3341948724260703e-11,5.9035327130523331e-11,6.9383734813569246e-11
5.9625,1.7506593705385221e-11,2.1294046060313614e-11,2.7762978235630831e-11,3.4908182362178695e-11,4.335114868714156e-11,5.9020947681740215e-11,6.9347635467962306e-11
5.965,1.7529985377187956e-11,2.1276596562932431e-11,2.7763856982027333e-11,3.4903118704199154e-11,4.3338316128329045e-11,5.8978748551444312e-11,6.9279887112327351e-11
5.9675,1.7551219576949685e-11,2.1261270848160138e-11,2.7766620623338131e-11,3.4898791173261778e-11,4.3325938840816615e-11,5.8937404123253381e-11,6.9212726694920374e-11
5.97,1.7585671094667234e-11,2.1265929287375292e-11,2.7791609552018471e-11,3.4919189545265741e-11,4.3340136346303303e-11,5.8926888825913136e-11,6.917942594611061e-11
5.9725,1.759273005066046e-11,2.124363948279611e-11,2.7783841020818104e-11,3.4900449149016462e-11,4.3308604720617117e-11,5.886047689407482e-11,6.9084281230038507e-11
5.975,1.7581857061475977e-11,2.1206248709046648e-11,2.7757567680041412e-11,3.4860185101724216e-11,4.3252173187981305e-11,5.8764923280501254e-11,6.8957167134332477e-11
5.9775,1.7584757972004685e-11,2.1189815219177921e-11,2.7754290056879216e-11,3.4845327943053797e-11,4.3223077218952491e-11,5.8701726581546321e-11,6.8865428806179803e-11
5.98,1.7588817774706681e-11,2.1179918562796127e-11,2.7756410496874096e-11,3.4835288643025347e-11,4.3198190526062034e-11,5.8643464134838453e-11,6.8778801693811936e-11
5.9825,1.7591441243419191e-11,2.1174130599794358e-11,2.7761506872666725e-11,3.482758289463715e-11,4.3175523651629293e-11,5.8587528213531592e-11,6.869527275345057e-11
5.985,1.7572570556560776e-11,2.1149785089386641e-11,2.7744958525710902e-11,3.4794928979773591e-11,4.312484531783745e-11,5.8499267522787351e-11,6.8576865865560582e-11
5.9875,1.7551802431753499e-11,2.1129010492087145e-11,2.7730733250401731e-11,3.4764890318115844e-11,4.3076166132023304e-11,5.8413166048188557e-11,6.8460845375323346e-11
5.99,1.7530837107901014e-11,2.1113640568693295e-11,2.7720887471260247e-11,3.4739189773310318e-11,4.3032351422803314e-11,5.8332712416057123e-11,6.8351584170915947e-11
5.9925,1.7509330147882019e-11,2.1103558026164791e-11,2.7714918479162499e-11,3.4716801530783956e-11,4.29908388830029e-11,5.8256165168286629e-11,6.8247458436240944e-11
5.995,1.7483502550170129e-11,2.1094675963522857e-11,2.7708631637937823e-11,3.4693611614020262e-11,4.2948243672140804e-11,5.8180572940726345e-11,6.8145147164981731e-11
5.9975,1.7442452797497198e-11,2.1073849047352617e-11,2.7686451227924299e-11,3.4651367256628641e-11,4.2883251143979963e-11,5.8077990109725622e-11,6.8014110546796358e-11
6.0,1.7397251147003865e-11,2.1054988419994989e-11,2.7664594092138828e-11,3.4609095468171863e-11,4.2818023785484522e-11,5.7977381917650258e-11,6.7886032518097179e-11
6.0025,1.7363729725177907e-11,2.1055763575653942e-11,2.766309780824804e-11,3.4589983820722093e-11,4.2778862242237344e-11,5.7909670168537107e-11,6.7794920762458824e-11
6.005,1.7312637480571702e-11,2.1041890652737121e-11,2.7642830147811863e-11,3.4549340554623159e-11,4.2715382793667777e-11,5.7813726914296203e-11,6.76741301979219e-11
6.0075,1.7241221784307102e-11,2.1010757517132586e-11,2.7601001604524397e-11,3.4484506530279483e-11,4.2624165926466304e-11,5.7685695261208722e-11,6.7519568545822649e-11
6.01,1.7166759447526561e-11,2.0981800103066158e-11,2.7559570287712701e-11,3.4419692615829154e-11,4.2533807069664506e-11,5.7560543892098215e-11,6.7369351069306299e-11
6.0125,1.7104640372971758e-11,2.0972017528112364e-11,2.7537894634136618e-11,3.4377846361882108e-11,4.2469331322531329e-11,5.7468268380346963e-11,6.7256649295231559e-11
6.015,1.7020368121502688e-11,2.0941942857102285e-11,2.7491873873625604e-11,3.4308940490221221e-11,4.2375024424425141e-11,5.7343758277647008e-11,6.7110256429916119e-11
6.0175,1.6917244960229894e-11,2.0895325108864623e-11,2.7424876067010752e-11,3.4216060627684165e-11,4.2253634108627976e-11,5.7187643381325869e-11,6.6930798284766933e-11
6.02,1.6825880303394735e-11,2.0867018481051944e-11,2.737698221582844e-11,3.4145102904278934e-11,4.2158025319550446e-11,5.7064384614002693e-11,6.6788889741615352e-11
6.0225,1.6714402408168235e-11,2.0819835320803574e-11,2.7306088026503356e-11,3.4049276422875638e-11,4.203521803424813e-11,5.6910913049070335e-11,6.6615552519932145e-11
6.025,1.6586733130248511e-11,2.0757718404495839e-11,2.7215904162792555e-11,3.3931384965861123e-11,4.1887160691544795e-11,5.6729070917608262e-11,6.6412222932242021e-11
6.0275,1.646763935274028e-11,2.0709798605056974e-11,2.7140444298341494e-11,3.3830754568778246e-11,4.1759601393832634e-11,5.6574788759259794e-11,6.6240723545958106e-11
6.03,1.6345944385168954e-11,2.0661929506030074e-11,2.7063248086093859e-11,3.3728504058458268e-11,4.1629984513069043e-11,5.642026143986341e-11,6.6070649161624336e-11
6.0325,1.621983592641848e-11,2.061169616215567e-11,2.6982215959466243e-11,3.3622636535193694e-11,4.1496790666456189e-11,5.6263745320754422e-11,6.589998058068675e-11
6.035,1.6091686581914869e-11,2.0561965027290053e-11,2.6900233282963018e-11,3.3515776124307425e-11,4.1363728282660262e-11,5.6108799827161457e-11,6.5732783634295328e-11
6.0375,1.5976531095146974e-11,2.0529453908979049e-11,2.683711633037616e-11,3.3430954979156144e-11,4.1255797875098932e-11,5.5985965479913508e-11,6.5601780018950506e-11
6.04,1.5856835419403185e-11,2.0493886172709476e-11,2.6769721615420769e-11,3.3342463893551909e-11,4.1143792305217436e-11,5.5860197203958562e-11,6.5469549754619656e-11
6.0425,1.5718169527531671e-11,2.0437950295521346e-11,2.6678306749241907e-11,3.3227857960372881e-11,4.10036779432915e-11,5.5703043897173474e-11,6.5304041987257816e-11
6.045,1.5592111123512872e-11,2.0397644923883877e-11,2.6603472169138859e-11,3.3132603450629473e-11,4.0887018223774468e-11,5.5576614358134477e-11,6.5173893859364412e-11
6.0475,1.5449304571302282e-11,2.0338326942383479e-11,2.650605276583915e-11,3.3012376312588406e-11,4.0742446526314625e-11,5.5418636926318935e-11,6.5010609818585637e-11
6.05,1.5320562591946861e-11,2.0294819957133037e-11,2.6425453850983069e-11,3.2912096647716574e-11,4.0621908622981928e-11,5.5291675240892871e-11,6.4882798926252499e-11
6.0525,1.5190437784130164e-11,2.0249516580929196e-11,2.634254795403263e-11,3.2810318691398279e-11,4.049996477230308e-11,5.5164512085484574e-11,6.4756127883310748e-11
6.055,1.5057024759952383e-11,2.019997086825047e-11,2.6254941544586937e-11,3.2704331274582811e-11,4.0374222538862648e-11,5.5035521406551074e-11,6.4628575539461422e-11
6.0575,1.4939453825422456e-11,2.0166980183532231e-11,2.6185318760372725e-11,3.2619004969056518e-11,4.0272618018045701e-11,5.4937038092337735e-11,6.4535873885561708e-11
6.06,1.4819269668133228e-11,2.0129129415858304e-11,2.6110551389341719e-11,3.2529226600539098e-11,4.0168073753713508e-11,5.4836763708361831e-11,6.4442234013549267e-11
6.0625,1.4717307613710162e-11,2.0110081324217458e-11,2.6056639407540556e-11,3.2463469044288487e-11,4.0091360144615525e-11,5.4771414277699257e-11,6.4387571769348975e-11
6.065,1.461499669654888e-11,2.0088420732281365e-11,2.6000116791520287e-11,3.2396033499445092e-11,4.0013548745049448e-11,5.4705640548642994e-11,6.4333723709185983e-11
6.0675,1.4528486157075477e-11,2.0081386477808294e-11,2.5960388865987443e-11,3.2348639424115274e-11,3.9959138495227957e-11,5.467035155640625e-11,6.4314670538507132e-11
6.07,1.4442068744990356e-11,2.0072021212303173e-11,2.5918275552503822e-11,3.2298892210390262e-11,3.9903047182980805e-11,5.4634245051489315e-11,6.4295179533890584e-11
6.0725,1.4356505630367623e-11,2.0059826508218847e-11,2.5873433449830913e-11,3.2247084247605849e-11,3.9845728416681305e-11,5.4598076967509553e-11,6.4276807961283219e-11
6.075,1.4256179992120783e-11,2.0026937029054713e-11,2.5805711380485806e-11,3.2170216026448298e-11,3.976151238187763e-11,5.4530736630275899e-11,6.4225015262814712e-11
6.0775,1.4171652651918783e-11,2.0008268171273196e-11,2.5754670240711312e-11,3.2113718131283806e-11,3.9701501742550158e-11,5.4494174900184384e-11,6.4207497593113431e-11
6.08,1.4104084038079929e-11,2.000392411305783e-11,2.5721439991572012e-11,3.2078242366024526e-11,3.9666181447602089e-11,5.4488583530451553e-11,6.4224750345456901e-11
6.0825,1.4038980989523997e-11,1.9997593634684952e-11,2.5686824567431592e-11,3.2042262311200572e-11,3.9631172052427762e-11,5.4483235951300914e-11,6.4242215958171728e-11
6.085,1.3960411123702687e-11,1.9970397137570566e-11,2.5629241856544488e-11,3.1981294855474545e-11,3.9569062405133768e-11,5.4447444251411222e-11,6.422736310802245e-11
6.0875,1.3882651505347145e-11,1.993931241870189e-11,2.556841633298739e-11,3.1917836399665234e-11,3.9505000885346942e-11,5.4409437609160348e-11,6.4211200504629467e-11
6.09,1.385204514718615e-11,1.9957477591416391e-11,2.5564790676571482e-11,3.1919782128140295e-11,3.95157850773785e-11,5.4463077102198634e-11,6.4295643672265141e-11
6.0925,1.3823893063506437e-11,1.9972716150913636e-11,2.5559165809063738e-11,3.1920566456515418e-11,3.9525672688821925e-11,5.4516762548566241e-11,6.43811381188825e-11
6.095,1.3780970623046058e-11,1.996515326269767e-11,2.5529065700960517e-11,3.1894864103289289e-11,3.9507483888737729e-11,5.4536786246260282e-11,6.4429921922567853e-11
6.0975,1.3754839917017991e-11,1.9970913496267144e-11,2.5515797746087796e-11,3.1888880317932755e-11,3.9512751859567014e-11,5.4586190692109993e-11,6.4511375668550808e-11
6.1,1.3732006988662135e-11,1.9974526182807667e-11,2.5501129871505643e-11,3.1882458302765502e-11,3.95183826312067e-11,5.4635772842608081e-11,6.4593308961631509e-11
6.1025,1.3726758696604078e-11,1.9992596121357186e-11,2.5504158358990788e-11,3.189723228711777e-11,3.9548242704703373e-11,5.4714786172920137e-11,6.4707824337787539e-11
6.105,1.3707738818661121e-11,1.9989309158063257e-11,2.5484499006230542e-11,3.1887728057948919e-11,3.9551857364146892e-11,5.4761503172813406e-11,6.4787353641538374e-11
6.1075,1.3706122605509234e-11,1.999984667431572e-11,2.5481926558401836e-11,3.189830425946872e-11,3.9578779479763999e-11,5.483666850070028e-11,6.4898740543542177e-11
6.11,1.3720957655281665e-11,2.0023521767147533e-11,2.5495872614381657e-11,3.1928903141127443e-11,3.9629201715924401e-11,5.4941054254061921e-11,6.5042169302384475e-11
6.1125,1.3723445167965253e-11,2.0026543815994667e-11,2.5487730754211898e-11,3.193540224581461e-11,3.9652652840421428e-11,5.5011981005868451e-11,6.5149064318205879e-11
6.115,1.3743964688843415e-11,2.0044350285221223e-11,2.5497989284647937e-11,3.1963146363129535e-11,3.9701083078089172e-11,5.5113607847888044e-11,6.5289829018142281e-11
6.1175,1.3765376030496764e-11,2.0057397639377998e-11,2.5504369538434635e-11,3.1987642389341565e-11,3.97469605218597e-11,5.5212587114593592e-11,6.5427331670695687e-11
6.12,1.3803998662438408e-11,2.0084799725322007e-11,2.5529052496589192e-11,3.2033716888324696e-11,3.9817315145452498e-11,5.533959901159602e-11,6.5595805715483506e-11
6.1225,1.3859723064674058e-11,2.0126215154573753e-11,2.5571433183634356e-11,3.210056633066708e-11,3.9911592658533978e-11,5.5496078069017714e-11,6.5796731928107273e-11
6.125,1.3916763547004822e-11,2.0164065524274467e-11,2.5611672658729554e-11,3.2165319683458068e-11,4.0003616811747895e-11,5.564909613727497e-11,6.5993888659021171e-11
6.1275,1.3976637425661929e-11,2.0199624184433089e-11,2.565094218346775e-11,3.2230334794579687e-11,4.0096299032811462e-11,5.5801695541984202e-11,6.6190204030635598e-11
6.13,1.4051747385480541e-11,2.0247802885060946e-11,2.5706470567886748e-11,3.2314456184096221e-11,4.0210895287240383e-11,5.5980006757531101e-11,6.6414763756559961e-11
6.1325,1.4130363206653285e-11,2.0294932471543141e-11,2.5761910514428968e-11,3.2398647958427228e-11,4.0325839455701645e-11,5.615799078160581e-11,6.6639018849910273e-11
6.135,1.4197400480787989e-11,2.0323601319914908e-11,2.5797741183436916e-11,3.2460432079193833e-11,4.0415290551016603e-11,5.6304490445638136e-11,6.6827362520427047e-11
6.1375,1.4280115460694928e-11,2.0366127893193813e-11,2.5851415727724948e-11,3.2542881655034266e-11,4.0528366054014624e-11,5.647862461587926e-11,6.7045820757252968e-11
6.14,1.4365646380214656e-11,2.0407289485832884e-11,2.5904756397369793e-11,3.2625123103320426e-11,4.0640916881816409e-11,5.6651018503411231e-11,6.726186380389432e-11
6.1425,1.4437004404206503e-11,2.0427909819615667e-11,2.5936592179779687e-11,3.2683275549044603e-11,4.0726191415347829e-11,5.6789859383981869e-11,6.7440060020256397e-11
6.145,1.451142703135759e-11,2.0448223628788864e-11,2.5969436171679642e-11,3.2742533348327077e-11,4.0812286535148427e-11,5.6927794277061681e-11,6.7616922329807808e-11
6.1475,1.4601706766409232e-11,2.0482895249807848e-11,2.6020772351844787e-11,3.2822851305683336e-11,4.0922037881615106e-11,5.7093690032957465e-11,6.7824133936117565e-11
6.15,1.4696720437978536e-11,2.0518923215208481e-11,2.6074598975005942e-11,3.2906174075887612e-11,4.1033684455637823e-11,5.7258707498057352e-11,6.8028937665520696e-11
6.1525,1.4793835402344959e-11,2.055410634575687e-11,2.6129210083233311e-11,3.2989772856025872e-11,4.114501094502158e-11,5.7422499666372348e-11,6.8231262658236829e-11
6.155,1.4889057479792038e-11,2.0584259717975173e-11,2.6179413791099431e-11,3.3068884426482482e-11,4.1249964705880061e-11,5.7577218599636487e-11,6.8422707241267466e-11
6.1575,1.4986803482715403e-11,2.0614547468091031e-11,2.6231632253297756e-11,3.3149805905131161e-11,4.1356627619795858e-11,5.773276135132695e-11,6.8613962731884232e-11
6.16,1.5086076271044843e-11,2.0643811991788031e-11,2.628410498817218e-11,3.3231202638744721e-11,4.1463734641672579e-11,5.7887265219437043e-11,6.8802649644754079e-11
6.1625,1.5188641894477344e-11,2.0674540749820283e-11,2.6339579790977398e-11,3.3315414497287423e-11,4.1573425473769729e-11,5.8043352326764922e-11,6.8991890834577318e-11
6.165,1.527947380814089e-11,2.0689241060788524e-11,2.6377965532229085e-11,3.3379250576903475e-11,4.1658974027601386e-11,5.8167629407067276e-11,6.914413371769838e-11
6.1675,1.5373680674750208e-11,2.0705841996984541e-11,2.6419533095329489e-11,3.3445858774051362e-11,4.174663337714487e-11,5.8292247706546361e-11,6.9295492188291373e-11
6.17,1.5483950987802234e-11,2.0739378071012177e-11,2.6481681323436831e-11,3.3535137482252538e-11,4.1858595858585282e-11,5.8444237653944478e-11,6.9476062334939043e-11
6.1725,1.5595744397598419e-11,2.0773347839422843e-11,2.6545366687287984e-11,3.3625369304103705e-11,4.1969592332173066e-11,5.8594681264610486e-11,6.9653288830975095e-11
6.175,1.5709719899768383e-11,2.0808752258116421e-11,2.6611787410394982e-11,3.3718089485780106e-11,4.2082210343080857e-11,5.8743198311581896e-11,6.9827002057786716e-11
6.1775,1.5841085073254462e-11,2.0863198102474201e-11,2.670141207934107e-11,3.3835848785001488e-11,4.2222957074527156e-11,5.8924699635801437e-11,7.0035170011988266e-11
6.18,1.5946247757169977e-11,2.0886807496135044e-11,2.6756107150790623e-11,3.3912401301981029e-11,4.2315417793593428e-11,5.9044518426080314e-11,7.0173504728716866e-11
6.1825,1.6051807152646025e-11,2.0910976727971581e-11,2.6812741576755309e-11,3.399002758969638e-11,4.2407064875084183e-11,5.9160698527496833e-11,7.0306913669714151e-11
6.185,1.6159302413123198e-11,2.0937423688929923e-11,2.6872882221241071e-11,3.4070929736457748e-11,4.2501406854561085e-11,5.9278441234868525e-11,7.0440290637042554e-11
6.1875,1.625576572972119e-11,2.0951008133370088e-11,2.6918533603233267e-11,3.4133511575474651e-11,4.2573636287181806e-11,5.936730569672177e-11,7.0539590030146577e-11
6.19,1.6370024899851368e-11,2.0985335985642422e-11,2.6988470321861719e-11,3.4222384375332355e-11,4.2674165814427846e-11,5.9488648219217352e-11,7.0672849730102111e-11
6.1925,1.647069336923067e-11,2.1004956921754392e-11,2.7042026355238709e-11,3.429099748391596e-11,4.2750557718271247e-11,5.957878983009271e-11,7.0769907265666615e-11
6.195,1.6573894523119834e-11,2.1028272591345589e-11,2.7100116571911976e-11,3.4363930948029592e-11,4.2830639933756601e-11,5.9671139012516281e-11,7.0868150097889085e-11
6.1975,1.6678786336322988e-11,2.1054859901718896e-11,2.7162877014051688e-11,3.4440727894757074e-11,4.2914184158146757e-11,5.976561309179395e-11,7.0966741136275073e-11
6.2,1.6785755226321036e-11,2.1085474815783524e-11,2.722987938322777e-11,3.4520368745703374e-11,4.2999130253658724e-11,5.9859855077893803e-11,7.1063935714127604e-11
6.2025,1.6865030383939109e-11,2.1085947871109766e-11,2.7262535745716965e-11,3.455905746952612e-11,4.3036391794441953e-11,5.9895155374773185e-11,7.1094452940689032e-11
6.205,1.6947488579781335e-11,2.1091835054862497e-11,2.7300952102080846e-11,3.4603107097458839e-11,4.3078562598916657e-11,5.9933571206311841e-11,7.1127068355221138e-11
6.2075,1.7030873836590084e-11,2.1101552252751577e-11,2.734401271524108e-11,3.465038842684845e-11,4.3123234677379982e-11,5.9973755118401667e-11,7.1160519019465976e-11
6.21,1.711636391337445e-11,2.1116345338310034e-11,2.739277048547736e-11,3.4702821260167981e-11,4.3172216329687778e-11,6.0017726849627835e-11,7.1196721146585669e-11
6.2125,1.7205900481096538e-11,2.1138824292211737e-11,2.7449258546049476e-11,3.4761132854531952e-11,4.3226321242025084e-11,6.0065386846532986e-11,7.1235374270509292e-11
6.215,1.7297447439534711e-11,2.1166660893513794e-11,2.7511419388149412e-11,3.4824018626419434e-11,4.3284094775317464e-11,6.0116718473991591e-11,7.127677820443363e-11
6.2175,1.7373331688806454e-11,2.1180218453562389e-11,2.7557452826645067e-11,3.486775903260957e-11,4.3319864771636847e-11,6.0140179864802356e-11,7.1286242440947763e-11
6.22,1.7449917118400066e-11,2.119833711311157e-11,2.7607742243121721e-11,3.4914370315389144e-11,4.3358133822182329e-11,6.0165999496326638e-11,7.1297640213350427e-11
6.2225,1.7528066230304018e-11,2.122262979119996e-11,2.7664556202392899e-11,3.4966317436145198e-11,4.3400271814207495e-11,6.0196219389992438e-11,7.1312960483856999e-11
6.225,1.759210710115475e-11,2.1235083441175097e-11,2.7706886190657314e-11,3.5000001388829581e-11,4.3420718979233623e-11,6.0198425873544485e-11,7.12964889922538e-11
6.2275,1.7641921896238837e-11,2.1235551722104034e-11,2.773436688481999e-11,3.5015328180921949e-11,4.3420356258133047e-11,6.0174362633422609e-11,7.1250031451114771e-11
6.23,1.7691777513651515e-11,2.1241001719916492e-11,2.7766586873692292e-11,3.5035138367636663e-11,4.3423725601354556e-11,6.0155008454783218e-11,7.1208201902837144e-11
6.2325,1.7743023044485869e-11,2.1252669164198667e-11,2.7804053866435687e-11,3.5059631030244276e-11,4.3431670232721133e-11,6.0140388924554017e-11,7.117117666336016e-11
6.235,1.7791399243761148e-11,2.1267044423127994e-11,2.7843691812926419e-11,3.508506132867401e-11,4.3440779595055856e-11,6.0127189886608411e-11,7.1135715734518032e-11
6.2375,1.7825531362513803e-11,2.1270572125324999e-11,2.7869056974835872e-11,3.5092945221929313e-11,4.3428964757130701e-11,6.0087840110599932e-11,7.1071361489170145e-11
6.24,1.7844686562263243e-11,2.1262188380728455e-11,2.7879164061890387e-11,3.5082080511448282e-11,4.3395844389236996e-11,6.0022022906115855e-11,7.0977160327812567e-11
6.2425,1.7876188760548297e-11,2.1274216036028936e-11,2.7911119469843522e-11,3.5095119568143808e-11,4.3388832008073156e-11,5.9987876678963786e-11,7.0918112382565807e-11
6.245,1.7907107998709137e-11,2.1291569802692896e-11,2.794697106727491e-11,3.5111392695297518e-11,4.3384912220393946e-11,5.9958342271855886e-11,7.0863949319614498e-11
6.2475,1.7936123349429382e-11,2.1313036683055012e-11,2.7985545712597995e-11,3.5129826710417648e-11,4.3383073586808098e-11,5.9931932918290276e-11,7.0813787147363164e-11
6.25,1.794708392282708e-11,2.1320119164138252e-11,2.8005780897370573e-11,3.5126762676494675e-11,4.3356709952741763e-11,5.9875896907868463e-11,7.0731955532205559e-11
6.2525,1.7924172212369713e-11,2.1295044964716668e-11,2.7987294431085177e-11,3.5078849508580714e-11,4.3279923273895979e-11,5.9759258649355386e-11,7.0583939960426894e-11
6.255,1.7916049307225699e-11,2.1292876454396099e-11,2.7992414631303009e-11,3.5056887489816595e-11,4.3232104589303484e-11,5.967838012403032e-11,7.047599285713286e-11
6.2575,1.7902032373116689e-11,2.1291165510829974e-11,2.7996337913973051e-11,3.5033278952588276e-11,4.3183292636126222e-11,5.9598452267005957e-11,7.0369509014427522e-11
6.26,1.7901055380974516e-11,2.1311109962347155e-11,2.8022443129186372e-11,3.5034341501108851e-11,4.3162374065847173e-11,5.9552872201093598e-11,7.0302022144255229e-11
6.2625,1.7849254371880523e-11,2.1279253482361648e-11,2.7987275961880535e-11,3.4965786145433571e-11,4.3063174202955725e-11,5.9413726198911421e-11,7.0132866748492764e-11
6.265,1.7809027404518056e-11,2.1267286721342218e-11,2.7972764228974632e-11,3.4919897118927536e-11,4.2990169685361685e-11,5.9307609619862794e-11,7.0001071192164378e-11
6.2675,1.7763321770185668e-11,2.1255580691465743e-11,2.7956167182974038e-11,3.4872151625390386e-11,4.2916342135766712e-11,5.920190745404852e-11,6.98711132137112e-11
6.27,1.7709695353821277e-11,2.1241523474209381e-11,2.7935010152008462e-11,3.4819994340490797e-11,4.283820768560497e-11,5.9094556448983846e-11,6.974058810044714e-11
6.2725,1.7621388591948036e-11,2.1193690859466303e-11,2.7873335066205677e-11,3.4722190119774888e-11,4.2709496509218615e-11,5.8926932748109264e-11,6.9544560721598783e-11
6.275,1.7558632505643056e-11,2.1181412549114087e-11,2.7849528407636931e-11,3.4667030222582095e-11,4.2629179927078236e-11,5.8820207812857858e-11,6.941753346365104e-11
6.2775,1.7493218757199199e-11,2.1170979353358703e-11,2.7825390796412363e-11,3.4612179011559198e-11,4.2549134447103169e-11,5.8714297175724946e-11,6.9292518548561929e-11
6.28,1.7392044055213306e-11,2.1124967615696249e-11,2.7758428353258522e-11,3.4509763135359142e-11,4.24161838330193e-11,5.8547181828843519e-11,6.9101168312310559e-11
6.2825,1.7301453413535473e-11,2.1096222010367174e-11,2.7709223025269086e-11,3.4427632714053855e-11,4.230607121376753e-11,5.8409286532915281e-11,6.8943703288382324e-11
6.285,1.7217557747434189e-11,2.1080787468316067e-11,2.7673059831003765e-11,3.4361169631537057e-11,4.2216061045403878e-11,5.8298209768733997e-11,6.8817459909642895e-11
6.2875,1.7113865517227123e-11,2.1047102145990103e-11,2.7614014880067509e-11,3.4269456997632931e-11,4.2098183665692785e-11,5.8155738686865905e-11,6.8658422320230649e-11
6.29,1.7005640466748045e-11,2.1012426244194992e-11,2.7552065959902444e-11,3.4175026985524569e-11,4.1978512780917332e-11,5.8013024691351406e-11,6.8500245481828095e-11
6.2925,1.6892646795702973e-11,2.0976043650219252e-11,2.7486842562556636e-11,3.407766161725464e-11,4.1857213868131557e-11,5.7870547804376983e-11,6.834385641104185e-11
6.295,1.6759514610960883e-11,2.092020890539488e-11,2.7397571258918822e-11,3.3954559106566723e-11,4.1708693359280631e-11,5.7698364766807218e-11,6.8155748722334722e-11
