Physical Time (s),aphi_alt_flux_left Monitor (kg-m/s^3)
5.99,-3.4558905750272646e-09
5.9925,-3.4468877195499207e-09
5.995,-3.438775184757732e-09
5.9975,-3.4285443733693205e-09
6.0,-3.4186144223478102e-09
6.0025,-3.4119193941941601e-09
6.005,-3.4028016108654723e-09
6.0075,-3.3910662506838741e-09
6.01,-3.3799630600738085e-09
6.0125,-3.3716602278436269e-09
6.015,-3.3612163937403527e-09
6.0175,-3.3482484931822759e-09
6.02,-3.3383555949859941e-09
6.0225,-3.3257671308806041e-09
6.025,-3.310551176660433e-09
6.0275,-3.2984879406955664e-09
6.03,-3.2867814725389964e-09
6.0325,-3.274838233613297e-09
6.035,-3.2633436746492563e-09
6.0375,-3.2546076361583851e-09
6.04,-3.2460490143041966e-09
6.0425,-3.2343760610804472e-09
6.045,-3.2256760799764645e-09
6.0475,-3.2135339162026027e-09
6.05,-3.2044001403154478e-09
6.0525,-3.1950613004359427e-09
6.055,-3.1857592606190686e-09
6.0575,-3.1791515663371478e-09
6.06,-3.1722951008845294e-09
6.0625,-3.1678971481368771e-09
6.065,-3.1630095221869904e-09
6.0675,-3.1609750814014842e-09
6.07,-3.1586470121136538e-09
6.0725,-3.1559153719135809e-09
6.075,-3.1502264851344005e-09
6.0775,-3.1469205475208106e-09
6.08,-3.1461013012108871e-09
6.0825,-3.1450209822069462e-09
6.085,-3.1407773843079503e-09
6.0875,-3.1362754462793851e-09
6.09,-3.140334006089327e-09
6.0925,-3.1442936404416551e-09
6.095,-3.1450089862374072e-09
6.0975,-3.1483197974121482e-09
6.1,-3.1519990111956538e-09
6.1025,-3.1582049934113555e-09
6.105,-3.1616063049600589e-09
6.1075,-3.1680109662021049e-09
6.11,-3.1772727489983635e-09
6.1125,-3.1836752401751015e-09
6.115,-3.1924779498357011e-09
6.1175,-3.2014870263722204e-09
6.12,-3.2132213656115809e-09
6.1225,-3.2276449343069645e-09
6.125,-3.2423906068381195e-09
6.1275,-3.2574168354475785e-09
6.13,-3.2757858447302104e-09
6.1325,-3.2937477547336046e-09
6.135,-3.308790169976682e-09
6.1375,-3.3264761159859079e-09
6.14,-3.3445485311402245e-09
6.1425,-3.3594230632641245e-09
6.145,-3.3743422203581813e-09
6.1475,-3.3922348991995492e-09
6.15,-3.409904800828482e-09
6.1525,-3.4273646488190138e-09
6.155,-3.4448659604232403e-09
6.1575,-3.462124709785623e-09
6.16,-3.4791059226634318e-09
6.1625,-3.49588790911739e-09
6.165,-3.5095063040948342e-09
6.1675,-3.5227699358110473e-09
6.17,-3.538392800606186e-09
6.1725,-3.5542271768077755e-09
6.175,-3.5696411824505639e-09
6.1775,-3.5879225957104789e-09
6.18,-3.5998309256850191e-09
6.1825,-3.6116065054325627e-09
6.185,-3.6229280369458341e-09
6.1875,-3.6309877963120415e-09
6.19,-3.6415697307816552e-09
6.1925,-3.6490976273102057e-09
6.195,-3.6559191633865894e-09
6.1975,-3.6623758160507638e-09
6.2,-3.6683054744078755e-09
6.2025,-3.6682911186220602e-09
6.205,-3.6680448619140556e-09
6.2075,-3.6677530260751131e-09
6.21,-3.6673469263600739e-09
6.2125,-3.6665879908305007e-09
6.215,-3.6655095141290695e-09
6.2175,-3.6616332686742294e-09
6.22,-3.6576325967649486e-09
6.2225,-3.653672854836941e-09
6.225,-3.6468129866254137e-09
6.2275,-3.6372706346561934e-09
6.23,-3.6280849939348852e-09
6.2325,-3.6188572121106504e-09
6.235,-3.6097385566554211e-09
6.2375,-3.598129160594679e-09
6.24,-3.5835548458765534e-09
6.2425,-3.5720499573302941e-09
6.245,-3.5610766625780224e-09
6.2475,-3.5505305509578081e-09
6.25,-3.5372792907760496e-09
6.2525,-3.5191690105126509e-09
6.255,-3.5044630696850728e-09
6.2575,-3.4903163140967992e-09
6.26,-3.4794788936223917e-09
6.2625,-3.4598472202152798e-09
6.265,-3.4436416543782629e-09
6.2675,-3.427935732817334e-09
6.27,-3.4124201125853306e-09
6.2725,-3.3915519468605073e-09
6.275,-3.3765366264688769e-09
6.2775,-3.3618209521486246e-09
6.28,-3.3416207205590258e-09
6.2825,-3.3248989979097941e-09
6.285,-3.3113107420920579e-09
6.2875,-3.2947936130249649e-09
6.29,-3.2786033709697987e-09
6.2925,-3.2626374575527829e-09
6.295,-3.2441850524393434e-09
6.2975,-3.2258272728668577e-09
6.3,-3.2103686744420439e-09
6.3025,-3.1976272570192051e-09
6.305,-3.1825469168898111e-09
6.3075,-3.1672184174111531e-09
6.31,-3.1517444467203756e-09
6.3125,-3.1391184130264669e-09
6.315,-3.120621019611211e-09
6.3175,-3.1083067834574488e-09
6.32,-3.0985742238866055e-09
6.3225,-3.0884477103340506e-09
6.325,-3.0755432043387432e-09
6.3275,-3.0655343833478737e-09
6.33,-3.0550192999671686e-09
6.3325,-3.0447558753591383e-09
6.335,-3.0342239381320405e-09
6.3375,-3.0267843405446121e-09
6.34,-3.0220451510025127e-09
6.3425,-3.0173929071498185e-09
6.345,-3.0095441136480272e-09
6.3475,-3.00452454791919e-09
6.35,-2.9968322884036146e-09
6.3525,-2.997644941339914e-09
6.355,-2.9956423055726022e-09
6.3575,-2.9938772384993166e-09
6.36,-2.9982492243643016e-09
6.3625,-3.0026509118153036e-09
6.365,-3.007311608496698e-09
6.3675,-3.0122886302344669e-09
6.37,-3.0198196486070323e-09
6.3725,-3.0305592389409336e-09
6.375,-3.0386159929691637e-09
6.3775,-3.0466509150264947e-09
6.38,-3.0580339203562912e-09
6.3825,-3.0727895977661491e-09
6.385,-3.084539657998296e-09
6.3875,-3.0992751618487801e-09
6.39,-3.114360865433929e-09
6.3925,-3.1326589334068176e-09
6.395,-3.1513745751410077e-09
6.3975,-3.1699517161571981e-09
6.4,-3.1887961553921977e-09
6.4025,-3.2106587009601459e-09
6.405,-3.2270248929688997e-09
6.4075,-3.2463631262964854e-09
6.41,-3.2655663981214592e-09
6.4125,-3.2876298724922333e-09
6.415,-3.3066623674644233e-09
6.4175,-3.3283016979831371e-09
6.42,-3.3469314027487036e-09
6.4225,-3.365051893705416e-09
6.425,-3.385851247201147e-09
6.4275,-3.4062589998014964e-09
6.43,-3.4238575752264616e-09
6.4325,-3.4436201175296862e-09
6.435,-3.460173288309453e-09
6.4375,-3.47344938015124e-09
6.44,-3.489550347199532e-09
6.4425,-3.5052435885045715e-09
6.445,-3.5176228679231859e-09
6.4475,-3.5328113217845785e-09
6.45,-3.5441367178377441e-09
6.4525,-3.5551554638041358e-09
6.455,-3.565835028328403e-09
6.4575,-3.5731292811600606e-09
6.46,-3.5801618799767474e-09
6.4625,-3.586464906476918e-09
6.465,-3.589839281844651e-09
6.4675,-3.5959623021692762e-09
6.47,-3.5983080784933528e-09
6.4725,-3.5980199838906145e-09
6.475,-3.6002356542606682e-09
6.4775,-3.5991461167732557e-09
6.48,-3.5979012020778216e-09
6.4825,-3.5967076957208154e-09
6.485,-3.5922924359337943e-09
6.4875,-3.5879637228230935e-09
6.49,-3.5835999081811429e-09
6.4925,-3.5762339515124892e-09
6.495,-3.5689061232512135e-09
6.4975,-3.5617665029762073e-09
6.5,-3.5575400347949175e-09
6.5025,-3.5536968416170523e-09
6.505,-3.5471683881169948e-09
6.5075,-3.5403388735348281e-09
6.51,-3.5339391003566435e-09
6.5125,-3.5249076993351065e-09
6.515,-3.5131353633731434e-09
6.5175,-3.5018402779032857e-09
6.52,-3.4935850270886933e-09
6.5225,-3.4855268173916852e-09
6.525,-3.4745802970555823e-09
6.5275,-3.4609868303260649e-09
6.53,-3.4473148398945401e-09
6.5325,-3.4339724839788365e-09
6.535,-3.4177420542446546e-09
6.5375,-3.401916616032166e-09
6.54,-3.3866058431044794e-09
6.5425,-3.3713952399902124e-09
6.545,-3.3531932957022709e-09
6.5475,-3.3377099723848801e-09
6.55,-3.3192879038320802e-09
6.5525,-3.3035539525597744e-09
6.555,-3.2849892456167501e-09
6.5575,-3.2694232916192549e-09
6.56,-3.253558972688343e-09
6.5625,-3.2375862087440553e-09
6.565,-3.2217259219918292e-09
6.5675,-3.2086456595706467e-09
6.57,-3.1954371446815912e-09
6.5725,-3.1820271386160297e-09
6.575,-3.1690339829272939e-09
6.5775,-3.1558821307752864e-09
6.58,-3.1424745406107473e-09
6.5825,-3.1260282087943308e-09
6.585,-3.1121731350958889e-09
6.5875,-3.0982811317020784e-09
6.59,-3.0869623930375436e-09
6.5925,-3.0784413134653621e-09
6.595,-3.0698230824395621e-09
6.5975,-3.0612398235957939e-09
6.6,-3.0527350165676034e-09
6.6025,-3.046875341515447e-09
6.605,-3.0381984840425611e-09
6.6075,-3.032783653133664e-09
6.61,-3.0245782986411058e-09
6.6125,-3.0190819293209286e-09
6.615,-3.0140169976411631e-09
6.6175,-3.0093464901237897e-09
6.62,-3.0053072136444416e-09
6.6225,-3.0040761465825342e-09
6.625,-3.0058137872082225e-09
6.6275,-3.0079301085012346e-09
6.63,-3.0108499534007572e-09
6.6325,-3.0167443190349431e-09
6.635,-3.0229303269597974e-09
6.6375,-3.0326199209924967e-09
6.64,-3.0397711698144243e-09
6.6425,-3.0504890278852866e-09
6.645,-3.06205199342609e-09
6.6475,-3.0738892950905993e-09
6.65,-3.0891570721857417e-09
6.6525,-3.1015629959199361e-09
6.655,-3.1171768965260367e-09
6.6575,-3.133160369501317e-09
6.66,-3.1494631258281494e-09
6.6625,-3.1662644850148311e-09
6.665,-3.1864819767065565e-09
6.6675,-3.2069843367988904e-09
6.67,-3.2274732564249848e-09
6.6725,-3.2474746405982697e-09
6.675,-3.2674696381886231e-09
6.6775,-3.2844325354473197e-09
6.68,-3.3013732568955028e-09
6.6825,-3.3213216534871002e-09
6.685,-3.3384228115422977e-09
6.6875,-3.3585240371928711e-09
6.69,-3.381290390312005e-09
6.6925,-3.4008916976804755e-09
6.695,-3.4201459312129238e-09
6.6975,-3.4362130950253224e-09
6.7,-3.44899968051505e-09
6.7025,-3.4677076564439234e-09
6.705,-3.477441938116934e-09
6.7075,-3.4896861759605265e-09
6.71,-3.5042472103497948e-09
6.7125,-3.5155948918278825e-09
6.715,-3.5266310788505408e-09
6.7175,-3.5343874167610766e-09
6.72,-3.5444624581663517e-09
6.7225,-3.5489175018490359e-09
6.725,-3.5560129551424633e-09
6.7275,-3.5626799354788583e-09
6.73,-3.5690377588941801e-09
6.7325,-3.5721980703959577e-09
6.735,-3.5725469265447688e-09
6.7375,-3.5754654185515862e-09
6.74,-3.578181760340404e-09
6.7425,-3.5780709516837933e-09
6.745,-3.578232420881205e-09
6.7475,-3.5781098617356168e-09
6.75,-3.577988063022872e-09
6.7525,-3.5750827215706387e-09
6.755,-3.5691553329731586e-09
6.7575,-3.5631699065133539e-09
6.76,-3.5574593876346388e-09
6.7625,-3.5545494963980724e-09
6.765,-3.5519382618422224e-09
6.7675,-3.5496962293620798e-09
6.77,-3.5449930821129351e-09
6.7725,-3.5401673674661628e-09
6.775,-3.5355234596121866e-09
6.7775,-3.5277435642002976e-09
6.78,-3.5169685718077806e-09
6.7825,-3.5062249692579234e-09
6.785,-3.4958042820580852e-09
6.7875,-3.4856524339413408e-09
6.79,-3.4780437414919627e-09
6.7925,-3.4676931001169871e-09
6.795,-3.4575073709208299e-09
6.7975,-3.447527058553425e-09
6.8,-3.4342939284960674e-09
6.8025,-3.4212775507982058e-09
6.805,-3.4104878093898611e-09
6.8075,-3.3966308039276388e-09
6.81,-3.3855025828242488e-09
6.8125,-3.3743392637152405e-09
6.815,-3.3630644603127576e-09
6.8175,-3.3515059592104424e-09
6.82,-3.3398507641861732e-09
6.8225,-3.3276889039963972e-09
6.825,-3.315345604767453e-09
6.8275,-3.3028546242665169e-09
6.83,-3.2898829869496558e-09
6.8325,-3.2797789813917099e-09
6.835,-3.2661489040069543e-09
6.8375,-3.2549535875850974e-09
6.84,-3.240631532381253e-09
6.8425,-3.2291303855562723e-09
6.845,-3.2168176241743391e-09
6.8475,-3.2044454293083258e-09
6.85,-3.1917449840101363e-09
6.8525,-3.1819352875050051e-09
6.855,-3.1750203979707069e-09
6.8575,-3.1649688318314122e-09
6.86,-3.1576513913570592e-09
6.8625,-3.150075045315299e-09
6.865,-3.1426220587784814e-09
6.8675,-3.1347952144540975e-09
6.87,-3.1270460631210378e-09
6.8725,-3.1194811503628473e-09
6.875,-3.1147429088572751e-09
6.8775,-3.1133788001208348e-09
6.88,-3.1118827741991157e-09
6.8825,-3.1108089099300357e-09
6.885,-3.1126857612186468e-09
6.8875,-3.1148913734273396e-09
6.89,-3.1175899708356727e-09
6.8925,-3.1204220234808258e-09
6.895,-3.1236261766536866e-09
6.8975,-3.1271859356996232e-09
6.9,-3.1309947146761267e-09
6.9025,-3.1355303387602392e-09
6.905,-3.1405600847460974e-09
6.9075,-3.1546274835032156e-09
6.91,-3.1657283376199777e-09
6.9125,-3.1770892354433885e-09
6.915,-3.1888667412219533e-09
6.9175,-3.2011892689952945e-09
6.92,-3.214088440367289e-09
6.9225,-3.2272379419433149e-09
6.925,-3.2433211902615376e-09
6.9275,-3.2565492831959335e-09
6.93,-3.2695992793500727e-09
6.9325,-3.2830809698980849e-09
6.935,-3.2962818626844622e-09
6.9375,-3.3127625473566472e-09
6.94,-3.3293188122955103e-09
6.9425,-3.3428871080547673e-09
6.945,-3.3536913603351526e-09
6.9475,-3.3642779312482035e-09
6.95,-3.3749677755784533e-09
6.9525,-3.3856284565556698e-09
6.955,-3.3960638005673999e-09
6.9575,-3.4063647093444274e-09
6.96,-3.4197137778056762e-09
6.9625,-3.4300726690698255e-09
6.965,-3.4403433763913657e-09
6.9675,-3.4507251601192196e-09
6.97,-3.4577373073482231e-09
6.9725,-3.4705017480334866e-09
6.975,-3.4771406624436068e-09
6.9775,-3.4866341632547914e-09
6.98,-3.493116929982866e-09
6.9825,-3.4995038442849485e-09
6.985,-3.5027006836903857e-09
6.9875,-3.5030245393382618e-09
6.99,-3.5060785098094297e-09
6.9925,-3.5031868868790105e-09
6.995,-3.503252660219409e-09
6.9975,-3.5031195064319547e-09
7.0,-3.503326894730036e-09
