Physical Time (s),phi_alt_vol Monitor (N): cv1,phi_alt_vol Monitor (N): cv2,phi_alt_vol Monitor (N): cv3,phi_alt_vol Monitor (N): cv4,phi_alt_vol Monitor (N): cv5,phi_alt_vol Monitor (N): cv6,phi_alt_vol Monitor (N): cv7
3.5625,8.6975841555613912e-06,1.7410096784865517e-05,3.0269865106628631e-05,4.4968753789801974e-05,6.1798381790980592e-05,0.00010139602595291771,0.00021339512943518123
3.565,8.7073470352031101e-06,1.7327886922016731e-05,3.0177017210098702e-05,4.4916153416995167e-05,6.1764562108668897e-05,0.0001013590411072872,0.0002132684087953649
3.5675,8.7181719913649996e-06,1.7239419857502493e-05,3.0084558515399875e-05,4.4864000222485851e-05,6.1730852352080159e-05,0.00010132185245319424,0.00021314034091367826
3.57,8.729910265452797e-06,1.7146795133644116e-05,2.9993718023308547e-05,4.4812923621308081e-05,6.1697563064142257e-05,0.00010128451482653225,0.00021301089158387346
3.5725,8.7423947919881958e-06,1.7052313645439372e-05,2.9905668879810266e-05,4.4763563521583358e-05,6.1665023304610249e-05,0.00010124708503714749,0.00021288002889186458
3.575,8.7554369760860547e-06,1.6958325222987073e-05,2.9821499404526398e-05,4.4716528016302912e-05,6.1633536070022869e-05,0.00010120961188923036,0.00021274769992333804
3.5775,8.7688416713699712e-06,1.6867117793879824e-05,2.9742228396215478e-05,4.467241776198658e-05,6.1603425280772078e-05,0.00010117215350007849,0.00021261390045672441
3.58,8.7823938534098365e-06,1.6780741532562312e-05,2.9668767408873723e-05,4.4631768387761296e-05,6.1574974444372798e-05,0.00010113477725784135,0.00021247858600727739
3.5825,8.7958738016851862e-06,1.6700962809912502e-05,2.9601933559621281e-05,4.4595073365455071e-05,6.1548460574563189e-05,0.00010109755315725385,0.00021234174065666366
3.585,8.8090599942586521e-06,1.6629227343943201e-05,2.9542436081086032e-05,4.4562784118193096e-05,6.1524141241329263e-05,0.00010106055461908667,0.00021220336904747232
3.5875,8.8217239847349107e-06,1.6566644950456004e-05,2.9490856028019086e-05,4.4535276352540521e-05,6.1502233923713863e-05,0.00010102382376183728,0.0002120634654124606
3.59,8.8336359385998943e-06,1.6514007003376328e-05,2.9447655366582229e-05,4.4512866065953366e-05,6.1482903438956585e-05,0.00010098739373192955,0.00021192201322722722
3.5925,8.8445754501675521e-06,1.6471807246861836e-05,2.9413190066294668e-05,4.4495825757109053e-05,6.1466277183776702e-05,0.00010095130989923652,0.00021177903504999101
3.595,8.8543291719883986e-06,1.6440257281881182e-05,2.9387685921455663e-05,4.4484343420452696e-05,6.1452412144367605e-05,0.00010091561724150336,0.00021163452862736718
3.5975,8.8627046094539156e-06,1.6419329427815389e-05,2.9371261491624314e-05,4.4478545983007926e-05,6.1441330123734877e-05,0.00010088035630559193,0.00021148852359470003
3.6,8.8695280606005778e-06,1.6408771333411611e-05,2.9363920134846141e-05,4.447847925616215e-05,6.1432991207326521e-05,0.00010084555172955587,0.00021134103951464533
3.6025,8.8746542062802739e-06,1.6408152172855889e-05,2.9365566375849589e-05,4.4484118937026768e-05,6.1427308647297925e-05,0.0001008112344102161,0.00021119210961901522
3.605,8.8779660657528797e-06,1.6416886664876957e-05,2.9376008995655073e-05,4.4495359122990521e-05,6.142414147838829e-05,0.00010077743754308736,0.00021104177064615261
3.6075,8.8793822243977395e-06,1.6434238466186897e-05,2.9394975717739843e-05,4.4512010915043456e-05,6.1423301198634201e-05,0.00010074418162367039,0.00021089005279446483
3.61,8.8788626171567791e-06,1.6459361356616314e-05,2.9422115354364543e-05,4.4533807350671975e-05,6.1424564575129594e-05,0.00010071149246205576,0.00021073699886100476
3.6125,8.8764030187838722e-06,1.6491342076633233e-05,2.9457010338343614e-05,4.4560387438875694e-05,6.1427664646679633e-05,0.00010067937157443512,0.00021058264988505111
3.615,8.8720387549569978e-06,1.6529255352232262e-05,2.9499167170278915e-05,4.4591300817985959e-05,6.1432307971685728e-05,0.00010064782493346311,0.0002104270697307105
3.6175,8.8658448716001903e-06,1.6572196757208406e-05,2.9548025073720399e-05,4.4626004820228542e-05,6.1438176767458313e-05,0.00010061684509074178,0.00021027032052900067
3.62,8.8579262259767688e-06,1.6619314738623599e-05,2.9602966438586861e-05,4.466385827039745e-05,6.1444936697104799e-05,0.00010058641713843946,0.00021011246983846019
3.6225,8.8484181891525257e-06,1.6669827915530962e-05,2.9663328944279673e-05,4.4704143511015081e-05,6.1452247744157959e-05,0.00010055652169564097,0.00020995359118772131
3.625,8.8374818310003934e-06,1.6723034418551223e-05,2.9728414062384007e-05,4.4746063032491181e-05,6.1459777529145976e-05,0.0001005271395084613,0.00020979378352856592
3.6275,8.8252902201871169e-06,1.6778307597789322e-05,2.9797480951967918e-05,4.4788731275246512e-05,6.1467187074189608e-05,0.00010049823036621945,0.00020963313122321234
3.63,8.8120342105108395e-06,1.6835098444435699e-05,2.9869769173212165e-05,4.4831216267119039e-05,6.1474177263069865e-05,0.00010046976427065246,0.00020947173697275192
3.6325,8.7979137837691591e-06,1.6892915475444157e-05,2.9944489360560571e-05,4.487254878652651e-05,6.1480477369531654e-05,0.0001004416965476882,0.00020930968233322066
3.635,8.7831383737940739e-06,1.6951320009944312e-05,3.0020831934118174e-05,4.491177549287451e-05,6.1485848438514606e-05,0.00010041398925094344,0.0002091470650624037
3.6375,8.7679156766010335e-06,1.7009900890591377e-05,3.0097944537112441e-05,4.4947987926121594e-05,6.1490067014598456e-05,0.0001003865895947912,0.00020898396615060577
3.64,8.7524588796399513e-06,1.7068268771808022e-05,3.0174941663371722e-05,4.4980361024464724e-05,6.1492956842714924e-05,0.00010035945626415423,0.00020882048155485499
3.6425,8.736973915834329e-06,1.7126035971505764e-05,3.0250852832537514e-05,4.5008207970762363e-05,6.1494370787733543e-05,0.00010033254089953262,0.00020865670927556237
3.645,8.7216578089133769e-06,1.7182802911805099e-05,3.032461545150468e-05,4.5031006458393454e-05,6.1494196976194732e-05,0.00010030578843142694,0.00020849273253499328
3.6475,8.7066974442062759e-06,1.7238152497462107e-05,3.0395059042252776e-05,4.5048417897702987e-05,6.1492341579042056e-05,0.00010027915137926648,0.0002083286323328109
3.65,8.6922656150750201e-06,1.7291634193857044e-05,3.0460892873897532e-05,4.5060264358352096e-05,6.1488723668949436e-05,0.00010025256894707085,0.00020816447234507952
3.6525,8.6785297296301821e-06,1.7342766375194809e-05,3.0520730378886947e-05,4.5066525112667533e-05,6.1483279667840095e-05,0.00010022599655444118,0.00020800033774117787
3.655,8.6656439825326772e-06,1.7391020327766417e-05,3.0573119544095096e-05,4.5067294336285638e-05,6.1475959247389139e-05,0.00010019938543386124,0.00020783630885540065
3.6575,8.6537534391660306e-06,1.743582091489756e-05,3.0616615398797818e-05,4.5062745752693922e-05,6.1466717127785903e-05,0.00010017269634520223,0.000207672490181558
3.66,8.6429925270997006e-06,1.7476545830814832e-05,3.0649861199233431e-05,4.5053099431421461e-05,6.1455517036713357e-05,0.00010014589609426717,0.00020750900277097866
3.6625,8.6334795217272237e-06,1.7512510787790842e-05,3.0671672496222424e-05,4.5038586083645846e-05,6.1442318767248219e-05,0.00010011893807499695,0.00020734592404928539
3.665,8.625320696460979e-06,1.7542981851921387e-05,3.0681144378725162e-05,4.5019449331579211e-05,6.1427105905579343e-05,0.00010009178511455417,0.00020718332885289462
3.6675,8.6186082371145486e-06,1.7567180972611222e-05,3.0677713668711446e-05,4.4995933339376812e-05,6.1409882789922822e-05,0.00010006440664331568,0.00020702129219176682
3.67,8.613413453924943e-06,1.7584287511897997e-05,3.0661188304182499e-05,4.4968277941852497e-05,6.1390673658911932e-05,0.00010003676938864393,0.00020685986669523505
3.6725,8.6097892593351221e-06,1.7593460109357568e-05,3.063178067893051e-05,4.493672224231945e-05,6.1369526323253455e-05,0.00010000884447229036,0.00020669910669652257
3.675,8.6077671187168757e-06,1.7593857608300685e-05,3.0590104965776675e-05,4.4901510093532743e-05,6.1346509794304934e-05,9.9980602072936782e-05,0.00020653905782139879
3.6775,8.607358967861933e-06,1.7584687829665755e-05,3.0537144916258615e-05,4.4862913444965539e-05,6.132173067135078e-05,9.9952029743757554e-05,0.0002063797946636099
3.68,8.6085560685569635e-06,1.7565255735265428e-05,3.0474173100496048e-05,4.4821228447934638e-05,6.1295316872177926e-05,9.9923114693154224e-05,0.00020622139043053816
3.6825,8.6113328681885345e-06,1.7535034294826565e-05,3.0402659347277604e-05,4.4776791514256643e-05,6.126742271609712e-05,9.9893848675335723e-05,0.00020606390269613039
3.685,8.615653366470952e-06,1.7493753473199953e-05,3.0324178832248539e-05,4.472999986153341e-05,6.1238243531525931e-05,9.9864244288449283e-05,0.00020590738831625694
3.6875,8.6214566700920641e-06,1.7441465055200649e-05,3.0240301570037614e-05,4.4681293173586551e-05,6.120798468533018e-05,9.9834301333454493e-05,0.00020575187598707842
3.69,8.6286722840580649e-06,1.7378625370928306e-05,3.0152537259478875e-05,4.4631178015663266e-05,6.1176894974465643e-05,9.9804042587030536e-05,0.00020559743759498972
3.6925,8.6372099232548355e-06,1.7306124390843908e-05,3.0062279314604988e-05,4.4580197045591768e-05,6.1145249994285782e-05,9.9773491736110864e-05,0.00020544411504829513
3.695,8.6469627535835255e-06,1.7225298353939639e-05,2.9970874016887733e-05,4.4528928919368324e-05,6.111334062271086e-05,9.9742682477738651e-05,0.00020529194160618931
3.6975,8.6577989104988982e-06,1.713788506131558e-05,2.9879602078689689e-05,4.4477969078888805e-05,6.1081450314828632e-05,9.9711632576496279e-05,0.00020514090966750742
3.7,8.6695762485667686e-06,1.7045961512639219e-05,2.9789691285892596e-05,4.4427951311492336e-05,6.1049899335073281e-05,9.9680400713735178e-05,0.00020499104872648499
3.7025,8.6821279168274338e-06,1.6951816977352984e-05,2.9702309245008701e-05,4.4379514506449194e-05,6.1019016427306679e-05,9.9649030826205731e-05,0.00020484234783047992
3.705,8.695270752198333e-06,1.6857821175960643e-05,2.9618561968125385e-05,4.4333281196121967e-05,6.0989120993565713e-05,9.961757547037985e-05,0.00020469479844556043
3.7075,8.7088069415312007e-06,1.6766290752337257e-05,2.9539475481184912e-05,4.4289851614269374e-05,6.0960538037490482e-05,9.9586093211010123e-05,0.00020454838652628749
3.71,8.7225259794014507e-06,1.6679329405153949e-05,2.9465987279155307e-05,4.424978153673791e-05,6.093357034874296e-05,9.9554629476403635e-05,0.00020440308699913324
3.7125,8.7362125419227322e-06,1.6598758004628455e-05,2.9398941800751443e-05,4.4213582123728769e-05,6.0908513341720186e-05,9.9523281452821446e-05,0.0002042588920270106
3.715,8.7496416354631114e-06,1.6526072082905062e-05,2.9339069496998591e-05,4.4181712010546879e-05,6.0885629572348001e-05,9.9492109776749501e-05,0.00020411577607291813
3.7175,8.762583636893431e-06,1.6462428231813168e-05,2.9286974613869871e-05,4.4154559157101518e-05,6.0865147787813279e-05,9.9461157723188448e-05,0.00020397370059341082
3.72,8.774810589935395e-06,1.6408666949351395e-05,2.9243148095002588e-05,4.4132459170967399e-05,6.0847254672761268e-05,9.9430464701187932e-05,0.00020383263252553207
3.7225,8.7860952159617531e-06,1.6365317959270004e-05,2.9207963444609828e-05,4.4115688826829032e-05,6.0832080899964045e-05,9.9400056162216401e-05,0.00020369252900799006
3.725,8.7962279109021582e-06,1.6332635423834388e-05,2.9181682869559747e-05,4.4104464004124175e-05,6.0819716662675034e-05,9.9369988605268913e-05,0.0002035533668726642
3.7275,8.805009736015777e-06,1.631061943969249e-05,2.9164444049870713e-05,4.4098918464356819e-05,6.0810189001496686e-05,9.9340298452534856e-05,0.0002034150948136112
3.73,8.8122642908398062e-06,1.6299047745237059e-05,2.9156275959671191e-05,4.4099116866539042e-05,6.0803474015809562e-05,9.9311013218513373e-05,0.00020327766696144709
3.7325,8.8178416680584678e-06,1.6297508464144266e-05,2.9157103697720064e-05,4.4105047347077416e-05,6.0799491121941636e-05,9.9282158788025333e-05,0.00020314103598486615
3.735,8.8216178722269853e-06,1.6305434334940244e-05,2.9166751658928854e-05,4.4116614556791323e-05,6.0798102153005005e-05,9.9253759784495173e-05,0.00020300514606959086
3.7375,8.823509511361145e-06,1.6322108436891154e-05,2.9184967806580638e-05,4.4133651716747015e-05,6.0799130570259322e-05,9.9225850192399053e-05,0.00020286995550926538
3.74,8.8234693753737599e-06,1.6346690471479145e-05,2.9211413217856981e-05,4.4155903656439757e-05,6.0802351660010429e-05,9.9198453116010094e-05,0.00020273541478240591
3.7425,8.8214900374069785e-06,1.637827011647632e-05,2.9245686416423381e-05,4.4183029700887095e-05,6.0807506078680877e-05,9.9171584570071091e-05,0.00020260148461708876
3.745,8.8176008319582613e-06,1.6415914705505232e-05,2.9287306263259862e-05,4.4214594008816765e-05,6.0814295505989013e-05,9.9145249658297806e-05,0.0002024681193779237
3.7475,8.8118682806338131e-06,1.6458704107458747e-05,2.9335715407509159e-05,4.4250060700912156e-05,6.0822387363517708e-05,9.9119433379271757e-05,0.00020233526080700478
3.75,8.8043964820640608e-06,1.6505777370007736e-05,2.9390309352118068e-05,4.4288809582315473e-05,6.0831449147938115e-05,9.9094135552593412e-05,0.00020220288854650174
3.7525,8.7953168034531655e-06,1.6556340109309008e-05,2.9450432730390482e-05,4.4330133084642072e-05,6.0841133260461702e-05,9.9069341171463622e-05,0.00020207095621923012
3.755,8.7847847270789455e-06,1.6609674456082756e-05,2.9515388105111665e-05,4.4373237427072188e-05,6.0851089371767694e-05,9.9045024042527434e-05,0.00020193940386046706
3.7575,8.7729720872512755e-06,1.6665146490557447e-05,2.9584444478736762e-05,4.4417248638087771e-05,6.086097558168584e-05,9.9021156891329571e-05,0.00020180817719891235
3.76,8.7600669851137813e-06,1.6722197501126134e-05,2.9656843506488204e-05,4.446123108264253e-05,6.0870478161093028e-05,9.8997707626424227e-05,0.00020167722384897339
3.7625,8.7462716181297542e-06,1.6780335176832563e-05,2.9731807087566261e-05,4.450421869774424e-05,6.0879326367507615e-05,9.8974646012463485e-05,0.00020154650153379665
3.765,8.7317899528623413e-06,1.6839111687404401e-05,2.9808524386595395e-05,4.454523649986715e-05,6.0887261364251702e-05,9.8951923159607767e-05,0.00020141594694616746
3.7675,8.7168341336006253e-06,1.6898121955279561e-05,2.9886161500627102e-05,4.4583372017497642e-05,6.0894063402255583e-05,9.8929507002348729e-05,0.00020128553185542601
3.77,8.7016158301988832e-06,1.6956976354454758e-05,2.9963839370736085e-05,4.461777712719213e-05,6.0899543706864186e-05,9.8907353027436569e-05,0.00020115521705547256
3.7725,8.6863410082755905e-06,1.7015289227393119e-05,3.004060578629471e-05,4.4647738421533542e-05,6.0903549154183183e-05,9.8885416934456807e-05,0.00020102496650175092
3.775,8.6712066375591183e-06,1.7072662616085199e-05,3.0115411404174151e-05,4.4672708005286717e-05,6.090595694446864e-05,9.8863642164804383e-05,0.00020089473312422381
3.7775,8.6564013142164077e-06,1.7128682553641471e-05,3.0187101484983758e-05,4.4692322719656782e-05,6.0906665351158611e-05,9.8841979574895494e-05,0.00020076448969505927
3.78,8.6421037502195527e-06,1.7182909855410715e-05,3.0254406917622318e-05,4.4706395870399133e-05,6.0905599797065341e-05,9.8820385076252764e-05,0.00020063422697835312
3.7825,8.6284811747867159e-06,1.7234865599151863e-05,3.0315945144072703e-05,4.4714892335526501e-05,6.0902689373490801e-05,9.8798810674364076e-05,0.00020050392213272824
3.785,8.6156895532930099e-06,1.7284023487637331e-05,3.0370255072161156e-05,4.4717892756998101e-05,6.0897873242285153e-05,9.8777204925666693e-05,0.00020037354571695942
3.7875,8.6038754820429358e-06,1.7329812178159856e-05,3.0415870059632423e-05,4.4715565229677727e-05,6.0891101984481146e-05,9.8755527168939861e-05,0.00020024308513476993
3.79,8.5931730367417622e-06,1.7371609787062441e-05,3.0451394280724484e-05,4.4708121704646455e-05,6.0882329630368659e-05,9.8733741698214312e-05,0.00020011253146823494
3.7925,8.5837046793176672e-06,1.7408737798442817e-05,3.0475599713583619e-05,4.4695792340390183e-05,6.0871516025114288e-05,9.8711807942056219e-05,0.00019998187370349736
3.795,8.5755799380007559e-06,1.7440464087662348e-05,3.0487531561130356e-05,4.467881846640522e-05,6.0858643090444008e-05,9.8689696994753447e-05,0.00019985112354823189
3.7975,8.5688945408085653e-06,1.7466008582992259e-05,3.0486575924966089e-05,4.4657437458839514e-05,6.0843709000767601e-05,9.8667378590831085e-05,0.00019972029224461625
3.8,8.5637218350726165e-06,1.7484544553299633e-05,3.0472493416528761e-05,4.4631880230497019e-05,6.0826733080260487e-05,9.8644819533809277e-05,0.00019958939002222712
3.8025,8.5601073360259276e-06,1.7495206268847246e-05,3.0445434387313233e-05,4.4602348487910801e-05,6.0807726076058844e-05,9.8621951094385448e-05,0.00019945838388128834
3.805,8.5581006256272409e-06,1.7497163475552965e-05,3.040601873466252e-05,4.4569119422649151e-05,6.0786804751195652e-05,9.8598804703462441e-05,0.00019932735284644413
3.8075,8.5577106534617734e-06,1.7489597035611062e-05,3.0355198615854964e-05,4.453243671939446e-05,6.076405444435832e-05,9.857534315385632e-05,0.00019919630119641957
3.81,8.5589301780561044e-06,1.7471785242342597e-05,3.0294234291585273e-05,4.4492582045250423e-05,6.0739597830216228e-05,9.8551547128742227e-05,0.00019906524399281148
3.8125,8.5617368886149515e-06,1.7443171134247478e-05,3.0224593336089632e-05,4.4449880178251831e-05,6.0713587491542346e-05,9.8527407420628159e-05,0.00019893420260998562
3.815,8.5660932058600686e-06,1.7403443772316914e-05,3.0147842780407149e-05,4.4404711297913409e-05,6.068620860125161e-05,9.8502924706122085e-05,0.00019880319754943317
3.8175,8.5719441355334916e-06,1.7352618739737745e-05,3.0065553127316062e-05,4.4357510333744701e-05,6.0657675176067072e-05,9.847810549494095e-05,0.00019867225645346371
3.82,8.5792192657101404e-06,1.7291106922739913e-05,2.9979225736530284e-05,4.4308773300712801e-05,6.0628230982159373e-05,9.8452961863652825e-05,0.00019854140368754674
3.8225,8.5878305117332743e-06,1.7219757491421743e-05,2.9890241154857372e-05,4.4259037704077088e-05,6.0598151605610205e-05,9.8427513013749318e-05,0.00019841068264527575
3.825,8.5976720048442296e-06,1.7139868803063901e-05,2.9799928814707309e-05,4.4208875621284201e-05,6.0567728416181137e-05,9.8401783096812068e-05,0.00019828014475362725
3.8275,8.6086194201618432e-06,1.7053158173919167e-05,2.9709564395038961e-05,4.4158895243653271e-05,6.0537264296261112e-05,9.8375807319823669e-05,0.00019814982922127441
3.83,8.62052642633559e-06,1.6961679714012894e-05,2.9620354088423337e-05,4.4109719506448976e-05,6.0507068888260014e-05,9.8349617037965146e-05,0.0001980197604053599
3.8325,8.6332311640868689e-06,1.6867724796553209e-05,2.9533465941840683e-05,4.4061998176518834e-05,6.0477484664517785e-05,9.8323263520362826e-05,0.00019788996910227811
3.835,8.6465486965090894e-06,1.6773673435103787e-05,2.9450007286720798e-05,4.4016358694987483e-05,6.0448833788107291e-05,9.8296789679787485e-05,0.00019776045306593566
3.8375,8.6602822067797937e-06,1.668186598170681e-05,2.9371015784424759e-05,4.3973409589123774e-05,6.0421449368151959e-05,9.8270252857550564e-05,0.00019763123327408097
3.84,8.6742236949571401e-06,1.6594447566553972e-05,2.9297448247994201e-05,4.3933724000650787e-05,6.0395648712438537e-05,9.8243688211856469e-05,0.00019750234099802469
3.8425,8.688157159860318e-06,1.651327732405752e-05,2.9230164113840772e-05,4.3897823024668914e-05,6.0371732780701144e-05,9.8217186381694473e-05,0.00019737380252608309
3.845,8.7018598274123641e-06,1.6439893106247733e-05,2.9169917732310378e-05,4.3866182519256039e-05,6.0349979026132226e-05,9.8190811866193881e-05,0.00019724564768219737
3.8475,8.7151028711557657e-06,1.6375490772809827e-05,2.9117337918799458e-05,4.3839209338419576e-05,6.0330633101369222e-05,9.8164621843283738e-05,0.00019711790099589596
3.85,8.7276564432134362e-06,1.6320942627976986e-05,2.9072932762722938e-05,4.3817250350451447e-05,6.0313889568900045e-05,9.8138639548263592e-05,0.00019699056932983878
3.8525,8.7392913954011511e-06,1.627680553112175e-05,2.9037095181569481e-05,4.3800593049391463e-05,6.0299887319175187e-05,9.8112882378466299e-05,0.00019686365814861664
3.855,8.7497957856837927e-06,1.6243358356516794e-05,2.901010803213457e-05,4.3789467707359072e-05,6.0288730893067046e-05,9.8087401062944477e-05,0.00019673722481986094
3.8575,8.7589716806849829e-06,1.6220626610892992e-05,2.89921357981073e-05,4.3784028225843083e-05,6.0280466521490559e-05,9.8062239461421013e-05,0.00019661129505945841
3.86,8.7666356772281938e-06,1.62084012008952e-05,2.8983222031425685e-05,4.3784345872821357e-05,6.0275069201285227e-05,9.8037410458240188e-05,0.00019648585993416721
3.8625,8.7726344458643802e-06,1.620628319249367e-05,2.8983310497028239e-05,4.3790422169212321e-05,6.0272465777543361e-05,9.8012940545972807e-05,0.00019636092853340609
3.865,8.7768446823264038e-06,1.6213722901613708e-05,2.8992251263309244e-05,4.3802186407277369e-05,6.0272536879633708e-05,9.7988873377495675e-05,0.00019623652085426263
3.8675,8.7791778366864984e-06,1.6230010012573584e-05,2.9009803542250187e-05,4.3819480604012149e-05,6.027510396391319e-05,9.7965239603651252e-05,0.00019611264460436676
3.87,8.7795778786808648e-06,1.6254302818161172e-05,2.9035636035381666e-05,4.3842054797672874e-05,6.0279933682543854e-05,9.7942051226102372e-05,0.00019598929787677984
3.8725,8.7780339825519134e-06,1.6285689150966576e-05,2.906935911114202e-05,4.3869582214721959e-05,6.0286765564915103e-05,9.7919330229146703e-05,0.00019586649908686916
3.875,8.7745691638407012e-06,1.6323226945386477e-05,2.911050063177816e-05,4.3901636706849664e-05,6.0295292347997716e-05,9.7897077575442409e-05,0.00019574424441449998
3.8775,8.7692523923097465e-06,1.6365995003719591e-05,2.9158522371761164e-05,4.3937708075032902e-05,6.0305192815431569e-05,9.7875305511029229e-05,0.00019562255887686301
3.88,8.7621807791093185e-06,1.6413116064898818e-05,2.9212818389900272e-05,4.3977177143892941e-05,6.0316115022784201e-05,9.7854002234577109e-05,0.00019550143255916958
3.8825,8.7534803807870551e-06,1.6463782924602992e-05,2.9272735414986904e-05,4.4019340660272872e-05,6.0327698173568919e-05,9.7833150589079153e-05,0.0001953808546286637
3.885,8.743308407325244e-06,1.6517271953270519e-05,2.9337585432122139e-05,4.4063419323577151e-05,6.0339591816698694e-05,9.7812738981663193e-05,0.00019526083059196407
3.8875,8.7318367876064778e-06,1.6572941683029534e-05,2.9406640324617313e-05,4.4108542474259481e-05,6.0351444677252125e-05,9.7792745184244878e-05,0.0001951413559166704
3.89,8.7192516236843222e-06,1.6630226831923492e-05,2.947914259291469e-05,4.4153772078795308e-05,6.0362932798422199e-05,9.7773138916629922e-05,0.00019502242025077417
3.8925,8.7057535312544096e-06,1.6688630553231106e-05,2.9554315600198074e-05,4.4198135742625669e-05,6.0373777379702717e-05,9.7753894670627036e-05,0.00019490402545377039
3.895,8.6915484430828866e-06,1.6747706850287924e-05,2.963135673749928e-05,4.4240651883281015e-05,6.0383719180526703e-05,9.77349789411272e-05,0.00019478616446483543
3.8975,8.6768442684048713e-06,1.6807045206800631e-05,2.97094303252608e-05,4.4280383654188052e-05,6.0392520470661714e-05,9.7716350301456188e-05,0.00019466881793290912
3.9,8.6618570408591125e-06,1.6866261135767887e-05,2.9787668698716481e-05,4.4316472490166201e-05,6.0400000352132255e-05,9.7697986207377776e-05,0.0001945519995880603
3.9025,8.6467895210779706e-06,1.6924966007641947e-05,2.9865123899484042e-05,4.434816987157065e-05,6.0405990514933341e-05,9.767983002109428e-05,0.00019443567334621127
3.905,8.6318420736686806e-06,1.6982768856515144e-05,2.9940762454239899e-05,4.4374912598046651e-05,6.041036943550061e-05,9.7661839221761243e-05,0.00019431982917592612
3.9075,8.6172025166667518e-06,1.7039256588746802e-05,3.001343742298281e-05,4.4396312677491822e-05,6.0413027130005761e-05,9.7643962308022127e-05,0.00019420444968937139
3.91,8.6030528946864697e-06,1.7093996212029804e-05,3.0081890681887249e-05,4.4412171122832451e-05,6.0413891020584252e-05,9.7626163017784659e-05,0.0001940895462966269
3.9125,8.5895607902923163e-06,1.7146512134591098e-05,3.014474168261186e-05,4.4422441291693152e-05,6.0412886787715183e-05,9.7608393436132988e-05,0.00019397510430469632
3.915,8.5768812515779474e-06,1.7196278892441401e-05,3.0200519429474106e-05,4.4427193134758674e-05,6.04099455308621e-05,9.7590599053838875e-05,0.00019386109250148486
3.9175,8.5651550320202145e-06,1.7242714788224075e-05,3.0247723182300015e-05,4.4426572429977515e-05,6.0404993058247917e-05,9.7572717611342291e-05,0.00019374747555053737
3.92,8.5545320487393973e-06,1.7285219179114143e-05,3.0284956185556792e-05,4.4420825897844016e-05,6.0398020906046276e-05,9.7554762094996777e-05,0.0001936342857600424
3.9225,8.5451317937772097e-06,1.732310742160228e-05,3.0310945290883662e-05,4.4410173558070215e-05,6.0388974769121986e-05,9.7536680532982298e-05,0.00019352149234254718
3.925,8.5370645239628242e-06,1.7355641945824713e-05,3.0324691320665376e-05,4.4394850381809094e-05,6.0377826846764398e-05,9.7518440322238981e-05,0.00019340908833930689
3.9275,8.5304259986806462e-06,1.7382034684388236e-05,3.0325539564984935e-05,4.4375086459020947e-05,6.0364566711988433e-05,9.750000463160479e-05,0.00019329706025259229
3.93,8.5252933062185095e-06,1.7401453357640049e-05,3.0313220538140358e-05,4.4351110023976471e-05,6.0349212072625914e-05,9.7481345236363664e-05,0.00019318540255960605
3.9325,8.5217208501504569e-06,1.7413033605654413e-05,3.0287878358971033e-05,4.432313862219417e-05,6.0331794967611815e-05,9.7462421263365442e-05,0.00019307408817014913
3.935,8.5197474518477447e-06,1.7415913488419719e-05,3.0250086551794466e-05,4.4291403909904844e-05,6.0312385496922037e-05,9.7443210112368322e-05,0.00019296311178474174
3.9375,8.5193873725565655e-06,1.7409265771745163e-05,3.0200798696142327e-05,4.4256151644861522e-05,6.0291078604598947e-05,9.7423690357679516e-05,0.00019285246414681867
3.94,8.5206382858554508e-06,1.7392357111670078e-05,3.0141279516457667e-05,4.4217660957162862e-05,6.0268003258989947e-05,9.7403851794089245e-05,0.00019274214407869082
3.9425,8.5234756395724969e-06,1.7364609175785711e-05,3.0072992254666974e-05,4.4176242218243596e-05,6.0243305961103152e-05,9.7383677381996509e-05,0.0001926321290023163
3.945,8.5278654351012122e-06,1.7325693095781337e-05,2.9997506017693541e-05,4.4132270700766643e-05,6.0217175030684407e-05,9.7363169446779629e-05,0.00019252242027708113
3.9475,8.5337554720780276e-06,1.7275603935235019e-05,2.9916387183596639e-05,4.4086174478655541e-05,6.0189828918122452e-05,9.7342336436100093e-05,0.00019241302015343741
3.95,8.5410735016194621e-06,1.7214727726323726e-05,2.9831121901642436e-05,4.4038435195718073e-05,6.0161503986401097e-05,9.7321176371125101e-05,0.00019230390882323128
3.9525,8.5497340859196444e-06,1.7143896682266072e-05,2.9743076802301867e-05,4.3989589195185779e-05,6.0132480852910623e-05,9.7299710333762206e-05,0.00019219509313695779
3.955,8.559630732104946e-06,1.7064391403615927e-05,2.9653559117556004e-05,4.39402006543345e-05,6.0103049695566378e-05,9.72779539713839e-05,0.00019208656360450628
3.9575,8.5706402739667285e-06,1.6977920903467588e-05,2.9563829843949584e-05,4.3890876596379687e-05,6.0073520697348471e-05,9.7255940600338655e-05,0.00019197832944746292
3.96,8.5826214431585584e-06,1.6886541857745065e-05,2.9475090328170946e-05,4.3842248030686421e-05,6.0044212998541544e-05,9.7233706602101438e-05,0.00019187039949818439
3.9625,8.5954079966815021e-06,1.6792545484678028e-05,2.9388494403956181e-05,4.3794954521945379e-05,6.0015462362955723e-05,9.7211288436684003e-05,0.00019176275683304876
3.965,8.6088210072315324e-06,1.6698331681949343e-05,2.9305161928029719e-05,4.374964399427985e-05,5.998761246718845e-05,9.7188740371948663e-05,0.00019165540877787184
