Physical Time (s),xth_left Monitor (kg-m/s^3)
2.055,-2.3757638460075248e-14
2.0575,7.488067087598303e-14
2.06,1.9342384510297562e-14
2.0625,-7.1733202832393713e-14
2.065,5.8758142716265672e-14
2.0675,-3.1022122189409807e-14
2.07,6.581717494385548e-15
2.0725,6.9116813865714334e-14
2.075,-6.3262313855152377e-14
2.0775,2.0071634851050883e-13
2.08,-8.2921933298930308e-14
2.0825,-1.1612717989733677e-13
2.085,-1.5615063103310808e-14
2.0875,3.1887824210896981e-14
2.09,-1.7016860478957145e-14
2.0925,3.8015039888246627e-14
2.095,1.0229908710120482e-13
2.0975,-1.1576149474535554e-13
2.1,1.0183000671504672e-15
2.1025,4.7441202101719905e-14
2.105,-9.9843956280521312e-14
2.1075,-8.8763711241035111e-14
2.11,8.6584936601055e-14
2.1125,2.3618783416544258e-14
2.115,1.3757591804506354e-13
2.1175,4.4057597410639349e-14
2.12,-1.6682450029939927e-14
2.1225,-1.7013003876132872e-14
2.125,-3.1482258919733263e-14
2.1275,-1.9037114558692765e-14
2.13,-5.9500762882641422e-14
2.1325,2.4185084188814997e-14
2.135,-8.2373578867628534e-14
2.1375,-4.9879524298832317e-15
2.14,-1.7844942967003731e-16
2.1425,1.0448833372848655e-13
2.145,-2.7077289461906966e-14
2.1475,1.74388560032824e-14
2.15,-5.4274239368702561e-15
2.1525,9.7418793805263014e-14
2.155,-1.1669190535659061e-13
2.1575,-1.7776663599873346e-13
2.16,-2.8490725361434846e-15
2.1625,-3.187130331050544e-14
2.165,4.27006503345296e-14
2.1675,5.0745496701411144e-14
2.17,4.4741662738233457e-14
2.1725,2.3421138071473739e-15
2.175,-4.7417656590978511e-14
2.1775,9.4282613585162359e-14
2.18,-6.9674844801431833e-14
2.1825,1.4666998691208038e-13
2.185,9.2838384966628431e-15
2.1875,3.9506787189092444e-15
2.19,6.6761563698182809e-14
2.1925,-3.5297250308906497e-14
2.195,1.3137440487926799e-13
2.1975,-2.5810265685205695e-14
2.2,-7.4583347697221489e-14
2.2025,1.148675246227056e-14
2.205,-1.0896889492130199e-13
2.2075,-5.2234224790039948e-15
2.21,-5.2054983889098427e-14
2.2125,6.1525109131260555e-15
2.215,8.4715321685665246e-14
2.2175,-5.5972650782803845e-14
2.22,3.764687442965887e-14
2.2225,-6.971106004607277e-14
2.225,1.1802280032185352e-14
2.2275,7.6552221246480799e-16
2.23,5.6264656907342234e-14
2.2325,-3.1011688764480052e-14
2.235,-2.8965848843060665e-14
2.2375,2.6592182838966701e-14
2.24,9.6569557222169367e-14
2.2425,-1.0011614694299886e-14
2.245,-6.3104120565704796e-14
2.2475,-5.611482315730148e-14
2.25,5.6968009024177067e-14
2.2525,5.7188402793828423e-14
2.255,3.5694884208662862e-14
2.2575,-6.001074993579661e-14
2.26,-7.4918369969257183e-14
2.2625,4.1302089102266231e-14
2.265,-3.1267460148636767e-14
2.2675,1.7091023761058874e-14
2.27,-3.2194346819095634e-14
2.2725,-6.8744719200076616e-14
2.275,-1.2020915682522422e-14
2.2775,8.2695343157209783e-14
2.28,-7.853233041594181e-14
2.2825,-1.0009411565250318e-13
2.285,3.3238304810674084e-14
2.2875,6.5890733946450801e-14
2.29,-1.0215682225700389e-13
2.2925,-6.5659791412742313e-14
2.295,-6.1149872833387516e-14
2.2975,5.0561931315607465e-14
2.3,7.6393654354448611e-14
2.3025,7.6367934647895198e-14
2.305,1.2501298477284709e-13
2.3075,2.6736198709709251e-14
2.31,4.2565474966308586e-14
2.3125,-2.5580755741869029e-17
2.315,5.5489622739614096e-14
2.3175,-1.6761478489374812e-14
2.32,8.0196887583119721e-14
2.3225,-1.9634849231272994e-15
2.325,-7.713956397646914e-14
2.3275,8.8945342379560748e-14
2.33,-8.6158113329536219e-16
2.3325,-6.0262734893786184e-14
2.335,9.7316652724932077e-14
2.3375,-9.4513036576314516e-14
2.34,-5.4540387873912638e-14
2.3425,-6.9211720073505007e-14
2.345,-4.0566275360230574e-14
2.3475,1.6348449028237132e-13
2.35,-5.8156055803202799e-14
2.3525,-9.3470553076492711e-15
2.355,3.2389380096642175e-14
2.3575,4.2992706456065102e-14
2.36,2.8648850044052027e-14
2.3625,7.4360107782532459e-14
2.365,-7.2659714849302801e-14
2.3675,5.1990099954541583e-14
2.37,-1.0355918851249228e-14
2.3725,-2.9943654468283284e-14
2.375,-6.489875426624225e-14
2.3775,1.5870537327014135e-13
2.38,4.9099282220437673e-14
2.3825,3.170683323604339e-14
2.385,6.9681036350468764e-15
2.3875,-1.2150009843226499e-13
2.39,-2.2370216505925888e-14
2.3925,1.648844340939789e-14
2.395,-5.937545188919827e-14
2.3975,-1.7616575303096436e-15
2.4,1.0262079332124776e-14
2.4025,1.0903705234092339e-14
2.405,7.1577478287307732e-14
2.4075,-1.3242100332202371e-13
2.41,2.5921909602879723e-14
2.4125,1.0298172268727113e-13
2.415,-7.1214389261205811e-15
2.4175,-6.8074145275628719e-14
2.42,1.2868394286971753e-13
2.4225,1.0257994150488602e-13
2.425,9.9491091055793229e-14
2.4275,1.1300134694002692e-14
2.43,-3.6805608620639799e-14
2.4325,4.9624818232474972e-14
2.435,2.6213330952696753e-14
2.4375,-4.8207426233240964e-15
2.44,-2.4494694223310643e-14
2.4425,2.4088127488086687e-14
2.445,1.4172980505129547e-13
2.4475,-1.1491264047397202e-14
2.45,-7.4774622305297634e-14
2.4525,-4.3685378074603422e-14
2.455,7.0200390177115441e-14
2.4575,1.8486861166020753e-14
2.46,-3.5290103770512285e-14
2.4625,-2.2667468684186366e-14
2.465,1.5858925110942235e-14
2.4675,1.0007205382750863e-13
2.47,4.4337375562963545e-14
2.4725,3.7791030652483402e-14
2.475,1.2608233700334781e-13
2.4775,-2.7591230297540636e-14
2.48,5.3352859377383595e-14
2.4825,7.1838040669345814e-14
2.485,1.0166581995025225e-13
2.4875,-8.1260923353050789e-14
2.49,1.0481686826264888e-13
2.4925,2.484287855664831e-14
2.495,-6.5065239609230739e-14
2.4975,-2.0149461306078319e-14
2.5,9.8196292133929333e-14
2.5025,2.9445096749000656e-14
2.505,-1.203347127592077e-13
2.5075,4.901593405706201e-14
2.51,5.3090144666701222e-14
2.5125,7.9589425770787068e-14
2.515,1.0738676546393531e-13
2.5175,-2.533840276801233e-14
2.52,-1.8419405297955795e-14
2.5225,-5.4627386831819083e-14
2.525,3.205803873654159e-14
2.5275,-6.5093314167365954e-15
2.53,3.215387310513789e-14
2.5325,-2.3861733186392155e-14
2.535,-2.7063657257106273e-14
2.5375,-1.3092845445961775e-14
2.54,3.5303181781311772e-14
2.5425,-5.2271695741906338e-14
2.545,9.5319885772695586e-14
2.5475,7.0309644886902094e-15
2.55,4.2219312411773054e-14
2.5525,4.5350376783207864e-14
2.555,-1.0893243004434939e-13
2.5575,-5.0644833409989939e-14
2.56,7.6126578102753207e-14
2.5625,2.2956277929112425e-14
2.565,4.2272364752257301e-14
2.5675,3.4867090353078516e-14
2.57,2.735566445739533e-14
2.5725,-2.2238644487684388e-14
2.575,-5.153884660586395e-15
2.5775,3.6978111177712322e-14
2.58,-9.3615699578507416e-14
2.5825,-1.0168881784229652e-13
2.585,-3.9502526912591727e-14
2.5875,-1.2231680295814302e-13
2.59,-8.6809223071968e-14
2.5925,-7.10870541323786e-14
2.595,1.0717036237345199e-13
2.5975,2.9225450791085282e-14
2.6,-1.6939439704073827e-14
2.6025,-4.8401417303487423e-15
2.605,5.6963141552868104e-14
2.6075,-5.8981106932308175e-15
2.61,5.333440594911259e-14
2.6125,6.1328381652311307e-15
2.615,5.422255491525075e-14
2.6175,-9.1284472949070963e-14
2.62,-8.2662748108477496e-14
2.6225,-1.2114440391359761e-13
2.625,3.311141429005724e-14
2.6275,-2.3246538592525095e-14
2.63,2.1204633704177344e-13
2.6325,-1.5160019380243059e-14
2.635,3.52739045353535e-14
2.6375,8.6922021344113085e-15
2.64,1.5350623044829855e-14
2.6425,-4.6578905670905838e-14
2.645,7.916248339493429e-14
2.6475,-6.9401505182297236e-14
2.65,6.5632387301477268e-14
2.6525,-6.5802099256392531e-14
2.655,1.2412413477317159e-13
2.6575,-6.6512488213315125e-14
2.66,1.4579722620469087e-14
2.6625,4.1482976233706579e-14
2.665,-5.4477637216519866e-14
2.6675,5.7312929847014349e-14
2.67,-1.8315145569750042e-13
2.6725,1.1122657050149099e-13
2.675,4.775889282431258e-14
2.6775,1.0504322323265836e-13
2.68,3.7999297124247425e-15
2.6825,-5.3139445250657883e-16
2.685,1.0762861339480881e-14
2.6875,8.0459585549457427e-15
2.69,-6.851908537815686e-15
2.6925,-1.8433542879699939e-14
2.695,5.1290988927336729e-14
2.6975,1.0708316147665538e-13
2.7,1.0468676905695239e-13
2.7025,-8.9264920192929958e-14
2.705,2.9612469396439072e-14
2.7075,-9.9326667526156004e-14
2.71,7.4555530303998326e-14
2.7125,3.2309181994161873e-14
2.715,-1.1339724751931407e-13
2.7175,-3.7877661294514274e-14
2.72,-1.9167745989143514e-13
2.7225,-5.6462319861103221e-14
2.725,-3.6278338351683185e-14
2.7275,-6.4497435473727058e-14
2.73,-7.6513925184868355e-14
2.7325,7.080273830222941e-14
2.735,-6.274903272835869e-14
2.7375,-3.0278844902625728e-14
2.74,-6.295017233062263e-14
2.7425,3.9106565017806411e-14
2.745,-6.9466889216646187e-14
2.7475,-1.4589566163779443e-13
2.75,4.6024475530846842e-14
2.7525,-1.7848213800640721e-13
2.755,1.6970475137203825e-14
2.7575,5.883068644356898e-14
2.76,1.599901422506824e-13
2.7625,-3.0603906390468163e-14
2.765,-1.4557980756641466e-14
2.7675,-4.6113817029340027e-14
2.77,-8.7790335338918772e-15
2.7725,-1.5483583627076008e-13
2.775,-2.3069792700962473e-13
2.7775,1.0482613741911158e-13
2.78,2.5366282385491018e-14
2.7825,-8.5733470838082517e-14
2.785,6.2245085399220171e-14
2.7875,-3.6101654713814381e-14
2.79,-2.9658103127895915e-14
2.7925,1.3671976848387099e-13
2.795,-8.1390735629267908e-15
2.7975,6.2992386069947354e-14
2.8,2.0822020411957398e-15
2.8025,-6.9904667468369372e-14
2.805,7.2490933869794858e-14
2.8075,3.3970748635396205e-14
2.81,-1.0958713083872877e-14
2.8125,5.3018581702359638e-14
2.815,-8.5571538926584492e-14
2.8175,4.1960526730370907e-14
2.82,1.2852205342692326e-13
2.8225,8.7247415264482669e-14
2.825,4.2379651870842711e-14
2.8275,5.9999027535759518e-14
2.83,8.9843095051320605e-14
2.8325,1.998105661285358e-13
2.835,8.1476962782807428e-14
2.8375,-7.7866097055446839e-14
2.84,-8.9971016638590413e-14
2.8425,-3.1710908047647974e-14
2.845,1.1447715257985012e-13
2.8475,3.6412465197633131e-14
2.85,-3.4398220168334157e-15
2.8525,-2.5914317138321704e-14
2.855,-7.4865466684322178e-14
2.8575,-2.8109359692148289e-14
2.86,-3.7415381333796229e-15
2.8625,-8.5162739883693099e-14
2.865,6.5050086808191161e-14
2.8675,1.6812368111113559e-13
2.87,1.4193294378335714e-13
2.8725,-6.6081311871728539e-14
2.875,-1.1567848462944046e-13
2.8775,-1.7303438710583052e-13
2.88,3.4693765599523117e-14
2.8825,-8.2464337116358086e-14
2.885,-1.2407362514104032e-13
2.8875,-2.9138827716048431e-14
2.89,1.3861759696157388e-14
2.8925,8.5049766025851873e-14
2.895,8.4848691246323397e-14
2.8975,3.8902361359183972e-15
2.9,3.2483014924381306e-14
2.9025,3.1607426531035249e-14
2.905,7.1484240823569683e-14
2.9075,5.7063820214194699e-15
2.91,9.373194462180797e-14
2.9125,5.7957519893094521e-14
2.915,-3.4050952778397463e-14
2.9175,-9.111825664027848e-14
2.92,-2.802107951930806e-14
2.9225,-1.960258471471429e-13
2.925,-2.1896598592268813e-13
2.9275,5.3827267401333392e-15
2.93,1.1596894174754309e-13
2.9325,-1.69853502180562e-13
2.935,-2.0548360158929096e-14
2.9375,-8.3301062589438327e-14
2.94,-8.734926960769631e-14
2.9425,7.4210288583620873e-14
2.945,1.8167221974482005e-14
2.9475,-6.683115214774943e-14
2.95,4.0672502890305347e-14
2.9525,1.755458695904977e-13
2.955,-7.6400085583539229e-14
2.9575,-1.7974397877273591e-14
2.96,-1.2476448026108887e-13
2.9625,-6.9911564367515072e-14
2.965,-7.6155404279937246e-14
2.9675,8.0826469417180134e-14
2.97,-5.2944529245917206e-14
2.9725,1.2641846441738835e-13
2.975,-7.6008915433869783e-14
2.9775,-6.7742349648328273e-14
2.98,-9.997425916998275e-15
2.9825,-4.2890225109942078e-14
2.985,-1.0779689599247229e-13
2.9875,-5.0642335048002163e-14
2.99,1.1042862363753466e-13
2.9925,2.6295415900359851e-14
2.995,3.2717982378447205e-14
2.9975,1.2469019353357396e-14
3.0,-1.1885649821501092e-13
3.0025,-1.2322379061499949e-13
3.005,-1.2461489698651197e-13
3.0075,-1.2068977491876819e-14
3.01,1.7566810444836545e-13
3.0125,2.7393103847151069e-14
3.015,2.1667325572977272e-14
3.0175,-2.3495566796383123e-13
3.02,1.2428688484835657e-13
3.0225,-1.4027398267031959e-13
3.025,1.9332118706300737e-13
3.0275,1.0788581681566837e-13
3.03,7.4563759201220593e-14
3.0325,1.0422171978687008e-13
3.035,-7.1263328085865501e-15
3.0375,-7.9073559260373924e-14
3.04,7.0409727764049026e-14
3.0425,-9.7698613462080128e-14
3.045,4.6802306468585537e-15
3.0475,-7.56412965947716e-14
3.05,-2.4855247868253556e-14
3.0525,2.8110833444796143e-14
3.055,-5.2152753402991443e-14
3.0575,9.1537049930799413e-14
3.06,2.6494030550948363e-14
3.0625,5.6455491862460546e-14
3.065,4.2117573416656586e-14
3.0675,-4.816570827421837e-14
3.07,5.1038727928924363e-14
3.0725,1.9057933893914316e-14
3.075,5.8432311941458225e-14
3.0775,-2.0404389170758149e-14
3.08,-1.212575155290045e-13
3.0825,-1.8700335909710485e-14
3.085,1.9676976221058793e-14
3.0875,-1.4479646584924065e-13
3.09,-8.2405613893553754e-14
3.0925,-6.0524379660960114e-14
3.095,-4.504482793575651e-14
3.0975,3.8401732305009626e-14
3.1,-1.7175895660493006e-15
3.1025,-5.9289702363148668e-14
3.105,-4.6465132828052666e-14
3.1075,-6.2745149484706616e-15
3.11,2.1563519814329859e-14
3.1125,1.5718100044288745e-13
3.115,1.1639680358667212e-14
3.1175,2.5473231921495194e-14
3.12,-9.2827904038393487e-14
3.1225,-1.2224552972325976e-13
3.125,6.4524189513265263e-14
3.1275,-3.6638878835670809e-14
3.13,4.8071119108957801e-14
3.1325,4.8498496484718128e-14
3.135,-1.2984328693092616e-14
3.1375,8.242597518854463e-14
3.14,-7.3469319409271215e-14
3.1425,1.0163613571335628e-13
3.145,1.829323737752561e-13
3.1475,1.2046768855424456e-13
3.15,6.3422809976538149e-14
3.1525,-6.7436966098691691e-14
3.155,-1.2608310040098078e-13
3.1575,7.4836635719901821e-14
3.16,-5.5317903506706504e-14
3.1625,9.4818212508060388e-15
3.165,-1.0766899646052788e-14
3.1675,-9.7171869348447197e-14
3.17,6.0757531325092767e-14
3.1725,1.0227780194356489e-15
3.175,-8.6383806925194163e-15
3.1775,8.2339023453826288e-14
3.18,-3.401355535146601e-14
3.1825,-1.4205914009743405e-15
3.185,-1.8965847655640338e-14
3.1875,9.9252472781544078e-14
3.19,4.065258620054529e-14
3.1925,-9.4711213218040533e-14
3.195,-1.3430890653232747e-13
3.1975,-8.7071374025648689e-14
3.2,-1.2791151873065135e-13
3.2025,-9.1071189921597573e-14
3.205,1.2562438326042055e-14
3.2075,1.1669115287315752e-13
3.21,7.1821755600636973e-14
3.2125,-1.5076893675035719e-13
3.215,2.7201114422739905e-14
3.2175,-7.256652485232062e-14
3.22,3.859524324488349e-14
3.2225,6.9789095235356213e-14
3.225,-2.8607707871182939e-14
3.2275,-4.8847849503536584e-14
3.23,-6.1499064776484455e-14
3.2325,6.5204627666676217e-14
3.235,5.6714503144395721e-14
3.2375,-8.1978504426673785e-14
3.24,-6.081272630701161e-14
3.2425,-3.3241379562237383e-14
3.245,-1.6909543504782858e-13
3.2475,-5.0169326593599779e-14
3.25,9.6617240679322824e-15
3.2525,-2.33539669177221e-14
3.255,1.406217571189278e-14
3.2575,-5.3373034746152241e-14
3.26,7.0702005961340927e-14
3.2625,8.5013692839782861e-14
3.265,5.5750487461865384e-14
3.2675,-2.9861717872850786e-14
3.27,1.4622161441349827e-14
3.2725,1.1618636052049076e-13
3.275,8.030561289569728e-14
3.2775,-7.0182851384973627e-15
3.28,-2.0445044256682537e-14
3.2825,5.5036585733885404e-14
3.285,1.1944569735557477e-13
3.2875,-2.3142713096091469e-14
3.29,-4.1518013645670503e-14
3.2925,-4.6120381042781679e-14
3.295,-2.6477267278480708e-14
3.2975,-5.9779159655982781e-14
3.3,1.1604553721763979e-13
3.3025,-2.7826820738006127e-14
3.305,-3.3352842150320403e-14
3.3075,-1.9200348769550698e-14
3.31,-2.3014522524989903e-14
3.3125,-4.9191859227363637e-14
3.315,7.3678284444926879e-14
3.3175,-4.6058486047364657e-14
3.32,-3.7739816048307021e-15
3.3225,-1.4244882635570883e-13
3.325,1.0770420447578454e-13
3.3275,1.5372531482236492e-13
3.33,-1.0216609210815609e-13
3.3325,6.5237785094767965e-14
3.335,1.3359220438285474e-13
3.3375,8.8971121969659613e-14
3.34,-9.9586411963309048e-15
3.3425,2.6153802502385996e-14
3.345,3.8703473385987522e-14
3.3475,2.6574572079812293e-14
3.35,-7.1678040195039778e-14
3.3525,1.5733745451244569e-13
3.355,1.8911658484894683e-14
3.3575,-1.0120060045384336e-14
3.36,4.9927652109906438e-15
3.3625,-1.0663258521124345e-13
3.365,-2.7496432549321766e-15
3.3675,-1.2322816855110999e-13
3.37,2.9122633812485351e-14
3.3725,-6.5649166006278173e-14
3.375,-5.0555864637103947e-14
3.3775,-1.8873216353257884e-14
3.38,5.070796117587847e-14
3.3825,-8.9753674866709433e-15
3.385,-4.3714311668710054e-14
3.3875,2.5183948315579939e-14
3.39,2.0423362633510761e-14
3.3925,3.8208103871510269e-14
3.395,-1.3932409981934989e-14
3.3975,-9.6612845151857608e-14
3.4,6.8646264284310443e-15
3.4025,-1.3137113361534436e-14
3.405,-7.3034140266577675e-14
3.4075,1.2082003837141272e-13
3.41,-1.2039247526809736e-13
3.4125,-1.9488320001968341e-14
3.415,-6.7566627671789887e-14
3.4175,-2.0352732979159169e-14
3.42,-3.9804177372285673e-14
3.4225,-8.9549929078959235e-14
3.425,3.225165998721358e-14
3.4275,-1.4363316190931489e-13
3.43,3.9775139076398844e-14
3.4325,-1.7344758608576067e-14
3.435,-1.2022865725418239e-13
3.4375,-6.3883875694074147e-14
3.44,1.3441896926149891e-13
3.4425,-1.1599679097471905e-13
3.445,1.181525915566642e-13
3.4475,1.9276360100609175e-13
3.45,1.9649785299466962e-13
3.4525,7.0769097170409735e-14
3.455,6.5823672116002765e-14
3.4575,2.4805226952220883e-14
3.46,1.0627556932474849e-13
3.4625,8.1844201148903531e-14
3.465,1.4936012200449623e-13
3.4675,4.1851730325209092e-14
3.47,9.3622758143603777e-14
3.4725,-1.6699400786431064e-13
3.475,-2.6345610172013267e-14
3.4775,-5.9673910691202275e-14
3.48,-4.3245293271297508e-14
3.4825,-3.2219608628868638e-14
3.485,2.5576577999316746e-14
3.4875,9.9667463143616813e-14
3.49,4.3060038959094654e-14
3.4925,2.3669758896701827e-14
3.495,7.3419587965075414e-14
3.4975,6.1912787191214047e-14
3.5,-5.9110225392753691e-14
3.5025,-4.9080862973316957e-15
3.505,5.9624543087261167e-14
3.5075,1.1295562277104875e-14
3.51,4.7590725807499288e-14
3.5125,1.1958177765130657e-13
3.515,6.6698534103085523e-14
3.5175,3.0772226012408348e-14
3.52,-4.596150887692018e-14
3.5225,-1.5031969973746986e-14
3.525,1.2223897206114485e-13
3.5275,-1.1313560733406629e-13
3.53,1.5791001741877061e-13
3.5325,8.6905216814334646e-14
3.535,6.0113015084681532e-14
3.5375,-3.0918579610513098e-14
3.54,2.3308566641054136e-14
3.5425,-1.1804414514952462e-14
3.545,8.6189619982224101e-14
3.5475,1.2578502788808064e-14
3.55,-2.1777396296833722e-14
3.5525,-9.7606124367585217e-14
3.555,1.4192049844578609e-13
3.5575,1.1314565056524319e-13
3.56,-1.6307039929913665e-13
3.5625,-1.6062534824761004e-14
3.565,1.5957827453018662e-14
3.5675,1.8984951547304829e-13
3.57,1.0706844821580924e-13
3.5725,6.4851524359497874e-15
3.575,5.1366744493262448e-15
3.5775,7.2383085125702912e-15
3.58,1.9855335935977586e-15
3.5825,8.2652047779554717e-14
3.585,-5.3532459378213245e-14
3.5875,-2.0295739825038287e-14
3.59,-3.0203232489121048e-14
3.5925,1.95411554016294e-14
3.595,3.8351626640857422e-14
3.5975,-3.831764654476788e-14
3.6,-2.6658776948012927e-14
3.6025,2.6744826279887651e-14
3.605,1.2236191762778699e-13
3.6075,2.1778013813790867e-14
3.61,-1.1132180382541067e-13
3.6125,-2.1378567244169993e-14
3.615,-1.8260675108222535e-14
3.6175,1.4877668122578836e-14
3.62,-2.1423952618923776e-13
3.6225,-7.775066138697834e-14
3.625,2.4597937744255349e-14
3.6275,-1.0663719991335977e-14
3.63,1.8919125320164551e-13
3.6325,-1.6349346427901298e-13
3.635,1.0268218903756056e-13
3.6375,-3.055752576732166e-14
3.64,2.6539666990606771e-16
3.6425,-8.3868800197750063e-14
3.645,-1.4705759185507023e-14
3.6475,1.145628872502638e-13
3.65,-3.4970630927865014e-14
3.6525,7.314563064592013e-14
3.655,-2.5669269159484184e-14
3.6575,-3.1864254704252528e-15
3.66,3.9367353971170892e-14
3.6625,8.7233313070995551e-15
3.665,1.0927623845610042e-13
3.6675,-2.1625876894870769e-14
3.67,-1.962152032933714e-13
3.6725,3.5630509223970547e-14
3.675,-4.9076822261195552e-14
3.6775,2.6870764284608517e-14
3.68,5.19505870695836e-14
3.6825,1.1298408716125966e-14
3.685,1.1093294855186727e-14
3.6875,1.5974642883699616e-14
3.69,-3.1839993180877868e-15
3.6925,3.318978335476492e-14
3.695,-5.7871538088676143e-14
3.6975,5.1715564414433576e-14
3.7,-7.3270032048843699e-14
3.7025,-2.0868853879151389e-14
3.705,2.7263769863804728e-14
3.7075,-2.5918467467911511e-14
3.71,7.3835278656939906e-14
3.7125,1.208012120051507e-13
3.715,4.3160882715952337e-14
3.7175,-1.0501850465429036e-13
3.72,6.5364285954672668e-14
3.7225,6.6782208508664643e-14
3.725,6.0513847935122212e-14
3.7275,6.1953583514880636e-14
3.73,6.3763614551558169e-14
3.7325,-2.9352891584186247e-15
3.735,-1.1116788794609671e-13
3.7375,-7.4281908102943203e-14
3.74,3.5580017085702311e-14
3.7425,-7.1824643731453346e-14
3.745,4.3289969931479823e-16
3.7475,2.9419726623962522e-14
3.75,-4.9520390668965457e-14
3.7525,-1.6234436964706467e-13
3.755,7.288922825700435e-14
3.7575,-6.0793221394745082e-15
3.76,-1.4316185704850783e-14
3.7625,-1.9993621263099507e-15
3.765,-1.7254663448264102e-15
3.7675,-2.0459725091653887e-14
3.77,1.0001102569977616e-13
3.7725,-2.4454477093349288e-14
3.775,-1.3206922397916087e-13
3.7775,7.9826327791709082e-14
3.78,-1.3365748153731836e-13
3.7825,-9.7155244472811051e-14
3.785,1.0047981384605844e-13
3.7875,-6.9737895624235942e-14
3.79,-1.7125060643280505e-15
3.7925,-3.1355222315901918e-15
3.795,-8.2412080932140162e-14
3.7975,-1.2314929980249428e-13
3.8,5.1199221872402153e-14
3.8025,-1.1262653629619484e-13
3.805,-3.2678552804212847e-14
3.8075,5.1389609295451441e-14
3.81,6.7480248845576255e-14
3.8125,1.1490076897422871e-13
3.815,-1.069601844972122e-13
3.8175,-8.6302215929789058e-14
3.82,7.407263069953532e-14
3.8225,7.608053830267888e-15
3.825,-4.6179256328520278e-14
3.8275,-9.5061643904937132e-14
3.83,2.2103696400364421e-14
3.8325,8.7379428947315462e-14
3.835,-7.925080236011206e-14
3.8375,1.4458194918184647e-13
3.84,-8.7125020425737998e-15
3.8425,-2.550294267020034e-14
3.845,-5.1737839927921034e-14
3.8475,3.090862948724869e-14
3.85,4.3861781564746548e-14
3.8525,-4.3536891602326762e-14
3.855,-7.3734728575866226e-15
3.8575,2.4920906772520801e-13
3.86,1.6726854719420395e-14
3.8625,-1.8927422428915057e-14
3.865,-8.6733861619994707e-14
3.8675,-4.0135795411128505e-14
3.87,5.723928710342441e-14
3.8725,-8.579601751803139e-14
3.875,4.138482667459454e-14
3.8775,-1.3175772674304914e-14
3.88,1.2854283786837504e-13
3.8825,1.4275274015613219e-14
3.885,-6.5884052208335863e-14
3.8875,7.661938101499079e-14
3.89,-2.802668410774767e-14
3.8925,3.6396662916726306e-14
3.895,-1.142919973286837e-13
3.8975,1.2112457990995485e-13
3.9,5.8736022491766656e-14
3.9025,3.6480513386355258e-14
3.905,-2.1767868867113693e-13
3.9075,3.7621085569127779e-14
3.91,8.1274238279935608e-14
3.9125,5.6426175947451791e-14
3.915,5.2470073699426194e-14
3.9175,-9.8231160167702032e-15
3.92,-1.2500253742481898e-13
3.9225,3.4529415997139095e-15
3.925,-4.5283939274647719e-14
3.9275,1.2277044157213714e-13
3.93,-8.9863373815325056e-14
3.9325,5.917579721579497e-14
3.935,-1.2713544378543434e-14
3.9375,-3.9880069894386327e-14
3.94,-5.4293833092261738e-14
3.9425,2.1056500439163353e-14
3.945,-2.0738123465838216e-14
3.9475,1.0140871773775259e-13
3.95,1.9107750551100413e-14
3.9525,2.4915495012858767e-14
3.955,-1.8132355450912445e-14
3.9575,-5.613423902594798e-14
3.96,1.0262822717619402e-13
3.9625,6.3163742216753507e-14
3.965,-3.6324090316623725e-15
3.9675,3.0267144636302965e-14
3.97,1.1593885618122118e-13
3.9725,-1.7723486756258854e-13
3.975,7.8921995559245994e-15
3.9775,1.151535948942796e-13
3.98,-1.0267104368767391e-13
3.9825,2.6791274286528215e-15
3.985,-1.2709259610965881e-13
3.9875,8.8572347302158511e-14
3.99,-2.2414823811251725e-13
3.9925,-9.0025794560862581e-14
3.995,8.2410647982808899e-14
3.9975,8.2352277379055879e-14
4.0,-1.6160204729693518e-15
4.0025,3.2013689243241328e-14
4.005,-1.3528950708107682e-14
4.0075,2.5378385155714269e-14
4.01,-7.5619593227794379e-14
4.0125,-7.9126300852292084e-15
4.015,7.8350487003439872e-15
4.0175,-5.7358614162794194e-15
4.02,-1.7219501348922881e-13
4.0225,2.1353933318611384e-14
4.025,-1.4376213673397217e-13
4.0275,-3.8918717691130427e-14
4.03,2.4804970545088415e-14
4.0325,3.898018861622163e-14
4.035,1.6299968061024621e-13
4.0375,-5.7228754485510373e-14
4.04,2.2550998333832189e-14
4.0425,-7.2435122168812169e-14
4.045,6.9323934617048742e-14
4.0475,-7.020037452418756e-14
4.05,-1.5135609384915006e-13
4.0525,1.6968140138904865e-14
4.055,-3.7610117431705343e-14
4.0575,-2.6080290987914297e-14
4.06,4.1211475323989315e-15
4.0625,-8.277813536138323e-14
4.065,-4.5695715178105095e-14
4.0675,3.5124042045136321e-14
4.07,1.538801629555638e-14
4.0725,1.5002292885362616e-13
4.075,1.4821182943215661e-14
4.0775,-2.6361240605258596e-14
4.08,8.5982817097996083e-15
4.0825,1.5018192801971482e-14
4.085,-4.6163022360557738e-14
4.0875,-7.5031210962343731e-14
4.09,2.0291707605715673e-14
4.0925,3.1525231471487092e-14
4.095,6.1989596108209483e-14
4.0975,6.5894341289950235e-14
4.1,-4.8392038810767309e-14
4.1025,2.58955549183474e-14
4.105,-3.8942326493866894e-14
4.1075,9.822210342448901e-14
4.11,6.0189213863280557e-14
4.1125,-5.6742201600371655e-14
4.115,7.0908383391157417e-14
4.1175,-1.5376213210061403e-14
4.12,-3.0991813999542654e-14
4.1225,-7.6402648823338833e-14
