Physical Time (s),enth_flux_enthalpy_left Monitor (kg-m/s^3)
0.23195894,-0.11867662456083827
0.23200957,-0.11972166644246934
0.2320602,-0.13311070505419753
0.23211084,-0.1585736256730601
0.23216148,-0.19540894386577828
0.23221211,-0.24248991629320937
0.23226274,-0.29826908982750544
0.23231338,-0.36083270288715974
0.23236402,-0.42794865309482455
0.23241465,-0.49717030873439305
0.23246528,-0.56591729598493135
0.23251592,-0.63166695709988518
0.23256656,-0.69207691887790534
0.23261719,-0.74519276582724647
0.23266782,-0.78957653879693002
0.23271846,-0.82444527332314488
0.23276909,-0.84974057318188034
0.23281973,-0.86616618531413947
0.23287036,-0.87512756881745357
0.232921,-0.87859141861277779
0.23297163,-0.87885159851176753
0.23302227,-0.87830521130653605
0.2330729,-0.87921230777715553
0.23312354,-0.88345175404816112
0.23317417,-0.89230934710717735
0.23322481,-0.90635702596819745
0.23327544,-0.9254160756167058
0.23332608,-0.94862275607376068
0.23337671,-0.97455648394656502
0.23342735,-1.0013938176354453
0.23347798,-1.0271409439176193
0.23352862,-1.0497600630073312
0.23357925,-1.0674559591905468
0.23362989,-1.0786092539853389
0.23368053,-1.0819534412181877
0.23373116,-1.0765866525533616
0.23378179,-1.0619438862656074
0.23383243,-1.037779801313609
0.23388307,-1.0041720005666086
0.2339337,-0.96146749194338343
0.23398433,-0.91032331302467784
0.23403497,-0.85161726429250673
0.23408561,-0.78638601412985576
0.23413624,-0.71600500247170273
0.23418687,-0.64195879020676183
0.23423751,-0.56599138869467558
0.23428815,-0.49008717551765618
0.23433878,-0.41618575229148286
0.23438941,-0.34635110333091035
0.23444005,-0.28276177192957436
0.23449069,-0.22752523088779217
0.23454132,-0.18269742554294877
0.23459195,-0.15016912416036612
0.23464259,-0.13153094667387907
0.23469323,-0.12800799517447026
0.23474386,-0.14035293538401117
0.23479449,-0.16873795373260903
0.23484513,-0.21269295326312396
0.23489577,-0.27104626262041764
0.2349464,-0.3419561234946919
0.23499703,-0.42289395386438322
0.23504767,-0.5108496299455545
0.23509831,-0.60224536068643031
0.23514894,-0.69321366914262406
0.23519957,-0.78005088769738817
0.23525021,-0.85926484331427688
0.23530085,-0.92785910814288686
0.23535148,-0.98346539612375328
0.23540211,-1.0244130143050425
0.23545275,-1.0499143762800274
0.23550338,-1.0600033334674517
0.23555402,-1.0555006361627113
0.23560465,-1.0378847268310896
0.23565529,-1.0092005238435269
0.23570592,-0.97175800742850194
0.23575656,-0.92803098802241302
0.23580719,-0.88053661559777729
0.23585783,-0.83163119154921961
0.23590846,-0.78342659885752264
0.2359591,-0.73765842060446141
0.23600973,-0.69560101574307442
0.23606037,-0.65816807982806047
0.236111,-0.62583194119640617
0.23616164,-0.59860523866836501
0.23621227,-0.57612840549695177
0.23626291,-0.55771558044697023
0.23631354,-0.54213928504247988
0.23636418,-0.52818011642790919
0.23641482,-0.51457006787335602
0.23646545,-0.49987562045220513
0.23651608,-0.48264709310794696
0.23656672,-0.46162020960492056
0.23661736,-0.4358198874709307
0.23666799,-0.40468325941234129
0.23671862,-0.36812688984261488
0.23676926,-0.32655622487611918
0.2368199,-0.28090332934953388
0.23687053,-0.23252596896969352
0.23692116,-0.18319273018833621
0.2369718,-0.13487124095787745
0.23702244,-0.089711177441594181
0.23707307,-0.049864474449564156
0.2371237,-0.01736707808436988
0.23717434,0.0059765960917195216
0.23722498,0.018666786601099883
0.23727561,0.019579879845924686
0.23732624,0.0080126132558087648
0.23737688,-0.016279718139985855
0.23742752,-0.053142541956786249
0.23747815,-0.10184815041391371
0.23752878,-0.16129554798793427
0.23757942,-0.22996558645344617
0.23763006,-0.30594251959117474
0.23768069,-0.38697442006884564
0.23773132,-0.47060344808377752
0.23778196,-0.55415265273802128
0.2378326,-0.63500759486122194
0.23788323,-0.71069707458548059
0.23793386,-0.77911152101369929
0.2379845,-0.83868228102930831
0.23803513,-0.88846982577420408
0.23808577,-0.92827893601057154
0.2381364,-0.95868043650027934
0.23818704,-0.9809640972044078
0.23823767,-0.99702132480552541
0.23828831,-1.0091019816390041
0.23833894,-1.0196016158145833
0.23838958,-1.0308205737311122
0.23844021,-1.0447221882033679
0.23849085,-1.0626846031382753
0.23854148,-1.0853775787675275
0.23859212,-1.1127301058226977
0.23864275,-1.1439805992090366
0.23869339,-1.1777779809020754
0.23874402,-1.2123724265611155
0.23879466,-1.2457966150391584
0.23884529,-1.2760430530202895
0.23889593,-1.30126057245184
0.23894656,-1.3198333791298495
0.2389972,-1.3304518691031446
0.23904783,-1.3321885203358872
0.23909847,-1.3244611555426147
0.23914911,-1.3070265225997675
0.23919974,-1.2799676662675137
0.23925037,-1.2435697857265706
0.23930101,-1.198438781448268
0.23935165,-1.1454803618868901
0.23940228,-1.0856976623486807
0.23945291,-1.0203730623946188
0.23950355,-0.95098387770387716
0.23955419,-0.87921409106371851
0.23960482,-0.80693651618007844
0.23965545,-0.7360959973375556
0.23970609,-0.66877198661970605
0.23975673,-0.60710936355190104
0.23980736,-0.55320559423091797
0.23985799,-0.50911656790574999
0.23990863,-0.47669560755291296
0.23995927,-0.45753745932752493
0.2400099,-0.45289817182974362
0.24006053,-0.46359135691209169
0.24011117,-0.48987811512532342
0.24016181,-0.53138016686382905
0.24021244,-0.58704178978448684
0.24026307,-0.65508965983551093
0.24031371,-0.73311054291032562
0.24036435,-0.8180826981595325
0.24041498,-0.90654835406613321
0.24046561,-0.99467231585308102
0.24051625,-1.0786900599043601
0.24056689,-1.1550274072542057
0.24061752,-1.2206305685812946
0.24066815,-1.2729585113291342
0.24071879,-1.3102762036962532
0.24076942,-1.3316376807294814
0.24082006,-1.3369632998122083
0.24087069,-1.3269597140775757
0.24092133,-1.3030208705698518
0.24097196,-1.2671102576561373
0.2410226,-1.2213760895984278
0.24107323,-1.1684487548046065
0.24112387,-1.1109194506524986
0.2411745,-1.0511753256809899
0.24122514,-0.99139102048052874
0.24127577,-0.93340760286286861
0.24132641,-0.8785733549735284
0.24137704,-0.8279190978971207
0.24142768,-0.78200653062886194
0.24147831,-0.74095693413151431
0.24152895,-0.70452366741432049
0.24157958,-0.67211427947256341
0.24163022,-0.64262592379739802
0.24168085,-0.61487953418655605
0.24173149,-0.58771143147384919
0.24178212,-0.55974216367908958
0.24183276,-0.52958894217294183
0.2418834,-0.49599464474386784
0.24193403,-0.45801293237756935
0.24198466,-0.41505855455938034
0.2420353,-0.36705627666866686
0.24208594,-0.31436392546673919
0.24213657,-0.25790479330645366
0.2421872,-0.19898913523631273
0.24223784,-0.13935529583205336
0.24228848,-0.080935621734807617
0.24233911,-0.025843140064661374
0.24238974,0.023796478841835
0.24244038,0.065994972919499295
0.24249102,0.098974130735159926
0.24254165,0.12126420579703318
0.24259228,0.1317641215526974
0.24264292,0.12968720840499343
0.24269356,0.11491099229836488
0.24274419,0.087660837633263988
0.24279482,0.048582984855657152
0.24284546,-0.0012256687407324884
0.2428961,-0.060277194158033731
0.24294673,-0.1266713619506501
0.24299736,-0.19821932467157888
0.243048,-0.27251088022796111
0.24309864,-0.34691606345307496
0.24314927,-0.41886976554164734
0.2431999,-0.48591403684115075
0.24325054,-0.54593248803821637
0.24330117,-0.59732794217163865
0.24335181,-0.63911849658031428
0.24340244,-0.671042898537905
0.24345308,-0.69361454386158039
0.24350371,-0.7080704831182868
0.24355435,-0.71627295486130604
0.24360498,-0.72047663698151831
0.24365562,-0.72311396671704253
0.24370625,-0.72654849973485147
0.24375689,-0.73283356730957583
0.24380752,-0.74348628696689567
0.24385816,-0.75933347701472775
0.24390879,-0.78045768229228474
0.24395943,-0.80623251906264715
0.24401006,-0.83539931330062878
0.2440607,-0.86629312629103761
0.24411133,-0.89700517228348797
0.24416197,-0.9255637815099852
0.2442126,-0.9501139063808175
0.24426324,-0.96902133282168301
0.24431387,-0.98094276304037176
0.24436451,-0.98490411268541389
0.24441515,-0.98027178456730413
0.24446578,-0.96673335897749268
0.24451641,-0.94428112653232243
0.24456705,-0.91318445711924301
0.24461769,-0.87400879059107506
0.24466832,-0.82755087445002007
0.24471895,-0.7747726505756829
0.24476959,-0.71689162275513008
0.24482023,-0.65528844285395116
0.24487086,-0.59168460431727554
0.24492149,-0.52784897336119363
0.24497213,-0.46568729370184347
0.24502277,-0.40719389535184025
0.2450734,-0.35444568875746962
0.24512403,-0.30949578951897327
0.24517467,-0.27437726102481941
0.24522531,-0.25092668903193971
0.24527594,-0.2407430025873506
0.24532657,-0.24508486616501887
0.24537721,-0.26476773203878301
0.24542785,-0.30005532675648328
0.24547848,-0.35070664224224962
0.24552911,-0.41559270496628131
0.24557975,-0.4930058261003335
0.24563039,-0.58056821689284854
0.24568102,-0.67530133105943291
0.24573165,-0.77384020791204788
0.24578229,-0.87246624645387394
0.24583293,-0.96746215824652282
0.24588356,-1.055271026697574
0.24593419,-1.1327725444750796
0.24598483,-1.1973745430514313
0.24603546,-1.2472564550997127
0.2460861,-1.2813810223772237
0.24613673,-1.2995609249574218
0.24618737,-1.3024039102995422
0.246238,-1.2912148125087377
0.24628864,-1.2678810263398215
0.24633927,-1.2346382113695866
0.24638991,-1.1939035824186008
0.24644054,-1.14822247719755
0.24649118,-1.1000055174251011
0.24654181,-1.0514446648984963
0.24659245,-1.0044285143477216
0.24664308,-0.96039405565481706
0.24669372,-0.9204254343618643
0.24674435,-0.88516282078496589
0.24679499,-0.85479088612390774
0.24684562,-0.82911767236856593
0.24689626,-0.80761033973413654
0.24694689,-0.78923850073439428
0.24699753,-0.77278519804392565
0.24704816,-0.75708847004538693
0.2470988,-0.74077515692526041
0.24714944,-0.72240686052575842
0.24720007,-0.70067676690839842
0.2472507,-0.67453269508693503
0.24730134,-0.64329001140217401
0.24735198,-0.60673028395004491
0.24740261,-0.56510858830529886
0.24745324,-0.51919718235357581
0.24750388,-0.47021873290597938
0.24755452,-0.41979893096147008
0.24760515,-0.36984740532267213
0.24765578,-0.32239826265649157
0.24770642,-0.27958086041560931
0.24775706,-0.24338222654812286
0.24780769,-0.21561718712419997
0.24785832,-0.1977793232713545
0.24790896,-0.19100362346080085
0.2479596,-0.196110845858043
0.24801023,-0.21328613744766428
0.24806086,-0.24233974538950925
0.2481115,-0.28265621243889344
0.24816214,-0.33320032206461292
0.24821277,-0.3925270324537552
0.2482634,-0.45878558683131598
0.24831404,-0.52981310792647707
0.24836468,-0.60319494462036061
0.24841531,-0.67632184482680846
0.24846594,-0.74660947463238858
0.24851658,-0.81159603529988145
0.24856722,-0.86914734889017864
0.24861785,-0.91761525689351098
0.24866848,-0.95595937767318218
0.24871912,-0.98385199782869215
0.24876975,-1.0017317215306027
0.24882039,-1.0107844862722015
0.24887102,-1.0128423622266398
0.24892166,-1.0101642497351304
0.24897229,-1.0052180547319924
0.24902293,-1.000442048727201
0.24907356,-0.99801093051739898
0.2491242,-0.99955601286293327
0.24917483,-1.0060173214200847
0.24922547,-1.0176081954037621
0.2492761,-1.0338264147530525
0.24932674,-1.053528294657907
0.24937737,-1.0751101046048377
0.24942801,-1.0966889691739234
0.24947864,-1.1162971772125125
0.24952928,-1.1320488605086174
0.24957991,-1.1422667692181427
0.24963055,-1.1456165256340149
0.24968118,-1.1410140327577847
0.24973182,-1.1278296861161328
0.24978245,-1.1056660625428774
0.24983309,-1.0745275025998524
0.24988373,-1.034634325239792
0.24993436,-0.98651168627670172
0.24998499,-0.93094948901527597
0.25003563,-0.86889487697872891
0.25008626,-0.80151380057341248
0.2501369,-0.73020526755372328
0.25018754,-0.65654879551588774
0.25023817,-0.58237481554446568
0.25028881,-0.50952939686646415
0.25033944,-0.44000762166416835
0.25039007,-0.37586820359948631
0.25044071,-0.31916206234268618
0.25049134,-0.27194866026105324
0.25054198,-0.23610999017085244
0.25059262,-0.21328357543274856
0.25064325,-0.20479352571293719
0.25069389,-0.21153335324044489
0.25074452,-0.23386381908783063
0.25079515,-0.27154631411565766
0.25084579,-0.32367528542602886
0.25089642,-0.38864460776847914
0.25094706,-0.46420926408173435
0.2509977,-0.54752502618371568
0.25104833,-0.63522628014810067
0.25109897,-0.72352503067204865
0.2511496,-0.80872260942282037
0.25120023,-0.88724830621073947
0.25125087,-0.95590514304043617
0.2513015,-1.0120582969566536
0.25135214,-1.0536876801095376
0.25140277,-1.0797823961780173
0.25145341,-1.0901133720782674
0.25150405,-1.0852598509870042
0.25155468,-1.0665088834070247
0.25160531,-1.0357693057259421
0.25165595,-0.99529534051165047
0.25170658,-0.94754940936856424
0.25175722,-0.89510906346636654
0.25180785,-0.84046977559118141
0.25185849,-0.7858736991783204
0.25190913,-0.73326306023337806
0.25195976,-0.68413846964402203
0.25201039,-0.63961136254047191
0.25206103,-0.60037397510585122
0.25211166,-0.56664646780889061
0.2521623,-0.53826118097419573
0.25221293,-0.51470263452891007
0.25226357,-0.49493032826559258
0.25231421,-0.47776808649605484
0.25236484,-0.46205778051600566
0.25241548,-0.4463956609260441
0.25246611,-0.42931990519846919
0.25251674,-0.40947058384504686
0.25256738,-0.38574088767334258
0.25261801,-0.35737283979605
0.25266865,-0.3240767084649927
0.25271929,-0.28601636080988574
0.25276992,-0.24388193538187375
0.25282056,-0.19882643085354651
0.25287119,-0.15238909230501202
0.25292182,-0.10643631869737674
0.25297246,-0.062958681848501674
0.25302309,-0.02407516415132005
0.25307373,0.0082226195409085268
0.25312437,0.032098108876533804
0.253175,0.046017666314080052
0.25322564,0.048785144912566358
0.25327627,0.039613668638346422
0.2533269,0.018083365760691361
0.25337754,-0.015591887070364407
0.25342817,-0.060848117891446341
0.25347881,-0.11670567245493302
0.25352945,-0.18177819618378732
0.25358008,-0.25425574535639162
0.25363072,-0.33200703535859222
0.25368135,-0.41264739550817942
0.25373198,-0.49355854322437259
0.25378262,-0.57214042461461534
0.25383325,-0.64589417079421307
0.25388389,-0.71261687744712898
0.25393452,-0.77056722363393171
0.25398516,-0.81859541812667636
0.2540358,-0.85626044593807715
0.25408643,-0.88387761969680734
0.25413706,-0.9025261709395429
0.2541877,-0.91395350256950247
0.25423833,-0.92037011936727842
0.25428897,-0.92422139620267019
0.2543396,-0.92796279871502985
0.25439024,-0.93380575497258655
0.25444088,-0.94348658678508113
0.25449151,-0.95804428395649788
0.25454214,-0.97779184036085509
0.25459278,-1.002319441751317
0.25464341,-1.0305651854883329
0.25469405,-1.0609714650872482
0.25474468,-1.0916764007480309
0.25479532,-1.1207045651145329
0.25484596,-1.14614706124995
0.25489659,-1.1662944780763937
0.25494722,-1.1797081740504356
0.25499786,-1.185321538288592
0.25504849,-1.182380838557455
0.25509913,-1.1705248161827126
0.25514976,-1.1496864320943692
0.2552004,-1.1200286289939771
0.25525104,-1.0820144394747131
0.25530167,-1.0363752876211911
0.25535231,-0.98410184579452997
0.25540294,-0.92628986266097124
0.25545357,-0.8643262854700049
0.25550421,-0.79966370614820981
0.25555484,-0.73413310381144925
0.25560548,-0.66959456357265934
0.25565612,-0.60804443305044054
0.25570675,-0.55150220450006926
0.25575739,-0.5019918404220548
0.25580802,-0.46153454473902966
0.25585865,-0.43200152100259936
0.25590929,-0.41502499750742688
0.25595992,-0.41194643007678872
0.25601056,-0.42370586006378325
0.2560612,-0.45073033181684663
0.25611183,-0.49286044185779032
0.25616247,-0.54926004296480957
0.2562131,-0.61841674736165952
0.25626373,-0.69815847072150372
0.25631437,-0.78570172698979401
0.256365,-0.87775880207385548
0.25641564,-0.9705670018183965
0.25646628,-1.06037902674881
0.25651691,-1.1436226536311951
0.25656755,-1.2170219754333023
0.25661818,-1.2778509867615055
0.25666881,-1.3239668606732562
0.25671945,-1.3542337503904052
0.25677008,-1.368290875953265
0.25682072,-1.3665822870795954
0.25687135,-1.3503149813711097
0.25692199,-1.3212899219614527
0.25697263,-1.2817197650598662
0.25702326,-1.2340279137652526
0.25707389,-1.1807900906618034
0.25712453,-1.1245341408629459
0.25717516,-1.067580833638301
0.2572258,-1.0119147897289207
0.25727643,-0.95913927562462375
0.25732707,-0.91046412463479587
0.25737771,-0.86667034720862934
0.25742834,-0.82807372907270316
0.25747897,-0.7945818536033733
0.25752961,-0.76577113645901262
0.25758024,-0.74061931612503717
0.25763088,-0.71801021569769263
0.25768151,-0.69680999521187359
0.25773215,-0.67562776095320487
0.25778279,-0.65297900933984676
0.25783342,-0.62746472590875657
0.25788406,-0.59794034498678361
0.25793469,-0.56358137982355971
0.25798532,-0.52401620421118511
0.25803596,-0.47933810424452983
0.25808659,-0.43018260500913341
0.25813723,-0.37764338776384543
0.25818787,-0.32323601867576601
0.2582385,-0.26880726795944837
0.25828914,-0.2163732904645348
0.25833977,-0.16804886253499485
0.2583904,-0.12588184612909953
0.25844104,-0.091743335439974483
0.25849167,-0.06723042667304796
0.25854231,-0.05370898586939743
0.25859295,-0.051915022911459274
0.25864358,-0.062264440661860265
0.25869422,-0.084713332839083055
0.25874485,-0.11877920538283054
0.25879548,-0.16356632667331195
0.25884612,-0.21774599421813845
0.25889675,-0.27957858313648914
0.25894739,-0.34700097344933362
0.25899803,-0.41762084480773976
0.25904866,-0.48889903886456509
0.2590993,-0.55823996635567363
0.25914993,-0.62312280315985147
0.25920056,-0.68130888914758914
0.2592512,-0.73096454364486185
0.25930183,-0.77083266965293717
0.25935247,-0.80035733574379719
0.2594031,-0.81972352729488696
0.25945374,-0.8298783756491559
0.25950438,-0.83245768831494327
0.25955501,-0.82959457108200274
0.25960564,-0.82369536390908316
0.25965628,-0.81721248620775122
0.25970691,-0.81240536789279627
0.25975755,-0.81108716001078973
0.25980818,-0.81443789496805974
0.25985882,-0.82290771282571051
0.25990946,-0.83622102046511138
0.25996009,-0.85345028429028491
0.26001072,-0.87313730487116548
0.26006136,-0.89349766307403489
0.26011199,-0.91263345515958683
0.26016263,-0.92867894212722946
0.26021326,-0.93996530632313668
0.2602639,-0.94507480116158615
0.26031454,-0.94291150235047971
0.26036517,-0.93273969700305048
0.26041581,-0.91414977613962101
0.26046644,-0.88703545242544357
0.26051707,-0.85158608689576976
0.26056771,-0.8082489131534496
0.26061834,-0.75776063336304378
0.26066898,-0.70109363722004736
0.26071962,-0.63924549632271432
0.26077025,-0.5736915074750617
0.26082089,-0.50592313819081536
0.26087152,-0.43767261379853517
0.26092215,-0.37081763463855427
0.26097279,-0.3072921487618851
0.26102342,-0.24911871645980008
0.26107406,-0.1983531325350088
0.2611247,-0.1570006706630343
0.26117533,-0.12697278138765755
0.26122597,-0.10995216130660609
0.2612766,-0.10731441678184495
0.26132723,-0.12003876190324098
0.26137787,-0.14860371035056164
0.2614285,-0.19290299707230324
0.26147914,-0.25217744172550233
0.26152978,-0.32497906077351801
0.26158041,-0.40919585987990964
0.26163105,-0.50211212112845471
0.26168168,-0.6004245850596408
0.26173231,-0.7004793173587911
0.26178295,-0.79835244734563038
0.26183358,-0.89043046182449637
0.26188422,-0.9733424511278056
0.26193485,-1.0442253094423459
0.26198549,-1.1009214853195153
0.26203613,-1.142018371170276
0.26208676,-1.1669760674058041
0.26213739,-1.1760956255980679
0.26218803,-1.1704222018018133
0.26223866,-1.1516798120682095
0.2622893,-1.1220263352413753
0.26233993,-1.083856681810035
0.26239057,-1.0397297497978182
0.26244121,-0.99220866729033741
0.26249184,-0.94367264727012512
0.26254247,-0.89618517683399701
0.26259311,-0.85141074509086867
0.26264374,-0.81063493308510504
0.26269438,-0.77471436317060305
0.26274501,-0.74405034677241311
0.26279565,-0.71862401751155813
0.26284629,-0.69809196395086881
0.26289692,-0.68142460375122793
0.26294755,-0.6676399540915674
0.26299819,-0.65561179668998282
0.26304882,-0.64394716851460465
0.26309946,-0.63116095501786695
0.26315009,-0.61582745352886359
0.26320073,-0.5967440422133935
0.26325137,-0.57301678459330363
0.263302,-0.54420178532429975
0.26335264,-0.51030556582449538
0.26340327,-0.47184488299683641
0.2634539,-0.42984183103625906
0.26350454,-0.38574442972936906
0.26355517,-0.34131118744064859
0.26360581,-0.29853069154915701
0.26365645,-0.25950529509985931
0.26370708,-0.22630266990553138
0.26375772,-0.20082686785807774
0.26380835,-0.18473105381446725
0.26385898,-0.17933981645468183
0.26390962,-0.18558925475377425
0.26396025,-0.20407269153576529
0.26401089,-0.23471795485561214
0.26406153,-0.27708737889490265
0.26411216,-0.33033519307354731
0.2641628,-0.39318289732639933
0.26421343,-0.46391248121504802
0.26426406,-0.5404626182361576
0.2643147,-0.62044368067136468
0.26436533,-0.70128882605348941
0.26441597,-0.78030087206264098
0.26446661,-0.85485804609507221
0.26451724,-0.92261136449857462
0.26456788,-0.98154918276842196
0.26461851,-1.0302584235675178
0.26466914,-1.0680121684023987
0.26471978,-1.0948312138022058
0.26477041,-1.1115167727472217
0.26482105,-1.1195772547334877
0.26487168,-1.1210608265659792
0.26492232,-1.1183343009633055
0.26497296,-1.1138600686093065
0.26502359,-1.1099496006284506
0.26507422,-1.1085160437049353
0.26512486,-1.1108371240261969
0.26517549,-1.1174846567706045
0.26522613,-1.1283225025756121
0.26527676,-1.1425409618178874
0.2653274,-1.1587862901840742
0.26537804,-1.1753617287062825
0.26542867,-1.1904125086013775
0.2654793,-1.2021102124549343
0.26552994,-1.2087865265904087
0.26558057,-1.209030546848556
0.26563121,-1.2017625462309438
0.26568184,-1.1862554309951037
0.26573248,-1.1621170220336514
0.26578312,-1.1292564623675285
0.26583375,-1.0879136368658955
0.26588439,-1.0385482621080073
0.26593502,-0.9818968986372385
0.26598565,-0.91894296577382528
0.26603629,-0.85078760990139091
0.26608692,-0.77874743337420416
0.26613756,-0.70436053016915245
0.2661882,-0.62935387890954519
0.26623883,-0.5556396258768479
0.26628947,-0.48511079859766437
0.2663401,-0.41974182865162285
0.26639073,-0.36158300649340491
0.26644137,-0.31260954695567134
0.266492,-0.27473042527248115
0.26654264,-0.24966693039419199
0.26659328,-0.23884405856051738
0.26664391,-0.24331190129136898
0.26669455,-0.26363374145003071
0.26674518,-0.29979511740816028
0.26679581,-0.35112097360041955
0.26684645,-0.41624629122718138
0.26689708,-0.49314352618818263
0.26694772,-0.57909095279337108
0.26699836,-0.67084751961288003
0.26704899,-0.76476440912538324
0.26709963,-0.85694132604616335
0.26715026,-0.94361946233027516
0.26720089,-1.0212823599592904
0.26725153,-1.0869253737031863
0.26730216,-1.1382691351444338
0.2673528,-1.1737260136870991
0.26740343,-1.1926237113863707
0.26745407,-1.1951305815629931
0.26750471,-1.1820188045205495
0.26755534,-1.1551220743637836
0.26760597,-1.1166208701295943
0.26765661,-1.0689338224536562
0.26770724,-1.0146572489739158
0.26775788,-0.95640112821141043
0.26780851,-0.89661586246412672
0.26785915,-0.83748199574296067
0.26790979,-0.78075883345122254
0.26796042,-0.72778281149457047
0.26801105,-0.67951571261278287
0.26806169,-0.63649501868202352
0.26811232,-0.59879397044117844
0.26816296,-0.56616346894225533
0.26821359,-0.53766938969421396
0.26826423,-0.51243441197331174
0.26831487,-0.48942376220798117
0.2683655,-0.46732858512436415
0.26841614,-0.44472918867350553
0.26846677,-0.42023947886119861
0.2685174,-0.39267930309710181
0.26856804,-0.36117427817980707
0.26861867,-0.32524483013450922
0.26866931,-0.2848894750913229
0.26871995,-0.24062249014012863
0.26877058,-0.19340725440687362
0.26882122,-0.14461958320199814
0.26887185,-0.0960044407435095
0.26892248,-0.049504120556827846
0.26897312,-0.0071871663756732929
0.26902375,0.028901515754014617
0.26907439,0.056856162721565406
0.26912503,0.075017096237608383
0.26917566,0.082046413533358731
0.2692263,0.076990463118136621
0.26927693,0.05922502450931233
0.26932756,0.028820174379567687
0.2693782,-0.013800885598558965
0.26942883,-0.067792145855345209
0.26947947,-0.13187810556789081
0.26953011,-0.20436711909480759
0.26958074,-0.28319543965705474
0.26963138,-0.3659923842824685
0.26968201,-0.4501761926305437
0.26973264,-0.53300980102504236
0.26978328,-0.61183180950692195
0.26983391,-0.68416294422190693
0.26988455,-0.74793235615441334
0.26993518,-0.80160133556878332
0.26998582,-0.84431829401544223
0.27003646,-0.87597544866466004
0.27008709,-0.89725444854662473
0.27013772,-0.90955434673564561
0.27018836,-0.91486564894090472
0.27023899,-0.9155275606501978
0.27028963,-0.91401256248544005
0.27034026,-0.91268263666136251
0.2703909,-0.9135381262895037
0.27044154,-0.91800525701926727
0.27049217,-0.92680563248451486
0.2705428,-0.93993239663948347
0.27059344,-0.95670379325772958
0.27064407,-0.97587936827804
0.27069471,-0.9958411691482163
0.27074534,-1.0147795797765151
0.27079598,-1.0308762172425532
0.27084662,-1.0424585347454851
0.27089725,-1.048155999713865
0.27094788,-1.0468219663172582
0.27099852,-1.0377562094846264
0.27104915,-1.0205614659113422
0.27109979,-0.99508285529368778
0.27115042,-0.96157512664474243
0.27120106,-0.9204803666760506
0.2712517,-0.87248141416745462
0.27130233,-0.81858980188447716
0.27135297,-0.75982045752473359
0.2714036,-0.69757225132244516
0.27145423,-0.63325957853178139
0.27150487,-0.56851992933848772
0.2715555,-0.50526322569491977
0.27160614,-0.44536183016417963
0.27165678,-0.39078747465782004
0.27170741,-0.34354564023466938
0.27175805,-0.30558640788875535
0.27180868,-0.27878086015446135
0.27185931,-0.26479741100369658
0.27190995,-0.26502054298780947
0.27196058,-0.28047379249809756
0.27201122,-0.31171210444839126
0.27206186,-0.35871067351058616
0.27211249,-0.42083308533386299
0.27216313,-0.49674592203055501
0.27221376,-0.58444712169388602
0.27226439,-0.68127170076684851
0.27231503,-0.78402374624771931
0.27236566,-0.88910956235142391
0.2724163,-0.99257710187572701
0.27246694,-1.0906341216783157
0.27251757,-1.179736103498439
0.27256821,-1.2568330455416752
0.27261884,-1.3194898404587205
0.27266947,-1.3660133004509689
0.27272011,-1.3955742330817296
0.27277074,-1.4081848572334403
0.27282138,-1.4046713205993546
0.27287201,-1.3865526697438304
0.27292265,-1.3558711953401437
0.27297329,-1.3149828183485583
0.27302392,-1.2664460694752582
0.27307455,-1.212883646361046
0.27312519,-1.1567693998712993
0.27317582,-1.100346511210476
0.27322646,-1.0454968086835936
0.27327709,-0.993645725624001
0.27332773,-0.94588010303578274
0.27337837,-0.90283368854407942
0.273429,-0.86469330854714432
0.27347963,-0.83133626234509816
0.27353027,-0.80194129854412544
0.2735809,-0.77565559248339266
0.27363154,-0.75154628170180726
0.27368217,-0.72836447348514322
0.27373281,-0.70472423508119664
0.27378345,-0.67925626476886658
0.27383408,-0.65077167484503406
0.27388472,-0.61835984973653557
0.27393535,-0.58149904520068119
0.27398598,-0.54013295566086561
0.27403662,-0.4946607275684573
0.27408725,-0.44601331142049194
0.27413789,-0.39551225514484439
0.27418853,-0.34487605199690868
0.27423916,-0.29598546879308651
0.2742898,-0.25090937230586408
0.27434043,-0.21169032062682747
0.27439106,-0.18022382201388015
0.2744417,-0.15817142532109496
0.27449233,-0.14687803500818652
0.27454297,-0.14740641845835001
0.27459361,-0.16017752097863075
0.27464424,-0.18525077731188183
0.27469488,-0.22223678486439435
0.27474551,-0.27032026437546514
0.27479614,-0.32825185106138732
0.27484678,-0.39436853140658201
0.27489741,-0.46663092264094452
0.27494805,-0.54268647823031602
0.27499869,-0.61999703426150932
0.27504932,-0.695832470338971
0.27509996,-0.76754368657430105
0.27515059,-0.8326434291483148
0.27520122,-0.88901977665947807
0.27525186,-0.93509694931954179
0.27530249,-0.9699350094336
0.27535313,-0.99334593848678043
0.27540376,-1.0059289155181932
0.2754544,-1.0090168926658112
0.27550504,-1.0045569712534954
0.27555567,-0.99488163124552575
0.2756063,-0.98248972278272384
0.27565694,-0.96980788075178237
0.27570757,-0.95893577855667778
0.27575821,-0.95142884317809895
0.27580884,-0.9481354441526384
0.27585948,-0.94917739105571641
0.27591012,-0.95399966445784834
0.27596075,-0.96145481088645646
0.27601138,-0.96999083645274287
0.27606202,-0.97784558425123613
0.27611265,-0.98321504585057773
0.27616329,-0.984427061498933
0.27621392,-0.98003327890809144
0.27626456,-0.96896046597390362
