Physical Time (s),aphi_alt_flux_left Monitor (kg-m/s^3)
0.19281808,-4.0001685207816992e-05
0.19286871,-3.7408967013517484e-05
0.19291935,-3.5825308517646086e-05
0.19296998,-3.7261270344599139e-05
0.19302062,-4.0483743022595977e-05
0.19307125,-4.4320413651325875e-05
0.19312189,-4.7078898346714901e-05
0.19317252,-4.9312763403104015e-05
0.19322316,-5.1580982438246638e-05
0.19327379,-5.4088794392777722e-05
0.19332443,-5.6489310595689556e-05
0.19337506,-5.8247186908820994e-05
0.1934257,-5.856121946711375e-05
0.19347633,-5.8041397464893818e-05
0.19352697,-5.6876511148588871e-05
0.1935776,-5.5088116661057196e-05
0.19362824,-5.3943033394931685e-05
0.19367888,-5.3117052813476777e-05
0.19372951,-5.1998341500120363e-05
0.19378014,-5.0834966492769126e-05
0.19383078,-4.9421268669403158e-05
0.19388142,-4.7926225171371005e-05
0.19393205,-4.7144090228477502e-05
0.19398268,-4.6236732014413612e-05
0.19403332,-4.6102022674000928e-05
0.19408396,-4.6508738938959686e-05
0.19413459,-4.7276036065561134e-05
0.19418522,-4.882866711475609e-05
0.19423586,-5.1147039577873724e-05
0.1942865,-5.4089464871637146e-05
0.19433713,-5.7527391171084422e-05
0.19438776,-6.1432236250824206e-05
0.1944384,-6.5530615664372406e-05
0.19448904,-6.9638617807494575e-05
0.19453967,-7.3593026246073889e-05
0.1945903,-7.7270146718740507e-05
0.19464094,-8.0584373961065076e-05
0.19469158,-8.3444477576298938e-05
0.19474221,-8.5886094040410371e-05
0.19479284,-8.7916284594142852e-05
0.19484348,-8.954449178452514e-05
0.19489412,-9.0880963831474956e-05
0.19494475,-9.1917652025680187e-05
0.19499538,-9.2803982916433628e-05
0.19504602,-9.364131745112922e-05
0.19509666,-9.4411494376315237e-05
0.19514729,-9.5352514018649874e-05
0.19519792,-9.6297111980714106e-05
0.19524856,-9.7171115077763435e-05
0.1952992,-9.8205641562101715e-05
0.19534983,-9.9423560946288375e-05
0.19540046,-0.0001009272698148274
0.1954511,-0.00010286101911855252
0.19550173,-0.00010212338957858456
0.19555237,-0.00010513780953563185
0.195603,-0.00011046648818952229
0.19565364,-0.00011692843495565624
0.19570427,-0.00012306690492296408
0.19575491,-0.0001283931663397535
0.19580554,-0.00013300218700665093
0.19585618,-0.00013698409918944701
0.19590681,-0.00014036360844145196
0.19595745,-0.00014301932934573076
0.19600808,-0.00014502903419232386
0.19605872,-0.00014636539635116939
0.19610935,-0.00014705765745156977
0.19615999,-0.00014714114141752523
0.19621062,-0.00014672894368434521
0.19626126,-0.00014576230702031173
0.19631189,-0.00014463157079022603
0.19636253,-0.00014368498856285583
0.19641317,-0.0001431167855854525
0.1964638,-0.0001411330316452709
0.19651443,-0.00014165046071387268
0.19656507,-0.0001431275382817022
0.19661571,-0.00014379915543584791
0.19666634,-0.00014416457591192675
0.19671697,-0.00014454915372269836
0.19676761,-0.000144658692099658
0.19681825,-0.00014482189792853209
0.19686888,-0.00014459941459822538
0.19691951,-0.00014463343113452996
0.19697015,-0.00014454745179899928
0.19702079,-0.00014450529017648572
0.19707142,-0.00014451233278365668
0.19712205,-0.0001442262562238531
0.19717269,-0.0001437292987889895
0.19722333,-0.00014299601717273692
0.19727396,-0.00014197425177792322
0.19732459,-0.00014061193775384535
0.19737523,-0.00013877403294800217
0.19742587,-0.00013634768036349857
0.1974765,-0.00013329731053534131
0.19752713,-0.00012956902648736455
0.19757777,-0.00012524892006326871
0.19762841,-0.00012040600710240262
0.19767904,-0.00011522471783079061
0.19772967,-0.00011009953225728326
0.19778031,-0.00010542401302325257
0.19783095,-0.00010059386239611008
0.19788158,-9.5679962524149946e-05
0.19793221,-9.0870846120899367e-05
0.19798285,-8.6402402169935352e-05
0.19803349,-8.2456234706405283e-05
0.19808412,-7.9358720167024304e-05
0.19813475,-7.7011400589071393e-05
0.19818539,-7.4792814365188116e-05
0.19823602,-7.3412775057787869e-05
0.19828666,-7.3998812301939232e-05
0.19833729,-7.6260534582166611e-05
0.19838793,-7.9030145827380886e-05
0.19843856,-8.0866312788853705e-05
0.1984892,-8.2125978650457931e-05
0.19853983,-8.3280106375639446e-05
0.19859047,-8.4423822468114801e-05
0.1986411,-8.539250591699448e-05
0.19869174,-8.6081907082591119e-05
0.19874237,-8.6341331097820838e-05
0.19879301,-8.606445216753396e-05
0.19884364,-8.5223841351762369e-05
0.19889428,-8.3793122590190605e-05
0.19894491,-8.2110359148116952e-05
0.19899555,-7.9931049700008965e-05
0.19904618,-7.7686541164772378e-05
0.19909682,-7.5328635700347906e-05
0.19914746,-7.2626454890236582e-05
0.19919809,-6.9849603681728441e-05
0.19924872,-6.7112998949280111e-05
0.19929936,-6.4565120324455182e-05
0.19935,-6.2461827518593712e-05
0.19940063,-6.0685396889061064e-05
0.19945126,-5.9412979170758824e-05
0.1995019,-5.8900813873969367e-05
0.19955254,-5.923766031306825e-05
0.19960317,-6.0253768478385738e-05
0.1996538,-6.181863130459261e-05
0.19970444,-6.375009966184947e-05
0.19975508,-6.6607288015887067e-05
0.19980571,-6.8942642040145216e-05
0.19985634,-7.0896296476439895e-05
0.19990698,-7.2464385780852199e-05
0.19995762,-7.3585172749864158e-05
0.20000825,-7.4211697621759363e-05
0.20005888,-7.435358647131617e-05
0.20010952,-7.4030609059866066e-05
0.20016016,-7.3281597981770429e-05
0.20021079,-7.2144885023005245e-05
0.20026142,-7.0769710279365556e-05
0.20031206,-6.9142690145224331e-05
0.2003627,-6.7401792217482344e-05
0.20041333,-6.5663419571146433e-05
0.20046396,-6.4121408717154608e-05
0.2005146,-6.2648073078755721e-05
0.20056524,-6.1198121214866967e-05
0.20061587,-5.9884392155404447e-05
0.2006665,-5.8839828639141445e-05
0.20071714,-5.8193266275861539e-05
0.20076777,-5.8047543264950558e-05
0.20081841,-5.8190196352059229e-05
0.20086904,-5.8563773882060466e-05
0.20091968,-6.1571572150784321e-05
0.20097031,-6.6034972657688141e-05
0.20102095,-7.0187154811816616e-05
0.20107158,-7.3835862854990068e-05
0.20112222,-7.7163808400965533e-05
0.20117285,-7.9766484869030148e-05
0.20122349,-8.1783259417094291e-05
0.20127412,-8.2969568437787059e-05
0.20132476,-8.4472639846132214e-05
0.20137539,-8.5386997272151794e-05
0.20142603,-8.5579763850136153e-05
0.20147666,-8.5237690697964098e-05
0.2015273,-8.4507697445795218e-05
0.20157793,-8.3319775995729621e-05
0.20162857,-8.2002184869277891e-05
0.20167921,-8.0959169711680671e-05
0.20172984,-8.0466707658760202e-05
0.20178047,-8.0531598075244513e-05
0.20183111,-8.1012370664000012e-05
0.20188175,-8.1770822588430814e-05
0.20193238,-8.2964745984619875e-05
0.20198301,-8.3991266439569019e-05
0.20203365,-8.5412281674251403e-05
0.20208429,-8.6915128064631725e-05
0.20213492,-8.8446376766185674e-05
0.20218555,-9.001788869589624e-05
0.20223619,-9.1619755105767619e-05
0.20228683,-9.3242858894371965e-05
0.20233746,-9.4815481406169464e-05
0.20238809,-9.6348565755273081e-05
0.20243873,-9.7804400316955367e-05
0.20248937,-9.9147948463579165e-05
0.20254,-0.00010031912429866041
0.20259063,-0.00010126085192442792
0.20264127,-0.00010188499028000411
0.20269191,-0.00010206903143080035
0.20274254,-0.00010169801668755017
0.20279317,-0.00010066420003794008
0.20284381,-9.9000275094589043e-05
0.20289445,-9.6983675648389141e-05
0.20294508,-9.4383458444125511e-05
0.20299571,-9.0922514142453527e-05
0.20304635,-8.7241968363790969e-05
0.20309699,-8.412974087844527e-05
0.20314762,-8.0891508238206032e-05
0.20319825,-7.7286645796115563e-05
0.20324889,-7.3865972602833922e-05
0.20329953,-7.1163658373025608e-05
0.20335016,-6.9031771449067994e-05
0.20340079,-6.7597770946664076e-05
0.20345143,-6.6918328568100365e-05
0.20350206,-6.6800011095303181e-05
0.2035527,-6.6980897587680084e-05
0.20360333,-6.9599862520732038e-05
0.20365397,-7.3945261264741935e-05
0.2037046,-7.9271995737741467e-05
0.20375524,-8.4164793109749237e-05
0.20380587,-8.8206041176749282e-05
0.20385651,-9.1910629563816544e-05
0.20390714,-9.5322558361237949e-05
0.20395778,-9.8354494317726495e-05
0.20400841,-0.00010091944190055367
0.20405905,-0.00010301312632117021
0.20410968,-0.0001045938128298546
0.20416032,-0.00010563385772481336
0.20421095,-0.00010612514017940567
0.20426159,-0.00010593285263509039
0.20431222,-0.00010737253021347802
0.20436286,-0.00010557065536879207
0.2044135,-0.0001037647274468266
0.20446413,-0.00010220227196666029
0.20451476,-0.00010052575984095742
0.2045654,-9.8818866011507787e-05
0.20461604,-9.7158305859069104e-05
0.20466667,-9.5888817000538173e-05
0.2047173,-9.5114466880372333e-05
0.20476794,-9.4905425655683281e-05
0.20481858,-9.5326903942872474e-05
0.20486921,-9.6288528862068041e-05
0.20491984,-9.7789006531416448e-05
0.20497048,-9.9740074729582742e-05
0.20502112,-0.000102029654348647
0.20507175,-0.00010442546020533484
0.20512238,-0.00010672405902794099
0.20517302,-0.00010877926605086296
0.20522366,-0.00011046771182608215
0.20527429,-0.00011169369375525773
0.20532492,-0.00011241537171600998
0.20537556,-0.00011259797136469833
0.2054262,-0.00011229192407996398
0.20547683,-0.00011156493476304689
0.20552746,-0.00011044426889021282
0.2055781,-0.00010905000316994008
0.20562874,-0.00010736431284586458
0.20567937,-0.00010556888646620402
0.20573,-0.00010375221731201188
0.20578064,-0.00010197340387036842
0.20583128,-0.00010031752863137553
0.20588191,-9.8678045435829733e-05
0.20593254,-9.7131731769901038e-05
0.20598318,-9.5795642015358547e-05
0.20603382,-9.4811520929714578e-05
0.20608445,-9.4248935555438468e-05
0.20613508,-9.3443675777269938e-05
0.20618572,-9.3811626040999924e-05
0.20623635,-9.646243567252113e-05
0.20628699,-0.00010041040966657477
0.20633762,-0.00010448908023848053
0.20638826,-0.00010817571261014888
0.20643889,-0.00011074468537426087
0.20648953,-0.00011248547447725915
0.20654016,-0.00011395964649292004
0.2065908,-0.00011453521134387673
0.20664143,-0.00011471505231975057
0.20669207,-0.00011439389668403182
0.2067427,-0.00011346684801562249
0.20679334,-0.0001119924920588717
0.20684397,-0.00011132325447933363
0.20689461,-0.00010945482414452906
0.20694524,-0.00010694745937665913
0.20699588,-0.00010482201525887764
0.20704651,-0.00010288622339410819
0.20709715,-0.00010010182881516432
0.20714779,-9.9072719315228369e-05
0.20719842,-9.8439710753705481e-05
0.20724905,-9.8044910798554536e-05
0.20729969,-9.7698197004175911e-05
0.20735033,-9.7228343946566227e-05
0.20740096,-9.7825068891278132e-05
0.20745159,-9.7202225320293167e-05
0.20750223,-9.6551931317824025e-05
0.20755287,-9.5989852708299551e-05
0.2076035,-9.5508946849632087e-05
0.20765413,-9.5045532406392839e-05
0.20770477,-9.4559155683725691e-05
0.20775541,-9.4069971908681367e-05
0.20780604,-9.3505966335729555e-05
0.20785667,-9.2805643358351406e-05
0.20790731,-9.1911672845440911e-05
0.20795795,-9.072811017857029e-05
0.20800858,-8.9156564462768544e-05
0.20805921,-8.7047458052716954e-05
0.20810985,-8.4337938072815894e-05
0.20816049,-8.0965652830305122e-05
0.20821112,-7.694260969349603e-05
0.20826175,-7.2376308115734776e-05
0.20831239,-6.745188952697709e-05
0.20836303,-6.2437747226249204e-05
0.20841366,-5.7841773811213799e-05
0.20846429,-5.3296895690470882e-05
0.20851493,-4.8763243238428457e-05
0.20856557,-4.4258437983000476e-05
0.2086162,-4.0110951058142004e-05
0.20866683,-3.6429117929865519e-05
0.20871747,-3.3435665099608323e-05
0.2087681,-3.1221456743450764e-05
0.20881874,-2.9915761680493665e-05
0.20886937,-2.6975408112191653e-05
0.20892001,-2.7540259485125692e-05
0.20897064,-3.0418430933081864e-05
0.20902128,-3.4530405245685604e-05
0.20907191,-3.8472847408587786e-05
0.20912255,-4.1379531484390133e-05
0.20917318,-4.3970327517075751e-05
0.20922382,-4.6368563512643477e-05
0.20927445,-4.8422383338698232e-05
0.20932509,-4.9973291500808684e-05
0.20937572,-5.0869109005018963e-05
0.20942636,-5.1102226945636613e-05
0.20947699,-5.0794064731019653e-05
0.20952763,-4.9986388726614298e-05
0.20957826,-4.8687324418895329e-05
0.2096289,-4.8523887022020515e-05
0.20967954,-4.6441186753779851e-05
0.20973017,-4.4467220167428749e-05
0.2097808,-4.2432037568373498e-05
0.20983144,-4.0299092671272093e-05
0.20988208,-3.8229593118804426e-05
0.20993271,-3.6326957128777829e-05
0.20998334,-3.5646334692427863e-05
0.21003398,-3.4876802538201452e-05
0.21008462,-3.4701537991793074e-05
0.21013525,-3.5239340976940943e-05
0.21018588,-3.6479540725172511e-05
0.21023652,-3.838658761165618e-05
0.21028716,-4.0877663066814788e-05
0.21033779,-4.3797960266658264e-05
0.21038842,-4.7003415215135044e-05
0.21043906,-5.0294023820008984e-05
0.2104897,-5.3735788161297423e-05
0.21054033,-5.6839511838443071e-05
0.21059096,-5.9613323248240539e-05
0.2106416,-6.1984925739695426e-05
0.21069224,-6.3899060647716496e-05
0.21074287,-6.5393574606813711e-05
0.2107935,-6.649805150421345e-05
0.21084414,-6.7312165106856581e-05
0.21089478,-6.7904315116172677e-05
0.21094541,-6.8318150546149513e-05
0.21099604,-6.8665806200058624e-05
0.21104668,-6.9039158038090414e-05
0.21109732,-6.9578739970812032e-05
0.21114795,-7.0335068009719516e-05
0.21119858,-7.1241526100375617e-05
0.21124922,-7.2248777114517935e-05
0.21129986,-7.350649932778856e-05
0.21135049,-7.5142570769534873e-05
0.21140112,-7.7254180976590609e-05
0.21145176,-7.9623514631711804e-05
0.21150239,-8.1551074464153572e-05
0.21155303,-8.6159491106784715e-05
0.21160366,-9.2363653986983691e-05
0.2116543,-9.9242801747975745e-05
0.21170493,-0.00010570931004172694
0.21175557,-0.00011152484308093938
0.2118062,-0.00011667261627593832
0.21185684,-0.00012138373633056382
0.21190747,-0.00012528490430512555
0.21195811,-0.00012882576845712188
0.21200874,-0.00013185319129802614
0.21205938,-0.00013479304611726471
0.21211001,-0.00013656978831489309
0.21216065,-0.00013764228773580021
0.21221128,-0.00013825475915514639
0.21226192,-0.00013840761902430621
0.21231255,-0.00013970315648992375
0.21236319,-0.00014039392528622104
0.21241383,-0.00013970928561459655
0.21246446,-0.00013850504719077958
0.21251509,-0.00013854626620262003
0.21256573,-0.00013993174855825795
0.21261637,-0.00014189820854648678
0.212667,-0.00014411768449336954
0.21271763,-0.00014613730530811602
0.21276827,-0.00014788388816082144
0.21281891,-0.00014856075522697726
0.21286954,-0.00015072148970653995
0.21292017,-0.00015262606731626053
0.21297081,-0.00015426363625098839
0.21302145,-0.00015569156866828858
0.21307208,-0.00015689175748524867
0.21312271,-0.00015786312790048757
0.21317335,-0.00015855401229584269
0.21322399,-0.00015890516025952311
0.21327462,-0.00015822323242429615
0.21332525,-0.0001567580450917642
0.21337589,-0.00015543679248194894
0.21342653,-0.00015373291451211427
0.21347716,-0.00015141829686169428
0.21352779,-0.00014847727740377066
0.21357843,-0.00014486989815480744
0.21362907,-0.00014072999592874564
0.2136797,-0.00013630388274226272
0.21373033,-0.0001320985215909594
0.21378097,-0.0001279777866521107
0.21383161,-0.00012375349369961636
0.21388224,-0.00011946253151149783
0.21393287,-0.00011531177610058256
0.21398351,-0.00011149831009942748
0.21403415,-0.00010811506072254656
0.21408478,-0.00010531206874114278
0.21413541,-0.00010317599309947418
0.21418605,-0.00010008928362641653
0.21423668,-9.9816115118247733e-05
0.21428732,-0.00010189413672245371
0.21433795,-0.00010523672213019658
0.21438859,-0.00010876874707245322
0.21443922,-0.0001109280456289289
0.21448986,-0.00011248520091633841
0.21454049,-0.00011360303405934877
0.21459113,-0.00011428956383161405
0.21464176,-0.00011445493964201723
0.2146924,-0.00011408561588556842
0.21474303,-0.00011316927931515506
0.21479367,-0.00011168804955897854
0.2148443,-0.0001096514672914265
0.21489494,-0.00010700162055407776
0.21494557,-0.00010478359719560356
0.21499621,-9.9618341121533263e-05
0.21504684,-9.5877593779976079e-05
0.21509748,-9.2930735236240264e-05
0.21514812,-8.9847977354379796e-05
0.21519875,-8.6693952733087428e-05
0.21524938,-8.3478037084717949e-05
0.21530002,-8.0419565681672027e-05
0.21535066,-7.7735347140151938e-05
0.21540129,-7.5641020329691262e-05
0.21545192,-7.421344914455651e-05
0.21550256,-7.3288761394884268e-05
0.2155532,-7.2924657669307802e-05
0.21560383,-7.3132702710568124e-05
0.21565446,-7.3919087452189623e-05
0.2157051,-7.4934270637568492e-05
0.21575574,-7.5991757090482454e-05
0.21580637,-7.692877665823823e-05
0.215857,-7.7598990694908987e-05
0.21590764,-7.791024856539539e-05
0.21595828,-7.7776858530168963e-05
0.21600891,-7.7136304956847292e-05
0.21605954,-7.6017993549792366e-05
0.21611018,-7.4463331844549217e-05
0.21616082,-7.2537025456329956e-05
0.21621145,-7.0333396453916766e-05
0.21626208,-6.7894190796860879e-05
0.21631272,-6.5340728758595565e-05
0.21636336,-6.2686483760971632e-05
0.21641399,-6.0153485740143981e-05
0.21646462,-5.7854119481611751e-05
0.21651526,-5.5647445720773581e-05
0.2165659,-5.3496752277059715e-05
0.21661653,-5.1555968567003108e-05
0.21666716,-4.9970445601490925e-05
0.2167178,-4.8830831738230811e-05
0.21676843,-4.8103555711723047e-05
0.21681907,-4.6181058959253709e-05
0.2168697,-4.724327131741883e-05
0.21692034,-5.0250269898949512e-05
0.21697097,-5.4171627950161413e-05
0.21702161,-5.7804109071655473e-05
0.21707224,-6.0638715006196256e-05
0.21712288,-6.251665731963741e-05
0.21717351,-6.4173511047987101e-05
0.21722415,-6.5131002698601444e-05
0.21727478,-6.5838626673893986e-05
0.21732542,-6.5880488215314123e-05
0.21737605,-6.5169447157871317e-05
0.21742669,-6.4670329850255022e-05
0.21747732,-6.3933967692790576e-05
0.21752796,-6.2742030726832662e-05
0.21757859,-6.0990219851109049e-05
0.21762923,-5.9307683440989125e-05
0.21767987,-5.7991377751302739e-05
0.2177305,-5.7272767389711688e-05
0.21778113,-5.7067283901809269e-05
0.21783177,-5.7235199097803013e-05
0.21788241,-5.7669634911611051e-05
0.21793304,-5.8278072347708621e-05
0.21798367,-5.9558936290451936e-05
0.21803431,-6.0080062647043227e-05
0.21808495,-6.0765935962073021e-05
0.21813558,-6.171179095532075e-05
0.21818621,-6.285565885378771e-05
0.21823685,-6.4117214737427922e-05
0.21828749,-6.5438782465470055e-05
0.21833812,-6.6826983574792386e-05
0.21838875,-6.8232439829830332e-05
0.21843939,-6.9579123285768129e-05
0.21849003,-7.0842457635941943e-05
0.21854066,-7.1938167110013735e-05
0.21859129,-7.2788640324071295e-05
0.21864193,-7.3278920810925663e-05
0.21869257,-7.3264662941248577e-05
0.2187432,-7.2680986733101181e-05
0.21879383,-7.1473444332034977e-05
0.21884447,-6.9638222401204888e-05
0.21889511,-6.7233381738003524e-05
0.21894574,-6.4369786422748448e-05
0.21899637,-6.1290115050448746e-05
0.21904701,-5.8416302403929498e-05
0.21909765,-5.5917159282071982e-05
0.21914828,-5.3328759232063735e-05
0.21919891,-5.0858256747153004e-05
0.21924955,-4.853681761137394e-05
0.21930019,-4.6560312030126348e-05
0.21935082,-4.4999657330221457e-05
0.21940145,-4.4269193890820831e-05
0.21945209,-4.4369549462799975e-05
0.21950272,-4.4839501319585788e-05
0.21955336,-4.7386633455677469e-05
0.21960399,-5.2561080510453082e-05
0.21965463,-5.9138630934144057e-05
0.21970526,-6.5845066189749066e-05
0.2197559,-7.0974596088886247e-05
0.21980653,-7.5421866666960279e-05
0.21985717,-7.9354730997841183e-05
0.2199078,-8.2831212099139433e-05
0.21995844,-8.5913040650046198e-05
0.22000907,-8.8474166944551574e-05
0.22005971,-9.0468275292591527e-05
0.22011034,-9.1901275425990012e-05
0.22016098,-9.2792092037318293e-05
0.22021161,-9.3108402363699776e-05
0.22026225,-9.4675077877643039e-05
0.22031288,-9.2662276061887517e-05
0.22036352,-9.1558356435951494e-05
0.22041416,-9.1110763313822116e-05
0.22046479,-9.0568730762350145e-05
0.22051542,-8.9959931697909318e-05
0.22056606,-8.9438584751260386e-05
0.2206167,-8.9192930512085118e-05
0.22066733,-8.9455754521666761e-05
0.22071796,-9.0350220242266848e-05
0.2207686,-9.1885360947627776e-05
0.22081924,-9.404944280130732e-05
0.22086987,-9.6784145199478933e-05
0.2209205,-9.999852567354949e-05
0.22097114,-0.00010365109111119335
0.22102178,-0.00010751759517042901
0.22107241,-0.00011138883009822114
0.22112304,-0.00011509790095681134
0.22117368,-0.00011849659989476479
0.22122432,-0.0001214693378587411
0.22127495,-0.00012394182516888149
0.22132558,-0.00012584723675386096
0.22137622,-0.00012718178358887432
0.22142686,-0.00012799363030571823
0.22147749,-0.00012833424988987593
0.22152812,-0.00012829961250915962
0.22157876,-0.00012790976852869419
0.2216294,-0.00012732794280812744
0.22168003,-0.00012660802876681085
0.22173066,-0.00012584741241414803
0.2217813,-0.0001252624328880911
0.22183194,-0.00012465208023591665
0.22188257,-0.00012403631849926779
0.2219332,-0.00012346234346881878
0.22198384,-0.00012310157190462535
0.22203447,-0.00012305498013659696
0.22208511,-0.00012337042810977065
0.22213574,-0.00012157974251325869
0.22218638,-0.00012333014771200452
0.22223701,-0.00012704434138536842
0.22228765,-0.00013175019485515063
0.22233828,-0.00013594990303300743
0.22238892,-0.000139388256508674
0.22243955,-0.00014207992416921528
0.22249019,-0.00014412707005510676
0.22254082,-0.00014582475616016656
0.22259146,-0.00014694786655825116
0.22264209,-0.00014746770899220964
0.22269273,-0.00014721861770716936
0.22274336,-0.00014628771270592348
0.222794,-0.00014490723112483964
0.22284463,-0.00014314256415324619
0.22289527,-0.00014084567028158177
0.2229459,-0.00013866537425481638
0.22299654,-0.00013778631246479748
0.22304717,-0.00013673433127657798
0.22309781,-0.0001358726765478241
0.22314845,-0.0001352900636871323
0.22319908,-0.00013484614053870528
0.22324971,-0.00013463212486626325
0.22330035,-0.00013455137803518289
0.22335099,-0.00013492692603651505
0.22340162,-0.00013505874943969313
0.22345225,-0.00013518489008239098
0.22350289,-0.00013542617838016227
0.22355353,-0.0001364405937355185
0.22360416,-0.00013791272631044421
0.22365479,-0.00013841234184792456
0.22370543,-0.00013837865738253806
0.22375607,-0.00013806589699650809
0.2238067,-0.00013749431873515233
0.22385733,-0.00013667100397171764
0.22390797,-0.00013544741691766355
0.22395861,-0.00013374273551293605
0.22400924,-0.00013141022224847461
0.22405987,-0.00012838217668658856
0.22411051,-0.00012458967586451348
0.22416115,-0.00012003878143583625
0.22421178,-0.00011480660590311084
0.22426241,-0.00010903949048534484
0.22431305,-0.00010296250947961627
0.22436369,-9.7001634748450851e-05
0.22441432,-9.1469807194689156e-05
0.22446495,-8.5854964559617177e-05
0.22451559,-8.0162173492565403e-05
0.22456623,-7.4491266206286184e-05
0.22461686,-6.9249631728267192e-05
0.22466749,-6.4684524957281088e-05
0.22471813,-6.1165203721485944e-05
0.22476876,-5.8873043345361937e-05
0.2248194,-5.6864680660756019e-05
0.22487003,-5.6201336520608647e-05
0.22492067,-5.7898582395147293e-05
0.2249713,-6.1155513464093299e-05
0.22502194,-6.4539664892633816e-05
0.22507257,-6.6601248010400717e-05
0.22512321,-6.8200318410781985e-05
0.22517384,-6.9635213627948197e-05
0.22522448,-7.1033590326049256e-05
0.22527511,-7.2238543280952284e-05
0.22532575,-7.2936503828333255e-05
0.22537638,-7.3073326955514905e-05
0.22542702,-7.2650218980104073e-05
0.22547765,-7.1667098188203936e-05
0.22552829,-7.0176132815248546e-05
0.22557892,-7.0109875971702214e-05
0.22562956,-6.6925317804202131e-05
0.2256802,-6.5143597040698194e-05
0.22573083,-6.3221524002792678e-05
0.22578146,-6.1042492566261883e-05
0.2258321,-5.8847835787648055e-05
0.22588274,-5.678058375663668e-05
0.22593337,-5.49901594911811e-05
0.225984,-5.3732001005024528e-05
0.22603464,-5.3122429935731192e-05
0.22608528,-5.3128484865886594e-05
0.22613591,-5.3904218714163734e-05
0.22618654,-5.5412912887177734e-05
0.22623718,-5.7422640393267102e-05
0.22628782,-5.994266598043948e-05
0.22633845,-6.2749414595037763e-05
0.22638908,-6.561870542883669e-05
0.22643972,-6.83580082390151e-05
0.22649036,-7.0831810462978386e-05
0.22654099,-7.293653096964814e-05
0.22659162,-7.4610755634327264e-05
0.22664226,-7.5791528746745369e-05
0.2266929,-7.6429470365021546e-05
0.22674353,-7.656605619541487e-05
0.22679416,-7.6261908719830605e-05
0.2268448,-7.5599602525248559e-05
0.22689544,-7.4711665932722021e-05
0.22694607,-7.3638194785549454e-05
0.2269967,-7.2511835062758428e-05
0.22704734,-7.1381979495305854e-05
0.22709798,-7.044304066218727e-05
0.22714861,-6.9605630528147633e-05
0.22719924,-6.8759157792990043e-05
0.22724988,-6.808368016508035e-05
0.22730052,-6.7736369253918217e-05
0.22735115,-6.7806567325599999e-05
0.22740178,-6.8404988854967708e-05
0.22745242,-6.9160492066695789e-05
0.22750305,-7.0405147560662339e-05
0.22755369,-7.3848544930047512e-05
0.22760432,-7.8625042306763643e-05
0.22765496,-8.3204315956865988e-05
0.22770559,-8.7321385426680724e-05
0.22775623,-9.090673474176019e-05
0.22780686,-9.3933666305416315e-05
0.2278575,-9.6290355448115617e-05
0.22790813,-9.8172583340816035e-05
0.22795877,-9.9473872857105863e-05
0.2280094,-9.9651242415279025e-05
0.22806004,-9.8900036863489385e-05
0.22811067,-9.8779498624823475e-05
0.22816131,-9.8838166651158129e-05
0.22821194,-9.8119598021584035e-05
0.22826258,-9.7538028990702187e-05
0.22831321,-9.7380318830666911e-05
0.22836385,-9.7546070055253256e-05
0.22841449,-9.8164534751161067e-05
0.22846512,-9.9147944046270971e-05
0.22851575,-0.00010029324970110677
0.22856639,-0.0001014978691077924
0.22861703,-0.00010248718616992804
0.22866766,-0.00010382033287282858
0.22871829,-0.00010525710218697637
0.22876893,-0.00010679152293569866
0.22881957,-0.00010843696820343032
0.2288702,-0.00011062328379560522
0.22892083,-0.00011267296613912649
0.22897147,-0.00011447490549036917
0.22902211,-0.00011610286091322761
0.22907274,-0.00011764748671376836
0.22912337,-0.00011880217624015792
0.22917401,-0.00011986062635745178
0.22922465,-0.00012055499756758072
0.22927528,-0.00012079775720028478
0.22932591,-0.00012044648669493578
0.22937655,-0.00011937019474842953
0.22942719,-0.00011754368627668105
0.22947782,-0.00011448460641496704
0.22952845,-0.00011038427981364486
0.22957909,-0.00010568402407394206
0.22962973,-0.00010159076384686088
0.22968036,-9.7894989631187553e-05
0.22973099,-9.4785270809599092e-05
0.22978163,-9.155388977468222e-05
0.22983227,-8.8373942307437797e-05
0.2298829,-8.5254821202024425e-05
0.22993353,-8.2411481177174583e-05
0.22998417,-8.0005902326607141e-05
0.2300348,-7.8289769391252296e-05
0.23008544,-7.7369155641581299e-05
0.23013607,-7.7094543356048961e-05
0.23018671,-7.5605843426179421e-05
0.23023734,-7.7826078126547532e-05
0.23028798,-8.2280814721000061e-05
0.23033861,-8.7557772466056874e-05
0.23038925,-9.2029313859428067e-05
0.23043988,-9.5731092160396063e-05
0.23049052,-9.8988594254621146e-05
0.23054115,-0.00010186189863063017
0.23059179,-0.00010430115249893974
0.23064242,-0.00010627449000919216
0.23069306,-0.00010773074072345011
0.23074369,-0.0001086237297494385
0.23079433,-0.00010894341714731246
0.23084496,-0.00010859401585900267
0.2308956,-0.00010890801101416238
0.23094623,-0.00010548944676941983
0.23099687,-0.00010384627651740822
0.2310475,-0.0001026709897063461
0.23109814,-0.00010170843211863701
0.23114878,-0.00010037771787925489
0.23119941,-9.8868511787549395e-05
0.23125004,-9.731664330238322e-05
0.23130068,-9.6115126481477578e-05
0.23135132,-9.5397971640210044e-05
0.23140195,-9.5222758634059683e-05
0.23145258,-9.5676924608696081e-05
0.23150322,-9.6739456928186636e-05
