Physical Time (s),xth_top Monitor (kg-m/s^3): top_cv1,xth_top Monitor (kg-m/s^3): top_cv2,xth_top Monitor (kg-m/s^3): top_cv3,xth_top Monitor (kg-m/s^3): top_cv4,xth_top Monitor (kg-m/s^3): top_cv5,xth_top Monitor (kg-m/s^3): top_cv6,xth_top Monitor (kg-m/s^3): top_cv7
0.15271516,-1.464162597631102e-14,-1.1709440612674334e-14,-2.6217177569275932e-14,-3.676815837952381e-14,-5.0415078859868147e-14,-4.8893786595579792e-14,-3.7307157096790136e-14
0.1527658,-4.9817712704981446e-15,-5.5122648269977319e-15,-1.1610626356702105e-14,-2.8440075863235136e-14,-3.9504017539238082e-14,-1.8975800830011847e-14,-2.6103435988857315e-14
0.15281643,-6.3785354427374638e-15,-1.6361514084107459e-15,-3.3760036967587872e-15,-2.695171554636177e-15,4.5435454638485884e-15,-2.2794342002334161e-15,1.4729795020307053e-14
0.15286706,-8.7267538870700351e-15,-6.5656565672763095e-15,9.7371369780090216e-15,1.4453812128532006e-14,2.5275590774365933e-14,2.3759714617025394e-14,1.7950817676902774e-14
0.1529177,-1.0304693787751918e-15,-4.6102099798436348e-15,3.717845597052498e-15,2.025324029493573e-14,4.9538060820312454e-14,5.6896488520447641e-14,5.7630140614085569e-14
0.15296833,8.3417980297791524e-15,6.2132054055722861e-15,-5.602541285852355e-15,2.7170884592238358e-14,1.1150465756850627e-14,5.4516570997711795e-15,1.2560554371001077e-14
0.15301897,-8.5191282278135461e-15,-8.0814865300560132e-15,-5.6214954625991692e-15,-1.8552306656530292e-14,-2.3054767388314001e-14,-1.4057774906436405e-14,-3.2197464469951105e-14
0.1530696,1.37243377077211e-14,1.2135173927238083e-14,2.1309481578411961e-14,2.0375366364353558e-14,1.4765401920015655e-14,8.0034900720544827e-15,1.6509907421847782e-14
0.15312024,1.3339349218880244e-14,1.156604803644095e-14,1.3247628383135111e-14,8.1774976116585585e-15,4.1497863014465916e-15,9.8306944360985042e-15,-3.3010309215318911e-15
0.15317087,3.2442970396295304e-15,8.5773680787081412e-16,-2.3817519152803964e-15,5.6427391583505629e-16,8.4669332518861498e-15,1.7044582837390626e-14,3.3181518780317979e-14
0.15322151,1.5582004832100283e-15,-6.9714592880172944e-15,4.280514990786569e-15,5.9191601063900207e-15,2.1312946703349073e-14,2.7299852317308608e-14,1.5336264342181501e-14
0.15327214,2.5635645238589327e-14,3.3046637919729384e-14,3.2758028622862419e-14,4.3774831273555366e-14,4.7476853631314372e-14,3.9101524872010709e-14,3.3744995102109247e-14
0.15332278,-8.8116751065617613e-15,-1.3954361347360691e-14,-2.0031131158007292e-14,-2.4142535057895552e-14,-1.8675246875240865e-14,-2.0590858855409004e-14,-2.9424901604905936e-14
0.15337341,-1.4659314499857545e-14,-1.1349923812849637e-14,-1.0803345395206047e-14,4.4584821722825977e-15,1.93122321161776e-14,2.3695647647587968e-14,1.0896628908748779e-14
0.15342405,-9.0154948936585925e-15,-1.5824579185974793e-14,-8.2637361098397401e-15,-7.364255574377391e-15,-1.8796522264231971e-14,-7.2244099949111823e-15,1.0794679061881401e-14
0.15347468,1.5618167664064198e-14,1.1348083762143483e-14,1.1939555991596446e-14,1.6079424628954592e-14,-5.5780649570684143e-15,3.5004474885578431e-15,1.595234330479745e-14
0.15352532,9.448521632773278e-15,7.4149626822257517e-15,1.2252318725769846e-14,-6.8816433989093861e-15,-1.5912794157331041e-14,-1.9925737658471053e-14,-1.1289432253220359e-14
0.15357595,2.4091950902264763e-15,2.4240597353194309e-15,3.5655393369683524e-15,5.0440701698754711e-15,-1.8003928891340496e-14,-2.7581392230913205e-14,-3.4723532498180092e-14
0.15362659,7.5117276766153188e-15,7.1400738613545319e-15,5.5038768177006215e-15,3.1630441678629855e-15,1.8236849778748985e-14,9.912759488768928e-15,9.5565492211997805e-16
0.15367723,-1.9384309904350911e-14,-1.9239255066016276e-14,-1.6656560107787413e-14,-1.7551605295717801e-14,-2.9244016438516701e-14,-2.9577896091713965e-14,-4.606588346149821e-14
0.15372786,-7.8280655282325061e-15,-9.0284149966209682e-15,-1.5402366549507386e-14,-2.1572479732968928e-14,-2.8261042682709992e-14,-2.6989199672370282e-14,-2.7347943614840436e-14
0.15377849,2.6308263234117118e-14,2.2759802103634708e-14,2.2159129739152867e-14,4.0952513122820708e-14,4.196311333420257e-14,6.009680491304518e-14,6.9559482938865205e-14
0.15382913,4.1245671019133021e-15,-2.5152725770163583e-15,-5.779707308131571e-15,-1.9262617825955689e-15,-4.7600119291493613e-15,-4.902783329476204e-15,-9.7005688469391779e-15
0.15387977,2.9444114092620204e-15,2.6432887626144892e-15,-1.2526117530828583e-16,-1.1173587985795845e-14,-3.7420275908368909e-16,-9.7374743373321498e-16,-1.7483001182868428e-14
0.1539304,-1.52992381765955e-14,-1.155450307427612e-14,-2.426372925860861e-14,-1.9268982296502894e-14,-1.8467950016915127e-14,-1.3024297452797615e-14,-5.0274921637772573e-16
0.15398103,1.6346275700537804e-14,7.301380809895189e-15,1.3116818304702287e-15,-5.3003176825165607e-15,1.664540688211677e-14,2.3538188999464008e-14,3.1428643539360038e-14
0.15403167,7.6950293983460143e-15,-2.7268393915243073e-15,7.2481430442241266e-16,4.9970571941655253e-16,-9.0188636043991871e-15,-1.3888688905087384e-14,-2.9095824687358208e-14
0.15408231,3.2703040272830289e-15,6.1809741231722006e-15,1.23617543931958e-14,-9.5822714176493049e-15,-1.1634233023256669e-14,2.354271324149085e-15,6.8169272047048144e-15
0.15413294,-1.4734791959063183e-15,-9.2289897381582241e-16,3.2498785423579835e-15,1.6641069942582291e-14,2.2680319969098349e-14,3.4658203544932096e-14,3.3286101226835985e-14
0.15418357,9.8277125341662293e-15,1.6421307527738018e-14,1.22611334392112e-14,2.7540021673362737e-15,-1.5296714284712996e-14,-6.075000533234307e-15,-7.1558599798374997e-15
0.15423421,-6.4978223689784921e-15,-1.1641684206599529e-14,1.1671682859839496e-14,4.0399702793879676e-14,6.6441525169292746e-14,7.146735277623135e-14,6.6039091058327979e-14
0.15428485,-2.6371486564389652e-15,1.1574127137564163e-15,4.028591185179144e-15,1.4641220379195147e-14,5.9309436532551606e-15,1.2650122881706759e-14,2.1277110777639228e-14
0.15433548,-1.4375848305012038e-14,-1.3920925445129293e-14,-1.9864320022609904e-14,-1.6816829374775381e-14,-1.5895203868750234e-14,-1.4740073943860683e-14,-3.5204312798975425e-14
0.15438611,6.7676722281012672e-15,9.1326110132920583e-15,1.2870267429337767e-14,1.8550836272277328e-14,1.1484102412232293e-14,1.7603321833062054e-14,4.3145302809306108e-14
0.15443675,2.1457712304487334e-14,1.9360630038663385e-14,1.4939925848832706e-14,1.5882117538640564e-14,6.3766440550984264e-15,1.2219932158226021e-14,6.3296469952517724e-15
0.15448739,-9.0938809030287029e-15,-2.3722692428285715e-15,1.0332339757165323e-14,1.1563248230660886e-14,2.4551054165798048e-14,1.6861640372140445e-14,1.0932769041124755e-14
0.15453802,3.2903951084504678e-15,7.2800835891359961e-15,-3.0448730687749278e-15,-1.8760526828970059e-14,-8.2517685744453872e-15,-5.9163723285313933e-15,3.780546840518471e-15
0.15458865,6.1415104860153829e-15,1.0607875281046367e-15,-5.6971179212613761e-15,1.6776182788578741e-14,1.4954027630972897e-14,-2.200950652212509e-16,5.2199278619568491e-15
0.15463929,6.6966107410937024e-15,1.0781424497372602e-14,1.499558171800563e-14,1.6015983245711824e-14,2.8731678658199584e-14,3.4200538275411442e-14,4.5651265439207819e-14
0.15468993,9.0638154299570267e-15,1.0770113487787344e-14,1.4714060238692001e-14,2.2996899457776687e-14,1.788546519816681e-14,1.2999359398303675e-14,1.8954907457816885e-14
0.15474056,4.4287928180729369e-15,2.8649344626068609e-15,-4.5955480090676586e-15,1.4183299919201986e-15,7.1335818162829402e-15,4.6847267559980791e-15,7.9054009106828452e-17
0.15479119,1.4457400062961744e-14,1.5436285327967926e-14,5.0347000543007856e-15,8.1665997998161921e-15,-2.7679625218696129e-14,-4.3039469448730216e-14,-1.1153465307220626e-14
0.15484183,1.9743743702164944e-14,1.3593485281322998e-14,1.8547499024266844e-14,2.8900195492026864e-14,4.5753757122367478e-14,4.8374379062689274e-14,5.6251832226638973e-14
0.15489247,8.5154744165907754e-15,7.1569578452622085e-15,5.9972741215605954e-15,1.8447693581540357e-14,3.4864076598238127e-14,3.1505172551549004e-14,2.9755700658455251e-15
0.1549431,-5.3180024933383311e-15,-9.5184037368169781e-15,-1.2143832014063753e-14,-4.7657224759428095e-15,-2.7942274873158269e-14,-3.0323091293447556e-14,-2.4012629207187047e-14
0.15499373,-2.1748979694680603e-14,-2.6539681017627205e-14,-1.5595508044773901e-14,-1.3403290612327898e-14,-8.1586133657234387e-15,3.0701985235785085e-16,7.3668997679528704e-15
0.15504437,-1.8044251152273107e-14,-1.7032097961899759e-14,-1.3369889132643621e-14,-1.8142530275937695e-14,-3.9755207050305923e-14,-4.3483859804671256e-14,-3.2908961376671653e-14
0.15509501,-6.6933271510869604e-15,-4.133509002905014e-15,-1.1323902804100547e-14,-1.734404571616835e-14,-8.0405407753651662e-15,-1.8152848164459824e-14,-3.1422750557226324e-15
0.15514564,-1.1603742150618558e-14,-1.4660241132670648e-14,-2.4411304951580575e-14,-2.3010219069721801e-14,-2.4728048324411705e-14,-3.2936448679587872e-14,-1.6749695831181938e-14
0.15519627,-2.3007521021616533e-14,-1.9259935595042663e-14,-2.3019858140832993e-14,-2.1201581844850974e-14,-2.3259313130523613e-14,-1.426705457198474e-14,-1.8199908294937237e-14
0.15524691,-1.6677021589543994e-14,-1.0850300102472194e-14,-2.012089735821418e-14,-9.9668196206903785e-15,-2.1961078045583271e-14,-2.4982844658280703e-14,-1.5090898190771647e-14
0.15529755,-5.9691027113358304e-15,-6.2869013114263743e-15,-3.9195654360076183e-15,-1.221794846020778e-14,-1.2557320341955487e-14,-1.3440237291101187e-14,1.2160802996050081e-14
0.15534818,-1.3619582012482309e-14,-1.181398123601047e-14,-7.5614217566562279e-15,-1.9167792253909936e-14,-1.6813944995373463e-14,-2.3815672117903867e-14,-5.1855089249731893e-14
0.15539881,-1.0718174305182573e-14,-1.9956750318470597e-15,-6.8643635464648622e-16,1.3346731092401127e-14,1.1522445682780952e-14,1.3418729307750261e-14,2.9829063467406993e-14
0.15544945,3.0008013199114755e-16,3.0945601395701153e-16,8.6973943413616582e-15,4.3953428887724011e-15,1.9534180139751709e-14,1.8509400428882194e-14,1.9981913440739696e-14
0.15550009,3.6818267319921119e-15,1.6275410991054288e-15,-9.7016019583574064e-15,-1.1601514989679783e-14,-1.6248689626553114e-15,1.2464167316791364e-14,1.7865673435109081e-14
0.15555072,-6.2838515111659146e-15,-8.7357650447811783e-15,-1.9341251876908635e-15,3.6107658488211658e-15,1.8404835284299105e-14,7.1811923218992684e-15,2.5264025999790963e-14
0.15560135,-7.890243020255787e-15,-9.7646041892360042e-15,-1.8493690444970774e-14,-2.8696513562064338e-14,-3.843115756486476e-14,-4.916276406221574e-14,-5.0367194377968186e-14
0.15565199,4.7698485659168499e-15,9.3178312060162137e-15,1.4709762787826484e-15,5.5447851509562611e-15,-4.7942303716150773e-16,1.6592466317800914e-14,1.7702092845081496e-14
0.15570262,1.4658476847442367e-14,1.7232959242164126e-14,7.4200932604418951e-15,2.981724238469859e-15,-1.3833143501882227e-14,-1.7593057681331603e-14,-2.5086058971024148e-14
0.15575326,8.9984258373951124e-15,1.4088115458990556e-14,1.3202185870898299e-14,1.0746240656018158e-14,-1.1033089490247143e-15,2.104523339355764e-14,2.1469265773695075e-14
0.15580389,7.4439741140247843e-15,3.4049765068198163e-16,-7.1026226645051662e-15,-2.1299341100917287e-15,-1.0073705243096601e-15,-1.2223071739782284e-14,4.6701120232600554e-16
0.15585453,-7.9769190901263917e-15,-1.4797292657259929e-14,-2.4538457207704683e-14,-3.0461522175730638e-14,-4.2971595849266309e-14,-5.2038558039102477e-14,-3.6813110889266747e-14
0.15590516,-8.0006893257647e-15,-8.4284164964715258e-15,-9.7174218726248058e-16,2.0661816528075631e-14,2.2869433299607348e-14,1.2920279578601522e-14,2.3169056059154897e-14
0.1559558,-1.0896056155873302e-15,-3.6836931726800271e-15,-1.1037746251906177e-15,-1.2889692756258934e-14,-1.7980920781946203e-14,-2.989117593180032e-14,-3.643972037547422e-14
0.15600643,-2.5901817733027325e-15,1.3715033194093409e-15,1.7602315896057461e-14,1.4591921455759256e-14,3.4844956101686295e-14,3.6264294572063026e-14,5.6374193685670597e-14
0.15605707,-1.7513198694349479e-14,-2.2277754924038095e-14,-2.2349024689943146e-14,-1.25757954429904e-14,-2.9487017619996693e-14,-3.4546999498987635e-14,-4.081665084016638e-14
0.1561077,-1.1527022845117349e-14,-1.5190980288176622e-14,-5.7684229300844935e-15,-6.8156334448202778e-16,-5.2482124690113771e-15,-1.805664959542789e-15,-7.0003118372215601e-15
0.15615834,-1.0451894673036318e-15,4.5455203830003162e-15,7.7709719325727576e-15,1.4945728959948195e-14,1.4209933905571468e-15,-7.742521807463846e-16,8.0605739744872554e-15
0.15620897,1.0847286055208038e-14,1.1688310701211163e-14,1.5480090516369463e-14,5.9210935125668085e-15,1.5628951579440891e-14,4.1674469764841969e-14,4.6897362090325081e-14
0.15625961,7.4860968886790572e-17,5.9964138037368878e-15,1.2182430341356845e-14,1.0794630113277495e-14,9.7125026430136138e-15,-1.8047903479002193e-15,7.509200845589005e-16
0.15631024,1.0206268375648225e-14,1.4071916177713992e-14,1.9889780351605592e-14,1.3333064347467082e-14,-3.82111275151472e-15,8.1889251588346304e-15,3.837525699236645e-14
0.15636088,-1.316456428854563e-14,-1.7237963132479172e-14,-2.2753942269724671e-14,-3.657604706378637e-15,-6.3468195577493839e-15,-2.2063910985625484e-15,7.5420465888558829e-15
0.15641152,4.3348858539520122e-15,5.009844135958426e-15,3.2292698764756658e-15,9.073907117672341e-15,1.6267273998970317e-14,2.9595061327490683e-14,1.8030811950281649e-14
0.15646215,-1.8892973326681753e-14,-1.5533067024549614e-14,-2.0388486084542242e-14,-3.6380517281444285e-14,-3.5782578092557962e-14,-1.5967305741125026e-14,-3.08246511952629e-14
0.15651278,1.1308916665993103e-14,1.2986290399729601e-14,1.0255393693004919e-14,-3.8459297848703687e-15,-1.7990993428268662e-16,-9.3406035099099828e-15,-3.3587670683479642e-14
0.15656342,8.0063701784215658e-15,5.7838596934319206e-15,-6.1285656140899702e-15,6.4948516258037096e-15,-3.4509958115128974e-15,4.537447287407576e-15,9.4857214659765266e-15
0.15661406,-6.9059370660802828e-15,2.0858325153751079e-15,3.3989542575323845e-15,8.7734315134483406e-15,1.0054352915453882e-14,1.484988955242458e-14,2.6912818254899793e-14
0.15666469,7.6873303055173841e-15,6.2207104421922594e-15,1.2387244367239118e-14,8.6743613174503398e-15,4.9114984792200932e-15,9.5470135295275771e-16,4.0571662698660296e-15
0.15671532,-6.8677248089593452e-15,-6.0337432681614195e-15,-5.0469568862733036e-15,-1.3530777777593347e-14,1.7738234243534757e-14,1.2243574023079167e-14,1.3170826322012907e-14
0.15676596,-6.8228672006513815e-15,-4.3912376126607706e-15,-1.1137207835874538e-14,-2.6873893090993368e-15,-4.3768335852207319e-15,3.1036159864787589e-15,1.4937414423779517e-14
0.1568166,3.8690447194518633e-15,6.934411915378663e-15,9.0689375081869924e-15,1.6570741045691368e-15,-1.175083440440827e-14,-2.8297873557738192e-15,-6.6876794306031164e-15
0.15686723,-4.4229037903643704e-15,-3.7524214669737506e-15,-7.0579553272412509e-15,-1.8096616805283995e-14,-1.7561974366374275e-14,-6.8703481217921859e-15,-1.2780731672973831e-14
0.15691786,1.1535809283869176e-14,1.2717883150429652e-14,2.568892491515026e-14,2.9250362429658784e-14,2.3455292565596729e-14,1.6802360893831192e-14,7.7939743784722304e-15
0.1569685,-1.248981661969186e-14,-1.5287698303811244e-14,-1.7897907721133359e-14,-1.6917011967384969e-14,-5.3719847617542635e-15,7.4581864436714553e-15,-6.3590111544492518e-17
0.15701914,1.4547782092695584e-14,2.3089821417347294e-14,3.3248829144537076e-14,3.0621696246704419e-14,1.0986062123502253e-14,3.1280213687749548e-14,3.9132173646332167e-14
0.15706977,-1.3403609298869924e-14,-8.8128619511917036e-15,-3.9875565521937199e-15,9.0270416016748272e-15,1.4690049727273196e-14,1.4590018355096429e-14,4.3522690623085716e-15
0.1571204,1.3965794438872456e-15,7.2538322537431089e-15,1.7555767107242862e-15,5.8665534651593412e-15,2.4472981905016321e-14,2.4079045966356794e-14,4.3536262489237827e-14
0.15717104,-1.2564640438898359e-14,-6.4852627002529651e-15,-1.5734848258461059e-14,-2.3843810534972004e-14,-5.2337421620134158e-14,-5.0291757883197883e-14,-6.2162850139980428e-14
0.15722168,-5.5959682978234322e-15,-4.8472057309780519e-15,-3.9071337166296259e-15,-1.7547785461451595e-14,-2.0067099438104643e-14,-2.6952748981799722e-14,-5.1462494089487531e-14
0.15727231,1.3855253834077959e-14,1.3311066448729613e-14,5.8491480816566824e-15,1.6838324320246926e-14,2.447379650103639e-14,1.381521354514373e-14,1.6590789612905501e-14
0.15732294,7.0242296726290011e-16,-3.485015482026911e-15,-3.5390135669492178e-15,-3.1301264956163961e-14,-3.5689968718409887e-14,-3.2337368692367791e-14,-1.9544241223476574e-14
0.15737358,-5.4334323366836871e-15,-1.0882588346273719e-14,-4.6275476978114266e-15,-6.0202917617782679e-15,-7.1005944451260218e-15,-9.4042412449742379e-15,-5.504618093534333e-15
0.15742422,4.4589843005231999e-15,6.5941718175316519e-15,1.0146484850380253e-14,2.9589865930064365e-14,2.0254227994715646e-14,1.9645488862118295e-14,2.2899324788745016e-14
0.15747485,-3.1357551551060118e-15,-3.0959191019788254e-15,1.4068383996859443e-15,-1.1739693723172073e-14,-3.4319977252933058e-15,9.728270030918271e-15,-8.5706985835571952e-15
0.15752548,-7.1250356664944894e-15,-9.5516431485528727e-15,-1.1726452823997313e-15,-1.1171440548727521e-14,-1.961163120761497e-14,-2.9649050396887855e-14,-3.2311703487677743e-14
0.15757612,-9.7511787273373344e-15,-9.9073633020051065e-15,-2.4131028385722799e-14,-3.1109331164932242e-14,-8.7527293467798728e-15,-3.1740212861339204e-14,-7.0200808945953366e-15
0.15762676,-2.9148947572695227e-15,-6.7065448322920316e-15,-9.0447916946965154e-15,-1.1072542322024356e-14,-1.4748113974327064e-14,-2.7094727001950385e-14,-4.6205390007457446e-14
0.15767739,-8.4729646719194629e-15,-1.4465831524514903e-14,-4.6317465275184229e-15,-1.8634592639469291e-14,1.0767392360417254e-14,1.2737050097855358e-14,1.2014515631004252e-14
0.15772802,-5.735876486883169e-15,-6.1368420488728063e-15,-5.574252968247419e-15,1.1520912169735201e-15,-2.7643180281492302e-14,-3.4852109199654318e-14,-3.0479882449590739e-14
0.15777866,-1.8297214925533556e-15,-2.0370931290294139e-15,-1.0259425432281098e-14,-4.288263635094527e-15,-8.8108134049855578e-15,-3.7318565173477144e-15,-1.8879158171276168e-14
0.1578293,1.2820694333670024e-15,-3.0708497139323709e-15,6.9764458595810793e-15,6.206494014772859e-15,2.9488118561183424e-14,3.9114122209834867e-14,4.0578296112339731e-14
0.15787993,1.0588326068024989e-15,2.5290984272716771e-15,1.0692871917164687e-14,1.2009737096631585e-14,7.564923388808697e-15,4.1604951442781226e-15,-5.7035496829793685e-15
0.15793056,4.1756829439093883e-15,4.6623062104336555e-17,-3.5191616326466468e-15,2.1493670471291977e-15,2.3206938685273594e-14,3.2617145894354088e-14,4.4756852803568241e-14
0.1579812,-5.5031006483913546e-15,-3.3324207799735657e-15,-3.8330580157494135e-15,-2.4438399682924786e-14,-2.3851604088619832e-15,7.801628880474996e-15,-6.086098341198781e-15
0.15803184,-3.29864420144159e-16,1.2666286719677507e-15,1.5896139623804583e-15,-1.546582763585227e-14,-4.5425569487764317e-15,-6.5907047686717045e-15,7.4407981017515545e-15
0.15808247,-8.4711349199354554e-15,-8.5312578571117563e-15,-1.0645014283279095e-14,-8.8423395056837887e-16,1.1559608106315595e-14,8.7375796995078229e-15,3.9418305724579394e-15
0.1581331,2.3220028332361434e-14,2.3070936480109745e-14,3.1391814363236154e-14,5.5818514408521463e-14,5.5797138608374765e-14,6.4974544366850325e-14,6.1436808100161791e-14
0.15818374,-1.0714331041821169e-15,5.518684625497701e-15,5.6031209227409186e-15,-1.9492675349625298e-14,-2.5770391136804396e-14,-3.9448851946694463e-14,-3.5053186021601277e-14
0.15823437,-1.1382663507069752e-14,-1.1256645241768529e-14,-4.622253888198972e-15,9.1101111589985748e-15,9.1766718705359597e-15,1.8450183085277572e-15,-1.6024590940337936e-14
0.15828501,-8.0610043664394337e-16,-1.2362477362427931e-15,-2.9081089782998766e-15,4.5046815532091771e-15,1.6644766765574188e-14,1.6189322295132356e-14,1.4843578600409828e-14
0.15833564,6.0975367508959731e-15,9.1522953500531543e-15,1.049360242328936e-14,-4.7950227333215531e-15,2.9580876797883876e-14,2.6887588321525681e-14,4.2154855764242789e-14
0.15838628,-4.6728755541066366e-15,-2.5015517562205937e-15,1.3534921098218541e-15,2.0435246558427349e-14,3.1351881770872519e-14,3.8888050852118023e-14,1.2027920083113433e-14
0.15843691,7.9391462020714473e-15,4.6390081771601551e-15,1.3270803007210625e-15,-7.2503977029594733e-15,-2.3926528263248882e-14,-4.1268125785942909e-14,-3.0278380528695859e-14
0.15848755,2.2959455034954756e-15,-1.1820196949049976e-15,1.1793749672336342e-14,3.1609246342983709e-14,4.6043175886879234e-14,3.5638147120137482e-14,3.8808260870530954e-14
0.15853818,-3.7096059855520526e-15,1.3487431513936547e-15,-6.9290569502221649e-15,-1.8691514628181944e-14,-2.2625010711063029e-14,-2.4028783917863548e-14,-4.8285537304473593e-14
0.15858882,-1.5290432267988209e-14,-1.4512279605478802e-14,-2.5804086785024865e-14,-2.7703455353623704e-14,-3.1134618451893211e-14,-3.4940896099115933e-14,-3.6469208945526174e-14
0.15863945,3.9698389917813678e-15,4.819983592746454e-15,-7.2755781686258573e-16,-1.4008881749954769e-14,-1.3610733143591807e-14,-2.4516466011202224e-14,-3.9874439974590671e-14
0.15869009,-5.2678010502095316e-15,-6.1165602261151591e-15,-5.3747853761030397e-15,2.3288510938466165e-14,6.4745298826434294e-15,5.4573087158441409e-15,2.1859422816559356e-14
0.15874072,7.9762569691275574e-15,9.2461428757396355e-15,1.0612857733618263e-14,-4.7511324411516414e-15,-1.6077220311121741e-14,4.2154918255834225e-16,1.245219702239127e-14
0.15879136,2.6125824132099286e-15,4.9509527903713547e-16,-4.422691409167903e-15,1.3370919043340226e-14,2.6561337633570722e-14,3.3341483552292795e-14,4.6106575583716068e-15
0.15884199,3.4776635649720364e-15,3.5922609669578569e-15,8.3819432391711266e-15,8.8630711719912084e-15,3.0113193431500781e-15,-1.1742151851978966e-14,-2.4384525049895218e-14
0.15889263,-4.7555785973823869e-15,-7.7736394009443414e-15,-1.4292182038982931e-14,-2.6419522697666398e-15,-2.6717348564934378e-14,-2.7557761011299944e-14,-1.8386765230856029e-14
0.15894327,-7.3650729706842499e-15,-6.0754926390769302e-15,-4.4832028210631402e-15,-1.2843106943908187e-14,1.7863216598608488e-15,-4.648119496455814e-15,-2.2856206452567019e-14
0.1589939,-2.4882427281304024e-14,-2.5739187590924948e-14,-2.6369511349796572e-14,-3.9545901907537808e-14,-2.2756356352781312e-14,-3.311657405563316e-14,-6.2869439340178274e-14
0.15904453,-1.1150518266993888e-14,-1.3705960939880554e-14,-2.3036458396369182e-14,-2.5394090972914387e-14,-1.177140011069513e-14,-1.0385219319855029e-14,-2.1655193011315793e-14
0.15909517,-2.213419130376621e-14,-2.0536455300105566e-14,-2.2721879186802076e-14,-7.9927324621611866e-15,5.4299847873097002e-15,-4.2239174519688358e-15,-1.1900960851981081e-14
0.15914581,-9.914748772791e-15,-1.0838588398955835e-14,-1.4504751812221343e-14,-9.459909777921923e-15,1.4519729685824863e-14,1.8302794046884897e-14,2.3870058451415435e-14
0.15919644,2.5321112974118237e-15,9.1868583519021163e-16,-5.8891075956695974e-15,-2.0099866197409459e-15,2.6237712278207944e-14,1.6383579216001344e-14,-6.8013543652491207e-15
0.15924707,3.3222815238901774e-16,-1.9628954891572075e-15,3.8916911286400091e-15,3.5670103221197256e-15,5.7490689194261364e-16,2.6427551424890041e-15,-1.5544771006545121e-14
0.15929771,-2.912541532191308e-15,-8.4727074610914329e-16,-3.8432180462999636e-15,-1.2351724085689443e-14,-1.6381475953972435e-14,-1.0264020480062961e-14,-2.8090197982071785e-14
0.15934835,1.104311648784176e-14,8.5740569918388995e-15,1.6043845911712072e-14,1.6147059108067023e-14,-3.0143467274598864e-15,-4.4868160201670718e-15,-1.7517201253092055e-14
0.15939898,-8.7956919575251639e-15,-8.8935978629422741e-15,-1.382475104731197e-14,1.3014956965555734e-14,-1.027276264070647e-14,-7.8782259585602509e-15,-3.0176450484561906e-14
0.15944961,-1.6049321363759343e-14,-1.3550303208449636e-14,-1.6652560381578309e-14,-9.6607585683554671e-15,-1.6838915837312222e-14,-1.846713940978942e-14,-1.4197238272729631e-14
0.15950025,-1.8631771935438031e-15,2.3744829607138419e-15,7.1643576218004038e-15,-4.2839722164116016e-15,-3.2140311092514772e-15,3.5564673622722536e-15,4.6928457287571975e-15
0.15955089,8.5774524176382918e-15,1.0489801234635002e-14,2.1607767782942379e-14,1.8442428844030432e-14,1.4670987985791341e-14,1.3093575631521624e-14,-3.7340040149068115e-15
0.15960152,7.479953891636139e-15,8.63138602706344e-15,1.7693641255729513e-14,1.7180940566019738e-14,9.1078989262508121e-15,6.7250524025603974e-15,4.0045649830294125e-14
0.15965215,3.0674185026409228e-15,6.7894599048871681e-15,1.0846850417114552e-14,1.2789065154616456e-14,-8.3965801715417967e-15,-3.0851766700429345e-15,4.1168213724649634e-15
0.15970279,3.9657425427455554e-15,1.8062194352062553e-15,4.9251495505438613e-15,-2.8533785142942681e-14,-1.1831519856026384e-14,-2.0166465359048662e-14,-2.692355968191206e-14
0.15975343,-1.1023114659541928e-15,-1.7970623913766006e-15,-8.761479080817999e-15,2.8914406606071174e-15,1.5689154184724227e-14,1.0168333743861857e-14,1.8214627019456477e-14
0.15980406,1.245923200851745e-14,1.3733067032597948e-14,1.81849224686487e-14,2.6894343906912094e-14,3.0081439215149426e-14,5.3125551877464004e-14,6.4002523329793764e-14
0.15985469,-5.6148233461487868e-16,4.8800144178762691e-15,5.4770557787436308e-15,-3.2974962340582211e-15,-1.8683600178286232e-14,-2.383709152312628e-14,-1.9369669141820558e-14
0.15990533,-9.5127763819126917e-15,-8.391605824619141e-15,-4.3296933103350187e-15,1.2593651527881275e-14,1.2615545588782959e-14,1.4544303514557663e-14,2.816321201835885e-14
0.15995597,8.934218126008448e-15,7.9057236040323204e-15,1.1073747181768208e-14,-6.5391435622360982e-15,-5.037130736305473e-14,-4.2529252746977003e-14,-4.4191052344913085e-14
0.1600066,-1.1864364512012544e-15,-9.9755331160531065e-16,4.1942909110558063e-15,-1.3985787970967885e-14,-3.3239692492051611e-15,1.8173978436471232e-15,3.9020581523508169e-14
0.16005723,-7.8744095041345795e-15,-7.9542964180091136e-15,2.3063292985987952e-15,6.4622674071468452e-15,-1.066405238542241e-16,8.9247240040303247e-15,2.0673517828526904e-14
0.16010787,1.2312262761250887e-14,9.2454404100000636e-15,2.1804568953438732e-14,1.0326214620111807e-14,1.0106895559652167e-14,1.4885536293535019e-15,5.9356426145338407e-15
0.16015851,-5.8476745734216138e-15,-2.6461396517469633e-15,-1.2139656164045341e-14,4.6668319581381603e-15,6.9126210971184123e-15,5.9349279549451449e-15,5.3946539596363078e-16
