Physical Time (s),ea_right Monitor (kg-m/s^3): right_cv1,ea_right Monitor (kg-m/s^3): right_cv2,ea_right Monitor (kg-m/s^3): right_cv3,ea_right Monitor (kg-m/s^3): right_cv4,ea_right Monitor (kg-m/s^3): right_cv5,ea_right Monitor (kg-m/s^3): right_cv6,ea_right Monitor (kg-m/s^3): right_cv7
0.31383573,0.38143510487801913,0.54987122526993026,0.55992795376793469,0.84079947658404552,0.98880054413265261,0.85678091401221868,0.45652877671634429
0.31388637,0.37766079691760795,0.62711304692685887,0.54341312526781538,0.80406667079876604,1.0029557684598676,0.85702540897149582,0.4565398895590656
0.313937,0.37255389855056048,0.71571703373934215,0.52259416753524079,0.76723371647399652,1.0174071455192921,0.85712730391440273,0.45654422834566671
0.31398763,0.36576896161389605,0.81762096243481741,0.49807456264727723,0.73059358292150178,1.0321124725628621,0.85709268267129857,0.45654190323424337
0.31403827,0.35718758368706094,0.93426005382611166,0.47048823480812924,0.69440225257642729,1.0470212722154963,0.85692748199768198,0.45653307020047174
0.3140889,0.34721559792131568,1.0657632378492679,0.44052037067548316,0.65890725273892992,1.0620804142852684,0.85663800853602401,0.45651759532047759
0.31413954,0.3367639162322616,1.2101857554407556,0.40885414417282073,0.62433624944032007,1.0772454622989409,0.85623043705102908,0.45649536052854406
0.31419018,0.3269179820279946,1.3632944503403244,0.37617618107979356,0.5908984110730755,1.0924741058613945,0.85571020714374313,0.45646616551444619
0.31424081,0.31876570492306727,1.5191183965192852,0.34319024327015241,0.55878044969649754,1.1077177378000318,0.8550829924469161,0.45643001938808603
0.31429145,0.31331489892698167,1.6711707920444563,0.31060004464934571,0.52814813662686277,1.1229198983115167,0.85435481607491526,0.45638730350618772
0.31434208,0.31131811061400388,1.8136813723494094,0.2791058617823865,0.49914626074799295,1.1380193955376359,0.8535310887244324,0.45633812922658562
0.31439271,0.31327880622651799,1.9421503363363906,0.24934285427331898,0.47188751457265243,1.1529572429533204,0.85261754107909493,0.45628255439115945
0.31444335,0.31952057163511699,2.0534805483179439,0.22188377350192218,0.44646487322228245,1.1676682253481085,0.85162008533388789,0.45622082877302367
0.31449398,0.33022393953419754,2.1456103026217499,0.19722353192298436,0.42296023469562866,1.1820797435410972,0.85054478288014557,0.45615343249147405
0.31454462,0.3455145523854507,2.217299787884655,0.17575880158101295,0.40143060757180071,1.1961136721578871,0.84939746214158085,0.45608125367243424
0.31459526,0.36547099439682779,2.2676460473819255,0.15779988187139998,0.38190530751973267,1.2096938482980206,0.84818312272939689,0.45600473004883763
0.31464589,0.3901626866794547,2.2959050328256314,0.14356297631047013,0.3644057701915609,1.2227433121803117,0.84690674987328596,0.45592448454530488
0.31469653,0.41968816432836797,2.3015283757935028,0.13316120663063707,0.34891888279805161,1.2351894030849622,0.84557383674286579,0.45584129720391542
0.31474716,0.45424018132713084,2.2838174235713544,0.12663428131952459,0.33542723753978093,1.2469635857144694,0.84418934448522021,0.4557560207110905
0.31479779,0.49420555697153773,2.2430448045267788,0.12397813366189932,0.32389523016382232,1.2579996731419285,0.84275883873929092,0.45566967165255945
0.31484843,0.54015782323460126,2.1794688033030893,0.12518799236839437,0.31425809817124178,1.2682343918501799,0.84128779383597552,0.45558357654196369
0.31489906,0.59286520152527189,2.0941316416360478,0.13028913058865305,0.30643970055989184,1.2776046182657004,0.8397811496927875,0.45549883128782021
0.3149497,0.65326788312807349,1.9888349523777926,0.13936430289980081,0.30034638097415139,1.2860544058963239,0.83824384952378206,0.45541646909018157
0.31500034,0.72270112627312655,1.8661603625698671,0.15255340638353171,0.2958614399700098,1.2935325396199588,0.83668036044670657,0.4553374708695388
0.31505097,0.8026350265207558,1.7294778432878586,0.17006254190047682,0.29286603693751356,1.2999910986905614,0.83509527443720732,0.45526271805836349
0.31510161,0.89462635165020266,1.582844046510695,0.19220515800917393,0.29124996691612576,1.3053844245503137,0.83349366138929648,0.45519288642187961
0.31515224,0.99924813872191554,1.430662564009104,0.21939685778562495,0.29086292981885858,1.3096723783366353,0.83187995871686671,0.4551285431892379
0.31520287,1.1158887927124082,1.277484658692279,0.25214271686665291,0.29155943866334039,1.3128368844562524,0.83025799634945829,0.4550700650925632
0.31525351,1.2410789108522546,1.1275165108301417,0.29098725619038129,0.29317351952109016,1.3148645393996847,0.82863202175008555,0.45501765510937126
0.31530414,1.367865899589044,0.98422522879528818,0.33638230408320574,0.29554260159768708,1.3157533668695287,0.82700626202904948,0.45497124989831206
0.31535478,1.4861273088616187,0.85031156519055973,0.38857680364752478,0.29853814666540335,1.3154922006829071,0.82538406639978723,0.45493071560867171
0.31540541,1.5847040156701921,0.72752326582733295,0.44756174686325462,0.30203590199731389,1.314081228125658,0.82376898900076745,0.4548958141261194
0.31545605,1.6528699961793361,0.61678098606511589,0.5130493806820412,0.30591298161190839,1.3115893555907823,0.82216394988977948,0.45486613327323472
0.31550669,1.6862813116765145,0.51837240828732423,0.58443228631377064,0.31004797221018948,1.3080419013372939,0.82057111248678838,0.4548412992556668
0.31555732,1.6825396412832889,0.43212958843335336,0.66095431874138222,0.31439608690444254,1.3033771858391414,0.81899404823357091,0.45482098757129164
0.31560795,1.6482223649566761,0.35758294071836977,0.74180796031521556,0.31885617704772912,1.2976607450498101,0.81743696715794123,0.45480495806540699
0.31565859,1.5899028539458508,0.29404147769605249,0.82607712639449848,0.32337380566251195,1.2909267764095356,0.81590316861763412,0.45479306322234042
0.31570922,1.5160432644574919,0.24064910406251061,0.91273406215143338,0.32790678394346323,1.2831656143023444,0.81439326548773994,0.45478533936885335
0.31575986,1.433979883144604,0.19642367032323987,1.0006418467411644,0.33238381387098576,1.2744736160916086,0.81290792751259411,0.454782010577921
0.31581049,1.3494235986628869,0.16032966059997517,1.0885822990151357,0.33681243861631227,1.2650086341346629,0.81144933943191999,0.45478351795915756
0.31586113,1.26608312217444,0.13137226630753374,1.1751861253498201,0.34118993601624897,1.2547936071085259,0.81001897094312447,0.45479040536791016
0.31591177,1.1852826464425565,0.10870983040702051,1.2589273130994763,0.34550507316432444,1.2438747346590651,0.80861760271386296,0.45480340307280459
0.3159624,1.1070160434064933,0.091730657106451258,1.3382296880417486,0.34974830689936354,1.2322887427392075,0.80724591397136081,0.45482339500816632
0.31601303,1.0305913539583293,0.080050619246134658,1.4115113180373025,0.35392956838171646,1.2200965277460449,0.80590587129216684,0.45485127233796641
0.31606367,0.95529514325671339,0.07346253450274555,1.4772771105746336,0.35808533220140576,1.2073887525247256,0.80459901091749797,0.45488788301866623
0.3161143,0.88087362634219435,0.071878813932073543,1.5341532588324887,0.36222732560439602,1.1942522284938697,0.80332696915541113,0.45493420662671474
0.31616494,0.80755251367211678,0.075304411399519322,1.5809595823152716,0.36637106380880818,1.180755658699171,0.80209129159482517,0.45499114849280264
0.31621557,0.73603856018235592,0.083805437264468902,1.6167466173458203,0.37055488648493984,1.1669686805393737,0.80089421463853772,0.45505952609944567
0.31626621,0.66710531471538459,0.097501730678759529,1.640770659396499,0.3747987772634041,1.1529612436214207,0.79973767111281457,0.45514010651701975
0.31631685,0.60138452726854741,0.11655391516628745,1.6525273808421024,0.379128622023783,1.138792830606588,0.79862390151981655,0.45523346801807874
0.31636748,0.53952550259512244,0.14111481075713164,1.6519720450138069,0.38361729449202214,1.1245193557718283,0.79755583623599202,0.45534008593634101
0.31641811,0.48198450959309708,0.17125895924569792,1.6390857148926601,0.38833548524641925,1.1101937668923156,0.7965366117906556,0.4554602525140703
0.31646875,0.4290128991861234,0.20696186229043612,1.614321672664395,0.39333246421596985,1.0958497689073869,0.79556981762893719,0.45559404859272912
0.31651938,0.38066488358020006,0.24811406839784439,1.5784384403969318,0.39868095152386757,1.0815245327697312,0.79466068425427516,0.45574142386256988
0.31657002,0.33685095314211255,0.29464104347655945,1.5323041112171212,0.40447260197769563,1.0672501448513931,0.79381361738471568,0.45590230378641045
0.31662065,0.29746547362891645,0.34665391175665011,1.4767688747582937,0.41082872585945024,1.0530610548446866,0.79303422518523903,0.45607606618926805
0.31667129,0.26240905979892054,0.4044913528996284,1.4129706791917727,0.41789164136589324,1.0389888030159189,0.79232996883006135,0.45626204691112254
0.31672193,0.23162188349688939,0.46851495108521024,1.3420947708058053,0.4258245173081644,1.0250657067470335,0.79170853852176892,0.45645968519840341
0.31677256,0.20505991338350182,0.5385571336738133,1.2654791174755275,0.43480682742014753,1.0113357890345469,0.7911773510582697,0.4566681861998465
0.3168232,0.18268671410248782,0.61328606949400088,1.1844483259554319,0.44504791199932786,0.99784459400702041,0.79074493386344458,0.45688669516235719
0.31687383,0.16446870583415335,0.6898730547483829,1.1003793848955519,0.45676557672470414,0.98464524215770433,0.79041973558199818,0.45711412733411383
0.31692446,0.15038246789821333,0.76435915618683536,1.0145938629709592,0.47016622368011773,0.97179957034713205,0.79020990938653457,0.45734922520041588
0.3169751,0.14041481151924909,0.83270458043306272,0.92837638861365823,0.48541305621480291,0.95935990022663931,0.79012372376717432,0.45759056259921355
0.31702573,0.13456430468857591,0.89173415380935872,0.84293990386361262,0.50262931555016066,0.94736821332524912,0.79016937328482251,0.457836687551818
0.31707637,0.13287151102446521,0.93916925548598207,0.75943234013592587,0.52189417892195922,0.93586834398864693,0.79035410443172038,0.45808667840693829
0.31712701,0.13539016982146251,0.97341053288012158,0.67882142760876996,0.54324678424221373,0.92489443900258039,0.79068446295619588,0.45833995778481695
0.31717764,0.14222096877745477,0.99352537216532977,0.60194657503343829,0.56669415132626755,0.91447063480539226,0.79116605992054123,0.45859575168668909
0.31722828,0.15354097356411059,0.99905028440005494,0.52951844926561464,0.59218179134282867,0.90461784037328585,0.79180332029087264,0.45885320597856571
0.31727891,0.16957324967916906,0.98986006059706699,0.46214730293360251,0.6196099406596115,0.89534989113993724,0.79259864642478539,0.45911184394175242
0.31732954,0.19060162420996912,0.96682118789504701,0.40029857024901655,0.64879986084931363,0.88667883084227173,0.79355341566147108,0.45937111479368892
0.31738018,0.2169399812295274,0.93119689055482446,0.34427799279155002,0.67952955311799113,0.87862118482573981,0.79466791957913085,0.45963081899003722
0.31743081,0.24896837542850328,0.88484784258392313,0.29425351706933855,0.7116388483709799,0.87118639427212952,0.79594100060872286,0.45989104969955863
0.31748145,0.28711662238677033,0.83002460663737698,0.25025778801733151,0.74491397717689645,0.8643845623542914,0.79736919579636534,0.46015217312931966
0.31753209,0.33182349180772336,0.76918611035224926,0.21222494575156464,0.77907742968041516,0.85822229261200789,0.79894805639796496,0.46041451531024202
0.31758272,0.38335584261908784,0.70482932164224577,0.17997719239844251,0.81379930182760263,0.85269810299191973,0.80067137662374765,0.46067772771634896
0.31763336,0.44163636712873866,0.6393345708032433,0.15322876000040539,0.84874877004359861,0.84780022503575758,0.80253146130608832,0.46094175214537303
0.31768399,0.50556153543504179,0.57482411149154033,0.13162452029254998,0.88361597751706156,0.84352186496125381,0.80451963197424625,0.46120666159912127
0.31773462,0.57263408308534747,0.51303132477651858,0.11479315744925377,0.91812298355098876,0.83985427776647525,0.8066257218520696,0.46147252732642502
0.31778526,0.63865981191195864,0.45529289214079549,0.10239643661865515,0.95198597036891763,0.83678696726644008,0.8088396070036924,0.46173919701475558
0.31783589,0.69816414784057579,0.40250081201747101,0.09416140071933897,0.98486983457030042,0.83430784311998962,0.81114972989908951,0.46200647759735897
0.31788653,0.74573783531653159,0.35521093783908869,0.089901163148407542,1.0164252230414199,0.83240520078006675,0.81354547934681021,0.46227392696543623
0.31793716,0.77935836190002139,0.31365495547294603,0.089516293145981515,1.0463082413921765,0.83105999736523573,0.81601488745917372,0.46254098762970858
0.3179878,0.79981191502129856,0.27779142842678822,0.092979184059569814,1.0741780515005344,0.83026540549647487,0.81854617582774025,0.46280693305696263
0.31803844,0.80966520457895297,0.24738162044483497,0.10030721825466188,1.0997336029057241,0.83002480991382954,0.82112915575533962,0.46307084872435
0.31808907,0.81026065257138735,0.22201414146195722,0.11151707738411794,1.1226756793405035,0.83033546919667756,0.82375505999915177,0.46333177965546102
0.3181397,0.80162405736089981,0.20110191247278303,0.12658557157155181,1.1427168995090082,0.8312186588189231,0.82641239734411387,0.46358864071373201
0.31819034,0.78605511021262653,0.1839880955276583,0.14547014552119142,1.1596283781387471,0.83269005562651188,0.82908668493291249,0.46384008036114949
0.31824097,0.76605887184108323,0.17013141773154883,0.16807778941425849,1.173219289514728,0.8347761178230414,0.8317611702539206,0.46408477971793027
0.31829161,0.74147151531264721,0.1591856189225207,0.19421598299990667,1.183350030529041,0.83751902113308418,0.83441670315050531,0.46432144164684064
0.31834224,0.71193687573434894,0.15101873276970476,0.22355053567954428,1.1898694437596984,0.84094577421888306,0.83703257877054227,0.46454886031377551
0.31839288,0.67878223054536257,0.14565148930766561,0.25562728980609267,1.1926609022560113,0.84507949375494928,0.83958530478509685,0.46476582280116829
0.31844352,0.64477050089360177,0.14318754653506091,0.28987498661141547,1.191669952614882,0.84994996807133016,0.84205179575249212,0.4649712564600979
0.31849415,0.6114647165200825,0.14376923091774918,0.32559068401745811,1.1869557221429352,0.85558830124784335,0.84441163505231043,0.46516419531885511
0.31854478,0.57893487142632749,0.14755578135972511,0.361956895258084,1.1785216538057244,0.86202088382177522,0.84664491999411617,0.4653439286563742
0.31859542,0.54723226894443344,0.15472186416811795,0.39808894710560699,1.1664796877811214,0.86926169305548773,0.84873316846534608,0.46550990705265749
0.31864605,0.51706464128204499,0.1654550931735945,0.43308632833646288,1.1510054680718496,0.87730561212275116,0.85066277308063398,0.46566158231246518
0.31869669,0.48960387199053923,0.17998573753780234,0.46607311934277007,1.1322225853600034,0.88613006992939103,0.85242365125785413,0.46579865272298926
0.31874732,0.46559683625495024,0.19859081482109447,0.49621152071745317,1.1103551909189091,0.89570837291109096,0.85400931671020219,0.46592095055619442
0.31879796,0.44528441492419785,0.22159088425897799,0.52271999935129954,1.0856386342736921,0.90600573215237545,0.85541529780159731,0.46602840907578591
0.3188486,0.42851590432346015,0.24934615566779839,0.54487754309816339,1.0583305858569709,0.91698713945304711,0.85663885795294825,0.4661210878690546
0.31889923,0.41493694415003662,0.28225985784951757,0.56208959786228618,1.0287440273313624,0.92860942986376249,0.85768061264165418,0.46619900050873986
0.31894986,0.40419038785005562,0.32076506667679217,0.57390271601250542,0.99716512418806136,0.94082495873604488,0.85854386473003974,0.46626230390053758
0.3190005,0.39596125405746291,0.36532946790716281,0.58003037813686353,0.9638889414415589,0.95358456556329263,0.85923280466508412,0.46631123322011869
0.31905113,0.39001079504121106,0.41648486873213203,0.58035565484627782,0.9292262052071274,0.9668343877861183,0.85975251245458606,0.46634597684684959
0.31910177,0.38587123433492143,0.47488659872822858,0.57496991570422529,0.89348564142437592,0.98052187470515129,0.86010767449196934,0.46636673503063136
0.3191524,0.38255482630722581,0.5414218639990368,0.56420457709653016,0.85698960537549751,0.99459756935560428,0.86030397457281693,0.46637349280536222
0.31920304,0.37886024606850272,0.61736405541451711,0.54851656045001806,0.82005607894125543,1.0090108085036524,0.86034733447288159,0.46636631493383296
0.31925368,0.37388805325868257,0.7044222341769798,0.52840515928758214,0.78298617291765005,1.0237121034520584,0.86024410967562026,0.46634513628595714
0.31930431,0.36724084767073978,0.8045362914492189,0.50446055105037435,0.74607544171022155,1.0386530989021341,0.86000044013624533,0.46630994648571844
0.31935495,0.3587918458409719,0.91926939902994786,0.47730224830541912,0.70958246682884607,1.0537816254134826,0.85962283061045364,0.46626073887687453
0.31940558,0.34882399899318672,1.0489671631750743,0.44762570108501992,0.67375709319211197,1.0690427580006865,0.85911818220884573,0.46619749637587571
0.31945621,0.33827452133662433,1.1919800185812361,0.41610479392972749,0.63882678196114562,1.0843900080356761,0.85849204125704148,0.46612009865110809
0.31950685,0.32819009621117073,1.3443680838788246,0.38343560456297887,0.60499707299553851,1.0997792087762712,0.85775111729804432,0.46602858904455852
0.31955748,0.31967623663603539,1.5003457053324625,0.35032132944160577,0.57245522065490373,1.1151552162154605,0.85690296405781685,0.46592297679020234
0.31960812,0.31375969935324721,1.6534024500456876,0.31747017418147844,0.54136784957919948,1.1304595627055987,0.85595398775085507,0.46580323790786143
0.31965876,0.31122863261558797,1.7976017029238651,0.28559125947786473,0.51188511538633807,1.1456292746174614,0.85490949977312281,0.46566948566569022
0.31970939,0.31260941595943975,1.9282829304861875,0.25533462219978503,0.48412053928145776,1.1606013131090154,0.85377488456295425,0.46552204981910067
0.31976003,0.31824651093995487,2.0421510804575704,0.2272871171067081,0.45817029090693323,1.1753041343508654,0.85255622378762852,0.46536140737104703
0.31981066,0.32832946624760634,2.1370460065492196,0.20196015171371628,0.43411927183028715,1.1896639593227185,0.85125972870489131,0.4651880409748973
0.31986129,0.3429919331097615,2.2116297346838389,0.179775943432359,0.4120282889547251,1.2036000705195007,0.84989159912913304,0.46500246608019424
0.31991193,0.36231617840904246,2.264974310763987,0.16105695613778911,0.39193044623414364,1.2170331207125782,0.84845751234570821,0.46480520013715382
0.31996256,0.3863692821554478,2.2963096107982137,0.14604040035337224,0.37385069890303307,1.2298877734840192,0.84696330818192345,0.46459683358528359
0.3200132,0.41523786833490323,2.305075684916841,0.13486048489002952,0.35778116315830666,1.2420934126282763,0.84541475376894137,0.46437814992780563
0.32006384,0.44910167984279642,2.2905412771994649,0.12756147779762075,0.34370452979175398,1.2535787592111389,0.84381757272056235,0.46414995239951384
0.32011447,0.48831649771853852,2.2528942996093733,0.12414739593139056,0.33159105304972225,1.2642812231911038,0.84217756718259962,0.46391312620524244
0.32016511,0.53342969737961787,2.1923325130381137,0.12461835009026269,0.32138207926410267,1.2741373043085569,0.84050004938345968,0.46366857779689119
0.32021574,0.58518765197075917,2.1097922354743854,0.12897936627411363,0.31300524461491486,1.2830869938463005,0.83879045725261314,0.46341731278504489
0.32026637,0.64450355361306211,2.0069836206827687,0.13731852264036193,0.30637393751867015,1.2910791178587235,0.83705426777687675,0.46316041375038486
0.32031701,0.71265238169591716,1.8863814047551148,0.14975139732775464,0.30137436417866847,1.298062890764222,0.83529641095026663,0.46289889660792033
0.32036764,0.7911006495732904,1.7512599072773751,0.16647574969980591,0.29788800589325337,1.3039932980176536,0.83352179326306697,0.46263360206740745
0.32041828,0.88145250384147955,1.6055944061099141,0.1877860798212975,0.29580216522072544,1.3088266896779583,0.83173536423689653,0.46236527353882018
0.32046891,0.98439859595012491,1.4537606381353692,0.21407511675125762,0.29499121316502891,1.3125405021934533,0.82994188116999967,0.46209457020221123
0.32051955,1.0995466648704884,1.3003198802534324,0.24583675452747908,0.29530002138430617,1.3151144390006628,0.82814594172142497,0.46182198955904813
0.32057019,1.2239124084389439,1.1495465052756768,0.28361724386672399,0.29657266648395686,1.3165418789262113,0.82635132251592691,0.46154788337417252
0.32062082,1.3509838415472872,1.0050395215614134,0.32789264807447133,0.29865048110727493,1.3168170088724487,0.82456167589713714,0.46127230634339422
0.32067145,1.470924124204384,0.86959655256939627,0.37894422061231159,0.30139129495157124,1.3159316209997147,0.82278068910283086,0.46099521992184189
0.32072209,1.5725568950658622,0.74510151135895886,0.43680464994297641,0.30468549947305101,1.3139144998042658,0.82101194663450161,0.46071652431848431
0.32077272,1.6449057524603377,0.63257665615672609,0.50123773318907383,0.30841237216317929,1.3108316208817887,0.81925878116832407,0.46043603769163693
0.32082336,1.682963301931828,0.53238661397687059,0.57166417019874305,0.31244726552188923,1.3066462113370831,0.8175249328843357,0.46015372664708376
0.32087399,1.6838794767243703,0.44441063777031098,0.64735712024817937,0.31673806716378988,1.301354362680748,0.8158134916904356,0.45986939722061854
0.32092463,1.6529490736240768,0.36821451418221673,0.72750543231322673,0.32120067917454176,1.295029899466464,0.8141274985085305,0.45958292622043095
0.32097527,1.5972150242304346,0.30313396597391573,0.81121484854502368,0.32575684348914746,1.2876529231104055,0.81246902048918324,0.45929431289417355
0.3210259,1.5248518610982125,0.24832649757986847,0.89747104895430041,0.33037763798637815,1.2792752129153209,0.81083923950942316,0.45900387208799753
0.32107653,1.4435768764508448,0.20282903780213929,0.9851506736893525,0.33498111985832529,1.270039033010709,0.80924134414796101,0.45871269285489424
0.32112717,1.3591229683947768,0.1656086198589389,1.0730484613145783,0.33954874169160626,1.2600352447291745,0.80767810934097617,0.45842152207076181
0.3211778,1.2756086025242401,0.13565677203558923,1.1598196382855239,0.34409065226327579,1.2492985656275626,0.80615086088914101,0.45813064851944385
0.32122844,1.1945843257372626,0.11210275073317141,1.2439540597787924,0.34857118154545225,1.2378702013565612,0.8046613186229592,0.45784077757007968
0.32127907,1.1160924684808227,0.094300710506211527,1.3238793703429577,0.3529919630956625,1.2258006603667939,0.803210499455838,0.45755355401802594
0.32132971,1.0395272205340234,0.081832075827093231,1.3980053346537804,0.35733393512184519,1.2131744635789887,0.80180009488968307,0.4572702975585583
0.32138035,0.96417295559889182,0.07446716629103442,1.4648273132731455,0.36162428494749266,1.200082035919761,0.80043084846301882,0.45699232621301278
0.32143098,0.8896767144509018,0.072101826021809381,1.522941992103459,0.36588354494018444,1.1866026452814613,0.79910404199271146,0.45671987120067764
0.32148161,0.81622127144532797,0.074728965892174426,1.5711416414959292,0.37011463837160957,1.1728107744907099,0.79782228045988357,0.45645397374189328
0.32153225,0.74447722672926508,0.082406234507515386,1.6084407314994003,0.37434203767893226,1.1587800340446395,0.79658714435048505,0.45619590301219937
0.32158288,0.67520329103046739,0.095242367887950818,1.6340699927700206,0.37859872832463226,1.1445824704444225,0.79540098675749682,0.45594737427537668
0.32163352,0.60906390852883363,0.1133936729197586,1.6474743706108175,0.38289284776787441,1.1302842375079707,0.79426607799849436,0.45570963993740748
0.32168415,0.54671533598342736,0.13702001418528675,1.6485694940795461,0.38728302930973069,1.1159455915688337,0.7931854266208439,0.45548206667327096
0.32173479,0.48863186106837603,0.16621194745779547,1.6373229544422687,0.39184863152660121,1.1016146189535845,0.79216135552282485,0.45526569546754164
0.32178543,0.43509657830496307,0.20096235411010563,1.6140986778865487,0.39664163125635032,1.0873247282255543,0.79119709601224086,0.45506144200378051
0.32183606,0.38618556592127679,0.2411710338445073,1.5796667773589839,0.40172652218805927,1.0731089384524986,0.79029676698861029,0.45486974120155099
0.3218867,0.34181991306437409,0.28674894614515828,1.5348566773513632,0.40718947736606564,1.0589959191847973,0.7894655663390483,0.45469035251829043
0.32193733,0.30189451694324621,0.3377684879904489,1.4805151564986101,0.41313950891460383,1.0450117396974254,0.78870881814924176,0.45452299404219654
0.32198796,0.26630763398311658,0.39453561020717609,1.4177774555556504,0.41971974574225485,1.0311824457707901,0.78803257160659912,0.45436753913531769
0.3220386,0.23499503557372581,0.45743150892103029,1.3477928376951109,0.42708614738323114,1.0175350465518345,0.78744401541408582,0.4542242783003656
0.32208923,0.20791210567954851,0.5264170309053382,1.271894223388276,0.43541406156595336,1.0040971886118355,0.78695121940237633,0.45409233098785406
0.32213987,0.18502042443093578,0.60038404608898865,1.1914092416263293,0.44490331913108078,0.99090841494485382,0.7865620361800657,0.45396985715829963
0.32219051,0.16628726380299824,0.67675463302172834,1.1077069195428479,0.45577120638211571,0.97800938509857149,0.78628425898054377,0.45385514277257549
0.32224114,0.1516869207488028,0.75171055545682752,1.0221251811966978,0.46822817658679666,0.9654479272510591,0.78612600072075312,0.45374753367706289
0.32229178,0.14120174389702406,0.82114959113458363,0.93595018298398347,0.48245382649845348,0.95327976471017117,0.78609589834296256,0.45364637223400439
0.32234241,0.13483182745466946,0.88176094109529868,0.85040612026613338,0.4985806183317012,0.9415477711304695,0.7862013967866418,0.45355090105658213
0.32239304,0.13260958365203868,0.93113802424329395,0.76665694359882408,0.51670149535076715,0.93029210728247402,0.78645012843398487,0.45346012900029736
0.32244368,0.13458715809070285,0.9675660954016011,0.68569690713975417,0.53687253981453598,0.91954856049478728,0.78684865570670892,0.4533733101372236
0.32249431,0.14086106765454026,0.99002846969581837,0.60837956257436854,0.5591118760907493,0.90934475221742939,0.7874030922445574,0.45329007293665913
0.32254495,0.15159437179758803,0.9979929065385007,0.53543341495148067,0.58338623759964769,0.89970188290954356,0.78811742938475693,0.45321014816796429
0.32259559,0.16700710348052319,0.99125269195048993,0.46748283810600072,0.60961579589891213,0.89063685755917688,0.78899380457203705,0.4531331690937106
0.32264622,0.18737659793720363,0.97052046187620877,0.40501407339382228,0.63765707023095675,0.88216381785751485,0.79003383067100941,0.45305914974896561
0.32269686,0.21301345458108711,0.93698201128345049,0.34835080055767015,0.66728021028039364,0.8742953781529772,0.79123823564941442,0.45298844834614027
0.32274749,0.24428580088019533,0.89240742095531711,0.29768287246203884,0.69832093263326922,0.86703785994988902,0.79260637708966564,0.45292151124732333
0.32279812,0.2816235257236569,0.83898485939076728,0.25305152223153954,0.73059550602267798,0.86040081354375875,0.79413472776504157,0.45285890693479763
0.32284876,0.32547348010649024,0.77914808690694637,0.21440826852827644,0.76384652002502207,0.85439175666176703,0.79581929773738225,0.45280134687496076
0.32289939,0.37613451606381282,0.71538415438707748,0.18158909282661498,0.79777058260961331,0.8490073747640533,0.79765440602122073,0.45274962304848099
0.32295003,0.43359997766637248,0.65009976408806658,0.15431846640604854,0.83203095204807043,0.84423707905143064,0.79963270934029951,0.45270455286746636
0.32300067,0.49693247198429208,0.58545991495111649,0.13224865661527349,0.86632038598444561,0.8400730106483334,0.8017457584703479,0.45266689458011433
0.3230513,0.56385040353171001,0.52325823525916459,0.11500845795356747,0.90034643320644758,0.83650219578589702,0.80398432778618034,0.45263731234237886
0.32310194,0.63036631381896269,0.46489330515880301,0.10225680355196692,0.93384198995211176,0.83351585994683497,0.80633810395027017,0.45261643168661669
0.32315257,0.69109229205585698,0.41131732186967845,0.093715963025341034,0.96650126560637961,0.8311031824966234,0.80879529307735742,0.45260481793684848
0.3232032,0.74047349322099631,0.36313863214203101,0.089192352177917669,0.99798307125595342,0.82925215207031444,0.81134408598949226,0.45260275546441786
0.32325384,0.77595340197052043,0.32063776104059527,0.088584173856436466,1.0279414093947254,0.82794060204365305,0.81397268393311351,0.45261031341694707
0.32330447,0.79796174603416803,0.28380905377732979,0.091859696499875049,1.0560437102931639,0.82716008760333815,0.81666974594491681,0.45262744426864787
0.32335511,0.80909161217051573,0.25245104223948878,0.099036803915594065,1.0819661683833126,0.82690979141933696,0.81942239122806049,0.45265386220489812
0.32340574,0.81084980819026409,0.22619222368257624,0.11013489933151566,1.1054387262431342,0.82718527797382468,0.82222041835482607,0.45268909629682474
0.32345638,0.80329437957798422,0.20447976787481592,0.12513193393834701,1.1261399544303936,0.8280053505521815,0.82505424266114002,0.4527324653588487
0.32350702,0.78832780275760295,0.18666525923504829,0.14398652263156886,1.1438406784167545,0.82938631955554865,0.82791009073993393,0.45278306992851702
0.32355765,0.7687983966363211,0.17219207840028489,0.16660620819207547,1.1583488214900139,0.83134735458200681,0.83076975984925339,0.45283996436923557
0.32360828,0.74478763535005565,0.16068567551642104,0.1927984566105051,1.1694740146395579,0.83393333244066947,0.83361436761492391,0.45290216503811187
0.32365892,0.71581343126073482,0.15198672146991399,0.22222856980534558,1.1771048673007642,0.83717812536777436,0.83642367053849498,0.45296860035926878
0.32370955,0.68290462920091344,0.14609807880700995,0.25443887976039309,1.1810998937266839,0.84109960136849371,0.83917597180191916,0.45303817847346001
0.32376019,0.64884817253483285,0.14311233546596608,0.28885229677434632,1.1813705198872928,0.84573085775039547,0.84184876204827253,0.45310998805054048
0.32381082,0.61533635626340766,0.14317382263000836,0.3247590003000464,1.1779308441936032,0.85110719313101502,0.84442017888195686,0.45318311580508208
0.32386146,0.58273559027260824,0.14643579314761207,0.36133397891744024,1.1708311124501567,0.85725879921713311,0.84686989520896905,0.45325676783577412
0.3239121,0.55094185984393051,0.15306644198397315,0.39768300683965696,1.160122315745449,0.86420532936849837,0.8491790743122779,0.45333026592164172
