Physical Time (s),ep_right Monitor (kg-m/s^3): right_cv1,ep_right Monitor (kg-m/s^3): right_cv2,ep_right Monitor (kg-m/s^3): right_cv3,ep_right Monitor (kg-m/s^3): right_cv4,ep_right Monitor (kg-m/s^3): right_cv5,ep_right Monitor (kg-m/s^3): right_cv6,ep_right Monitor (kg-m/s^3): right_cv7
0.0769652,1.0149537914798876,0.60968508906397201,0.44026297470416514,1.1419212094645155,0.4471114974523539,0.74285964219266365,0.00034454648591876274
0.07701584,1.1108524194578011,0.58847147600388561,0.42428797033244925,1.1541313660368773,0.44546657974393294,0.74328583451099317,-0.00010051446747596448
0.07706647,1.2061142387232173,0.56680857675068919,0.40938508209910751,1.1645129023686802,0.44372303869964524,0.74333086245469571,-0.00055519776474645041
0.0771171,1.2936095544191972,0.54479011765869856,0.39570738411550893,1.172819294434023,0.44184455412914014,0.74284950572173625,-0.0010099058502897574
0.07716774,1.369082735458222,0.52269450304481879,0.38335450095943513,1.1787678899346885,0.4398649797862868,0.74183605344977155,-0.0014549954017486575
0.07721837,1.4313712125539215,0.50112807538209769,0.37247680704032199,1.1828080056599308,0.43758539146485154,0.7403573324802788,-0.0018804105213837351
0.07726901,1.4725397403978944,0.47980797538284004,0.36329629182214618,1.184933546495017,0.43501623590374755,0.73849189112123037,-0.002276658577309079
0.07731964,1.4935447094038252,0.45941707941750787,0.35585845632944196,1.18474921078773,0.4321335011046103,0.73637549315526063,-0.0026349760320008853
0.07737028,1.4901521337389616,0.44033397201969326,0.35023972500550071,1.1819126864976341,0.42899194446675554,0.73404297431640109,-0.002947739473601569
0.07742091,1.461112833943033,0.42268059940558195,0.34647434196867027,1.1764210972360496,0.42515609828358475,0.73152978082252529,-0.003208821502900422
0.07747155,1.4089971459608948,0.40646677446748158,0.34456309042872613,1.1688160096237219,0.42106272396441397,0.72884230739307254,-0.003413081445120448
0.07752218,1.3375232676358293,0.392124350041539,0.34431414725107584,1.1591326464543872,0.41656064954459554,0.72594767481534039,-0.0035572632924725347
0.07757282,1.2527761665985622,0.37968356108856582,0.34569282896962472,1.1477847306776838,0.41122646713139738,0.72277810819149224,-0.0036399653844905178
0.07762345,1.1612629631425284,0.36897678834033781,0.34857457309444018,1.1350583013973941,0.40552373027718452,0.71925548604001244,-0.0036618133404992242
0.07767409,1.0686591285953237,0.36015147015403187,0.35278318944562226,1.1210840175361101,0.39955985182961651,0.71535211676504984,-0.0036242924201022996
0.07772472,0.97948211314864742,0.35295194973856359,0.35848184249068793,1.1060867675588277,0.39322096475277363,0.71093279691579581,-0.0035303742891254109
0.07777536,0.89705205558507084,0.34726181135723705,0.36558729384140976,1.0901577786298779,0.38668236051576649,0.70591409367616698,-0.0033845072587143938
0.07782599,0.82284414679607998,0.34291339384946296,0.37422209862897932,1.0735571803559532,0.3801733934771655,0.70027163206538012,-0.0031920812820158684
0.07787663,0.75716851623607473,0.33964477887215633,0.38424728118928558,1.0566720702702006,0.37371085503046675,0.69398043760289219,-0.0029594861029333063
0.07792726,0.69937730411829901,0.33758656262364156,0.39561672817960442,1.0395599017141195,0.36744526482109441,0.68695301350302196,-0.0026936977359979936
0.0779779,0.64892334855705736,0.33672646182091742,0.40828289689172764,1.0225057047565522,0.36154518966939647,0.67908135906200795,-0.0024013658794660776
0.07802853,0.60537078043565662,0.33708628804986557,0.42217868345374582,1.0055936381203066,0.35575566306655187,0.67038302307107167,-0.0020896981352462448
0.07807917,0.56837082830446595,0.33912291506218267,0.43697265575398264,0.98912034537030891,0.3502609535076705,0.66080174345945142,-0.0017656016963799061
0.0781298,0.53723749924176323,0.34329094995668424,0.45233223665464833,0.97311462789851377,0.34497047137541359,0.65037471721082629,-0.0014350778216686293
0.07818044,0.51115840420287884,0.34936804502419111,0.46813887553763139,0.95778395189166765,0.33986823029568713,0.6392066303459607,-0.0011032971217308741
0.07823107,0.48967788768403009,0.35762620259040079,0.48423197967399928,0.94333506699886216,0.33506584180485571,0.62740436317238113,-0.00077484373864770647
0.07828171,0.4720621336033336,0.36821270581632437,0.5003759191552698,0.93019357299453609,0.33041652698032831,0.61496412096241848,-0.00045325293507843354
0.07833234,0.45781517188182935,0.38130503321227199,0.51630738007873678,0.91820003702682429,0.32611060082949173,0.60201495752001521,-0.00014169328322784057
0.07838298,0.44636070980973219,0.39667654231894756,0.53189027735847771,0.90766742362726327,0.32210099969604838,0.58878742208367907,0.00015740397453609047
0.07843361,0.43723954472204785,0.41450731982717021,0.54687538302666305,0.89803272082934149,0.31822354425268717,0.57531835487584337,0.00044200907580473092
0.07848425,0.43010121392078532,0.43465597202833839,0.56115552055957818,0.88984129262786604,0.31454053196724485,0.56177242054208354,0.00071102508890282727
0.07853488,0.42451748777446202,0.45718240344317262,0.5747828678146597,0.88298495597875148,0.31105190147629369,0.54832737447834912,0.00096310649866917456
0.07858552,0.42015606745491735,0.48239777308967308,0.58759256434758922,0.87764465308133577,0.30761496179115455,0.53515087644103443,0.0011972756431479501
0.07863615,0.41684489506242139,0.51040348177829031,0.59961044573783373,0.87368995523239468,0.30435434673481265,0.52231908624546253,0.0014123494463085761
0.07868679,0.41434990681473666,0.54127328866874869,0.61085867684402906,0.8711401939378296,0.30116184036072541,0.50989691919016744,0.001606899225279568
0.07873742,0.412618421344562,0.57366196672575764,0.6213498161897516,0.86982082604894639,0.2981440548765113,0.49797610356643152,0.0017795165641889157
0.07878806,0.41163893533279355,0.60618693612026031,0.63131171126938246,0.86979317585534821,0.29534446852920782,0.48659228223668483,0.0019287132482220465
0.0788387,0.41143807814311623,0.637695640234198,0.64067615579852688,0.8709396839234379,0.29267932230945171,0.47578622432632994,0.0020525048133756096
0.07888933,0.41233494823368738,0.66832168506771561,0.6495054421548655,0.87313023933035205,0.29029181714515023,0.46553346793207023,0.0021487500947979668
0.07893997,0.41469261086933323,0.69446977707265389,0.65798232641818644,0.87647824959478393,0.28818610531507832,0.4557625923713155,0.0022153391109441759
0.0789906,0.41885361025056989,0.71640858167843591,0.66564656160958935,0.88069793003871732,0.28640992210745336,0.44642621273817268,0.0022500323676847467
0.07904124,0.42544747916603382,0.73342637309949721,0.67155779853860176,0.88575890366704413,0.28500944960825086,0.43752639116987863,0.0022505333672513039
0.07909187,0.4352196052367141,0.7445228968739851,0.67657608736258279,0.89174580336513043,0.2840070174512187,0.42895088204799758,0.0022146668056354023
0.07914251,0.44907625422386188,0.7494055332127052,0.68051644814655421,0.89853187124822287,0.28347694919362731,0.4206413039278144,0.002140810789763848
0.07919314,0.46802371121955072,0.74842807205904871,0.68347802779323774,0.90604704958086657,0.28339526559006295,0.41253725514461792,0.0020279903380557378
0.07924378,0.49316579549764716,0.74243212067661413,0.68536214185265265,0.91400097612605602,0.28378580849406326,0.4045295766583058,0.0018758656088243559
0.07929441,0.52593687233749808,0.73120990858757784,0.68632178226370177,0.9222459455944344,0.28467934188084926,0.39658063681248235,0.0016851697574169345
0.07934505,0.56802571828212067,0.7161275920153487,0.68637960948683419,0.9305071840225515,0.28617183870689283,0.38870284538218114,0.0014579404977853128
0.07939568,0.61991466717543497,0.69775827680382152,0.68527967114670441,0.9385789156629053,0.28816996592879129,0.38085993568562376,0.001197695146732191
0.07944632,0.68285504754190207,0.67716637287206127,0.68307349649318716,0.94638767474473784,0.29057979089532371,0.37302347233306754,0.00090956430504361024
0.07949695,0.75703466092617633,0.65511470035145736,0.67980907587665296,0.95370199113162724,0.29347577567924471,0.36525165054621894,0.00059954561325864563
0.07954759,0.84257070963297009,0.63280606930031991,0.67550823883515987,0.96035852170724256,0.29661629654868127,0.35751450826891601,0.00027518144957920681
0.07959822,0.93574815377997345,0.61042447304165159,0.67040304430423658,0.96623630372443892,0.30019821398028712,0.34975571914084719,-5.4712408254556626e-05
0.07964886,1.0333609645197579,0.58802650410477475,0.6646128550818069,0.97129261730819638,0.30402242077170016,0.34202681852888778,-0.00038028015880290153
0.07969949,1.1298610624690579,0.56621844498971607,0.65826959276155905,0.97532254221111858,0.3080910688862587,0.33430070160891656,-0.00069144405374433444
0.07975013,1.2229219505663598,0.54488948418848793,0.65178579616414956,0.97833313618168749,0.3119438833916689,0.32674601185658814,-0.00097880791668345153
0.07980076,1.3062495370630072,0.52387917008243545,0.64533663616372772,0.98020974173356679,0.31549873461509625,0.31931270364077385,-0.0012335140035520677
0.07985139,1.3767148463345833,0.50361867162986051,0.63926583358608013,0.98093145447799956,0.31895716979316546,0.31198281017129809,-0.0014470565134999691
0.07990203,1.4319921567701461,0.48442680804014104,0.63380787689784857,0.9806391205547369,0.3221659769475741,0.30492450974513741,-0.0016119839581667679
0.07995266,1.4669048877142099,0.46616501958849221,0.62928248928382879,0.97934924214825381,0.32509312282621483,0.29816899178319506,-0.0017223940291158464
0.0800033,1.4791147310857442,0.44923881865252568,0.62583399869362766,0.97713528671564009,0.32755630720370371,0.29173487636503581,-0.0017747562400976999
0.08005393,1.4682534226676385,0.4339376719273359,0.62375907847249357,0.97422399001951365,0.32949799546678621,0.28573552049519746,-0.0017664351116545008
0.08010457,1.4334674134238798,0.42018936486251118,0.62300527379288428,0.97057384787234768,0.33084592307690636,0.28020903561451849,-0.0016974660797670754
0.0801552,1.3783710256599693,0.40829888359582317,0.62368474793520434,0.96633882059756526,0.33158835004011172,0.27507343273203361,-0.0015693261482126154
0.08020584,1.3081818764106676,0.39809295485889262,0.62613267906242132,0.96169199910654346,0.33176446944257038,0.27031992957542056,-0.0013850448872583911
0.08025647,1.2278109516753075,0.3896115673251303,0.63050049927194274,0.95713531454213352,0.33136961753301369,0.26593347740354856,-0.0011488919719159459
0.08030711,1.1431914054877359,0.38288943210023563,0.63639150942342182,0.95296322192022398,0.33050358978970179,0.26188033117814591,-0.00086655075252396946
0.08035774,1.0590351690547579,0.37800117947731371,0.64349037233152617,0.94899033253284704,0.32924849653805427,0.25823919735467465,-0.00054608115067203834
0.08040838,0.97908405730943593,0.37484743622576572,0.65128067033040271,0.94529797994132758,0.32761748200194052,0.25493965810198471,-0.00019706780789974002
0.08045901,0.90535009299492553,0.37330012070154961,0.65928796202145545,0.9419772734319537,0.32577274589474892,0.25187573143559516,0.00017114152421714065
0.08050965,0.83896594801308744,0.37324992131946622,0.66674014836803419,0.93920772169023592,0.32383181432365632,0.24890618256390404,0.00055004454722174878
0.08056028,0.78018677380550505,0.37464958513578211,0.67309434926734069,0.93698464236216017,0.32191298131071078,0.24584864153316713,0.00093180352962948375
0.08061092,0.72921259078758183,0.37760231360524699,0.67779037371363937,0.93561296964933194,0.32012171459322952,0.24264666584021766,0.0013084139376166085
0.08066155,0.68582070172474319,0.38227218913392719,0.68034544479294878,0.93502165231587242,0.31842804205815184,0.23935337314297306,0.001672221107365689
0.08071219,0.64947297050375097,0.38882211203640699,0.68074015331297666,0.9351804912020758,0.31702765773859487,0.23588105656899311,0.0020171197029869837
0.08076282,0.61973950231509267,0.39757470676390783,0.67878188548430507,0.93621103509594028,0.31608624406874142,0.2322318605116811,0.0023387343662261886
0.08081346,0.59568207980595067,0.40866721211747775,0.67440784160881562,0.93810193824024868,0.31546271503783568,0.22845770863741971,0.0026353352244609862
0.08086409,0.57661414085047769,0.42212863264098921,0.66758105606432605,0.94083824464168619,0.31510388928528588,0.22462043476111415,0.0029058521813415546
0.08091473,0.56171363967628962,0.4379512637713916,0.65834644547774257,0.9445045201023099,0.31504165865516598,0.22083631795237813,0.003150029727037163
0.08096536,0.55024167601794771,0.4560908986790273,0.6468264038035364,0.94905070509570655,0.31525993609302894,0.21718259685150068,0.0033686968684398656
0.081016,0.54155292468666882,0.47673514324220317,0.63321653544326639,0.95445210161987837,0.31559715943326566,0.21383024099944339,0.0035629598447861738
0.08106663,0.53517959613239074,0.50011918200497707,0.61794229447686622,0.96069233821433131,0.31617684931824902,0.21098117444731029,0.0037355465288114367
0.08111727,0.53063060075916746,0.52622548744249653,0.60121492996728088,0.96767639406734585,0.31679059598115794,0.20874953248450318,0.0038895789485324309
0.0811679,0.52761925694652556,0.55517386381514777,0.58360239748054776,0.97542124601755498,0.31742677479309861,0.20734980279672136,0.0040267712372170847
0.08121854,0.52592975076483672,0.58574818873955303,0.56516615651202007,0.98381792466599438,0.31806774916945663,0.20695733795460566,0.0041482874697318147
0.08126917,0.52542380363209251,0.61673805478530785,0.54628948920897091,0.99277896515686748,0.31839653222429487,0.20772798442740048,0.0042547104725977874
0.08131981,0.5259897238022111,0.64639688920939919,0.52728317526088075,1.0022211468331508,0.31858148106881362,0.20974816684602421,0.004345846497251003
0.08137044,0.5278450875216727,0.67365947874058829,0.50807901594326099,1.0120896766236736,0.31899782098986673,0.21310767100246414,0.0044215843285527762
0.08142108,0.53106737897680478,0.69702990199375203,0.48885867142090583,1.022296297495106,0.31916272965983339,0.21781084395337033,0.0044804082758223129
0.08147172,0.53612593698202449,0.71544508990864564,0.47025853415859198,1.0327664677307578,0.31845780858536243,0.22381135362813359,0.0045194552805010524
0.08152235,0.54358797111269286,0.72864609899269528,0.45214215477318981,1.0433757685209826,0.31803315228486861,0.23108765999125785,0.0045346821018792151
0.08157299,0.55398604958815179,0.7359008741814177,0.43475886491152665,1.0539816168506086,0.3170694803856946,0.23963131971555474,0.0045209236775067291
0.08162362,0.56817035133510374,0.73662787400733221,0.41799932019871744,1.0645742282589796,0.31554234014987687,0.24923929090510605,0.0044729252248677442
0.08167426,0.58720024923614333,0.73144231046915653,0.40195363543401808,1.0750923922005677,0.31417828387485358,0.25976804332834547,0.0043841264054968318
0.08172489,0.61181961612180613,0.72058708736605426,0.38668523470100125,1.0854871777864878,0.31272747451016258,0.27111707493897352,0.0042501040041033038
0.08177553,0.64294534279783611,0.70467955749322209,0.37207765089182865,1.0955278051109194,0.311139557622225,0.28314053188961869,0.004067679985101014
0.08182616,0.68216375610890545,0.68378057013207627,0.35811043269185638,1.1051494580954455,0.30944446934797776,0.2955055777647681,0.0038340923547969534
0.0818768,0.73034851291015834,0.65977135348647842,0.34483194412370805,1.114108025514436,0.30759777741523003,0.30824968976957456,0.0035484130821918235
0.08192743,0.78834560073643134,0.63359516783404601,0.33225623675695148,1.1223792073754475,0.30577025450459139,0.32122846303563307,0.003210888438202642
0.08197807,0.85668087137643711,0.60641503408966213,0.32035473332757231,1.1298368203810503,0.30391839190441394,0.33443182976776159,0.0028250644387582818
0.0820287,0.93489663599752926,0.57911430965978572,0.30923069653762458,1.1361481200288577,0.30198866138368541,0.34764641618793335,0.0023973283016765191
0.08207934,1.0220046583397266,0.55250619144355428,0.29901829798994267,1.1412341075167243,0.30012427616876441,0.36096765419151572,0.0019359811433597776
0.08212997,1.1150657916200268,0.52678300552082946,0.28975867918642867,1.1449637497037948,0.29816735643423797,0.37430116624626236,0.001450544883588143
0.08218061,1.2099324626505885,0.50224344629650564,0.2815983717348714,1.1471689218974743,0.29625437527951543,0.38774996671331757,0.00095240704784168727
0.08223124,1.3010168342144923,0.47903657374924202,0.27463845295299577,1.1476956390229196,0.29435596659754992,0.40108468190567509,0.00045302643834990144
0.08228188,1.3826836386575736,0.45695005253188359,0.26893887871727246,1.1465809379561978,0.29238053421266219,0.41441087606815891,-3.5054040064799318e-05
0.08233251,1.4513541119244788,0.43620116478895687,0.2644480610204557,1.1438779414756683,0.29035360261257159,0.42768872469150965,-0.00049933460797381597
0.08238315,1.5062836098215704,0.41662430451294918,0.26117318807746132,1.1394358222938936,0.28808107154401186,0.44103286804523267,-0.00092799729674527382
0.08243378,1.5386324843198087,0.39817458566833808,0.25910580345660994,1.1333605166270013,0.28555331753719637,0.45449132716917084,-0.0013107220697369641
0.08248441,1.5510248261468582,0.38110870934027841,0.2583688323757532,1.1257826718793276,0.28267307983292811,0.46795540796190249,-0.0016386169851672497
0.08253505,1.5380987784808431,0.36552257759184814,0.25912651526399338,1.1167964866530857,0.27929004991062806,0.48153735269324316,-0.001904964474839746
0.08258568,1.5009474926300879,0.35157250034208154,0.26149672780865052,1.1065439803940977,0.27543279923883202,0.49518938277705793,-0.0021055221806597028
0.08263632,1.4414110067203276,0.33920262547464797,0.26560806702851547,1.0951644359916088,0.27095545257638937,0.50890691136638633,-0.0022380265962490169
0.08268695,1.3631483040503216,0.32839076940139,0.27151456513825795,1.082852138175747,0.26597049195742872,0.52252670715550154,-0.002302429357552746
0.08273759,1.2724171047321289,0.3191553117316725,0.27923355542483563,1.069665805916781,0.26046438349451501,0.53606492240720949,-0.002300744884902809
0.08278822,1.1755656496894971,0.31147137065873104,0.28862713679166074,1.0563444408739739,0.25428447548301641,0.54911646629503974,-0.0022378267124647838
0.08283886,1.0777404673755056,0.30506431954132646,0.29948265891093162,1.0427442078268538,0.24753160923524598,0.56157870380901675,-0.0021196019925271616
0.08288949,0.98344289426488252,0.29981962898738612,0.31166759666392385,1.029100314633306,0.24025137322075404,0.57380446562291665,-0.0019532710551859655
0.08294013,0.89633857972054543,0.29556530922134139,0.32516292486475068,1.0154444261093829,0.23284855093116519,0.58608496147387523,-0.0017470143239585651
0.08299076,0.81772616704263024,0.29211373027339199,0.33975523815488162,1.0021585148909429,0.22513573440081247,0.5971352795679945,-0.0015091102543664996
0.0830414,0.74853756655917847,0.28942582349215912,0.35520012570146009,0.98942110858695342,0.21734597713170548,0.606796482958739,-0.0012482942935247215
0.08309203,0.68783887960598267,0.28765383877109774,0.37132832460534754,0.97736184160023487,0.20942888278686775,0.61505504028135149,-0.00097308352807763524
0.08314267,0.63512563139796574,0.28660088382050636,0.38783773395798737,0.96577244453517341,0.20171144472274333,0.62149288763796084,-0.00069172163896549853
0.0831933,0.58991577230160452,0.2869561907847652,0.40442406299868794,0.95473552178553334,0.19427257283893834,0.62685834402218144,-0.00041049632030137163
0.08324394,0.55129009552288089,0.28891036707072271,0.4208893283592246,0.94452504557081673,0.18717923484928151,0.63060309633405931,-0.00013389162818724983
0.08329457,0.51880307387430802,0.29243726281279714,0.43696427080138756,0.93521678298332811,0.18039193773910162,0.63270576095867415,0.00013491884720193793
0.08334521,0.49168084869445461,0.29786836662153265,0.45211829911949153,0.92667213255947378,0.17394642367850127,0.63358138867647984,0.0003941851811171539
0.08339584,0.46923266844571865,0.30540664033023834,0.46631875381236054,0.91882333567024821,0.16793733736200689,0.63205563633387796,0.00064305983581076432
0.08344648,0.45088588943139701,0.31531027086003915,0.4792580727913664,0.9116995109240883,0.1623977455361304,0.62912710243621228,0.00088145996965964622
0.08349711,0.43600241044512289,0.32776074312454834,0.49082403923162293,0.90532802590246941,0.15732920373618459,0.62484685805589468,0.0011104145539410719
0.08354775,0.42396331639623236,0.34235942344641079,0.50077453788850512,0.89965455615584522,0.15268174969979337,0.61934290577949314,0.0013313339422001782
0.08359838,0.41448436070569472,0.35936741611398482,0.50918050668243775,0.89461006635022799,0.14844408131674738,0.61326591168494482,0.0015454753804233423
0.08364902,0.40710005110490122,0.37931027887449953,0.51595635098416892,0.89017542722206355,0.14457417259294716,0.60649490928926919,0.001753646846985081
0.08369965,0.40131774798151704,0.40190558733500426,0.52089923149414719,0.88625996802293239,0.14101954275772813,0.59924546018351543,0.0019561334540085145
0.08375029,0.3968844560858148,0.42762020987302313,0.52416772436946857,0.88285712418102413,0.13777453699605047,0.59178528133963193,0.0021524353552541163
0.08380092,0.39347142300918003,0.4566164336084455,0.52522062612943921,0.87990723227249512,0.13477677739034807,0.58410374676927623,0.002341130310066965
0.08385156,0.39096238966991759,0.48872537581181019,0.52446040893718671,0.8775004633002581,0.13203399196926488,0.57656099717845244,0.0025195145523586545
0.08390219,0.3891555441212205,0.52303492938374307,0.52255859318028375,0.87545478460264781,0.1294832281156599,0.56931851665405908,0.0026837921695803905
0.08395283,0.3880062525588836,0.55964649709763803,0.51919962962787125,0.87378050495560267,0.12714569509017271,0.56240425160648821,0.0028288357758995681
0.08400346,0.38765760794854315,0.59540114216609785,0.51482843456034988,0.87251732971897267,0.12510703139122925,0.55612321989742952,0.0029488016223884394
0.0840541,0.38814675005081689,0.63053105516441033,0.5096210127614671,0.87169617255633991,0.12314759138147045,0.55029119083026723,0.0030371212895973789
0.08410473,0.38973901517112103,0.66372942930584089,0.50368284417318887,0.8712047536380344,0.12142942474731536,0.54505149480475046,0.0030868801792940468
0.08415537,0.39284625021104835,0.6928687252913438,0.4970821055196572,0.87108948304091283,0.11989504756432158,0.54024881245851042,0.0030911678821669334
0.08420601,0.39798279730962405,0.7177817444914476,0.48993476335616498,0.87135389472133606,0.11855873402704573,0.53572692905695252,0.0030434009666177719
0.08425664,0.40584181177226225,0.73768223693241275,0.48237889079617724,0.87200638603749114,0.11744773518445681,0.53154242344911773,0.0029379244215221494
0.08430728,0.41725017379828816,0.75158621971629425,0.47456504722753301,0.87315307330541558,0.11663852245225795,0.52753121688287141,0.0027706320195373013
0.08435791,0.43313093109158396,0.75980567798555065,0.46652055003337456,0.87477534575909299,0.11621430506851767,0.52356815683939839,0.0025392863573350461
0.08440855,0.45454952862137987,0.76280367409476446,0.45840620166770307,0.87687000826716344,0.11613626521496641,0.51960952662109017,0.0022439463224060673
0.08445918,0.48337016909215053,0.75941458687251717,0.45021822443827303,0.87926174104772159,0.11646702066334322,0.51568317891643323,0.0018869441027879231
0.08450982,0.52068918278131904,0.75187990537191729,0.44217753234687374,0.88198657384462031,0.11723369303669443,0.51155772709426617,0.0014730801720925103
0.08456045,0.56752588277501126,0.73945939124815074,0.43432515824825235,0.88495899971244796,0.11838890442317157,0.50730256029749865,0.0010104090630314608
0.08461109,0.62506750266688793,0.72390379726482301,0.42686933167729485,0.88813012523422519,0.12001880715262934,0.50276788644378223,0.00050902407685552526
0.08466172,0.69440260389134556,0.70639537508087391,0.41982034176643196,0.89137120845300499,0.12226034399642416,0.49806789261150175,-1.8769599631503274e-05
0.08471236,0.77536009184773436,0.68724164945197641,0.41333688049223311,0.8946391911240289,0.12523666959490035,0.49309090687135049,-0.00055908928106720524
0.08476299,0.86513235316820736,0.66673405126986995,0.40753084402659934,0.89791083147847217,0.12818027687052094,0.48789000288481743,-0.0010971746809012085
0.08481363,0.96066865979621896,0.6453935044382394,0.40252787282949354,0.90104592896360181,0.13147648518670868,0.4825363495133369,-0.0016181647797009254
0.08486426,1.0569388715228445,0.62368861716239621,0.39851369088295863,0.90391785426677651,0.13499010263259498,0.47708034627657842,-0.0021074553644583926
0.0849149,1.1499379718832448,0.60215753170371733,0.39559887092268625,0.90655980426114802,0.13859790300319047,0.4715554454888124,-0.0025520374011971576
0.08496553,1.2354221828349492,0.58058427503228205,0.39389771843430699,0.90902813528688642,0.14216237323463496,0.46605570654232165,-0.0029400987280640608
0.08501617,1.3109896272403374,0.55978166758275893,0.39346461918239861,0.91110537338911013,0.14562235078677457,0.46075034573612073,-0.0032616075451538692
0.0850668,1.3694602960788711,0.53958454164407677,0.39424252421346206,0.91290985297247207,0.1487691945518422,0.45566534276828635,-0.0035089605645767874
0.08511743,1.4120382605353607,0.5206759982746737,0.39629414991277201,0.91433306686412841,0.15152269965070636,0.45086392216380838,-0.0036773264522404008
0.08516807,1.4318318225680631,0.50307592278421454,0.39958198311364412,0.91550669751294911,0.15385077784479148,0.44648689605439856,-0.0037660866168425155
0.0852187,1.4289075218639335,0.48698503696386053,0.40413155811941331,0.91667232704151869,0.15564519666892962,0.44262817268114713,-0.0037770042112132488
0.08526934,1.4024982534957418,0.47269577509886923,0.40993735054777602,0.91806087513007295,0.15680907594379551,0.43929476731818395,-0.0037128606144556072
0.08531997,1.3546580304150637,0.46004477820661677,0.41707200330116728,0.91967943253567896,0.15735305007011055,0.43651634908304338,-0.0035787448765667281
0.08537061,1.2911132867755273,0.44920453877261479,0.42555947117880932,0.92169505600073343,0.15719221550253715,0.43429591853755251,-0.0033833652901036162
0.08542124,1.2169434132566113,0.4402561408206937,0.43537345762821195,0.92422197884640855,0.15641506635176763,0.43260311412216451,-0.0031372845228793585
0.08547188,1.1372318341605461,0.43334616163553441,0.44623175882086769,0.92744398172386278,0.15499449543793214,0.43130674369203936,-0.0028520571528566881
0.08552251,1.0571140831392047,0.42845197972649085,0.45797470926389217,0.93145221107334519,0.1529639134669272,0.43023390862785188,-0.002539499756496936
0.08557315,0.98023474732256066,0.42548591296864591,0.47026164210490984,0.93642413409740533,0.15044313916301283,0.42935227205890786,-0.0022111182594557049
0.08562378,0.9088452311145172,0.42431857152531011,0.48260948058971315,0.94243953482025677,0.14752928803231372,0.42845620528304812,-0.0018777083494823993
0.08567442,0.8439166122806343,0.42479430295718429,0.49488404383445972,0.94934329289712482,0.14438267448396333,0.42734961534217397,-0.0015491167547203597
0.08572505,0.78618268060860119,0.42681325172215601,0.50689529778993181,0.957184816588876,0.14107238843400374,0.42595547073650553,-0.001233543425136813
0.08577569,0.73545818182114187,0.43061098724720848,0.51834563011211909,0.96584123470132033,0.1377400522066427,0.42405660741535733,-0.0009375317686773966
0.08582632,0.69199821304373355,0.43625106695659932,0.52913291965986542,0.97522767856199544,0.13454586335219626,0.42155935851712489,-0.00066572467421074401
0.08587696,0.65562406853763189,0.44400688600383476,0.53901976015692232,0.98514953457907983,0.1315299249728186,0.41835387745057101,-0.00042058794023852657
0.08592759,0.62575057227167252,0.45405238123002367,0.54799682824615148,0.9953093476638345,0.12870128740152262,0.41435145738776524,-0.00020250845870509187
0.08597823,0.60155826140994961,0.46650358458373098,0.55587692614456019,1.0056346377426144,0.12606973313767639,0.40957652654488341,-9.9191086333738464e-06
0.08602886,0.58251721798929168,0.48144326403750659,0.56258491109244402,1.016114590076679,0.12372722538590933,0.40405398010688104,0.00016002548351098283
0.0860795,0.56780969549541638,0.49865570718446961,0.56812216173557872,1.0265508440163016,0.12171774827239545,0.39785815407789915,0.00031125107248861853
0.08613013,0.55675108993056732,0.518202202317251,0.57246692689346668,1.0369774524514341,0.11995958408246396,0.39102014794868523,0.00044800062794043158
0.08618077,0.54881132014052869,0.54021892244103698,0.57551635275498103,1.0469739541230707,0.11843464340208051,0.38373002966682729,0.00057449168343003966
0.0862314,0.54343932309452825,0.56505903667581525,0.57743300036121581,1.0562605722498477,0.11709500050249974,0.3761627590408651,0.00069490372415569599
0.08628204,0.54018964332565778,0.59273995377896238,0.57838769891870934,1.0649231187730039,0.11595495770406902,0.36845683208502439,0.00081281953400004405
0.08633267,0.538585660006903,0.6229043810248549,0.57825293126693444,1.0730892715386489,0.11500216031704388,0.36083635816233645,0.00093081555321995182
0.08638331,0.53848074781577526,0.65450785185852756,0.57770221336728378,1.0804206588861136,0.11422017442284721,0.35351207004031526,0.0010499615575604812
0.08643394,0.53953238765828204,0.68609439145741669,0.57619190330968628,1.0868801006846611,0.1135019997034675,0.34657327889811895,0.0011702859884046624
0.08648458,0.54172833896916461,0.71572878290001707,0.5735525111594556,1.0924293863853434,0.11284768147658758,0.34023374550331981,0.0012899596912516677
0.08653521,0.54519851756202287,0.74196917381590444,0.5703748629754628,1.0970072550892136,0.11221377096673947,0.33466784737472705,0.0014055956135073469
0.08658585,0.55013354188778274,0.76377678827792983,0.56678353278261329,1.1004884473994254,0.11164969200744838,0.32989090332718529,0.0015124033344618777
0.08663648,0.55669289328942251,0.77979665183072511,0.56305051755107982,1.1028964567504898,0.11114805639412197,0.32599791980819287,0.0016041058911634208
0.08668712,0.56559987706491999,0.78950438182683658,0.55912053999070455,1.1042396638741769,0.11071313866333901,0.32300382543992889,0.0016736315151770769
0.08673775,0.57746115711304524,0.79262060657179201,0.55525529860048406,1.1044320295174475,0.11036814454727291,0.32083389355327924,0.0017133740725420853
0.08678839,0.59301683321117526,0.78894703292575052,0.55142510452411153,1.1032543653306546,0.11009985938305317,0.31941079324025551,0.0017157108747637767
0.08683903,0.61323304044359417,0.77884865476175191,0.54748672160014589,1.1009294302330883,0.10995464013766175,0.31863847816193147,0.0016733256551212388
