Physical Time (s),ep_left Monitor (kg-m/s^3)
0.48731124,0.0063061765451999582
0.48736187,0.0061404291055189124
0.48741251,0.0060268803641063294
0.48746314,0.00597187981163481
0.48751378,0.0059800558176710834
0.48756441,0.0060540999095482434
0.48761505,0.0061946129694670461
0.48766569,0.0064001107663171691
0.48771632,0.0066668823197968824
0.48776696,0.0069889161968329271
0.48781759,0.0073576071988065159
0.48786822,0.0077620635310347982
0.48791886,0.0081891383170908764
0.48796949,0.0086234134179217197
0.48802013,0.0090487113822111769
0.48807076,0.0094483646630804819
0.4881214,0.0098069501895724637
0.48817204,0.010111572650053085
0.48822267,0.010353246407586114
0.4882733,0.010527867209221
0.48832394,0.010636910976660538
0.48837457,0.010687389515048907
0.48842521,0.010691125290665954
0.48847584,0.010662992473041793
0.48852648,0.010619309833592428
0.48857712,0.010576076172358669
0.48862775,0.010547105196591786
0.48867838,0.010542354297938695
0.48872902,0.010566970850216909
0.48877965,0.010621276803491876
0.48883029,0.010700909846236204
0.48888092,0.010797648469235798
0.48893156,0.010900613934056207
0.4889822,0.010997575993215065
0.48903283,0.01107616033989039
0.48908346,0.01112506115546396
0.4891341,0.011134747986742742
0.48918473,0.011097969624940519
0.48923537,0.011010041711954443
0.489286,0.010868757603469828
0.48933664,0.010674086330380059
0.48938728,0.010427842654450077
0.48943791,0.01013340317786468
0.48948854,0.0097957204604333954
0.48953918,0.0094204540894963669
0.48958981,0.0090142261647866012
0.48964045,0.0085847231643814206
0.48969108,0.0081407158096203133
0.48974172,0.0076919906796594373
0.48979236,0.0072492772118757541
0.48984299,0.0068240080634633625
0.48989362,0.0064280952330404012
0.48994426,0.0060740690726176459
0.48999489,0.0057742548721120193
0.49004553,0.0055410501985757709
0.49009616,0.0053857550923444089
0.4901468,0.0053183496073992229
0.49019744,0.0053470202454319431
0.49024807,0.0054775377844463752
0.49029871,0.0057126726725081414
0.49034934,0.0060516393213132791
0.49039997,0.0064895967468917102
0.49045061,0.0070171640605358543
0.49050124,0.0076201131824234838
0.49055188,0.0082795670871499104
0.49060251,0.0089724764864990009
0.49065315,0.009672137376124882
0.49070379,0.010350560653115523
0.49075442,0.010979981531949514
0.49080505,0.011535047530703869
0.49085569,0.011994400048510906
0.49090632,0.012342568343123042
0.49095696,0.012571188694338181
0.49100759,0.012679210332074928
0.49105823,0.012672804229689794
0.49110887,0.012564166130720686
0.4911595,0.012370273956579862
0.49121013,0.012110515457318779
0.49126077,0.011804972358796302
0.4913114,0.011473547949580653
0.49136204,0.011134005255424993
0.49141267,0.010801153522690395
0.49146331,0.010486457988297601
0.49151395,0.010197620488054223
0.49156458,0.0099393550933026126
0.49161521,0.0097134182419926739
0.49166585,0.0095189576370913291
0.49171648,0.0093533220420479752
0.49176712,0.0092122138099679785
0.49181775,0.0090879647465361146
0.49186839,0.0089750732406941782
0.49191903,0.0088670100853696088
0.49196966,0.0087562873789977253
0.49202029,0.0086352306631705556
0.49207093,0.0084969662700952794
0.49212156,0.0083360211995126485
0.4921722,0.0081489074433079237
0.49222283,0.0079344883711509346
0.49227347,0.0076940342550310082
0.49232411,0.0074314580618345463
0.49237474,0.0071529259076205639
0.49242537,0.0068666237917586921
0.49247601,0.0065822225095862287
0.49252664,0.0063100372969218509
0.49257728,0.0060609623097352076
0.49262791,0.0058450789016698101
0.49267855,0.0056718942454276394
0.49272919,0.005549475935189915
0.49277982,0.005484362984357837
0.49283046,0.0054814358479462226
0.49288109,0.0055436657256545769
0.49293172,0.0056719555331842418
0.49298236,0.0058651155061208663
0.49303299,0.0061198169101547408
0.49308363,0.006430414713940286
0.49313427,0.0067887025808464297
0.4931849,0.0071841954287841688
0.49323554,0.0076039957675264475
0.49328617,0.0080331461295601383
0.4933368,0.0084554114931931282
0.49338744,0.0088543195259427106
0.49343807,0.0092143060802602657
0.49348871,0.0095222197528399763
0.49353934,0.0097686189010901606
0.49358998,0.0099488340209718893
0.49364062,0.010063698465850847
0.49369125,0.010119574607486349
0.49374188,0.010127764263694819
0.49379252,0.01010279189908723
0.49384315,0.010060806284857983
0.49389379,0.010017836114184896
0.49394442,0.0099879747155330843
0.49399506,0.0099815821527477651
0.4940457,0.01000431241471785
0.49409633,0.010057002307080917
0.49414696,0.010135771370564798
0.4941976,0.010232801514723108
0.49424823,0.010337462125491151
0.49429887,0.010437650928351288
0.4943495,0.010521003577548933
0.49440014,0.010576062319882555
0.49445078,0.010593118315865957
0.49450141,0.010564661461707545
0.49455204,0.010485726826220638
0.49460268,0.010353829335489189
0.49465331,0.010168687736028088
0.49470395,0.0099318964200321731
0.49475458,0.0096466488815622926
0.49480522,0.0093177006490200234
0.49485586,0.0089505831815296748
0.49490649,0.00855186197444004
0.49495712,0.0081289300347070596
0.49500776,0.007690444613263455
0.49505839,0.0072459572634363378
0.49510903,0.0068061788522465593
0.49515966,0.006382297561898705
0.4952103,0.0059861423847062728
0.49526094,0.0056300329241737376
0.49531157,0.0053262561114620823
0.4953622,0.0050872019745867468
0.49541284,0.0049243219418679115
0.49546347,0.0048476814759873489
0.49551411,0.0048656794068065445
0.49556474,0.0049843720487370395
0.49561538,0.005206904381794668
0.49566602,0.005532983022287094
0.49571665,0.0059583639606733407
0.49576729,0.0064742275374111095
0.49581792,0.0070672178206267391
0.49586855,0.0077193255613440728
0.49591919,0.0084079800194522165
0.49596982,0.0091065727435617281
0.49602046,0.0097877470780035839
0.49607109,0.01042378912526612
0.49612173,0.010988971991210654
0.49617237,0.011461682039862748
0.496223,0.0118254909271387
0.49627363,0.012071167401487354
0.49632427,0.0121968161564501
0.4963749,0.012207772216825306
0.49642554,0.012115557686456373
0.49647617,0.011936643092552365
0.49652681,0.011690203649132438
0.49657745,0.011396170660026798
0.49662808,0.011074428081872152
0.49667871,0.010743082722727315
0.49672935,0.010417201867586436
0.49677998,0.010108564093133279
0.49683062,0.0098252741502242395
0.49688125,0.0095722759202005927
0.49693189,0.0093516186053438522
0.49698253,0.0091626615074429513
0.49703316,0.0090028638721367567
0.49708379,0.0088681765484094673
0.49713443,0.0087510909402637033
0.49718506,0.0086458546927224433
0.4972357,0.0085461519189487609
0.49728633,0.0084445250234767601
0.49733697,0.0083332977415592983
0.49738761,0.0082054845052399773
0.49743824,0.0080554326584430791
0.49748887,0.0078793838399469594
0.49753951,0.0076759918075133531
0.49759014,0.0074462154707712509
0.49764078,0.0071936522409255868
0.49769141,0.0069242630543834473
0.49774205,0.0066459641664861572
0.49779269,0.0063684427284580389
0.49784332,0.0061019063662665629
0.49789395,0.0058572284573633936
0.49794459,0.0056446250075686067
0.49799522,0.0054737117577264406
0.49804586,0.0053526992888659891
0.49809649,0.0052884057138788184
0.49814713,0.0052858484722630213
0.49819777,0.0053482107794230026
0.4982484,0.0054766205939526238
0.49829904,0.0056701172974594266
0.49834967,0.0059256336265167365
0.4984003,0.0062378092927748647
0.49845094,0.0065987690773914491
0.49850157,0.0069982496854863012
0.49855221,0.0074237018994661287
0.49860284,0.0078603202455783186
0.49865348,0.0082920260151407646
0.49870412,0.0087023862994061313
0.49875475,0.0090756898586562447
0.49880538,0.0093984713086259185
0.49885602,0.0096607920069403299
0.49890665,0.0098573369225814327
0.49895729,0.0099881979083707891
0.49900792,0.010059061158687838
0.49905856,0.010080668925009396
0.4991092,0.01006720368892036
0.49915983,0.010034664283791661
0.49921046,0.0099991592219890232
0.4992611,0.0099750563968379023
0.49931173,0.0099732526149599911
0.49936237,0.0099999787053449002
0.499413,0.010056643682316851
0.49946364,0.010139883908095755
0.49951428,0.01024233220210876
