Physical Time (s),etp_left Monitor (kg-m/s^3)
0.010127,0.0015002877273915475
0.01017763,0.0013971197398531282
0.01022827,0.0013214459908918279
0.0102789,0.0012724684524415217
0.01032954,0.0012488616542928404
0.01038018,0.0012485691354114056
0.01043081,0.0012687233304506627
0.01048144,0.0013056707449103321
0.01053208,0.0013551697078791731
0.01058271,0.0014127204971208192
0.01063335,0.0014739495067528211
0.01068399,0.0015349163554701523
0.01073462,0.0015923495637546864
0.01078526,0.0016438221425573237
0.01083589,0.0016878538603918669
0.01088652,0.0017239506340189651
0.01093716,0.0017524625275301354
0.01098779,0.0017746076685379534
0.01103843,0.0017923477664027253
0.01108907,0.0018082411251781941
0.0111397,0.0018252695681312294
0.01119033,0.0018466597067069673
0.01124097,0.0018756861694982784
0.0112916,0.0019154768496825905
0.01134224,0.0019688221638023886
0.01139288,0.0020380135296050499
0.01144351,0.0021247223304105564
0.01149414,0.0022299305885266118
0.01154478,0.0023539079305751804
0.01159541,0.002496257691159587
0.01164605,0.002655997950593928
0.01169669,0.0028316765814873535
0.01174732,0.0030214994582041391
0.01179796,0.003223469106364645
0.01184859,0.0034355255137777365
0.01189922,0.0036556197091631537
0.01194986,0.0038818163328074545
0.01200049,0.0041122923952293024
0.01205113,0.0043453349231254148
0.01210177,0.0045792867161200202
0.0121524,0.0048124492732171025
0.01220303,0.0050429915019180524
0.01225367,0.0052688270250371887
0.0123043,0.0054875426972333359
0.01235494,0.0056963381741859951
0.01240558,0.0058920145135841319
0.01245621,0.0060710451913883337
0.01250684,0.006229655748759882
0.01255748,0.0063639646884385368
0.01260811,0.0064701417261786975
0.01265875,0.0065445694058186192
0.01270939,0.0065839863069422286
0.01276002,0.0065856502566161209
0.01281065,0.0065474516860363477
0.01286129,0.0064680296224188475
0.01291192,0.0063468413381421
0.01296256,0.0061841956589848068
0.01301319,0.0059812370297310756
0.01306383,0.0057398930982303061
0.01311447,0.0054627972210076585
0.0131651,0.0051532486687239981
0.01321573,0.004815072843309059
0.01326637,0.0044525659910277429
0.013317,0.0040704707620431374
0.01336764,0.0036738197107810864
0.01341828,0.003267867571005445
0.01346891,0.0028580559049640113
0.01351954,0.0024498923105900224
0.01357018,0.002048912619257937
0.01362081,0.0016606914051257324
0.01367145,0.0012907708627431518
0.01372209,0.00094465949754560859
0.01377272,0.00062784590556178368
0.01382335,0.0003457712467056941
0.01387399,0.00010374579363688481
0.01392462,-9.3115185092767833e-05
0.01397526,-0.00024000768763658782
0.0140259,-0.00033256164329692505
0.01407653,-0.00036699341057050628
0.01412716,-0.00034028804540227374
0.0141778,-0.00025037528086497944
0.01422843,-9.6302732881187121e-05
0.01427907,0.0001215993121660997
0.0143297,0.00040159617341941137
0.01438034,0.00074045119795223082
0.01443098,0.0011333983753591304
0.01448161,0.0015741369952824052
0.01453224,0.0020550424595009967
0.01458288,0.0025673304676995428
0.01463351,0.0031013593764688593
0.01468415,0.0036470354946773823
0.01473479,0.0041941476849235767
0.01478542,0.0047326936426656113
0.01483605,0.0052531621585889861
0.01488669,0.0057467264219365956
0.01493732,0.0062053770804030893
0.01498796,0.0066220044533997352
0.0150386,0.0069904966177483409
0.01508923,0.0073057946954396573
0.01513986,0.0075639685962501377
0.0151905,0.0077622985974045581
0.01524113,0.0078993413861734203
0.01529177,0.0079748864670155691
0.0153424,0.0079899086149018989
0.01539304,0.0079464623014380911
0.01544368,0.0078475697397968926
0.01549431,0.0076971128316496041
0.01554494,0.0074997696670949278
0.01559558,0.0072609391588283612
0.01564621,0.006986698453922642
0.01569685,0.0066837066475952155
0.01574748,0.0063591332507117355
0.01579812,0.0060204939271698045
0.01584875,0.0056754441022175955
0.01589939,0.0053315492099701815
0.01595002,0.0049960779547300656
0.01600066,0.0046757502664122649
0.0160513,0.0043765429175199539
0.01610193,0.0041035348725808468
0.01615257,0.003860775534835173
0.0162032,0.0036512009496544296
0.01625384,0.0034766121837702044
0.01630447,0.0033376949898138407
0.0163551,0.0032340809758081867
0.01640574,0.0031644613641884419
0.01645637,0.0031267174907041789
0.01650701,0.0031180713921510543
0.01655764,0.0031352412422439363
0.01660828,0.003174596540006876
0.01665891,0.0032322962124854901
0.01670955,0.00330441986047693
0.01676019,0.0033871012344162646
0.01681082,0.0034766374144924025
0.01686146,0.0035695902361202172
0.01691209,0.0036628635101967257
0.01696272,0.0037537482921194514
0.01701336,0.0038399618361058454
0.01706399,0.0039196612007082179
0.01711463,0.0039914281884388678
0.01716526,0.0040542555823628182
0.0172159,0.0041075017154817506
0.01726653,0.0041508486725278905
0.01731717,0.0041842524481521832
0.01736781,0.0042078918103647502
0.01741844,0.0042221202765573562
0.01746908,0.0042274250856225073
0.01751971,0.0042243771134952233
0.01757035,0.0042135950722279516
0.01762098,0.0041957080509476968
0.01767161,0.0041713175613079185
0.01772225,0.004140970935092427
0.01777288,0.0041051331456736393
0.01782352,0.0040641699824435053
0.01787415,0.0040183339426570971
0.01792479,0.0039677562542504968
0.01797542,0.0039124527719967082
0.01802606,0.0038523285735831596
0.0180767,0.003787203148970031
0.01812733,0.0037168122823192044
0.01817797,0.0036408335527291463
0.0182286,0.0035588921050861847
0.01827924,0.0034705853144510398
0.01832987,0.003375498196550651
0.0183805,0.0032732220731081577
0.01843114,0.0031633836144154474
0.01848177,0.0030456537261443093
0.01853241,0.0029197749140376437
0.01858304,0.0027855699720758719
0.01863368,0.0026429510961724673
0.01868431,0.0024919221438134674
0.01873495,0.0023325856550022168
0.01878559,0.002165138426544819
0.01883622,0.0019898752392772134
0.01888686,0.0018071859319657429
0.01893749,0.0016175574826336101
0.01898812,0.0014215852148674779
0.01903876,0.0012199696042163577
0.01908939,0.0010135224022540744
0.01914003,0.00080315502239313233
0.01919066,0.00058987801440176586
0.0192413,0.00037479445475300708
0.01929193,0.00015913370509438077
0.01934257,-5.5739986102863281e-05
0.01939321,-0.0002683342520327785
0.01944384,-0.00047703559940003959
0.01949448,-0.00068016247123075559
0.01954511,-0.00087601044814924328
0.01959575,-0.001062862697432789
0.01964638,-0.0012390340838805535
0.01969701,-0.0014029023413659331
0.01974765,-0.0015529386789981258
0.01979828,-0.0016877318406160983
0.01984892,-0.0018060153095761072
0.01989955,-0.0019066812010260952
0.01995019,-0.0019888090286591482
0.02000082,-0.0020516736065044894
0.02005146,-0.0020947501731882305
0.0201021,-0.0021177225909492503
0.02015273,-0.0021204819329275902
0.02020337,-0.0021031223175839039
0.020254,-0.0020659297860937962
0.02030463,-0.0020093728877517225
0.02035527,-0.0019340951942591631
0.0204059,-0.0018408936106614027
0.02045654,-0.0017307127569727294
0.02050717,-0.0016046350163117428
0.02055781,-0.0014638597731398946
0.02060844,-0.0013096991882942796
0.02065908,-0.0011435537804662626
0.02070972,-0.00096690902283242601
0.02076035,-0.00078130429344689192
0.02081099,-0.00058831109590234477
0.02086162,-0.00038952655083076854
0.02091226,-0.00018654148070143458
0.02096289,1.9054385668667098e-05
0.02101352,0.00022574465677481568
0.02106416,0.00043201946142574306
0.02111479,0.00063647259438125549
0.02116543,0.00083778959692317118
0.02121606,0.0010347376047705097
0.0212667,0.0012261951332853886
0.02131733,0.0014111757900580361
0.02136797,0.0015888111645874419
0.02141861,0.0017583672230756259
0.02146924,0.0019192368007691653
0.02151988,0.0020709397386428591
0.02157051,0.0022131487306091715
0.02162114,0.0023456605022689888
0.02167178,0.0024684018585222752
0.02172241,0.0025814354910450887
0.02177305,0.0026849462490290445
0.02182368,0.0027792411318079292
0.02187432,0.002864744192390883
0.02192495,0.0029419855974873389
0.02197559,0.003011581738210002
0.02202622,0.0030742339844393473
0.02207686,0.003130706442070428
0.0221275,0.0031818179512559993
0.02217813,0.0032284177039426827
0.02222877,0.0032713629614593894
0.0222794,0.0033115040716955417
0.02233003,0.0033496500670473976
0.02238067,0.0033865518761219144
0.0224313,0.0034228789464672811
0.02248194,0.0034592015384651061
0.02253257,0.0034959641999221785
0.02258321,0.0035334783375053544
0.02263384,0.0035719157337416644
0.02268448,0.0036112999018153157
0.02273512,0.0036515246730905418
0.02278575,0.0036923482066658041
0.02283639,0.0037334085315841384
0.02288702,0.0037742382338403447
0.02293765,0.0038142807837199654
0.02298829,0.0038529255505499582
0.02303892,0.0038895147030933329
0.02308956,0.0039233691147299819
0.02314019,0.0039538144101182388
0.02319083,0.0039801904824804139
0.02324146,0.0040018902731688609
0.0232921,0.004018367666777484
0.02334273,0.0040291525531288416
0.02339337,0.0040338686914047897
0.02344401,0.0040322485008406116
0.02349464,0.0040241428948623193
0.02354528,0.0040095218076211039
0.02359591,0.0039884823331426894
0.02364654,0.0039612492479685485
0.02369718,0.003928167826132015
0.02374781,0.0038896975694547907
0.02379845,0.0038463972480738181
0.02384908,0.0037989298574533812
0.02389972,0.0037480392288701337
0.02395035,0.0036945002699429442
0.02400099,0.0036391530032556297
0.02405163,0.0035828460743455828
0.02410226,0.0035264527039332843
0.0241529,0.003470836508525517
0.02420353,0.0034168296969536143
0.02425417,0.0033652539184646606
0.0243048,0.0033169036812954037
0.02435543,0.003272515461539215
0.02440607,0.0032327827119789853
0.0244567,0.0031983295585025977
0.02450734,0.0031697218549462127
0.02455797,0.0031474359812857528
0.02460861,0.0031318570145991032
0.02465924,0.0031232779344719224
0.02470988,0.0031218988381040698
0.02476052,0.003127820785942773
0.02481115,0.0031410094916253899
0.02486179,0.0031613291020431101
0.02491242,0.0031885194585571774
0.02496305,0.0032221965566335874
0.02501369,0.0032618696376740834
0.02506432,0.0033069231601822345
0.02511496,0.0033566189735251273
0.02516559,0.0034100943064879511
0.02521623,0.0034663973175643441
0.02526686,0.0035245125635647231
0.0253175,0.0035832878386681593
0.02536813,0.0036415610613347938
0.02541877,0.0036981379818274542
0.02546941,0.003751752483280163
0.02552004,0.003801140998063229
0.02557068,0.0038450153635904588
0.02562131,0.0038821402855255894
0.02567194,0.0039112776926742681
0.02572258,0.0039312232739264295
0.02577321,0.0039408465347113885
0.02582385,0.0039391016477832884
0.02587448,0.0039250382702897563
0.02592512,0.0038978286287698442
0.02597575,0.0038567929792774473
0.02602639,0.0038013920156888862
0.02607703,0.003731250518533838
0.02612766,0.003646163696356842
0.0261783,0.003546100001860644
0.02622893,0.0034311954936894298
0.02627956,0.0033017842733065374
0.0263302,0.0031583731462647654
0.02638083,0.0030016383125550214
0.02643147,0.0028324229210941248
0.0264821,0.0026517736545559815
0.02653274,0.002460865799175275
0.02658337,0.0022610185326111653
0.02663401,0.0020537490661863222
0.02668464,0.0018406736702900836
0.02673528,0.0016234452731085278
0.02678592,0.0014038865196003658
0.02683655,0.0011838427591993033
0.02688719,0.00096518109647956431
0.02693782,0.00074998841434073418
0.02698845,0.00054030526785481996
0.02703909,0.00033834422502808229
0.02708972,0.00014622388346711567
0.02714036,-3.3914923471925788e-05
0.02719099,-0.00019985033941498766
0.02724163,-0.00034940490852894478
0.02729226,-0.00048045831309083257
0.0273429,-0.00059095363589704679
0.02739354,-0.00067892116408007936
0.02744417,-0.00074248789892569713
0.02749481,-0.00077992876531364432
0.02754544,-0.00078964895740428367
0.02759607,-0.00077023228108312729
0.02764671,-0.00072045485592682522
0.02769734,-0.00063931055158531424
0.02774798,-0.00052602966729499196
0.02779861,-0.00038009650209138064
0.02784925,-0.00020125259719921084
0.02789988,1.0432531870003007e-05
0.02795052,0.00025464485930912922
0.02800115,0.00053077026791669335
0.02805179,0.00083779797788845092
0.02810243,0.001174344936116608
0.02815306,0.0015386959813903848
0.0282037,0.0019287786272498386
0.02825433,0.0023421017446692109
0.02830496,0.0027757258363385285
0.0283556,0.003226384581165107
0.02840623,0.0036903925207926059
0.02845687,0.00416372199968077
0.0285075,0.0046419029993944429
0.02855814,0.0051203050482653435
0.02860877,0.005593852602052661
0.02865941,0.0060571850403156047
0.02871005,0.0065047660566201993
0.02876068,0.0069310878011042409
0.02881132,0.007330636758804996
0.02886195,0.0076979585234113329
0.02891259,0.0080278261689719129
0.02896322,0.0083154488587032886
0.02901385,0.0085563100059104676
0.02906449,0.0087464423840072705
0.02911512,0.0088825612415538938
0.02916576,0.0089619366940656281
0.02921639,0.0089827738350453604
0.02926703,0.008943978154036563
0.02931766,0.0088452949137534168
0.0293683,0.0086872822175124449
0.02941894,0.008471354181663223
0.02946957,0.0081997165251682675
0.02952021,0.0078754645907138134
0.02957084,0.0075023519133310531
0.02962147,0.0070849815519547429
0.02967211,0.0066284669659300681
0.02972274,0.0061386961666633792
0.02977338,0.0056221321188298281
0.02982401,0.0050852343817340473
0.02987465,0.0045353367314374376
0.02992528,0.0039796776220956398
0.02997592,0.0034258610854983936
0.03002655,0.0028811835363921935
0.03007719,0.0023525306193411173
0.03012783,0.0018470647712290839
0.03017846,0.0013710518239637309
0.0302291,0.00093007720316216598
0.03027973,0.00052949142797815583
0.03033036,0.00017392156465793136
0.030381,-0.00013318426461121353
0.03043163,-0.00038893429205284985
0.03048227,-0.00059145381344347786
0.0305329,-0.0007398421463594223
0.03058354,-0.0008342704188245495
0.03063417,-0.00087565850825668313
0.03068481,-0.00086600575035037026
0.03073545,-0.00080797651773680424
0.03078608,-0.00070493379266069688
0.03083672,-0.00056087369336618514
0.03088735,-0.00038014862609914699
0.03093798,-0.00016731315273670923
0.03098862,7.2963470480057581e-05
0.03103925,0.00033608768972453323
0.03108989,0.00061784155198926077
0.03114052,0.00091434722644586535
0.03119116,0.0012219589775322955
0.03124179,0.0015376807525043293
0.03129243,0.0018589256155502783
0.03134306,0.0021832656851361633
0.0313937,0.002508904199405638
0.03144433,0.0028339485175637863
0.03149497,0.0031568155168942196
0.0315456,0.0034758808729411081
0.03159624,0.0037897050314412424
0.03164687,0.004096513386457265
0.03169751,0.0043944216173982184
0.03174814,0.0046812879256482656
0.03179878,0.0049548828151039703
0.03184941,0.0052123542687562982
0.03190005,0.0054507144894100122
0.03195068,0.0056666315649036578
0.03200132,0.0058567846239404309
0.03205196,0.0060176129783246031
0.03210259,0.0061456103450060195
0.03215323,0.0062372710440026981
0.03220386,0.0062893967225380347
0.0322545,0.0062991556102898021
0.03230513,0.0062648054079008555
0.03235577,0.006183038973731742
0.0324064,0.0060545694927620543
0.03245704,0.0058763303683822534
0.03250767,0.0056514739492290657
0.03255831,0.0053792137505151421
0.03260894,0.0050585808047904357
0.03265957,0.0046962063031882181
0.03271021,0.0042925964592411365
0.03276084,0.0038508501351667461
0.03281148,0.0033745281146014797
0.03286211,0.0028679148036818121
0.03291275,0.0023358116864647936
0.03296338,0.0017836094330936603
0.03301402,0.0012174607903567213
0.03306465,0.00064440407300545271
0.03311529,7.2160242528123059e-05
0.03316592,-0.00049077092004390431
0.03321656,-0.001035582118130334
0.03326719,-0.0015526621008551515
0.03331783,-0.0020325777526385611
0.03336846,-0.0024656692596663919
0.0334191,-0.0028428629095560718
0.03346974,-0.0031561119720615117
0.03352037,-0.0033985078281378324
0.03357101,-0.0035644232432535546
0.03362164,-0.0036499145907721098
0.03367228,-0.0036525525953881948
0.03372291,-0.00357148196222919
0.03377355,-0.0034075146703658995
0.03382418,-0.00316322653356937
0.03387482,-0.0028427551907878293
0.03392545,-0.0024517033510459336
0.03397608,-0.0019973011443676129
0.03402672,-0.0014884229088251593
0.03407735,-0.00093526140563034437
0.03412799,-0.00034922861733806092
0.03417862,0.00025939182899460678
0.03422926,0.00087578793142538229
0.03427989,0.0014870443339305307
0.03433053,0.0020809144331539482
0.03438116,0.0026459222738526942
0.0344318,0.0031738411456554323
0.03448243,0.0036592269846132835
0.03453307,0.0041000205730339079
0.0345837,0.0044952456831709236
0.03463434,0.0048562711278710693
0.03468497,0.0051866169921693291
0.03473561,0.005503361644842544
0.03478625,0.0058137869482806775
0.03483688,0.0061356415783487524
0.03488752,0.0064779445561732596
0.03493815,0.0068471043124265513
0.03498879,0.0072497973378484503
0.03503942,0.007688825494605072
0.03509006,0.0081587417876772886
0.03514069,0.0086491765944139033
0.03519133,0.0091502753676665147
0.03524196,0.0096492214794022865
0.03529259,0.010128406178294608
0.03534323,0.010569076617290066
0.03539386,0.010956646731411957
0.0354445,0.011278407635190765
0.03549513,0.011520573015249079
0.03554577,0.011675923219452791
0.0355964,0.011739694584456496
0.03564704,0.011710658732259852
0.03569767,0.011589130168758323
0.03574831,0.011379245556163719
0.03579894,0.011086478669584272
0.03584958,0.010717588721133695
0.03590021,0.010280439774459259
0.03595085,0.0097836676293952124
0.03600148,0.0092365431197723585
0.03605212,0.0086485021994402618
0.03610276,0.0080302678901512953
0.03615339,0.0073900304676965877
0.03620403,0.0067408194502701409
0.03625466,0.0060911164116128408
0.0363053,0.0054482761814527488
0.03635593,0.0048246124924810098
0.03640657,0.0042235335091527423
0.0364572,0.0036558850424024234
0.03650784,0.003122152086735643
0.03655847,0.0026303568552919375
0.0366091,0.002180012668565723
0.03665974,0.0017767099555490754
0.03671037,0.0014208495957257678
0.03676101,0.0011132952712108088
0.03681164,0.00085880991948455554
0.03686228,0.0006591692811039881
0.03691291,0.00051714062850088602
0.03696355,0.00043833816339745738
0.03701418,0.00042570036788820069
0.03706482,0.00048464989698333545
0.03711545,0.00061869237953909775
0.03716609,0.00083166769902847445
0.03721672,0.0011262604884256764
0.03726736,0.0015046824745542297
0.03731799,0.0019675046166852624
0.03736863,0.0025134177116376485
0.03741927,0.0031396290833505887
0.0374699,0.0038414532968377162
0.03752054,0.004612175831073902
0.03757117,0.0054437360907072128
0.03762181,0.0063260005439202561
0.03767244,0.0072470589799442618
0.03772308,0.0081933388828795764
0.03777371,0.0091496706973646751
0.03782435,0.010099771927850699
0.03787498,0.0110273607269878
0.03792561,0.011915869042538016
0.03797625,0.012749381262161168
0.03802688,0.013512857580765775
0.03807752,0.01419373367514273
0.03812815,0.014781040185575845
0.03817879,0.015267091335960685
0.03822942,0.015646713950614136
0.03828006,0.01591769272417997
0.03833069,0.016080191686072144
0.03838133,0.016135265775838702
0.03843196,0.016088872783800133
0.0384826,0.015944598052899536
0.03853323,0.01570863070331021
0.03858387,0.015384916820128668
0.0386345,0.01498136928510305
0.03868514,0.014498975268644531
0.03873578,0.013947155960278707
0.03878641,0.01332754414517299
0.03883705,0.012639909903051083
0.03888768,0.01189603480065966
0.03893832,0.011097380116895822
0.03898895,0.010249669175822439
0.03903959,0.0093602172631378593
0.03909022,0.0084379552444736258
0.03914086,0.0074935524124201923
0.03919149,0.0065389173392906503
0.03924212,0.005587245022282558
0.03929276,0.004652375411769028
0.03934339,0.0037486065887098164
0.03939403,0.0028905110257842434
0.03944466,0.0020920514787587789
0.0394953,0.0013666733163125726
0.03954593,0.00072687784179948506
0.03959657,0.00018387673694409746
0.0396472,-0.00025254091109886713
0.03969784,-0.00057413899342970099
0.03974847,-0.00077457481474254252
0.03979911,-0.00084957105444352188
0.03984974,-0.00079722850388496856
0.03990038,-0.0006181466231397815
0.03995101,-0.00031573390937400807
0.04000165,0.00010382619094973162
0.04005228,0.00063141000050501736
0.04010292,0.0012552680433004274
0.04015356,0.0019606814588832488
0.04020419,0.0027305604785503993
0.04025483,0.0035458509834321206
0.04030546,0.0043863578057121138
0.0403561,0.0052304969388327262
0.04040673,0.0060567645215002762
0.04045737,0.0068450037553495838
0.040508,0.0075768881779110274
0.04055863,0.0082371066598843825
0.04060927,0.0088141391783488603
0.0406599,0.0093006809529593837
0.04071054,0.0096944146178866673
0.04076117,0.0099971655110567235
0.04081181,0.010214719491652827
0.04086244,0.010355826651943931
0.04091308,0.010431293034609337
0.04096371,0.010452927977019079
0.04101435,0.010432565040358149
0.04106498,0.010381145401556428
0.04111562,0.010308562483841287
0.04116625,0.010221483826351034
0.04121689,0.010125474806838562
0.04126752,0.010024365072536149
0.04131816,0.0099205380683888532
0.04136879,0.0098152866512101304
0.04141943,0.0097091802099148177
0.04147007,0.0096022932773761043
0.0415207,0.009494259996552264
0.04157134,0.0093841521711724649
0.04162197,0.0092701497908909587
0.04167261,0.0091492099924474178
0.04172324,0.0090168229472656382
0.04177388,0.0088669698608673832
0.04182451,0.0086923446420130168
0.04187515,0.0084848691760470302
0.04192578,0.0082364851450942474
0.04197641,0.0079401397911814768
0.04202705,0.0075908173802447677
0.04207768,0.0071864843742640806
0.04212832,0.0067287379788334017
0.04217895,0.0062230979943145607
0.04222959,0.0056793425595680121
0.04228022,0.0051103550847233746
0.04233086,0.004531638997736895
0.04238149,0.0039612847108208907
0.04243213,0.0034182843252636543
0.04248276,0.002921932958538472
0.0425334,0.0024913926514044497
0.04258403,0.0021469042349676428
0.04263467,0.0019036208710427973
0.0426853,0.0017765636913413146
0.04273594,0.0017785036848816994
0.04278658,0.0019192987482422198
0.04283721,0.0022050836818889039
0.04288785,0.0026373154287002961
0.04293848,0.0032123733339955631
0.04298912,0.0039202419425301109
0.04303975,0.0047445554357179662
0.04309039,0.0056620564592682549
0.04314102,0.0066427935281689315
0.04319166,0.0076525620193260632
0.04324229,0.0086538773252155757
0.04329292,0.0096101687274768553
0.04334356,0.010489354766274581
0.04339419,0.011266005818023761
0.04344483,0.011925272741988353
0.04349546,0.012462629138856089
0.0435461,0.012884736931200097
0.04359673,0.01320604777492275
0.04364737,0.01344591848792546
0.043698,0.013624443631023542
0.04374864,0.013759429471703853
0.04379927,0.013864029573191154
0.04384991,0.013945248777182605
0.04390054,0.014003847643027999
0.04395118,0.014035469350915741
0.04400181,0.014032571399189666
0.04405245,0.013986740008268829
0.04410309,0.013890701556258815
