Physical Time (s),aphi_alt_flux_right Monitor (kg-m/s^3): right_cv1,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv2,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv3,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv4,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv5,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv6,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv7
0.13114465,0.04018494754061637,2.3361138440889491,0.54011718593407321,2.0320861769133174,3.0809147136651367,3.735817078909804,2.6112305893994829
0.13119528,0.060029041189076128,2.2219829304796508,0.39779692438592168,2.050581442510536,3.0421441336793973,3.7316760603243373,2.6890144546405028
0.13124592,0.10341747489416397,2.08468115234166,0.27338898534496214,2.0755139759336387,3.0027295446548132,3.7278857354354749,2.7660872130639476
0.13129656,0.18477324935832096,1.9300090515829036,0.17250770672757451,2.1063727740691469,2.9629823981734456,3.724498711888141,2.8422676949318579
0.13134719,0.3152964538823872,1.7645686037706345,0.098006729114036378,2.1419505800222516,2.9232366734821928,3.721561964047972,2.9173877960368624
0.13139782,0.52039826211054463,1.5947445019343873,0.050316224416904011,2.1820371724841574,2.8837249180366915,3.71910915602367,2.991278722685256
0.13144846,0.82317809532763475,1.4256517621356775,0.028046218090787129,2.2272138440065663,2.8446591026861863,3.7171620271113084,3.0637804827285482
0.1314991,1.2197408746245619,1.2602123072230147,0.028774932770967737,2.2766097261094833,2.8060556065971207,3.7157397878825744,3.1347564439692719
0.13154973,1.6663789942424576,1.0999300292875738,0.049429823816947931,2.3292081701702365,2.7677951698328513,3.7148688501711451,3.2040843888629622
0.13160036,2.0902751473848595,0.94692404373020533,0.086669302882208546,2.3846674838901207,2.7299042113300809,3.7145752494924023,3.2716454556692716
0.131651,2.4261274657646741,0.80380153144835531,0.14080135300505042,2.4425303791476267,2.6929648518025471,3.7148778756995644,3.3373036268056624
0.13170163,2.6371603637484453,0.674258514567458,0.21353041650193247,2.5022523672672978,2.6578224295166248,3.7157790364723251,3.4009631648886187
0.13175227,2.713875837419137,0.56454020248382553,0.30629471474399966,2.563180532678615,2.6253591623834707,3.7172520630565282,3.4625521347969679
0.1318029,2.6809669311770556,0.4804996449284758,0.41958413705199143,2.6246187390806193,2.5962262405610526,3.7192595510323461,3.5220267421538876
0.13185354,2.5732892398500455,0.42480021522112715,0.5522374028978867,2.6859421985363801,2.5708982065044603,3.7217295534903165,3.5793315570733979
0.13190417,2.3990431314820033,0.39391406452875311,0.70108710644216599,2.7466773839867367,2.5494602941938007,3.7245698703947414,3.6344197133352121
0.13195481,2.1670807384954438,0.38033338994633453,0.86311968593732624,2.8066385792874238,2.5319515691775125,3.7276861909445502,3.6872158364664402
0.13200544,1.9011461674915828,0.37474462825405397,1.0358108443502472,2.8654465731412602,2.5180879857530996,3.7309397641123101,3.7376580312772676
0.13205608,1.62460469281853,0.36867049336797725,1.2177196339155634,2.9225440501071138,2.5074545502450922,3.7342561440408546,3.7856588756007441
0.13210671,1.3551123395883231,0.35702110805822296,1.4060751429733858,2.9771009289757679,2.4995521577140423,3.7375340471503344,3.8311559986289927
0.13215735,1.1028018131809596,0.33851027202009271,1.5978527392770856,3.0285436686927532,2.4939937750746406,3.7407001567101967,3.8740927179546887
0.13220799,0.8747939409389407,0.31417627384519919,1.7897912250463541,3.0759542574043475,2.4904136573888209,3.7436464684477135,3.9144303833825043
0.13225862,0.67384316235590302,0.28614051187216527,1.9782587135061021,3.1185271603380706,2.4885591453678839,3.7463129875773169,3.952145837887163
0.13230925,0.50799737113902188,0.25724514260279557,2.1594148742212558,3.1552915048180967,2.4883132207975858,3.7486632397709418,3.9872943722400223
0.13235989,0.38398777620012081,0.23019939979274384,2.3299792714975305,3.185018459048965,2.4895938471933654,3.750663202746868,4.0198865329954057
0.13241053,0.30552669903967633,0.2072601531094406,2.4882678899882977,3.2077844354373388,2.492345409511834,3.7523135840054107,4.0497889039749095
0.13246116,0.26829142390742761,0.19051590390911155,2.6324338729030243,3.2232666230223193,2.4964882665803292,3.7536407386310437,4.076891308607256
0.13251179,0.25993212087541295,0.1818198542409929,2.7602929050873128,3.2309602334724126,2.5020439927294422,3.7547246464382509,4.1011943924094236
0.13256243,0.26782500306044871,0.18267958289185557,2.8697624360796783,3.2307669165200599,2.5090842013127688,3.7556538745515669,4.1226582893062256
0.13261307,0.2837148945059601,0.19384703817183507,2.9578690456862673,3.222493933744611,2.5175880030404785,3.7565174931428711,4.1411684873846539
0.1326637,0.30402488216579382,0.21457244720615898,3.0219078535469275,3.2056480478115863,2.5275371237186319,3.7573733300228649,4.1567903926662115
0.13271433,0.32831076066376708,0.24253794822604863,3.060156240459984,3.1796488361035276,2.5390975785835641,3.7582850546586202,4.1697821863295772
0.13276497,0.35699840196193905,0.27448536916552835,3.0718421034646406,3.1442338636225706,2.5523636158807594,3.7593198682727595,4.1803994714188919
0.13281561,0.39006423729210615,0.30795493246912536,3.0573883994273729,3.0993155888752857,2.5674049392716514,3.7605196740334126,4.1886680391445541
0.13286624,0.42602525745677944,0.34298199131013252,3.0181134441394377,3.0449700274679801,2.5843276461340925,3.7619208917431282,4.1946281303436495
0.13291687,0.46161239220168787,0.38397329986678874,2.9556112323859174,2.981316467939894,2.6032653009432916,3.7635474751885041,4.1983987226528505
0.13296751,0.49229623886390894,0.44202298550232144,2.87165774351767,2.9083517989278054,2.6243894523403801,3.765422773865315,4.2000374582560962
0.13301815,0.51354758214651075,0.53558397865377383,2.7674795779452372,2.8260336215492097,2.6478608930792551,3.7675795282251094,4.1994834735320943
0.13306878,0.52323524986002978,0.68185742581460507,2.6441670378396642,2.7343674242560301,2.6737909758694589,3.7700341111549136,4.1966795398370369
0.13311941,0.52062041559774652,0.88652447124357259,2.5018404560991008,2.6335225867505017,2.7022348218273606,3.772777749741516,4.1916980520563873
0.13317005,0.50749258726962188,1.1421156643453778,2.3412790487287802,2.5238271719774263,2.7331526746670605,3.7758133336376667,4.1845194703977544
0.13322069,0.4863380157702768,1.4252411752830314,2.1643817929859397,2.4057329133676317,2.7665159436863025,3.7791453274182265,4.1750408651195645
0.13327132,0.45779638599205741,1.7043486686608498,1.974067210085612,2.2798310412088933,2.8023271812916453,3.7827902401374778,4.1631205557188622
0.13332195,0.42406363775811284,1.9517457614973615,1.7740869630060323,2.1469397035413866,2.8404457110941648,3.7867443656421802,4.1486692036008757
0.13337259,0.38737788504868276,2.1541402905222808,1.5681225930483123,2.0084050310985453,2.8805509018973625,3.7909380745342554,4.1316273508248935
0.13342323,0.34966384109395487,2.3121568749822923,1.3599941225544716,1.8658066864520451,2.9222036454365172,3.7952489420798634,4.1120213401797905
0.13347386,0.31172439409080271,2.4328747694716961,1.1539799162388551,1.7213639191544321,2.9649465443174341,3.799572618964163,4.0899262241576739
0.13352449,0.27456365787636844,2.5252494209598839,0.95355904832306693,1.5780318548389587,3.0083979995847403,3.8038436342388331,4.0654166693947023
0.13357513,0.23842871161895685,2.595503420903003,0.76166453710800519,1.4385538754859331,3.0523339349103589,3.8080238829437989,4.038606399462795
0.13362577,0.20325023031426459,2.6457334632731158,0.58368516534627291,1.3065254342311832,3.0965509210247677,3.8121190087792343,4.0096071345578954
0.1336764,0.16926228580091035,2.6744609734679634,0.42543042890531491,1.1865810554519625,3.1408034200856467,3.8160945086412004,3.9785025274144341
0.13372703,0.13827140641107249,2.6777886855427369,0.29229721596037828,1.0840412703969855,3.1848659318039272,3.8199047402829995,3.9453179265355534
0.13377767,0.11419798487217654,2.6541630594135404,0.18740314303238398,1.0064952713804964,3.2284718686753733,3.823513120243009,3.9100944774417972
0.13382831,0.10304874985760343,2.6011256575022412,0.11045365204070352,0.96385847153087878,3.2714403625318096,3.8268815480205971,3.8729286881006395
0.13387894,0.11260805634619854,2.5185279876998128,0.059216613114068999,0.96451935981684889,3.3135324436249625,3.8299842909773743,3.8339343726062731
0.13392957,0.15015391580501136,2.4074216598749181,0.029839381914905268,1.0129670874775385,3.3545688631399107,3.8327956221545278,3.7932206584306289
0.13398021,0.22261724587722184,2.270424774678903,0.018417841139398535,1.1090017634021163,3.3943970520819269,3.8352835457259209,3.7509060994182462
0.13403085,0.32907391366666583,2.110865194024595,0.021342379033885053,1.2469113678885446,3.4329234689705275,3.8374186050630543,3.7071087825073672
0.13408148,0.47616541690693331,1.9320625679120791,0.037057467690195578,1.4157009782888952,3.470105192714493,3.839178461447041,3.6619495522168664
0.13413211,0.67781732980299159,1.7386847596002579,0.066393909065862816,1.6014748973807598,3.5058130862704506,3.8405484463420168,3.6155148230837426
0.13418275,0.94119636825223096,1.5376246116500389,0.11244786088000439,1.7913906447496295,3.5399535134344204,3.8415108837950931,3.567900098584782
0.13423339,1.258542535176101,1.3369502263461777,0.18024943888144576,1.9762516265354646,3.5723084859390606,3.8420670110570456,3.5191872317915212
0.13428402,1.6104530504386629,1.1435616639610326,0.27486551734462922,2.1512096183804075,3.602684718024673,3.8422211787081526,3.4694626228788019
0.13433465,1.973155575073021,0.9627168298127099,0.39719252025190349,2.3144552985740754,3.6309418795293178,3.8420013484216047,3.4187778405110958
0.13438529,2.318600597396224,0.79759020778323697,0.54385363708901913,2.4650089416196548,3.657016548692277,3.8414354774290009,3.3671674583607971
0.13443592,2.6068341080794739,0.64846157101532553,0.70888676951653673,2.6023297015764459,3.6808723380772528,3.8405559191163219,3.3146461028523593
0.13448656,2.8104426269305116,0.51399064765044356,0.88475539189074071,2.7256260716763059,3.7024827445287327,3.8394111442035297,3.2612118261578935
0.13453719,2.9057654125843735,0.39290449750457968,1.064782593536409,2.8352020350017288,3.7218296727096112,3.8380472645425998,3.2068794548012423
0.13458783,2.9018409350024172,0.28511813464863373,1.2446500097851638,2.9312924319565736,3.738936481236268,3.8365077788378033,3.1516820919981132
0.13463846,2.8116692072760672,0.19240583533624248,1.4219035160643037,3.0134528959564815,3.753849666541837,3.8348191239998157,3.0956525231090435
0.1346891,2.6671423158016836,0.1179255780259205,1.5955464280045522,3.0814809688985796,3.7666121085209272,3.83301064484397,3.0388350132202162
0.13473973,2.4842794844652309,0.065661127061783342,1.7654732699037734,3.1349374850637313,3.7772559757421926,3.8311089407545893,2.9812855518627033
0.13479037,2.2848584178218605,0.037143725547622186,1.9312042736558976,3.1731762359190192,3.7857860221120792,3.8291570074018266,2.9230570168780545
0.134841,2.0790131542982633,0.028570319893102252,2.0915135449543274,3.1955070494924334,3.7922067529600421,3.8271898415910544,2.864202395490163
0.13489164,1.8698643933780099,0.033124391688137626,2.2444889663636016,3.2013175889201793,3.7965388122261503,3.8252196810088424,2.8047683382049233
0.13494228,1.6589736401237138,0.043047062342763953,2.3880024087061256,3.1906117271656407,3.7988162451678154,3.8232554697288004,2.7448061268534474
0.13499291,1.4476107177525008,0.051918421100158214,2.5199723194905377,3.1633614983936811,3.7990762888202889,3.8213024909014077,2.6843617765541605
0.13504354,1.2376981226713573,0.056634755104480856,2.6384044116587249,3.1198485643491987,3.7973378739471135,3.8193506540848365,2.6234916511953603
0.13509418,1.0326572782021977,0.057891679897925291,2.7412729649779553,3.0609313307610764,3.7935632839719124,3.8174269638580736,2.5622577922587326
0.13514482,0.83645488076420116,0.058308610703463243,2.8267016157320253,2.9874433232852073,3.7876451717533897,3.8155427630122603,2.5007312128384354
0.13519545,0.65425408300107346,0.061217558077130738,2.8937100901735451,2.900488922684743,3.7794363147108831,3.8137017147365819,2.4389977930932831
0.13524608,0.49220142328732008,0.07082731313945359,2.9419583557549855,2.8016450600203937,3.7688088177116916,3.811937289856739,2.3771572582652967
0.13529672,0.35408608294793448,0.091744988133200561,2.9705363668426394,2.6925462265405509,3.756244923118464,3.8102467945178451,2.3153169696159854
0.13534736,0.24047818912082639,0.12878036668576315,2.9796232852012179,2.5752176019399147,3.7421022900500334,3.8086398697946864,2.2535947394116094
0.13539799,0.15864779915224828,0.18548272607249905,2.9690070290663932,2.4521877516640118,3.7263045795732985,3.8071349923338578,2.1921220772933463
0.13544862,0.10896469939557292,0.26206208317936391,2.9413548253848867,2.3265145249336756,3.7085116213967479,3.8057387585695737,2.1310451368432655
0.13549926,0.081696057327860144,0.35428062647638348,2.8968327597013852,2.2011454313377739,3.6882860578382926,3.8044618038535236,2.0705338775767732
0.1355499,0.06556183544522988,0.45521704326591234,2.8364573491958995,2.0787092118211827,3.6652781755268111,3.8033128557529507,2.0107887174582499
0.13560053,0.053776968576925745,0.55916058343596187,2.7620902134649366,1.9617968257416194,3.639267721655266,3.8022943534163103,1.9520274593206601
0.13565116,0.04390491318165253,0.66546852559642367,2.6752749959993078,1.8532190589237636,3.6101174392688669,3.8014336460383791,1.8944823776828088
0.1357018,0.035964908333810289,0.78086843512851667,2.5776483216524659,1.7558272281047755,3.5777971072608166,3.8007351946703913,1.8385579204949476
0.13575244,0.03026843442328184,0.91889228341908347,2.4706989338513434,1.6723048177673094,3.5423851546645722,3.8002135781378636,1.7845648604296003
0.13580307,0.02678001727956077,1.0938198409774595,2.3550690363037208,1.6044736705528653,3.5039448478899771,3.7998868656663158,1.7327788327929909
0.1358537,0.025101138587180057,1.3088279988619009,2.2314010650347456,1.5531278312870511,3.4624984690518454,3.7997736426425699,1.683534753291491
0.13590434,0.02462281060654864,1.5492250540543391,2.1005783968400888,1.5182404463630261,3.4181622634747937,3.7998905263667888,1.637270462014496
0.13595498,0.024727178013327179,1.7870962694277299,1.9637739661710403,1.4993376053933971,3.3710957410529483,3.8002425397994468,1.5943897802599265
0.13600561,0.025100160715746396,1.9973947207238874,1.8222407650751899,1.4952186555618598,3.3215730286054397,3.800838236781952,1.5552971376879192
0.13605624,0.025689201395374665,2.1684885130337679,1.6768659662156302,1.5037670947694943,3.2699322334554752,3.8017020502045225,1.5204984260347179
0.13610688,0.026472419578235502,2.2989540244067568,1.5281813975671177,1.5228366114301557,3.2165495062180547,3.8028520791099445,1.4906123245487104
0.13615752,0.027534309509045563,2.392914468923391,1.3765880168262918,1.5507140574079628,3.161873616152417,3.8043069082407204,1.466169662023332
0.13620815,0.028910417256293969,2.4559035398026392,1.2226990186486379,1.5872474676658204,3.1063615344930575,3.8060520669651221,1.4476360830003989
0.13625878,0.030257215495342844,2.4901257402232089,1.0674056885745511,1.6319851613130061,3.0505021637323981,3.8080581994868781,1.4354567281460962
0.13630942,0.031413316004859949,2.494702831649338,0.91271733565568547,1.6835070722499614,2.99459000452834,3.8102800295981605,1.4300328910105715
0.13636006,0.032799450707741318,2.4673202552676763,0.76062467363644914,1.7408810585485188,2.9392219660253991,3.8126575697032745,1.4316345543365061
0.13641069,0.036025064914394216,2.4078447430940093,0.61282521034215331,1.8035155537940422,2.8847332699506114,3.8151345008232207,1.4403602268379414
0.13646132,0.045402243862400368,2.3183122641626386,0.47392368844720872,1.8716017288928708,2.831269271027697,3.8176463900755797,1.4562103524307823
0.13651196,0.068983190683695475,2.2022916592579613,0.34813170974944219,1.9448449464132822,2.7788842474851334,3.8201265047135284,1.4791086276137086
0.1365626,0.11832898032210212,2.0648058357317085,0.2402675214253252,2.022156574666051,2.7277931028490956,3.8225111373507561,1.5088419658088241
0.13661323,0.20704217880113424,1.911655356273456,0.15449031341707478,2.1024035854289775,2.6782193591788768,3.8247410373665942,1.5450861000869625
0.13666386,0.34792474746926211,1.7491915862606824,0.092320916518471102,2.1845194932310932,2.6306378632441514,3.8267711617901208,1.5874275378245768
0.1367145,0.56900330252340969,1.5832597332112617,0.05358666397772862,2.2674937601001637,2.5856289635783303,3.8285692718229001,1.6353837801976805
0.13676514,0.88938964087405681,1.4183029878601254,0.036714790742489407,2.3505710463217304,2.543680336839206,3.8301016646385748,1.6884141438963811
0.13681577,1.2983899112650434,1.2565870145268578,0.038818980287494614,2.4330988835390879,2.5053317921421892,3.8313437711416167,1.7460162201735416
0.1368664,1.7466716992968874,1.0993502925082002,0.057298343575492315,2.5144649683769051,2.470991044073215,3.8322852984351425,1.8076817332199311
0.13691704,2.1592357324444502,0.94857593120878148,0.091234294978339167,2.5938923560055929,2.4407517396607372,3.8329296840610096,1.8729748405897055
0.13696767,2.4754015068152948,0.80690512830617189,0.14264100486722775,2.6706491890277584,2.4143583782310123,3.8332846880571219,1.9415136526361343
0.13701831,2.6630725265697137,0.67852731593093329,0.21371544097223807,2.7439529719820182,2.3915103115158689,3.8333543786688686,2.0129711700799486
0.13706894,2.7172043820875365,0.56985792460491924,0.30640273049178363,2.8131083276464679,2.3718203111440843,3.8331402862129731,2.0870490059580264
0.13711958,2.6673406430465727,0.48680057483931549,0.42103667337049094,2.8773025247800685,2.3549814946314789,3.832646260339601,2.1634727052499816
0.13717021,2.5455156467119133,0.43158682533888476,0.55566577211277735,2.9357062809641556,2.3407145083841661,3.8318766015192565,2.2419767418448764
0.13722085,2.3572661597673985,0.40032826954771555,0.7068740186678476,2.9879429907953248,2.3289684674811539,3.8308336282047613,2.3223222991271384
0.13727148,2.1146004026672078,0.38521389055499183,0.87160258857426087,3.0331910124855952,2.3197122845140825,3.8295284566482684,2.4042799205075909
0.13732212,1.8424611408672316,0.37693378664098098,1.0468000127005526,3.0708209382772957,2.3131572289687719,3.8279690646244848,2.4876129230542903
0.13737275,1.564096021364445,0.36758986961100215,1.2305274049736221,3.0996812158478466,2.3095621219715134,3.8261726114178662,2.5720614910045487
0.13742339,1.2967079324317139,0.3527575100601168,1.42011312288184,3.119622202345512,2.3090349182698158,3.8241655146743421,2.6573503715640223
0.13747402,1.0484756235722048,0.33167959365376254,1.6125287243396236,3.1312171728640652,2.3115347394456101,3.8219783620428971,2.7431977922981607
0.13752466,0.82612886887140458,0.30549423226574501,1.8043139934564898,3.1345043788605778,2.316924807858439,3.8196507942367459,2.8293283231874611
0.13757529,0.63216394026957567,0.27651662611355188,1.9919263790447441,3.1293753528374042,2.3250741271145605,3.8172171579101075,2.9154728151162215
0.13762593,0.47552583705207935,0.24752787454395689,2.1718588190989943,3.1154276031620145,2.3358523312543418,3.8147075406408053,3.0013710960105597
0.13767657,0.36222389743024952,0.22107084892223966,2.341520851290058,3.0926265274385782,2.3492336912608369,3.8121431555751562,3.0867782131451449
0.1377272,0.29472974580615413,0.19931897728764741,2.4992350573044524,3.0611549087661487,2.3652543900526921,3.8095344384836207,3.171448130501366
0.13777783,0.265768333934014,0.18425176888876221,2.6435006452031828,3.0211674106637876,2.3840795443868696,3.8068938817979348,3.2551359427801527
0.13782847,0.26207404322620398,0.1776272158503395,2.7730305316125414,2.9727511081764257,2.4059885421026714,3.8042375067417797,3.3376084168298217
0.13787911,0.27185891540623308,0.18082966481287688,2.8852230423340419,2.915978243452396,2.4312849095597469,3.8015864643140418,3.4186585233102309
0.13792974,0.28808665558026009,0.19432400848183382,2.9773579958111016,2.8509793932840046,2.4601558637737124,3.7989758217346377,3.4980766099456266
0.13798037,0.30827277277824822,0.21706720759392645,3.0461803451394056,2.777935953637388,2.4926486113653801,3.796445504883819,3.5756612003983843
0.13803101,0.33258932308411887,0.24647880547649825,3.0895546600884685,2.6969716187508173,2.5287084348113638,3.7940272623332634,3.6512321768264595
0.13808165,0.36164372958689034,0.27932766932939179,3.1068495206949289,2.6082258170587673,2.5681436489670566,3.7917451232322739,3.7246531818805169
0.13813228,0.39519232119595632,0.31350019456926537,3.0983442130407246,2.511955496210823,2.6106625406294759,3.7896048383542533,3.7957867485817354
0.13818291,0.43147708214195346,0.34972391196714653,3.0643742297987533,2.4085566110184278,2.6559453684819259,3.7876086030738745,3.8644992539934808
0.13823355,0.46684040427365991,0.39342933037333366,3.0062656378415737,2.2984926223357074,2.7035911336858791,3.7857601169942425,3.9306278498831269
0.13828419,0.4969096857192124,0.45725357388315191,2.9255455673724131,2.1821704312101491,2.7531746463406073,3.7840666511206309,3.9940449080498399
0.13833482,0.51681445106770618,0.56013691776325159,2.8234327275371442,2.0601381814282691,2.8043413060855573,3.7825293249079355,4.0546623665648607
0.13838545,0.52498628748680354,0.71740017697154812,2.7008498941728147,1.9333089697511312,2.8568566222615206,3.7811484854808266,4.1123831677007319
0.13843609,0.52093873176480232,0.93245060453388673,2.557933386950261,1.8026293722598938,2.9105192313062429,3.7799227522098495,4.1671329199993377
0.13848673,0.50657931119916877,1.1943004582444774,2.3956911961407541,1.6692966552044683,2.9650402194771317,3.778845587161956,4.218848038813686
0.13853736,0.4844484501725933,1.4778814925839863,2.2159246592870141,1.5347882032055853,3.0200900072903734,3.7779138909405847,4.2675105085095204
0.13858799,0.45520131082132753,1.7512539654989892,2.0219501432645051,1.4014359777526837,3.0753478384189452,3.7771229785636131,4.3130690086270604
0.13863863,0.42103343260727571,1.9896717923681784,1.8174013434033163,1.2710187685258887,3.1305679756255556,3.7764628540906942,4.3555112001345382
0.13868927,0.38416161823935385,2.1828036528222734,1.606039556903744,1.1451554291338129,3.1856402562720256,3.7759233128554857,4.3948384054299936
0.1387399,0.34639396473195022,2.3331414431700361,1.3919902261610995,1.0274812348201781,3.240485791273465,3.7754919026338332,4.4311201571653758
0.13879053,0.30855768177258636,2.4481247367120273,1.1799413371892571,0.92289703624746866,3.2949883170142855,3.7751500094058748,4.4643905594399929
0.13884117,0.27150632688818099,2.5364505471124712,0.97337676041154786,0.83919885753582391,3.3489203553209141,3.774870961586605,4.4946953148251509
0.13889181,0.23544972963474645,2.6033535826018332,0.77599403740793238,0.78677702558789619,3.4021010469832715,3.7746335981632875,4.5220328734437736
0.13894244,0.20030746154007786,2.6500542261751852,0.5932277776818391,0.77331889055185088,3.4543427121047507,3.7744186154012107,4.5464592248398077
0.13899307,0.16646570966081867,2.6744492790504899,0.43070215261598954,0.8036519606564233,3.5055171502479676,3.7742077234297238,4.5680458331671829
0.13904371,0.13601262292696692,2.6726671711933045,0.29389420662672461,0.88072227279415805,3.555467123645994,3.7739766022530334,4.586846110092246
0.13909435,0.11313815032369613,2.6435476243503935,0.18631810250706432,1.004590049116445,3.6040202804977954,3.7736991538600559,4.6028126861593135
0.13914498,0.10401959584348296,2.5847068357632175,0.10792952919973163,1.1710904331074325,3.6510155968216274,3.7733731697715789,4.6159374666619293
0.13919561,0.11659995075909343,2.4964476090216863,0.056186849927612734,1.3697647294516877,3.6962398886234999,3.7730116590298763,4.6262712394116567
0.13924625,0.15770073170656135,2.3802723748441408,0.027321961580048709,1.5866751740063236,3.7394536108308958,3.7726408417650967,4.6338244221075229
0.13929689,0.23384566289738856,2.2389537317184818,0.017051710570425,1.8093321102038098,3.7804911698195363,3.7722740207102503,4.6385852454302068
0.13934752,0.34332633588266914,2.075878075720901,0.021637463961583659,2.0286585125966243,3.8192472528042289,3.7719040324587731,4.6406000868774502
0.13939815,0.49455479505174049,1.8944684797718088,0.039547648201705324,2.2392558177584734,3.8556321792044419,3.7715069262086862,4.6400943321109249
0.13944879,0.70050568732357499,1.6998236418611554,0.071940433295030165,2.4381819556932576,3.8895527343985838,3.7710534177125856,4.6372173113640685
0.13949943,0.96739792547653092,1.4991534475397923,0.12211089182044714,2.6238917355162688,3.9209159238177125,3.7705133455796465,4.6319558861009043
0.13955006,1.2857779004818404,1.3003387929463506,0.19513958348865529,2.7953855591825536,3.9496334391629051,3.7698660753409619,4.6242497897437094
0.13960069,1.6363021079233677,1.1098833966430368,0.29526909695589088,2.9516277335985803,3.9756369111909846,3.7690984373991943,4.6140956308066023
0.13965133,1.9959197672908013,0.93259596441552506,0.42247787839450851,3.0916016779898468,3.9988766101035527,3.7681968454711221,4.6014582711759902
0.13970196,2.3360231478172757,0.7711031321635039,0.57273035149633644,3.2142094043269331,4.0193102989117309,3.7671537746243335,4.5862377395720815
0.1397526,2.6171336479915319,0.62515263478081717,0.73964684100442435,3.3183515961261589,4.0369105223250044,3.7659623303634904,4.5683799443751436
0.13980323,2.8127073641158185,0.49330886369319915,0.91543388039007445,3.4031515357170159,4.0517093963858706,3.764616868714822,4.5479278219850841
0.13985387,2.8995927807268917,0.37451377457528223,1.0940855246337722,3.4671385164583439,4.0636480288475818,3.7631118744645842,4.5249615822361759
0.1399045,2.8889472995475987,0.26906139058584971,1.2717283180460317,3.5094129510537817,4.0725947355079715,3.7614438049280432,4.499523611719809
0.13995514,2.795684605332788,0.17909037070230799,1.446162660562865,3.5291992047378526,4.078576039064056,3.7596166286550825,4.4716702519492069
0.14000577,2.6496411498913859,0.10820606019639709,1.6169313770877456,3.5260530918078818,4.0813917968192994,3.7576461484947927,4.4414849942715549
0.14005641,2.4663160993056397,0.060206740095059545,1.784119507596005,3.5001881031086826,4.0811717038081294,3.755554045650634,4.4090601598886838
0.14010704,2.2679071467092236,0.035711299668786473,1.9471111925850013,3.4525104007083867,4.0786034081861668,3.7533656766821055,4.3744662240066647
0.14015768,2.0633922599722134,0.030127614919552376,2.1045204608984376,3.3840529935087735,4.0745482625924945,3.7511085689611949,4.3377836943837549
0.14020832,1.8553031475657475,0.036193684437655853,2.2544237551998436,3.2961178969307627,4.0692323415139997,3.7488032917290521,4.2990904556047411
0.14025895,1.6449315428363127,0.046203599012359209,2.3946109508853803,3.1906359234364512,4.0623481363425693,3.7464763872730469,4.2584667574322017
0.14030958,1.4336597762618493,0.054221550563959338,2.5231801479864533,3.0695045354365971,4.0535951491881477,3.7441646142273535,4.2160097159392356
0.14036022,1.2240459354569699,0.057895362836327402,2.6381381585614854,2.9350575291583421,4.0426978327428422,3.741921935678425,4.1718050001506386
0.14041086,1.0194070203853904,0.058568336175571868,2.7375906296305099,2.7892590640076271,4.0294523125425323,3.7397983451526988,4.1259318422663407
0.14046149,0.82383211418677693,0.059053420061573478,2.8197471224722803,2.6344956033174105,4.013737507235887,3.7378361131915465,4.0785083472447115
0.14051212,0.64270751129129822,0.062892999313692979,2.8837734934391857,2.4733158885133992,3.9955036543521176,3.7360605672555018,4.029643863901331
0.14056276,0.48199168871473608,0.074442440247493288,2.9292327046694586,2.3087307145441796,3.9746404405136615,3.7344898485645519,3.979422947859875
0.1406134,0.3453871610840975,0.098429815839167309,2.9555474122834231,2.1436659316250068,3.9510058784039366,3.7331435311808518,3.9279342897457585
0.14066403,0.23372484947387676,0.13960239660525833,2.9625472500828889,1.9808044417550899,3.9244227481793619,3.7320345829524828,3.8752972680040636
0.14071466,0.15453145913176983,0.20096693646799893,2.9505081957216275,1.8230651779266083,3.8947107968228036,3.7311619377328453,3.8216331561183585
0.1407653,0.10697182290869403,0.28184395651475519,2.9216634461537474,1.6734974621477126,3.8616718037034077,3.7305186960455359,3.7670423845000336
0.14081594,0.080885860753247579,0.37714000273691883,2.8763744548363475,1.5351054906595096,3.8250787661164054,3.7301110427976645,3.7116036239736618
0.14086657,0.065188018917780324,0.47969623524124277,2.8156193196143944,1.4109832233432789,3.7847872243166307,3.7299724950329245,3.6554157912825294
0.1409172,0.053458543025328688,0.58436817500861515,2.7412436627737158,1.3040079995415954,3.7408152055875852,3.7301408607553994,3.5985878893762346
0.14096784,0.043597955302913854,0.69173180767531006,2.6546671478374533,1.2163599821861655,3.6933969144598842,3.7306684326076183,3.5411854925084896
0.14101848,0.035711733038446887,0.81003001617548054,2.557624401160143,1.1493731941451042,3.6428438877878873,3.7316045922567196,3.4832267422053249
0.14106911,0.030091620165278277,0.95359651587789485,2.4515528793590819,1.1033299264147338,3.5893961972825896,3.7329806640832532,3.4247447319923059
0.14111974,0.02668437203036822,1.1356790286460576,2.3371669462209019,1.077719842981991,3.5332316446520373,3.7348155276683306,3.36577928920613
0.14117038,0.025061792296333655,1.3565474484409688,2.215072299212189,1.0714214627379914,3.4745714288186114,3.7370904183492795,3.3063609445810744
0.14122102,0.024599028654571281,1.598350753626985,2.0861175665054876,1.0823744688135604,3.4135766871402082,3.7397790362759595,3.2464861077449694
0.14127165,0.024690993591527603,1.8324415791561943,1.9514639513710559,1.1080721871306805,3.3502248043595211,3.7428471680649804,3.186203270249401
