Physical Time (s),phi_vol Monitor (kg-m/s^3): cv1,phi_vol Monitor (kg-m/s^3): cv2,phi_vol Monitor (kg-m/s^3): cv3,phi_vol Monitor (kg-m/s^3): cv4,phi_vol Monitor (kg-m/s^3): cv5,phi_vol Monitor (kg-m/s^3): cv6,phi_vol Monitor (kg-m/s^3): cv7
0.23793386,0.86469368408935288,1.007196615450177,1.4549590573264892,2.0588183031472727,2.7109774590212661,3.3992031543058392,3.8375202815407383
0.2379845,0.86326962212564562,1.0096243572185768,1.4607186725962524,2.0624807635605134,2.7139406452392265,3.4018829957062802,3.8403419590887902
0.23803513,0.85826806964173641,1.0120834787216759,1.4662145650635245,2.0657929791113032,2.7166471314870351,3.4043331910864518,3.8429059992139107
0.23808577,0.84983205115968241,1.0143664808939694,1.4712062600384026,2.0684852417329491,2.7187934227177886,3.4062576468492134,3.8449155639705932
0.2381364,0.83866600756697374,1.0161446827557061,1.475344891933116,2.070258210839055,2.7201735761326606,3.407460927442385,3.8461723190240091
0.23818704,0.82569247356128228,1.0174226689150214,1.4786055501030735,2.0710629173203956,2.7206600520897597,3.4078182277467155,3.8465492581570824
0.23823767,0.81144840222073999,1.0179976010331935,1.4807729881117271,2.070743647558805,2.7201764130761927,3.4072501036988632,3.845972456129187
0.23828831,0.79689899950791721,1.0177994311214924,1.4817865201963982,2.0692695639282528,2.7186541732291727,3.4056916990763115,3.8443765982178393
0.23833894,0.78307641759248492,1.0166141026524618,1.4814356719203365,2.0664676974786831,2.7159350715824613,3.4029668947419474,3.8415837342616377
0.23838958,0.77066543064764437,1.0144225866655603,1.4797382748063195,2.0623987994172768,2.7121085140101262,3.3991738080522933,3.8376982412758207
0.23844021,0.7597180622621158,1.0112369342406136,1.476723844305011,2.0571312796435737,2.7071309222030147,3.3942653594047978,3.8326712014792381
0.23849085,0.74995162743111143,1.0071577145924249,1.4724871293217405,2.0508178242316379,2.7012446844955558,3.3884731651518738,3.8267303072243339
0.23854148,0.74103023905650711,1.0022554190557642,1.4670712091448062,2.043529674370975,2.6944633763555386,3.3818227099388221,3.8199070140456959
0.23859212,0.73268779387955663,0.99658903417732203,1.460469695050989,2.0353289165331589,2.6868214790456353,3.3743466195132314,3.8122323984852837
0.23864275,0.72471953013301926,0.99039960263698701,1.4528815820455732,2.0264964547007538,2.6786306002747517,3.3663454919061326,3.8040029979100973
0.23869339,0.71670574499755091,0.98354860114242326,1.4440964841841759,2.0168981028461301,2.6696735736364134,3.3576219920200483,3.7950281764644909
0.23874402,0.70855090444085478,0.97611646258460083,1.4341301295717126,2.0066574138277149,2.660127415790531,3.3483280833634472,3.7854595396720141
0.23879466,0.70034883983660123,0.9682757625542604,1.4230938551498624,1.9959394005387754,2.650071564808635,3.3385596809719056,3.7753918071541683
0.23884529,0.69222719437083602,0.96016239907752809,1.4110704822849798,1.9849031099128545,2.639685752811463,3.328490081832622,3.7650043113006872
0.23889593,0.6844912974199463,0.95216394679288452,1.3984823880187183,1.9739712511670626,2.6293468218713487,3.3184836526364472,3.7546632147550025
0.23894656,0.67728692190797835,0.94452487491671533,1.3856467661061542,1.9634472056618297,2.6193521097140988,3.3088426653873979,3.7446692282939855
0.2389972,0.67065254882469727,0.93731614160237942,1.3726875988331131,1.9534305382379336,2.6097783593150856,3.2996458068471672,3.7351072920448418
0.23904783,0.66466917986156748,0.93068792336130624,1.3598260953381527,1.9441085327731256,2.6007836381976031,3.2910388108270059,3.7261246426138492
0.23909847,0.65945647384362194,0.92478948570388941,1.3473608489106876,1.9356868411255226,2.5925706106005517,3.2832222384063376,3.7179215004094051
0.23914911,0.65501577906373309,0.91960262689261851,1.3354675707948247,1.9282323529584438,2.5851618181273515,3.2762287644417292,3.7105353581520708
0.23919974,0.65152574638968952,0.91524408675145752,1.3244777090977411,1.9219316962470769,2.578759790320063,3.2702400375482634,3.7041492581108395
0.23925037,0.6490446037034987,0.91167462479062744,1.3145809211619119,1.9168419882807992,2.5733719394786299,3.2652807756166169,3.6987883280995306
0.23930101,0.64762530845677624,0.90884988404558842,1.3059798034379839,1.9130086146666585,2.5690519146230657,3.2613813652001831,3.6944881859925376
0.23935165,0.64730238505900917,0.90671076460741307,1.2988394023435423,1.9104979837230387,2.5658216527201798,3.2585789223816439,3.6912851518839132
0.23940228,0.64813606823213976,0.90527796026604856,1.2932984068314217,1.9093286279780193,2.5637339877847203,3.2569139793790582,3.6892197685423413
0.23945291,0.65022802612342079,0.90464309865558856,1.2894378139233509,1.9095444595591995,2.5628361069371159,3.256428692407801,3.6883404075238122
0.23950355,0.65348100288938982,0.90485321233113214,1.2872502373140489,1.9110340990259389,2.5630228905122232,3.2570287489653049,3.6885524803345167
0.23955419,0.65772752032785797,0.90591926741245721,1.2867126358785861,1.9137115495307073,2.5642020986957359,3.2586017458862249,3.68974076483119
0.23960482,0.66278981030344852,0.90781912588427671,1.2877005737256331,1.917483036869374,2.5662970281494131,3.2610815256389554,3.6918451566136499
0.23965545,0.66870992179452304,0.91062510682660602,1.2902683526055394,1.922368430994108,2.5693132064616409,3.264464100194858,3.6948631858815428
0.23970609,0.67540128604182681,0.91413338692385349,1.2942850875433998,1.9283047135542266,2.5732043185881999,3.2687076814521006,3.6987493694058529
0.23975673,0.68281269713146675,0.91809133918393426,1.2996190125416809,1.9352040686279053,2.5778908583850124,3.2737220962148985,3.7034172569616217
0.23980736,0.69080686794244617,0.92222114426485069,1.3060274422577156,1.9428858470764656,2.5831833310047267,3.2793261916500249,3.7086878332846194
0.23985799,0.69937240860250638,0.92650183658468621,1.3134090318434581,1.9512801999361673,2.5890538730705281,3.2854805011661523,3.7145193380629085
0.23990863,0.70833763308557129,0.93082774805976232,1.3215053719274101,1.9602041265216581,2.5952844986709493,3.2919621321727055,3.7206912437941639
0.23995927,0.71756060518844889,0.93516154050949118,1.3301090666385107,1.9694870122809851,2.6017638520419042,3.2986737589697048,3.7271061430454564
0.2400099,0.72697474537906792,0.9395376047548849,1.3391132474699723,1.9790442086604865,2.6083683237585999,3.3054695094185718,3.7336178801359559
0.24006053,0.736522436023475,0.94398304099209573,1.348435305544579,1.9887967127942732,2.6150925454408309,3.3123632560112597,3.7402423972686947
0.24011117,0.74604453809098981,0.94841475040232825,1.3579066819095345,1.9985545753596925,2.6217311737646685,3.3191369082812709,3.7467615074574279
0.24016181,0.75523903505293255,0.95259575854998113,1.3672159235099102,2.0080510367767994,2.6280884475967872,3.3255994984710489,3.752982165800737
0.24021244,0.76389913021179479,0.95636536771530944,1.376134662434489,2.0169861378208984,2.6339058645868119,3.3314919776984802,3.7586481378581276
0.24026307,0.77189552975589248,0.95964710901243466,1.3845126814867854,2.02526926383785,2.6390981046164792,3.3367343207867082,3.7636808768677894
0.24031371,0.77897133085804238,0.96224521359524062,1.39208404666938,2.0325740353782851,2.6434262340920975,3.341080793095955,3.7678315628098105
0.24036435,0.78484715399404625,0.96392250074230668,1.3985652739788714,2.038657282148217,2.6466156823308826,3.3442596123119168,3.7708291982326081
0.24041498,0.7891786915833876,0.96435941578299333,1.4036070581638844,2.043078356148726,2.6483580532706119,3.3459769048165962,3.7723825061735581
0.24046561,0.79187342902963653,0.96345585947233237,1.4070964492705733,2.0457773438310207,2.6485914270316435,3.3461515835493394,3.7724082399257894
0.24051625,0.79288300298847658,0.96111450965566236,1.4089495118400652,2.0465471859277873,2.6471971572896456,3.3446882483513827,3.7708106114128652
0.24056689,0.79198411792542456,0.95708214142315717,1.4089249673842423,2.0452080211715433,2.6441072250621636,3.3415064912550037,3.7675116791203402
0.24061752,0.78896192265123666,0.95121199234634179,1.4068796224367712,2.0415230349922933,2.6390815223681328,3.3363738975070216,3.762277111456207
0.24066815,0.78393208592614316,0.94377372780554669,1.4030327351463632,2.0358294240559864,2.6325980234332444,3.3297724681288803,3.755589263514175
0.24071879,0.77715297659187943,0.93534336662699791,1.3978525646682902,2.0285763751274373,2.6251015289264155,3.3221415489666057,3.7478886372255737
0.24076942,0.76900740953790803,0.92676979414180805,1.3920502904591592,2.0205658946552401,2.6174325947454422,3.3143332112120421,3.7400265804694643
0.24082006,0.75966766442280143,0.91873420297455777,1.3861577195228156,2.0123184651682111,2.6101246126840718,3.3068699697520918,3.7325251182372021
0.24087069,0.74921863599846028,0.91176480123599801,1.3806016177202654,2.0042600438729177,2.6036098508989483,3.3002059907450558,3.7258409544086186
0.24092133,0.73771443055740327,0.90600748359637562,1.3754834556795859,1.9964750394877988,2.5979532222983668,3.294387312748138,3.7200183249824841
0.24097196,0.72548361198071021,0.90148572442096198,1.3708465279969928,1.9889853021839656,2.5931477586160083,3.2894175544407096,3.7150579575464029
0.2410226,0.71312813827563759,0.8981344161858289,1.3666749336265227,1.9817382409342721,2.5891024520861849,3.2852161421535797,3.7108832143982662
0.24107323,0.70138653835647102,0.89585583215575126,1.3629546691710348,1.9747226771422395,2.5858135055931917,3.2817594479020444,3.7074689697920857
0.24112387,0.69095882445426349,0.8944877496216096,1.3596103266132518,1.9678708782204877,2.5830776312723516,3.2788640427929332,3.7046310684935784
0.2411745,0.6824838955005712,0.89392468871267261,1.3566233881685892,1.9611818263963798,2.5808765460979286,3.2765017679598545,3.7023416476103854
0.24122514,0.67616201263810638,0.89401726497446932,1.3539343493405673,1.9546637232117088,2.5791661824432017,3.274634784297759,3.7005631865993873
0.24127577,0.67197652242586758,0.89457810826722128,1.35144487338352,1.9483057125617771,2.5777707234710636,3.2730927134610339,3.6991233642814607
0.24132641,0.66976322954166578,0.89554024193085402,1.349148480994617,1.9421996179927064,2.5767219107356341,3.271895480105818,3.6980455777193382
0.24137704,0.66922096026062206,0.89681222865702814,1.3469630791140128,1.9363727751534192,2.5760012503796546,3.2710391793123845,3.6973240461046375
0.24142768,0.67000097254876168,0.8983399898780694,1.344818377605618,1.9309175060612287,2.5754888157401012,3.2703966525611627,3.6968304060241772
0.24147831,0.67177629963613428,0.90007842800827542,1.3426479517883152,1.9258319057127615,2.5751780926481649,3.2699618992232891,3.696561435764369
0.24152895,0.67422576482595042,0.90201245455793833,1.3404411159102265,1.9212180051750545,2.5750552477763597,3.2697280929941259,3.6965112374885765
0.24157958,0.67708926943470693,0.90415887571877107,1.3382330304782692,1.9171917225408888,2.5751424664044515,3.269705933983257,3.696687382250937
0.24163022,0.68016385103408372,0.90648088117996373,1.3360225883445709,1.9137521063087855,2.5753798991582282,3.269845475486461,3.6970409719527
0.24168085,0.68332005101912863,0.90893750311149024,1.3338092068950929,1.9109436630566345,2.5757774957758501,3.2701491726261289,3.6975751078218231
0.24173149,0.68654469344154634,0.91152697153787332,1.3316661839058281,1.9088200050865221,2.5763369738010828,3.2706163844076457,3.6982882558807644
0.24178212,0.68988765619382086,0.91424772681232791,1.3296665313174059,1.9074165100323199,2.5770652016468105,3.2712641505670668,3.6991967940873973
0.24183276,0.69344369501685998,0.91712124714216425,1.3279098339139661,1.9067893258595741,2.5780671240542938,3.2721761045467219,3.7003835407015253
0.2418834,0.69722214844128383,0.92003723424340078,1.3263781255347975,1.9069097305179361,2.5792602996506115,3.2732772411631514,3.7017722643680955
0.24193403,0.7013570875398808,0.92299571457452534,1.3251704046600599,1.9077613093237364,2.5807034517253076,3.2746285498891732,3.7034256241789674
0.24198466,0.70593337543567491,0.92598229402439958,1.3243825765717683,1.9094167757254104,2.5824939570007972,3.276317080412996,3.705429614514272
0.2420353,0.710946853484132,0.92893237685362107,1.3240644773632744,1.9117965088299773,2.5845760931819117,3.27828809341141,3.7077261483132076
0.24208594,0.7164707579736056,0.93192138795673451,1.3243650575011336,1.9149812508152375,2.5871296059404942,3.2807183941729168,3.710493092864537
0.24213657,0.72255610119010472,0.93510558155720136,1.3254378040353418,1.9190262615361235,2.5902652836692344,3.2837176823968961,3.713840606828624
0.2421872,0.72919802356255836,0.93865941380548723,1.3273724646705061,1.9239463794321614,2.5940917600634945,3.2873979545217904,3.7178774609918319
0.24223784,0.73635432793080124,0.94270238254093985,1.3301776240667569,1.9295991196046152,2.5985655147985973,3.2917003653292078,3.7225442245246785
0.24228848,0.74402565898254236,0.94731704155176288,1.3338838271635587,1.9360021685877462,2.6037996441218096,3.2967528541139339,3.7279678089208095
0.24233911,0.75216762693679418,0.95239472994955987,1.3384453442887916,1.9429673314365155,2.6096733334507443,3.302424064266182,3.7340157890465777
0.24238974,0.76066727952339841,0.95762816966095587,1.3437348412839794,1.950377395393105,2.6161469642447668,3.3086703471732006,3.7406427436672529
0.24244038,0.76931121336931396,0.96261626865586303,1.3495285932532757,1.9579712522711836,2.6229650391208046,3.3152462221708898,3.7476003167806753
0.24249102,0.77788094760476423,0.96709338781148946,1.3555976230441835,1.9655528277514565,2.6299506749762305,3.3219635239372938,3.7546987217383081
0.24254165,0.78612540236020867,0.97085940412275895,1.3616722573635118,1.972857083211248,2.6367715957844169,3.3284920470444952,3.761607620390377
0.24259228,0.79382936997744791,0.97380405172847617,1.3675415004380143,1.9797577640167368,2.6433139538473309,3.3347228469309096,3.7682156403076918
0.24264292,0.80129846934160254,0.97636445411310957,1.3735281963279984,1.9865822387198784,2.6497822493049075,3.3408582858240279,3.7747209964073454
0.24269356,0.80882253374117052,0.97894355890574081,1.3799431215684808,1.9936832407158418,2.6565096023644816,3.3472429203075249,3.7814689702743163
0.24274419,0.81649134472241058,0.98174454332976879,1.3869029530071437,2.0011144786211625,2.6635509106013862,3.3539302332567216,3.7885104147467219
0.24279482,0.8241892946453393,0.98477428417331558,1.3943294714334564,2.0087732211489455,2.670772022977423,3.3607914281228011,3.7957131379631717
0.24284546,0.83139149040848537,0.9876292858218183,1.4017295985725666,2.0161566253322611,2.6776578060882459,3.3673214145618853,3.8025708873353183
0.2428961,0.83795113905852103,0.99028173969667099,1.4089723833509602,2.0230736789434824,2.684021753258524,3.3733272369750873,3.8088904455179886
0.24294673,0.84404192934327771,0.99303860267647348,1.416256191310979,2.0297270062923163,2.6900678111492624,3.3790230025033088,3.8148824228597915
0.24299736,0.84942811885208269,0.99569342237460701,1.4233388145745269,2.0358699790637278,2.6955355874724036,3.3841426323202608,3.8202793743037877
0.243048,0.85414376058341934,0.99827852271737583,1.4302395942182329,2.041506933203642,2.700447341625912,3.388713209757082,3.8251062147530801
0.24309864,0.85808315250197142,1.0006476380279343,1.4368069987462502,2.0465776825125639,2.7047595371426927,3.39269539565462,3.8293217500464065
0.24314927,0.86120634595991474,1.002716768209889,1.4429272031556037,2.0509714525611376,2.7083645445110567,3.3959750373113131,3.8328128173669045
0.2431999,0.86370578890172767,1.0048422954552934,1.4489106705534427,2.0550929327419483,2.7116702824025802,3.398976583182213,3.8360017319573241
0.24325054,0.86505489339030373,1.0071342203107392,1.4548223902723671,2.0590447316935121,2.7148499759405693,3.4018694248490804,3.8390559556705579
0.24330117,0.86403039667102044,1.0095427543333511,1.4605797932679621,2.0627363691210934,2.717777408867657,3.4045313811139142,3.8418531394762399
0.24335181,0.85955087088298732,1.0120310312005858,1.4661380208214121,2.0661430079621503,2.7205212396234826,3.4070425413877938,3.8444726049765698
0.24340244,0.85155222325454016,1.0143958900057737,1.4712709341059111,2.0690089334216655,2.722776618389446,3.4090998858980686,3.8466108103168826
0.24345308,0.84068886356074979,1.0162700459251046,1.4755784650454136,2.0709595302076296,2.7242531212510643,3.4104182000928409,3.8479806073876857
0.24350371,0.82790744431146546,1.0176311240232518,1.4790069162437922,2.0719420129630968,2.7248706164044627,3.4109241039383247,3.8485092161513523
0.24355435,0.81378368942306589,1.0183206675320304,1.4813630502618189,2.0717925896792289,2.7244764149791503,3.410465682008879,3.8480485021816282
0.24360498,0.79919978365211597,1.0182466707031987,1.4825725450633218,2.0704904063374632,2.7230642859833543,3.4090274248817005,3.8465811927773119
0.24365562,0.78521358475638214,1.0172084038246674,1.4824754360477279,2.0678914537651183,2.7204757410051106,3.4064578439010065,3.8439578248397641
0.24370625,0.77255746553996851,1.0151375030340772,1.4810180955681334,2.0640014730567171,2.7167489132327871,3.4027823554126746,3.8402040767110135
0.24375689,0.7613889190350982,1.0120750161037719,1.4782510356814575,2.0589064754098256,2.7119122513094469,3.3980247767540677,3.8353424280492212
0.24380752,0.75145820871834246,1.0080998770298311,1.4742350873457566,2.052715019614006,2.7060485358356745,3.3922839418883335,3.829473731819621
0.24385816,0.74241846630888164,1.0033068141148527,1.4690426557087131,2.0455350353598991,2.6993451201694407,3.3857274372535118,3.8227643399100639
0.24390879,0.73399915344910005,0.99772726913114862,1.4626912827701248,2.0374448462338344,2.6917344556596285,3.3783009996160898,3.8151576379106924
0.24395943,0.72596978048874417,0.99158341114012716,1.4553478601352183,2.0286813225554501,2.6835658508024545,3.3703398371787596,3.8069937166824528
0.24401006,0.71796759039018609,0.98482120997213918,1.4468796142856513,2.0191953798861042,2.6746744563100195,3.3616920450312229,3.7981197360913184
0.2440607,0.70981564169441735,0.97745205171861715,1.4372023192828978,2.0090091093155502,2.6651214020036678,3.3524056866155174,3.7885855501817982
0.24411133,0.70161129187079219,0.96965539844421156,1.4264474070432844,1.9983198441905001,2.6550696481540648,3.3426485109540898,3.7785614376316099
0.24416197,0.6934419914428962,0.96153949104903558,1.4146969581288142,1.9872797606711965,2.644633680750704,3.3325314791171685,3.7681582751003853
0.2442126,0.68564232317061036,0.95350729571703141,1.4023504085329566,1.97632009238722,2.634255333357491,3.3224912140431533,3.7578163505079125
0.24426324,0.6783739472501672,0.94581998727671368,1.3896906265524938,1.9657353003922726,2.6241580177006982,3.3127534839480188,3.7477632008957458
0.24431387,0.67163456733814419,0.93851793801411376,1.3768317861043937,1.955575997806017,2.6144365596428498,3.3034036092739996,3.7380853764353872
0.24436451,0.66555098219713393,0.93179218596498015,1.3640524912487366,1.9461194866886102,2.6052766979310769,3.2946322818804825,3.7289767643941598
0.24441515,0.66024136674403955,0.92580290981971758,1.3516305706906391,1.9375803915596936,2.5969425539606634,3.2866899631041213,3.7206888312730921
0.24446578,0.65567082940756427,0.92050022358032313,1.3396747318052031,1.9299572366894138,2.5893593325824256,3.279518313571498,3.7131654868923794
0.24451641,0.65207171053740354,0.91605104942797011,1.3285493921719449,1.9234797756486195,2.5827748561282267,3.2733417068331754,3.7066347503597434
0.24456705,0.6494373107968292,0.91235960739013644,1.3184248387005439,1.9181723741680108,2.5771829211880903,3.2681675526243539,3.7011032308379499
