Physical Time (s),ep_bot Monitor (kg-m/s^3): bot_cv1,ep_bot Monitor (kg-m/s^3): bot_cv2,ep_bot Monitor (kg-m/s^3): bot_cv3,ep_bot Monitor (kg-m/s^3): bot_cv4,ep_bot Monitor (kg-m/s^3): bot_cv5,ep_bot Monitor (kg-m/s^3): bot_cv6,ep_bot Monitor (kg-m/s^3): bot_cv7
0.26087152,0.0084562032200037069,0.010291477064323979,0.013430388508891873,0.015485844128916588,0.014463515655342851,0.012114241791672491,0.013363891218193891
0.26092215,0.0089906389251535306,0.010993478724259152,0.014348709108185809,0.016524070679087708,0.015509950385680713,0.013136822981068694,0.01437226117252198
0.26097279,0.0095749420424900318,0.011760613459487715,0.015351892191647908,0.017664727662314441,0.016668895790871229,0.014268890918103632,0.01548470062611363
0.26102342,0.010209326300572181,0.01259228807683279,0.016438390203218019,0.018907092067646639,0.01794220503125395,0.015514877830655631,0.016706000743723949
0.26107406,0.01089146717522233,0.013484485076489323,0.017602048219050336,0.020245248391217,0.019326156416407773,0.016873728415911123,0.018035634195872063
0.2611247,0.011616318622356424,0.014429539774164413,0.018831820234584386,0.021667652404254927,0.020810902861404568,0.01833822021045535,0.019467027783231738
0.26117533,0.012375304185973518,0.015415134423427679,0.020110553892896232,0.023155613237948416,0.022378853690425388,0.019893228006667037,0.020985851744656385
0.26122597,0.013156876682925528,0.016425134914699525,0.021416158072182032,0.024684492640523362,0.024005813713010356,0.021516704320280886,0.022570933198628483
0.2612766,0.013946525847620048,0.017439649751168382,0.022721731182993653,0.026223701329051576,0.025660903661855475,0.023179524625855152,0.024194018011128315
0.26132723,0.014726902672253891,0.018435273408667279,0.023995971656285885,0.027736999158981406,0.027306677803586577,0.024845483608385677,0.025819745969850247
0.26137787,0.01547831431232642,0.019385923444677863,0.025204401729553749,0.029183772487112847,0.028900358266836311,0.026472508549115044,0.027406834732868181
0.2614285,0.016179659852898352,0.020264210461678388,0.026311311596717374,0.030521197299711689,0.030395919829308882,0.028014626653797631,0.028909995627630167
0.26147914,0.016809416344136609,0.021042852887509313,0.027281705946402859,0.031706548890041916,0.031746496499842805,0.029424347459612851,0.030282286112708855
0.26152978,0.017346573240488262,0.021695978981018903,0.028083104822353367,0.032699345952911608,0.032906534553996301,0.030654804739629303,0.031477217513349878
0.26158041,0.017772167875970597,0.022201025217149575,0.028688000167274883,0.033464327637316049,0.033834990834750153,0.031663061667442247,0.032452068241404661
0.26163105,0.018070193220331317,0.02253994796877434,0.029075322313049171,0.033973296310485006,0.034497236064155556,0.032411927706298291,0.03316967349728317
0.26168168,0.018228828858797126,0.022700277936213875,0.029231718564922068,0.034207057356191159,0.034867459630861963,0.032872596115551662,0.03360107843707482
0.26173231,0.018241261980551447,0.022676067197457052,0.029152409471965721,0.03415645834341146,0.034929727058665254,0.03302561376777316,0.033726548594518131
