Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
0.24213657,0.010415520300730438,0.024246909689414911,0.045548368301236333,0.06376598032634502,0.077978982121844065,0.10255171788088763,0.12475842505915684
0.2421872,0.010403750914227997,0.02424693542250483,0.045543472266161733,0.063778578477043435,0.07797750316302772,0.10255198934222179,0.1247562060396339
0.24223784,0.010399359724652524,0.024254580459176514,0.045534413957576986,0.063789412268211249,0.077981431255313219,0.10255647834275791,0.12475797584405673
0.24228848,0.010401581523573931,0.024271742333425352,0.045521040993999097,0.063797950034835349,0.077990492033289505,0.10256492203282869,0.12476348743227064
0.24233911,0.010409563388440197,0.024300597220800239,0.045503351688496917,0.06380357408525969,0.07800428327892954,0.10257692044750506,0.12477236359092106
0.24238974,0.010422399341805107,0.024342989815617461,0.045481518364229277,0.063805672716463396,0.078022315520366828,0.10259197958513513,0.12478413872593225
0.24244038,0.010439143278921634,0.024399822689497086,0.04545586802732729,0.063803700995832699,0.078044035579572804,0.10260953317648459,0.12479828036430739
0.24249102,0.010458824855692724,0.024470853718210814,0.045426876836832837,0.063797226008474955,0.078068848378677683,0.10262897125995607,0.12481421682406006
0.24254165,0.010480466049209249,0.024554780265625829,0.045395164490513881,0.063785994195574597,0.078096159934525219,0.10264968194511449,0.12483137797500765
0.24259228,0.010503117609292734,0.024649462996665223,0.045361482497131692,0.063769954802236004,0.078125425535874468,0.1026711047007456,0.12484924732990112
0.24264292,0.010525856088853366,0.024752151673775011,0.045326677691847464,0.06374925976059638,0.078156168570892956,0.10269274668346282,0.12486737680414658
0.24269356,0.010547771210710356,0.024859663303642622,0.045291648349300155,0.063724221338474191,0.078187993439859826,0.10271420008348399,0.12488540227045811
0.24274419,0.010567976768302265,0.024968597780689793,0.045257312284874222,0.063695338575097502,0.078220602314101412,0.10273515841239589,0.12490305958199041
0.24279482,0.010585593737812961,0.025075578742500836,0.045224574453102649,0.063663251484469136,0.078253800177654709,0.1027554188254054,0.12492018642560784
0.24284546,0.010599796687082046,0.025177530852517577,0.045194304547005071,0.063628677407931017,0.078287497247467128,0.1027748882675292,0.12493672599081924
0.2428961,0.010609902890198569,0.025271917322825181,0.045167309439333149,0.06359237900905626,0.078321654935873827,0.10279353404236319,0.12495267495900056
0.24294673,0.010615544209665859,0.025356887373154384,0.04514423998507934,0.063555191776092076,0.078356253861542657,0.10281135592037743,0.12496805657607496
0.24299736,0.010616810459207713,0.025431346227538447,0.045125562866038027,0.063517952308793715,0.07839128886798466,0.10282837667604658,0.12498291130376762
0.243048,0.010614413462173185,0.025494929064063945,0.04511147009683452,0.063481447202323224,0.078426711008061117,0.10284459164291782,0.12499724625961575
0.24309864,0.010609687414245882,0.025547917816064594,0.045101754011360441,0.063446339206378974,0.078462408524019978,0.10285994244308672,0.12501100882021032
0.24314927,0.010605469074695355,0.025591129230874206,0.045095784540904529,0.063413184055862257,0.078498206009193633,0.10287431681845677,0.1250240864381395
0.2431999,0.01060628036447021,0.025625752731888531,0.045092595621265719,0.063382382995729306,0.078533856856670525,0.1028875428011157,0.12503630083600445
0.24325054,0.010617293585394608,0.025653210457622307,0.045091033379967609,0.063354184566374872,0.07856905024916748,0.10289938708277444,0.12504740844616391
0.24330117,0.010642468429382374,0.025675045176181046,0.045089900137843975,0.06332870131567421,0.078603432911046461,0.10290958054809435,0.12505712623733728
0.24335181,0.010683201214941878,0.025692856282931532,0.045088072407589753,0.063305934577759626,0.078636636571742316,0.10291783940563443,0.12506515358308457
