Physical Time (s),enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv1,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv2,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv3,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv4,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv5,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv6,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv7
0.17195646,-1.8280251445288433,1.4749617090013873,1.6813779111410789,2.4270863069945152,0.16652634117812742,2.9974329102857027,3.5681456641338358
0.17200709,-1.6814327536628646,1.3712700374335158,1.488349084057951,2.3795553267016416,0.12091352518371251,2.9476961676582167,3.5279458797642063
0.17205773,-1.4654680289349526,1.286415330414495,1.2638248652973614,2.3344378274535904,0.083125216082566122,2.8901004658383314,3.4914645147670123
0.17210836,-1.2031927473165827,1.2252686455246713,1.0135838696085999,2.2927817533662753,0.053939713948536139,2.8260352505372577,3.4591116741556984
0.172159,-0.91842661447618279,1.1848981637988061,0.74547623584978862,2.2518504937086323,0.034346447148322468,2.7570542811718495,3.4312957260685715
0.17220963,-0.63326007032324239,1.1540518473532928,0.4687717130824347,2.213145918083578,0.025368449778837343,2.6851305054403989,3.4079738643021309
0.17226027,-0.36526231209528659,1.1242580895251333,0.19378868682545508,2.1728170056350482,0.027459910861417081,2.6122745529189393,3.3888075909205342
0.1723109,-0.12751107040127438,1.0913021911994538,-0.068482988697782465,2.1304677136571839,0.040518298621384008,2.5405015944189202,3.3732703504458641
0.17236154,0.070136762779677245,1.0547088417889148,-0.30782136726368547,2.0848429255226035,0.063823984904884057,2.4718203871280791,3.3607103237859586
0.17241218,0.22119057927799199,1.0169723311619385,-0.5154534457358434,2.0354418061239077,0.09632485634968746,2.4080090133686975,3.350292264077825
0.17246281,0.3239826160956259,0.98286525452326845,-0.68338408100962533,1.9802704417451942,0.13585136391420272,2.3506047925609477,3.3412004012817866
0.17251344,0.38357842150472449,0.95692413834894041,-0.80517967941823454,1.9204634834333234,0.18011245844370127,2.3011105847827609,3.3325795771650299
0.17256408,0.41058524970611077,0.93986065731222956,-0.8768674342845989,1.8549482140968305,0.22658594898005124,2.2604126096263299,3.3236153114065967
0.17261472,0.41622190465947073,0.9299943621334289,-0.89629984561242981,1.7861445714657904,0.27305675359278936,2.2290958467964881,3.3135520330084893
0.17266535,0.41163778227699577,0.91955094520950253,-0.86412349427049207,1.7156179612344278,0.31730392837328647,2.207340125069186,3.3016601634361273
0.17271598,0.40621067428446722,0.89752847094352073,-0.78222671818807299,1.6461306718317068,0.35712134927618877,2.19487250529669,3.2873727290212509
0.17276662,0.40308485107735026,0.85402988933708168,-0.654992691681336,1.5817632181389589,0.39082319978023083,2.1909406427265505,3.2705021362455446
0.17281726,0.40271138760842756,0.78409303436049571,-0.4874923988571872,1.5254071659181785,0.41706043407691062,2.1945851456654477,3.2510632559256543
0.17286789,0.40283215239665326,0.69052390658275642,-0.28597934196037234,1.4806259058836837,0.4347879901356374,2.2048312460352877,3.2293407390842885
0.17291852,0.40248676157630631,0.580631716602107,-0.058602481371168802,1.4496640033721127,0.44330883310025038,2.2203840069795682,3.2058053854349087
0.17296916,0.40132624437590009,0.46493991517858163,0.18626938109164667,1.4342166501682547,0.44289890087708883,2.2396238975387641,3.1811516451171147
0.1730198,0.39876951184528986,0.34574156256692612,0.43950680786286112,1.4341163844773193,0.43383420096098746,2.261144288572015,3.1564073689495165
0.17307043,0.39477047306068969,0.21672959599396824,0.69173130090425805,1.4479880491371317,0.41673087534679798,2.2834419945568616,3.132757569310876
0.17312106,0.38972739735759693,0.060166939233552874,0.93392284704412898,1.4720720655263191,0.3924528115059871,2.3050927238891372,3.1115400414648153
0.1731717,0.38277943111026097,-0.13799231140015933,1.1583846382610274,1.5026770587054312,0.36166131872846052,2.3246727025359664,3.0940355521022886
0.17322234,0.37403513888846796,-0.3745063966396448,1.3584159616887763,1.5351841308597014,0.3256240024826047,2.3411188238391123,3.0814041537671599
0.17327297,0.36415110139104967,-0.62854350271410087,1.5281731730221235,1.5651929439771766,0.28495616811721658,2.3534533180747013,3.0747355411016515
0.1733236,0.35367125179202397,-0.87294589321698479,1.6630105813263842,1.5897933543281519,0.24087459256256549,2.3607993986611486,3.0749322199116347
0.17337424,0.34357811115174952,-1.0820463765914634,1.7598744906946506,1.604852190487859,0.19448580719231034,2.3626963251754156,3.0826115396174956
0.17342488,0.33458189901011809,-1.2346627013228972,1.8168057772686295,1.6086547232025299,0.14628169316307571,2.3586691714926329,3.0980713525259587
0.17347551,0.32683241416887299,-1.3157912770752818,1.8337167967295127,1.600356535986269,0.097505030654617908,2.3485681560282461,3.1212613574746793
0.17352614,0.32057575249638426,-1.3199526715075192,1.8120796205128953,1.5779515279280159,0.048867023286517375,2.3326206184412599,3.1519064817232465
0.17357678,0.3147589184707526,-1.2484539171093605,1.7554842325613056,1.5399325928797252,0.00075876406113550843,2.3109839313916378,3.1892062043713651
0.17362742,0.30824453962849019,-1.1094094147920539,1.6680200713003281,1.4862501475897272,-0.046483258962497276,2.2840854677669213,3.2320867840679259
0.17367805,0.29923833467839317,-0.91697365378357576,1.5550781785013705,1.4162387423194207,-0.093241457661012106,2.2525627915935234,3.2790933793540367
0.17372868,0.28755488935001317,-0.68580341929942057,1.424707105148834,1.3309277638419394,-0.1396713662524558,2.2170596087287384,3.3286155622102291
0.17377932,0.27262256065896606,-0.43384990061583772,1.2862373702004271,1.2309803788082643,-0.18597125903943912,2.1782906748922679,3.3792110572719931
0.17382996,0.25391920413046865,-0.17816719284335392,1.1514522336813613,1.1185069715371749,-0.23318284473013007,2.1371634572453879,3.4291856813781609
0.17388059,0.23003531415282805,0.065039675957508702,1.0326272815880748,0.99454917718150693,-0.28083133822296302,2.0945658189298069,3.4766674044593167
0.17393122,0.19663899644228597,0.28278289689480463,0.93800118080431494,0.86149414459792339,-0.32965820054091544,2.0511514410951692,3.5201492054691181
0.17398186,0.14450859991486664,0.464701272714035,0.87185178022892473,0.72177020617386367,-0.379256629958031,2.0077784871010538,3.5583880773197873
0.1740325,0.062932112421244663,0.60125143081445231,0.83535090469998141,0.57817471068532333,-0.42931116546968684,1.9648406313947477,3.5903152484878187
0.17408313,-0.058768902793684658,0.6862421634369853,0.82532093815721397,0.43418073202369578,-0.47986519936630345,1.9226718873563855,3.6154167658403287
0.17413376,-0.22347016535689065,0.7167087218650523,0.83831968382410571,0.29257430664094375,-0.52965423677378365,1.8817403538408284,3.6332133548157817
0.1741844,-0.42240745503567445,0.69490764815790729,0.87259856749462983,0.15678440376871183,-0.57848885532753225,1.8420407366883347,3.643606707938492
0.17423503,-0.63551003719192134,0.62958476189627643,0.92631727951855458,0.02974659146061831,-0.62672535997765078,1.8035813203530704,3.6465233415184914
0.17428567,-0.84128957470948562,0.53625760696448799,0.9962604702614305,-0.085513039839263061,-0.67319567407309155,1.7664957759493434,3.6429130623394244
0.1743363,-1.0189909699960658,0.43606394804741089,1.0776362219723525,-0.18562643553897229,-0.71615100845629887,1.7306994568135807,3.6333483378089948
0.17438694,-1.1442020035441085,0.34798709899789121,1.1633969159786013,-0.26884920811671575,-0.75583567467452728,1.6964637474525053,3.6185164063989612
0.17443757,-1.2065530544623992,0.28274646306407081,1.2450016654527623,-0.33205978698577687,-0.78825408123145713,1.6635593246326201,3.5995081011407337
0.17448821,-1.2150289102359364,0.24112276406121724,1.3137871484539521,-0.37452087373727699,-0.81677088099625628,1.6319779111323753,3.5775858366133093
0.17453884,-1.1780599250081749,0.21584681597490596,1.3614571160687834,-0.39426701890623078,-0.83992403867210386,1.6017367861653442,3.554156771919553
0.17458948,-1.1090623015596019,0.19756894206085729,1.3815289631329286,-0.39129259901659297,-0.85753530195212913,1.5727580084462496,3.5303762027425551
0.17464011,-1.0319608586620062,0.17891490341263672,1.3700626689081949,-0.36520015458431943,-0.86889689428048311,1.5455573217725125,3.5072102365670013
0.17469075,-0.9691477857778017,0.15694483091915512,1.3257838456530271,-0.31651787704162748,-0.87367982149342027,1.5201534600555537,3.4857589646472817
0.17474138,-0.93557587376978868,0.13165879377493828,1.2499407317134412,-0.24644549190155374,-0.87089099813745041,1.4964278589091551,3.4669458089980028
0.17479202,-0.9335152991830965,0.10484375887888275,1.1460637475148621,-0.15686941389137199,-0.86134222650058989,1.4749217054357446,3.4515142058199855
0.17484265,-0.95316824492212704,0.079538294434223888,1.0201542681342228,-0.050370300235291154,-0.84472660128943855,1.4561191412212433,3.4398194402428017
0.17489329,-0.98003833945436269,0.058748403887785128,0.88055764607439302,0.070415216387527291,-0.82197436438166771,1.4403571963843387,3.4322243994387076
0.17494393,-1.0003721040744917,0.044552214067006157,0.73690203649431485,0.20220257839867889,-0.79389999668716915,1.4276417270992088,3.4288290911701171
0.17499456,-1.0046213898500289,0.038515484614421669,0.59889613800808994,0.34159677963832591,-0.76176277197686704,1.4183218577649996,3.4295704608283812
0.17504519,-0.98839862388994593,0.042051989754559316,0.47581538522575573,0.4857710758978403,-0.72729874171627062,1.4127154703559779,3.4341067430282459
0.17509583,-0.95474958841275015,0.05485747827636489,0.37646461722448415,0.63163375916201248,-0.69214350350506937,1.4105475954429993,3.4420665174129628
0.17514647,-0.91008171943486127,0.07510445502010088,0.30771979810437933,0.77708150277845389,-0.65825060230403065,1.4121190815565767,3.4530339781026398
0.1751971,-0.85937924871154769,0.099000611880669276,0.27404299517080394,0.91988729346950504,-0.62713598060544973,1.4175382887910219,3.4666232310939233
0.17524773,-0.80710474193107673,0.12181752578491709,0.277058218580017,1.0579933255948384,-0.60017852503491287,1.4266219301422649,3.4822654581370278
0.17529837,-0.75436318584078577,0.13783585825109737,0.31652535408416377,1.189907333117493,-0.57834920566743664,1.4395113801279353,3.4995674972704545
0.17534901,-0.70138175504728739,0.14448868694065953,0.39153906975801728,1.3146307618950692,-0.562097127829289,1.4563804614219489,3.5183139639580765
0.17539964,-0.64793116241485693,0.14388781059834957,0.49899712151958109,1.4308263163734427,-0.55163792656666388,1.477097525051571,3.5381836584143085
0.17545027,-0.59514137248401666,0.14177572277120287,0.63309420430184271,1.5377469063672886,-0.54649229778732689,1.501336347639765,3.5590825893966884
0.17550091,-0.54462750670125892,0.14633806022242807,0.78805003070793922,1.6343143184546103,-0.54563114956528924,1.529000116958513,3.5809876538688217
0.17555155,-0.49799633832265888,0.1611378376291806,0.95680462582141368,1.7202704556491335,-0.54775529572579718,1.5596326854184075,3.6038766531949245
0.17560218,-0.45744946226342587,0.1791133525505714,1.131764520817758,1.7944250759339266,-0.55142165989488456,1.5926116176401284,3.6278061602773288
0.17565281,-0.42447874610210745,0.1774621160310989,1.3045111445790245,1.8561124267354496,-0.55498294590044173,1.6271757126095083,3.6530232792474142
0.17570345,-0.39886626475290093,0.12092916944844603,1.4675147986105328,1.9045821591818255,-0.55696360423718072,1.6626743627269709,3.6797973082287925
0.17575409,-0.38186455369731853,-0.023047346389182766,1.6129042989481337,1.9396786900381149,-0.55545784299842416,1.6982959346553943,3.7082038764600704
0.17580472,-0.37456669591118713,-0.27335851180264203,1.7340279460725836,1.960664177353256,-0.54911849750146391,1.7329553871414061,3.7381935547655338
0.17585535,-0.37737383824738147,-0.62430064030126786,1.824796340837237,1.9683008424887756,-0.53675412061338834,1.7662910780833663,3.7698117403086528
0.17590599,-0.38855851708237182,-1.0465250687013288,1.880825309644248,1.9635182086959784,-0.51773232704410688,1.7981579049612955,3.803108117052068
0.17595663,-0.40612348716540325,-1.4981266375472688,1.8989631616880771,1.946776787723153,-0.49213517796571837,1.8283799000853946,3.8379691364234012
0.17600726,-0.42739706649460618,-1.9362997302534513,1.8780704184534034,1.9195636257475062,-0.46005257826648427,1.8571816735304381,3.8741300241960901
0.17605789,-0.45008968318501374,-2.3230375807527053,1.8202909176548387,1.8849247219679117,-0.42169753878807903,1.8853091711293353,3.911311414686097
0.17610853,-0.47221091347096522,-2.6309477872482292,1.7286929838783898,1.8464070746109678,-0.37771575448313544,1.9132833291493325,3.9492018903478399
0.17615917,-0.49212161724785169,-2.8419514958657754,1.6104447514275977,1.8095424155615412,-0.32902427085744579,1.9418380753525719,3.9873595983817882
0.1762098,-0.50882998207220465,-2.9487531886016298,1.4736209375261122,1.7808876117322396,-0.27692118434196533,1.971852109669078,4.0251865327804035
0.17626043,-0.5219272468784848,-2.9487508315137294,1.3289216438689888,1.7664544419163692,-0.22213769037615561,2.0041055504015395,4.062171317770467
0.17631107,-0.53075931446475844,-2.8450562191290731,1.1873302269803958,1.7707167431703041,-0.16569427190990416,2.0393088774506767,4.0976438435208715
0.17636171,-0.53490511881601221,-2.6448407796417244,1.058667009086883,1.7964296668346504,-0.10876005654305043,2.0779116160757631,4.1309755687119445
0.17641234,-0.53422289517682708,-2.3593313824849207,0.94936083875577026,1.8435047682667485,-0.05259414357629083,2.1202226265962283,4.1613845178601823
0.17646297,-0.52932731278405487,-2.0037932707795365,0.86338888976519845,1.9100417201043955,0.001708456715047324,2.1660205602010194,4.1882148931137326
0.17651361,-0.52268954094507669,-1.5950022143737965,0.80187675911372081,1.9894758680804867,0.052881014615972277,2.2147677886707928,4.2107854676945022
0.17656425,-0.51948418507652949,-1.1557559281537193,0.76524243448143681,2.0715836262895557,0.099536428735353899,2.2657253435751774,4.2283318379145562
0.17661488,-0.52638696905806348,-0.7106933373838592,0.75493789845314208,2.1465315370309455,0.14035532988042815,2.3179691483024127,4.2402202062043157
0.17666551,-0.55109957196734427,-0.28527698645175947,0.77356085770377658,2.2071194066509956,0.17401644813949385,2.3701968786803924,4.2459458623034063
0.17671615,-0.60254082770458273,0.099564726782330859,0.82469669316606309,2.2492900632938593,0.19935497795729076,2.4211620809112118,4.2452369893222999
0.17676679,-0.69299554245302164,0.43041360052640376,0.90957317009072902,2.2728581934123411,0.21529615090366067,2.4696083310910355,4.2380477748379493
0.17681742,-0.83305930099169367,0.69954317571793201,1.0243296577546961,2.2783423088614314,0.22130632265401104,2.5143498189162563,4.22449431174502
0.17686805,-1.0261172386919137,0.90868008375703213,1.1576039537649172,2.2687514833897517,0.21732440294237995,2.5541030653261521,4.2049552884034407
0.17691869,-1.262650776382924,1.0632586015525707,1.2922763221288478,2.2466921077745523,0.20342649258803247,2.5877911885711051,4.179995640335072
0.17696932,-1.5256351357498386,1.1696635429146207,1.4098852999615534,2.2152083232419524,0.17999816822585443,2.6143767091132677,4.1504693994299302
0.17701996,-1.7914230755402518,1.2328258518227679,1.495488204922188,2.1768869370128221,0.14866949127601747,2.6328445036025441,4.1174033645001664
0.17707059,-2.0299905419718587,1.2557169493543561,1.5386523309935465,2.135209358519782,0.1120778518470954,2.6426148271406951,4.08191100669573
0.17712123,-2.2199954895871716,1.2388372426176444,1.5352804209019448,2.0917652691376754,0.069126352145727377,2.6433702292311656,4.0451682020935147
0.17717186,-2.3420556983567984,1.1855433290951438,1.484429266875918,2.048575383950789,0.02449182757887991,2.6348471299591907,4.0082301113171317
0.1772225,-2.3699926789223102,1.1052719841785961,1.3888771488229297,2.0094499291402501,-0.019076964102147986,2.6171762708267767,3.9724851043733929
0.17727313,-2.306247549271693,1.0095960973609257,1.2525134229798929,1.9723357411550135,-0.059480730191106113,2.5907170150630172,3.9391276125792372
0.17732377,-2.1564320714628908,0.91630489387123404,1.0798246025031464,1.9401083671352364,-0.094787438864071816,2.5560268221276812,3.9089597770096067
0.1773744,-1.9346315549761335,0.84100937756241012,0.8756878689825689,1.9108299990956024,-0.12361153906032973,2.5141449540015004,3.8825413837674994
0.17742504,-1.6630612415377342,0.79020993959262842,0.64579217829304536,1.8857926931640316,-0.14449156337798408,2.466324308229316,3.8603485525083623
0.17747567,-1.3659080742685936,0.76212233568016186,0.39739179226762622,1.8621487900612963,-0.15554220935955998,2.4140986366752388,3.8425885431155047
0.17752631,-1.0659709391732322,0.74607994397801825,0.13973179268285257,1.840988433203322,-0.1557064481104723,2.3594143400195215,3.8295591321225997
0.17757694,-0.78047952855627289,0.73333780735386678,-0.11714222677099523,1.8196850108338023,-0.14424638190923611,2.3041432954395469,3.8211246458460186
0.17762758,-0.52251018339740529,0.71893574571631857,-0.3621650495731063,1.7967040390104658,-0.12122783235938583,2.2503376061952922,3.8167730039066807
0.17767822,-0.30295467531537545,0.70178782677039298,-0.58512085425022164,1.7711012413376397,-0.087262829361740235,2.1999995932332941,3.8158843874886825
0.17772885,-0.12884877617026322,0.68373205218678157,-0.77715771018050972,1.7423346052917439,-0.043286914943133525,2.154892677228073,3.8177227933239042
0.17777948,-0.0022015177669966468,0.66906909079259669,-0.93006128761819162,1.7089172361704201,0.0086389841152513247,2.1166730597616956,3.8214643632636793
0.17783012,0.081470463877051841,0.66283885768440809,-1.0370767442302975,1.6704482014495941,0.066494761538100078,2.0867230681723079,3.826400120699661
0.17788076,0.13203868119835052,0.66687207917721181,-1.0941296074584415,1.6277121429024919,0.12795613783534543,2.0657771827235263,3.8315314233466573
0.17793139,0.1609998977593653,0.67897038257893327,-1.098749478099168,1.5808587443570599,0.19068501556307116,2.054396259630654,3.8359172731200371
0.17798202,0.17935289726647147,0.69283814308349045,-1.0510315073716221,1.532707274377531,0.25231971931814823,2.0527230443065747,3.8387856715502497
0.17803266,0.19690162589206295,0.69770311104789517,-0.95270735503240689,1.4848945962363713,0.31070276807809516,2.0603584243249666,3.8394738294297879
0.1780833,0.21718795772488925,0.6832295060558411,-0.80812378490706915,1.4420206083933558,0.36405819226892899,2.0767669842268628,3.83756736675201
0.17813393,0.24073482553088948,0.64288530179692027,-0.6220941943892293,1.4069218729363762,0.41102942336553583,2.1009102022531638,3.8327958092285983
0.17818456,0.26559619337901047,0.57858437124964568,-0.40082152476560129,1.383309983913545,0.45041824760832316,2.131960730067171,3.8251116424630967
0.1782352,0.29041946772436772,0.49632507097059331,-0.15225800592435751,1.3735321786446895,0.4812695260362182,2.1686260350891406,3.8148532514226008
0.17828584,0.31487084751388056,0.40681343973944067,0.115269798625659,1.3796140855037984,0.50401677468148864,2.2092755600333054,3.8026037920602054
0.17833647,0.33804388285402892,0.31445525270525254,0.39271821638605653,1.4017161321430942,0.51848368731711059,2.2525574634580967,3.7890886563046413
0.1783871,0.3601714847037239,0.21419673671484374,0.67062194766265959,1.4387386497650736,0.52506208195481308,2.2970922063263002,3.7752658039387041
0.17843774,0.38125319232187133,0.0893354673519271,0.93990542727872384,1.4875287855656205,0.52516682513306712,2.3413692897648999,3.7621626497370801
0.17848838,0.40042602098237101,-0.075537483999500443,1.1926575516893985,1.5442293741176798,0.51918285574479084,2.3841913075012409,3.7510439280904468
0.17853901,0.41760610124829106,-0.28084771816722087,1.4218617667943887,1.6044438840690234,0.50825244020687077,2.4244955925843232,3.743259029952644
0.17858964,0.4335748831957178,-0.50775629171369785,1.6215015671422495,1.6637365287587078,0.49280187860303248,2.4611637254990013,3.739783888596504
0.17864028,0.44877616677666043,-0.72987244778062454,1.7867537551791002,1.7181666269084013,0.47368791546048195,2.4933889906679143,3.7414524427202678
0.17869092,0.46406952745793961,-0.92140344567416399,1.914091916180886,1.7646467508910462,0.45155566945374737,2.5205163054899362,3.7488224881692194
0.17874155,0.48011319961431603,-1.0601710308387897,2.0014813744045323,1.7997293282442188,0.42740310436120832,2.5420612695586517,3.7624480168484373
0.17879218,0.49710674954207634,-1.129217626510687,2.0484965599108667,1.8226688395052664,0.40217992022863547,2.5577178488890131,3.7825059229364211
0.17884282,0.51528477986675736,-1.1224059101720358,2.0561550849000283,1.8316303156855489,0.37635289112975479,2.5675074243886962,3.8087867153410815
0.17889346,0.53384246702643667,-1.0394948712076979,2.0279009233186844,1.8250444003444524,0.35041297351736256,2.5715322717177846,3.840517388010789
0.17894409,0.55140852627037518,-0.88720082917530463,1.9678407357257839,1.8021324580493279,0.32465806717603418,2.5701709396527668,3.8768926469136682
0.17899472,0.56641474014955884,-0.67894033071618254,1.8811212784236195,1.7626767171340649,0.29913607769052664,2.5637558391798301,3.9166687157368276
0.17904536,0.57851865167508953,-0.42912607457739105,1.7753822045872372,1.7066142427618347,0.27345168559262323,2.5528417354039017,3.9583792602416707
0.179096,0.58657329366867972,-0.15576790214743808,1.6602193237857508,1.6349751488794135,0.24723620975229399,2.5380561482282062,4.0004416230998778
0.17914663,0.59076126474696833,0.12387425348145198,1.547405756007795,1.5491780358644709,0.22030105353708473,2.5201594063900976,4.0411318406633159
0.17919726,0.58944129508557186,0.39378343906252455,1.4493535414502394,1.4506400116297526,0.19197424774482175,2.499970577225052,4.0789421972349569
0.1792479,0.57872611897027371,0.63981734245507682,1.3748507818012359,1.3414021537435155,0.16228443751932509,2.4780399630407794,4.1123880768126106
0.17929854,0.54976310742696399,0.85143505601611214,1.3285470780404136,1.2238742172145201,0.1308065641390318,2.4550940434198933,4.1398147897291508
0.17934917,0.49264448882866951,1.0183733918177915,1.3117776777702927,1.100466682141332,0.097806282871370609,2.4316367605124496,4.1602173256870758
0.1793998,0.39539623547773961,1.1339578223371545,1.3213781112434246,0.97473942473511244,0.063411902423046396,2.4079453700560811,4.1729445143805286
0.17945044,0.25449079767487198,1.19419061300962,1.3536597814372615,0.84950923620635732,0.02858825362108719,2.384422557073318,4.1774822883655371
0.17950107,0.077157099766472975,1.2003814324183129,1.4068101781855655,0.72804344165484047,-0.0074353172218177832,2.3612921282551955,4.1737236365555503
0.17955171,-0.11790536066284274,1.1596528323246564,1.4788057413898208,0.61330545758933874,-0.042769939780441857,2.3385224077170346,4.1614827421643916
0.17960234,-0.30874703872969345,1.0864657590642404,1.5660866676192939,0.50876575597469409,-0.075657364216162093,2.3161700936158471,4.1414067949866968
0.17965298,-0.47516413532597124,1.0009971403285807,1.663491625994109,0.41663342204059678,-0.10731801989467804,2.2942372183780448,4.1138839892677268
0.17970361,-0.59247979951324947,0.92359908092696041,1.7636942038787915,0.34051283746174565,-0.13406986204853211,2.2731761733915627,4.0794951732499092
0.17975425,-0.64819520387513763,0.86668430049730649,1.8580521834311903,0.28174063547624328,-0.15607333932719858,2.2529947579721386,4.0396755740415511
0.17980488,-0.64931812453934823,0.83299505806103813,1.9379196478728982,0.24262589473077462,-0.17451899614338839,2.2334864429294767,3.9958648933738257
0.17985552,-0.60568530011953547,0.8163763507774342,1.9949107814140248,0.22440273385525938,-0.18842625668200375,2.2148817834403092,3.9490160536624108
0.17990615,-0.52906364164102004,0.80751157494322778,2.022695244698494,0.22748781211027599,-0.19746220536224801,2.1971519226685019,3.9002324972259377
0.17995679,-0.44309773024618226,0.79840564966650807,2.017470967541203,0.25240686045701677,-0.201397090998372,2.1805293235008749,3.850839068173479
0.18000742,-0.36927210000254568,0.78551197835193076,1.9780691023328671,0.29854739953290366,-0.19874702678329437,2.1650417024631738,3.802060650035866
0.18005806,-0.32575140015741777,0.7681348366453461,1.9058328150055459,0.36475150753803065,-0.18996618555513856,2.1506911357499741,3.7554078979297598
0.18010869,-0.31438311400019692,0.74789564216293858,1.8043583217972556,0.44944598900322252,-0.17469201386306743,2.13803183915129,3.7109956555934125
0.18015933,-0.32794675924094452,0.72766492578847231,1.6799908088167241,0.55061708908589102,-0.15334031301526796,2.1271946694718142,3.6695577559286869
0.18020996,-0.35090494506914804,0.71056659605795014,1.541357799426746,0.66510300172452885,-0.12691388697073136,2.1183530174945457,3.6315536141677218
0.1802606,-0.36943818764615149,0.69884567082071325,1.3980154855884717,0.79044678954590974,-0.095796182183246148,2.1119540969150545,3.5973912071538261
0.18031123,-0.37336070802434418,0.6940748846149859,1.2598048959792896,0.92299702690090268,-0.061923857651191239,2.1079028570436309,3.5671956536279992
0.18036187,-0.3583757983459519,0.6977428007190507,1.1359337143912902,1.0601219805839177,-0.026483405393024184,2.1064290259515905,3.5410596554794278
0.18041251,-0.32613278126416473,0.70952005649062411,1.0350869440383021,1.1990952355234044,0.0085616432006350163,2.1073727398068227,3.5185009750391347
0.18046314,-0.28283550788785744,0.72796306861419902,0.96431101732183078,1.3375148441054747,0.041545283190931981,2.1110260869681969,3.4992236188162158
0.18051377,-0.23447224208159184,0.75013984593111682,0.92799068478107016,1.4736759279375031,0.070909414765104928,2.1172968055975279,3.4829920321226693
0.18056441,-0.18513678425906094,0.77073650270407812,0.92774046672398347,1.6055733457643768,0.095132700393253722,2.1260004023726413,3.4694398240145921
0.18061505,-0.13619470476580658,0.78393780537869051,0.96372927333330871,1.7319584769723142,0.11345660267011104,2.1371342690948887,3.4582927065358606
0.18066568,-0.087775827010457011,0.78687933607425564,1.034074988634536,1.8512151670036885,0.12505176394849316,2.1505868116510469,3.4491343255450846
0.18071631,-0.039861727010711771,0.78100045259141537,1.1363904875334931,1.962733090990068,0.12965050756707797,2.1662954607373859,3.4420123853113598
0.18076695,0.0064918932905961915,0.77171138232193792,1.2643611767491727,2.065339384947539,0.1277616106087015,2.1839193664196928,3.4365436825809006
0.18081759,0.050332714077562762,0.76712065412188435,1.4118176867487573,2.1584012216423276,0.12011945325564788,2.2031912840186023,3.4326639689927871
0.18086822,0.089407271307840083,0.7725530966698726,1.5719211121010659,2.2409655607035357,0.10808409574282096,2.2238356470404383,3.4303747599943049
0.18091885,0.12167250147403753,0.78190032708778556,1.7368541850863686,2.3126854765301359,0.093077632507630237,2.2451998984561774,3.4294732022048748
0.18096949,0.14555757337798725,0.77374661288786795,1.8980519576662926,2.3719895873143142,0.076332641477896535,2.2666351549750896,3.4299319114700673
0.18102013,0.16147796365169964,0.71468278373164085,2.0475930913044778,2.4183476695539206,0.059709974045915049,2.2873642492617279,3.4318866837618218
0.18107076,0.16780533693594141,0.57053856689186189,2.1779566818708984,2.4509240706946325,0.044591733710887982,2.3067239294328497,3.4351527237684971
0.18112139,0.16359632759217357,0.32016464424100455,2.2825114131516591,2.4691575179920973,0.032724258344726476,2.3240872430065753,3.4395882502500594
0.18117203,0.14814841185725222,-0.033963122703868198,2.3554981444339047,2.4728286944514219,0.025288900279620385,2.3386775939216924,3.4449611457633025
0.18122267,0.12330599371718262,-0.46452478506321576,2.3929094797007426,2.4629826307526499,0.02287577393607465,2.3505405758053013,3.4509812570517822
0.1812733,0.090969207535496727,-0.93122460128694284,2.3917038853427126,2.4398352511254355,0.025584932848615849,2.3598087314096841,3.4575391148526977
0.18132393,0.05371181852804463,-1.3897020931873472,2.3517057688976282,2.4044776684866815,0.033569242626360185,2.3667416021003542,3.4643864062495204
0.18137457,0.013884125636637767,-1.8016556644662709,2.2741893834815547,2.3590169203759475,0.046707073550923628,2.3721025127541506,3.4711139076518047
0.18142521,-0.026379253533680813,-2.1384960306092999,2.1632074351136263,2.3066321749064103,0.064203641879050366,2.3766411049098823,3.4773132077559357
0.18147584,-0.065236712418397236,-2.3805998936729802,2.0259593133963545,2.2512165009931495,0.085618569458794203,2.3813458964038814,3.4826327852119623
0.18152647,-0.10162896760392404,-2.5192900237099147,1.8709769272554768,2.1987312511371568,0.11014517455070766,2.3870737260277375,3.4865493177838842
0.18157711,-0.13502820478421246,-2.5523292486830722,1.7088785165915317,2.1557874184368044,0.13672756067383146,2.3947063836445155,3.4886045290800762
0.18162775,-0.1646287634012521,-2.4810895700674234,1.5503082586071155,2.1274489774394834,0.16466922732983336,2.4050173012879581,3.4883833924060585
0.18167838,-0.19009082668507615,-2.3131088164082101,1.4043474184727098,2.1176600116655449,0.19300554101914791,2.418320990200415,3.4852794171272521
0.18172901,-0.21088647639739344,-2.05874182241728,1.2768730260532561,2.1281927627762927,0.22069892139646213,2.4348158322962821,3.4788061833459016
0.18177965,-0.22770220227055016,-1.7332031980421774,1.1711866261180464,2.1581042178516134,0.24656423371059052,2.4544432030510972,3.4683499507081081
0.18183029,-0.24260836669363994,-1.3522628186247421,1.0880429323302456,2.2040118750921169,0.26962581478530667,2.4766715491664524,3.4532805539641602
