Physical Time (s),aphi_alt_vol Monitor (kg-m/s^3): cv1,aphi_alt_vol Monitor (kg-m/s^3): cv2,aphi_alt_vol Monitor (kg-m/s^3): cv3,aphi_alt_vol Monitor (kg-m/s^3): cv4,aphi_alt_vol Monitor (kg-m/s^3): cv5,aphi_alt_vol Monitor (kg-m/s^3): cv6,aphi_alt_vol Monitor (kg-m/s^3): cv7
0.79431124,0.0044993646673984478,0.007573800041597723,0.017646394368271666,0.031550819554460457,0.053760703892826764,0.11198620393295637,0.23557868733052301
0.79436188,0.0044492949195215747,0.0075778875304359922,0.017709316110595542,0.031540435507309388,0.053720289319386078,0.11197596855537076,0.23558137308096355
0.79441251,0.0043819387766537814,0.0075901407631441299,0.017765164356462561,0.031521155665558326,0.053678745011382173,0.11196450282701793,0.23558445630300301
0.79446315,0.0042992513776346653,0.007609780398876889,0.017812871201689482,0.031493875520292161,0.053636194885793784,0.11195177588792889,0.23558787422941579
0.79451379,0.0042047027984197238,0.007636120724726512,0.017851771147535899,0.031459555617898233,0.053592765575083835,0.11193780189465485,0.23559160195292789
0.79456442,0.0041027533109613788,0.0076685221600249105,0.017881484919534053,0.031419185962861342,0.053548660580555955,0.11192262988145826,0.23559564053380327
0.79461505,0.0039985779795524441,0.0077063183713294899,0.017901938713484791,0.031373727858365452,0.053504099010665926,0.11190630549063182,0.23559997774054714
0.79466569,0.0038964958182450275,0.0077487371851912012,0.017913216316872569,0.03132413293586972,0.053459240703109118,0.11188888457955314,0.23560459836065942
0.79471633,0.0037999353834725956,0.0077948653400132179,0.01791546979883759,0.031271381711806906,0.053414177994810241,0.11187043692982726,0.23560948668947665
0.79476696,0.003711016389835604,0.0078436174547229457,0.017908863611327527,0.031216418716286415,0.053369009131708479,0.11185103452603777,0.23561462020357216
0.79481759,0.0036310765481319266,0.0078938526049492867,0.017893583495288256,0.031160162684044895,0.05332385758890025,0.11183075568808715,0.23561997241985616
0.79486823,0.0035610745918080327,0.0079446059453707439,0.017869884417067081,0.031103561865504521,0.053278853998132501,0.11180969002196725,0.23562551878369925
0.79491886,0.0035015187339115118,0.0079952360635503344,0.017838111765753457,0.031047555088230483,0.05323413548982394,0.11178793801897555,0.23563123928762961
0.7949695,0.0034528030806870199,0.0080454678307287,0.017798734625551454,0.030993061433204169,0.053189842540387541,0.1117656218653249,0.23563713266146374
0.79502014,0.0034151792607865529,0.0080953202702753971,0.017752324470080998,0.030940976527355418,0.053146107038287038,0.1117428902589044,0.23564322650501593
0.79507077,0.0033887545342029899,0.0081449358408330497,0.017699533793363066,0.030892132525958259,0.053103033230723504,0.11171987915935942,0.23564953018273394
0.7951214,0.0033734671937731301,0.0081944479366611121,0.01764109014149914,0.030847298726516863,0.053060707321980177,0.11169672300953457,0.23565604633037521
0.79517204,0.0033689428024188083,0.0082438945081200962,0.017577793262751745,0.030807150171890896,0.053019204160756464,0.11167355038367152,0.23566276527393848
