Physical Time (s),xth_right Monitor (kg-m/s^3): right_cv1,xth_right Monitor (kg-m/s^3): right_cv2,xth_right Monitor (kg-m/s^3): right_cv3,xth_right Monitor (kg-m/s^3): right_cv4,xth_right Monitor (kg-m/s^3): right_cv5,xth_right Monitor (kg-m/s^3): right_cv6,xth_right Monitor (kg-m/s^3): right_cv7
0.04628039,5.4852272408876641e-05,8.9297474315847309e-05,5.1324103822631688e-06,2.0726775110510024e-07,6.9814950817979556e-08,1.1333850264627708e-08,1.8812079244560215e-11
0.04633102,8.2854784873707331e-05,8.9688590476907007e-05,4.4038173550130177e-06,1.9354331052534933e-07,6.9286483753778373e-08,1.109993312403689e-08,1.7495656952361426e-11
0.04638166,0.00010679658308686742,8.9021550671368314e-05,3.8950925657061377e-06,1.815551061822406e-07,6.8719925914996821e-08,1.0821833357079615e-08,1.8817428034152634e-11
0.04643229,0.0001229737111340147,8.7311410636991741e-05,3.6328823298105052e-06,1.7209866903577486e-07,6.811318225893483e-08,1.0521836640584526e-08,1.5610875129550574e-11
0.04648293,0.00012956848145443534,8.4606252075287438e-05,3.643738503429826e-06,1.6679310475582683e-07,6.7461094187592726e-08,1.0202994242666808e-08,2.4806924022841705e-11
0.04653356,0.00012695767144308212,8.0986028871878087e-05,3.9568067143110106e-06,1.6872089764358986e-07,6.6785607646237345e-08,9.8677903439574949e-09,2.0874479296299112e-11
0.0465842,0.00011824773593662781,7.655486602153393e-05,4.6034437038429753e-06,1.8305335464363451e-07,6.6085864377115503e-08,9.5155418069169589e-09,1.5712528235166481e-11
0.04663483,0.00010618268666486031,7.1440594325501689e-05,5.6134150003000687e-06,2.1786470715345934e-07,6.5369207196887479e-08,9.1556124232834318e-09,2.3474483230421442e-11
0.04668547,9.27705933814021e-05,6.5791875627428049e-05,7.0013515590163229e-06,2.8486367888678878e-07,6.4642495912272576e-08,8.7834938943303323e-09,2.1444817769624236e-11
0.04673611,7.9507010354047301e-05,5.9756237338180937e-05,8.7524544187147002e-06,3.996963868365474e-07,6.389628770144294e-08,8.4112528362198943e-09,2.0994672645828074e-11
0.04678674,6.7165783539515142e-05,5.3483517781604989e-05,1.0817918921880219e-05,5.8185669788093643e-07,6.3130497361241566e-08,8.0407709866400575e-09,2.0610215028816751e-11
0.04683738,5.6040207941315404e-05,4.7112032965976803e-05,1.3116559215744616e-05,8.5416787547410186e-07,6.2367363213875381e-08,7.669977242598107e-09,2.114738486274612e-11
0.04688801,4.6163442734134007e-05,4.0774099915789936e-05,1.5549431632236964e-05,1.2419425961482617e-06,6.1593885274047976e-08,7.3055903878220728e-09,1.7386384695899027e-11
0.04693865,3.7449363983084287e-05,3.4594031781765758e-05,1.8018197405325311e-05,1.7721518942375618e-06,6.0822112552750417e-08,6.9482175493814735e-09,2.4826688127030806e-11
0.04698928,2.9700086176949606e-05,2.8670976033260177e-05,2.0440124748303786e-05,2.4726277980856516e-06,6.0058302236279858e-08,6.6006083257582826e-09,1.8627415136178626e-11
0.04703992,2.2878182542929316e-05,2.3087718128460463e-05,2.2754234683700691e-05,3.3715728198520599e-06,5.9294583755344012e-08,6.2664469988021059e-09,2.2169491100501995e-11
0.04709055,1.7099151093616463e-05,1.7924826063899118e-05,2.4920786831382284e-05,4.496857216851434e-06,5.8532032648431119e-08,5.9411189181734591e-09,1.9998845704439379e-11
0.04714119,1.2471157742533565e-05,1.3268047168780816e-05,2.6917615722216682e-05,5.8745714827621435e-06,5.7773667819152561e-08,5.6296758002321787e-09,1.9074301550170259e-11
0.04719182,8.9731541292889474e-06,9.2161975799337079e-06,2.8734076219069331e-05,7.5269040218704805e-06,5.7024433984177095e-08,5.3290464743620597e-09,1.4457109699720649e-11
0.04724245,6.4677676322359144e-06,5.8680385461746169e-06,3.0363873451650983e-05,9.4675136363408176e-06,5.6278625764582946e-08,5.0523672606159507e-09,2.3472711751870178e-11
0.04729309,4.7638523385627119e-06,3.3045282476255101e-06,3.1803449096798514e-05,1.1700752396310208e-05,5.5549703433908071e-08,4.7791138793148368e-09,1.7857996491827349e-11
0.04734372,3.7478859962460988e-06,1.5585498816421155e-06,3.305146267808674e-05,1.4215224813126528e-05,5.4825719338907726e-08,4.5374953027594458e-09,2.5527092387663813e-11
0.04739436,3.3480448355009637e-06,5.7149707992928889e-07,3.4110055080206472e-05,1.6982475012276262e-05,5.4119089618367504e-08,4.2997243916096765e-09,2.2260120254941764e-11
0.04744499,3.3426046448955005e-06,1.4950571855395375e-07,3.4981684516708259e-05,1.9950916569390509e-05,5.3429909104807096e-08,4.087907362412804e-09,2.0254528070314395e-11
0.04749563,3.4730635727248504e-06,2.9050644299035243e-08,3.5668393419888889e-05,2.3048288034775078e-05,5.275353546203098e-08,3.8986483634668108e-09,2.3398677321133916e-11
0.04754626,3.6092031314518236e-06,1.165989913571786e-08,3.6170101057506833e-05,2.6188967136102788e-05,5.2097274759018013e-08,3.717146506848961e-09,1.8761712590738587e-11
0.0475969,3.7152066504843739e-06,1.7151581628363586e-08,3.6486092216440033e-05,2.9281006369754821e-05,5.1458605604280188e-08,3.5557909657228155e-09,2.1317659767118349e-11
0.04764753,3.7667323822305927e-06,6.26534155274535e-08,3.6615798591510236e-05,3.2234570097731911e-05,5.0843175502892838e-08,3.4157186924390674e-09,2.1734588600675113e-11
0.04769817,3.7388640896165121e-06,1.8437930025579637e-07,3.6559193004430892e-05,3.4968322662807505e-05,5.0248341086700864e-08,3.3025627867601768e-09,2.5488228014973545e-11
0.0477488,3.6311610753164253e-06,3.7114253657349336e-07,3.6316294115988186e-05,3.741253291301851e-05,4.9669827428640509e-08,3.1993523572977472e-09,2.1507256413757669e-11
0.04779944,3.4325299472889992e-06,5.7948261060156972e-07,3.5890450825123411e-05,3.951072494721276e-05,4.9121860778236862e-08,3.1128379203102056e-09,2.3787077130416858e-11
0.04785007,3.1500526219015045e-06,7.7960696000139079e-07,3.5286740219665728e-05,4.1218957039471019e-05,4.8588460965046831e-08,3.0513935092145633e-09,2.393409450624216e-11
0.04790071,2.8155823240206626e-06,9.8078743005102011e-07,3.4513659470618481e-05,4.2504887490829529e-05,4.8082902805403981e-08,3.0086377884379455e-09,1.7975568406464345e-11
0.04795134,2.4478544446318491e-06,1.2372342372388192e-06,3.358172500973505e-05,4.3346612945583579e-05,4.7605815981940778e-08,2.9855393147076288e-09,2.4033600473948613e-11
0.04800198,2.0747064130087216e-06,1.6838998814559309e-06,3.250136314710352e-05,4.3733496963321795e-05,4.7162439505316795e-08,2.9764197972157017e-09,2.4141728488015358e-11
0.04805261,1.7227731721944836e-06,2.6738167188499734e-06,3.1281544620513395e-05,4.3668224131815229e-05,4.6757587004471776e-08,2.9946802412838617e-09,1.9823001391596336e-11
0.04810325,1.4117413762690733e-06,4.8867157583875048e-06,2.9933242791088249e-05,4.3169308782846765e-05,4.639910779794467e-08,3.0211155271176504e-09,2.3100007099748282e-11
0.04815389,1.1446582362943903e-06,9.2661487152690582e-06,2.8470863432096928e-05,4.2264987489175907e-05,4.6089720452171871e-08,3.0649150466268061e-09,2.2878702880001743e-11
0.04820452,9.2306539777438055e-07,1.6883817189276037e-05,2.6910543354473382e-05,4.0991210004720524e-05,4.5808315281798736e-08,3.1336358056467942e-09,2.1666308537222374e-11
0.04825516,7.4468315825229177e-07,2.7922541433154714e-05,2.5271191221747738e-05,3.9400023981249599e-05,4.5543946354957511e-08,3.2162153317214699e-09,2.7630894897247733e-11
0.04830579,6.0769735308543466e-07,4.1101241993182971e-05,2.3574550904631187e-05,3.75605424851355e-05,4.5302452805030724e-08,3.3127276139685139e-09,2.4334169764296285e-11
0.04835643,5.0271330419580644e-07,5.4461225416869028e-05,2.1844330686622833e-05,3.5553839281987688e-05,4.509755540835666e-08,3.4332387460982549e-09,2.6855537277535937e-11
0.04840706,4.121250144775046e-07,6.6666433532486022e-05,2.0105423189188158e-05,3.347337437699888e-05,4.4930604783752512e-08,3.5641832544496458e-09,2.7982491011428392e-11
0.0484577,3.3613405866522954e-07,7.7196546762299279e-05,1.8383814540556935e-05,3.1428644247098579e-05,4.4816987218702633e-08,3.7102414066095964e-09,2.6531250822536157e-11
0.04850833,3.5820906221288793e-07,8.5875276488162416e-05,1.6705306105322517e-05,2.953996434033159e-05,4.4777723259468797e-08,3.877003023168835e-09,2.7549013933535234e-11
0.04855896,7.5152662780890635e-07,9.2620253920987512e-05,1.5094031409314197e-05,2.7935701269375675e-05,4.4815454710630024e-08,4.0473073896473873e-09,2.7428237252568252e-11
0.0486096,2.0170705435177867e-06,9.7324732724087451e-05,1.3570970626175397e-05,2.6746211492392488e-05,4.4953011913454345e-08,4.2325374337170675e-09,2.5187176024760589e-11
0.04866023,5.1524514118467503e-06,9.9920367675640563e-05,1.2152654402708654e-05,2.6089482803685341e-05,4.5169225351549962e-08,4.4247599539965847e-09,2.8571045375521691e-11
0.04871087,1.2231377053609782e-05,0.00010043747109166587,1.0850141947538878e-05,2.6079297748859729e-05,4.5482677544891931e-08,4.629417843194635e-09,2.7666011672617667e-11
0.0487615,2.5765286105821849e-05,9.8858599121989576e-05,9.6689574670702394e-06,2.6855308983117784e-05,4.5867817703535397e-08,4.8491958642274467e-09,2.6125423407844072e-11
0.04881214,4.6761211580596151e-05,9.5261040177712551e-05,8.6095990477805885e-06,2.8600298130189573e-05,4.6290751095779214e-08,5.0739322811141791e-09,2.2424819970397955e-11
0.04886277,7.2618714232238065e-05,8.9762950410337465e-05,7.6692428664131162e-06,3.1492549558583363e-05,4.6752495894336796e-08,5.3076826658412276e-09,2.4768268886795989e-11
0.04891341,9.747247893402348e-05,8.2536346889894248e-05,6.8417832140352914e-06,3.5620376417707782e-05,4.7204741082558877e-08,5.5463893981905537e-09,3.3501627385828415e-11
0.04896404,0.00011493584074751998,7.388307080188051e-05,6.1203176917553946e-06,4.0914558054474486e-05,4.7629568945007063e-08,5.7985839544715945e-09,2.9219336490554914e-11
0.04901468,0.00012202555413335465,6.4267590657832472e-05,5.497082194709949e-06,4.7172242561877182e-05,4.801666169821491e-08,6.0510513382905162e-09,2.8343541944354118e-11
0.04906531,0.00012157016076474826,5.4194640336735381e-05,4.9640480461341228e-06,5.4125956614509945e-05,4.8373189122577059e-08,6.3082041995980273e-09,3.3368088238886282e-11
0.04911595,0.00011679852220352592,4.4080409263478628e-05,4.513348559201555e-06,6.1469581825702137e-05,4.8700186280164862e-08,6.5668240633257874e-09,3.1079270312873095e-11
0.04916658,0.00010987039326939366,3.4386002136811702e-05,4.1362892501376152e-06,6.8930948445802709e-05,4.9032014506623313e-08,6.8327626956875604e-09,3.2160105983821457e-11
0.04921722,0.00010191409160597836,2.5592150902204962e-05,3.824229225452187e-06,7.6308270342166732e-05,4.9431897259691725e-08,7.0942198280528878e-09,3.5691559039675702e-11
0.04926785,9.2751526895770023e-05,1.8089129424745744e-05,3.5679165950293339e-06,8.3442701995308026e-05,4.9939178226000962e-08,7.3610884564665827e-09,2.9625228427238867e-11
0.04931849,8.1972044335576748e-05,1.2068183483505547e-05,3.3570028283207649e-06,9.0259318998130893e-05,5.061359232661762e-08,7.6102456567537789e-09,3.6648246514816217e-11
0.04936912,6.9659263409385373e-05,7.4990055473099671e-06,3.1806223588174644e-06,9.6722193240015271e-05,5.1505550612475681e-08,7.8585792377031249e-09,2.9433205911080519e-11
0.04941976,5.6273466000551286e-05,4.2331864052801554e-06,3.0274840728441561e-06,0.00010277536540585104,5.2629306677178581e-08,8.0809475401483024e-09,3.0253355948243391e-11
0.0494704,4.2531976062941724e-05,2.0748213468865154e-06,2.8874726918098385e-06,0.00010835459126039095,5.4015260185301773e-08,8.289616588571094e-09,3.3978312639165526e-11
0.04952103,2.98377747802321e-05,8.1597168674257589e-07,2.7528473228579491e-06,0.00011339610110965428,5.5629529402533742e-08,8.474285119098019e-09,3.4113953371324123e-11
0.04957167,1.9444290118618696e-05,2.3143660584434524e-07,2.618019114779783e-06,0.00011784918107838662,5.743633111268642e-08,8.6329229544697562e-09,3.6455012695301655e-11
0.0496223,1.1929631974777899e-05,6.3890526916779097e-08,2.4795975855734294e-06,0.00012168201681632952,5.9375006781538681e-08,8.7612019497751364e-09,2.7463800881144953e-11
0.04967294,7.1318156739755097e-06,7.3483985107671026e-08,2.3362482416650417e-06,0.0001248831603459415,6.1357260864114626e-08,8.8650592709314135e-09,3.0572778571029316e-11
0.04972357,4.4554758538296767e-06,1.0325884487114409e-07,2.188341019780679e-06,0.00012746244125652877,6.3279645735157091e-08,8.9263842455118297e-09,3.7276774879125731e-11
0.04977421,3.1565803750797783e-06,1.0065211015647255e-07,2.0375294383697704e-06,0.00012945101760009572,6.507359604948628e-08,8.9387292790486429e-09,3.457470895577921e-11
0.04982484,2.4769320668098067e-06,7.3808125809759353e-08,1.8859965947237354e-06,0.0001309048301859003,6.6724794379910414e-08,8.9000758710362176e-09,3.8800665012964111e-11
0.04987547,1.9950380077777798e-06,4.4774715801724864e-08,1.7360840428537587e-06,0.00013190264669033351,6.8253913791019438e-08,8.826539446668022e-09,3.4263130854825057e-11
0.04992611,1.6034797390434819e-06,2.5270041658461755e-08,1.5899095371527393e-06,0.00013254350450247869,6.9756132511047199e-08,8.7166122047381452e-09,3.4318752914601649e-11
0.04997674,1.287182101246215e-06,1.5705974302674538e-08,1.4491707461771735e-06,0.00013293964973923417,7.1365156169083752e-08,8.5624059523977075e-09,3.7780035066361959e-11
0.05002738,1.0345604664263182e-06,1.254642099580059e-08,1.315220546221559e-06,0.00013319407688935545,7.3201882488903571e-08,8.3755772251897615e-09,3.6368379004794747e-11
0.05007801,8.3084424430102538e-07,1.2829301784417233e-08,1.1890617674899606e-06,0.00013339704474565442,7.5411903905700546e-08,8.1572499970214766e-09,3.0794183568590132e-11
0.05012865,6.6622929300847703e-07,1.5865194889556402e-08,1.0713304170734207e-06,0.00013362437458147569,7.8123332249560421e-08,7.9084519749552513e-09,3.3613804464136444e-11
0.05017928,5.3296780126472078e-07,2.5108292020011682e-08,9.6261166889123799e-07,0.00013393101454132325,8.1426642854371631e-08,7.6374629123985204e-09,3.589159555081338e-11
0.05022992,4.2516347565071579e-07,5.2319384777380326e-08,8.6367795675868546e-07,0.00013434696584321056,8.5397259253410321e-08,7.3595684019049283e-09,3.4349613136958471e-11
0.05028055,3.3891243664930724e-07,1.224455920602249e-07,7.7603295528097858e-07,0.00013487795311176344,9.0048756009836319e-08,7.0630982215933596e-09,3.9244388481382602e-11
0.05033119,2.7099134560015241e-07,2.699156947266158e-07,7.0268865473105856e-07,0.00013550886503695895,9.5355830004246126e-08,6.7620376114979412e-09,3.8659190148639092e-11
0.05038182,2.1854576230883664e-07,5.1957670019905914e-07,6.4956040155906009e-07,0.00013621061308160444,1.0120636953679808e-07,6.4686578682848481e-09,3.6476958524421136e-11
0.05043246,1.7868138122818029e-07,8.6707798218311104e-07,6.2854235866417496e-07,0.00013695000442177162,1.0747408734896557e-07,6.1776438650940036e-09,3.9316334374904804e-11
0.05048309,1.4881707129361859e-07,1.2887680585724734e-06,6.6240086194138157e-07,0.00013770215553461355,1.1393504604518699e-07,5.8950151566936413e-09,4.1918871521136888e-11
0.05053373,1.2679945737724485e-07,1.7955690207450695e-06,7.8993009755806137e-07,0.00013844771544791731,1.2037443058263652e-07,5.6359308167466605e-09,4.0496635798800309e-11
0.05058436,1.1070893557436852e-07,2.5175571095274279e-06,1.0702112810108044e-06,0.00013916873695251771,1.2660119046837379e-07,5.4014103869891918e-09,4.1631906052658871e-11
0.050635,9.8791760964409802e-08,3.8375779877863348e-06,1.568961290159983e-06,0.00013986307191798681,1.3253358727990614e-07,5.1899905875972936e-09,3.8946516379764633e-11
0.05068563,8.9809219855598774e-08,6.4128664555401987e-06,2.3412658679871054e-06,0.00014054178215392127,1.382447329548327e-07,5.0027850658254395e-09,4.1348917205110781e-11
0.05073627,8.3420987037373273e-08,1.0860114509897688e-05,3.4180125512810799e-06,0.00014121349878746511,1.4398105301605191e-07,4.8521973793155756e-09,3.9336817656754621e-11
0.05078691,8.0065745942194106e-08,1.7307237530005619e-05,4.7854503590191169e-06,0.00014188795060198403,1.5001104457960287e-07,4.7291122162715599e-09,4.1311713242078242e-11
0.05083754,8.0591641798137619e-08,2.4888262695631869e-05,6.380661156860853e-06,0.00014255751616811134,1.5663634652046142e-07,4.646117764790069e-09,4.1375566010775064e-11
0.05088818,8.5366263950589024e-08,3.2194863849671066e-05,8.1274711179705886e-06,0.00014321060538802888,1.6413225314699902e-07,4.590503132427385e-09,3.8505561766677502e-11
0.05093881,9.165903467065994e-08,3.8304842221478199e-05,9.953982912991141e-06,0.00014382577640641717,1.7273038008279582e-07,4.5802497025635234e-09,4.3465708674424681e-11
0.05098945,9.1177331056760716e-08,4.3311424112429806e-05,1.1796351106735108e-05,0.00014437445011281021,1.82609928055449e-07,4.5925478669889919e-09,4.4737657852161716e-11
0.05104008,7.8591947043775298e-08,4.8033253919049204e-05,1.3622112933172407e-05,0.00014483350149858932,1.939330596758771e-07,4.6473270673166707e-09,3.8638834907668835e-11
0.05109072,9.215931965777629e-08,5.344710302900951e-05,1.5410755998718488e-05,0.00014518943170700911,2.0680256670614004e-07,4.7314782995951279e-09,3.4911617923991022e-11
0.05114135,2.9973709600625731e-07,6.0122527504894669e-05,1.7153791174017607e-05,0.00014542142977211339,2.2126151100897697e-07,4.8560343696175899e-09,4.3636060143784726e-11
0.05119198,1.1077765546572009e-06,6.7852571673223327e-05,1.8850401440639327e-05,0.00014551624085609586,2.3734298414104049e-07,5.0038579457034807e-09,4.6945521530705119e-11
0.05124262,3.1244689153854863e-06,7.5649905819308904e-05,2.0504926283700647e-05,0.00014546662466594269,2.5498884457134916e-07,5.189417104080903e-09,4.5346332343149052e-11
0.05129325,7.5437803587652737e-06,8.2151931975987994e-05,2.2122876853903955e-05,0.00014526502410519551,2.7410014546733322e-07,5.3968637911757587e-09,4.6485441834440555e-11
0.05134389,1.6382006198666563e-05,8.62180348863648e-05,2.3711899977540348e-05,0.000144912831750269,2.9446033175492287e-07,5.6327069517467581e-09,4.6758969109519419e-11
0.05139452,3.1386827850030945e-05,8.7439833096012099e-05,2.5281169822549687e-05,0.00014441319112857586,3.1577448328826515e-07,5.8906375071481696e-09,4.6645813751365989e-11
0.05144516,5.2299044016896494e-05,8.6092401603080423e-05,2.6839853495787674e-05,0.00014375788771070223,3.3768586225557311e-07,6.1859588243643452e-09,4.8130560244565105e-11
0.05149579,7.6007140821489011e-05,8.2608430375583905e-05,2.8397161240632807e-05,0.00014295110608006427,3.5979614161460966e-07,6.4966990355634155e-09,4.8599121894940989e-11
0.05154643,9.816923368088019e-05,7.7407234418598898e-05,2.9959798513923436e-05,0.00014200598900677272,3.816136673161748e-07,6.8311891571840413e-09,5.0012435435576141e-11
0.05159706,0.00011641461982491669,7.0800213366648541e-05,3.1534366750764218e-05,0.00014092871591485059,4.025248919103856e-07,7.1871875784084051e-09,5.0781108711050501e-11
0.0516477,0.00012971964712958455,6.3072342439236901e-05,3.3120269696283875e-05,0.00013973427099771524,4.2167735559447307e-07,7.5637387532619199e-09,5.4795129674190463e-11
0.05169833,0.00013662507601939727,5.4472801359001065e-05,3.4707989695182088e-05,0.00013843709258420738,4.3800385500214923e-07,7.9676026474609134e-09,5.3746676737590247e-11
0.05174897,0.00013702243220395493,4.534026021412951e-05,3.6280559632092503e-05,0.00013704518546448565,4.5034283656322689e-07,8.3965534051621684e-09,4.5007884910241891e-11
0.0517996,0.0001318841764771348,3.6171096396733745e-05,3.781394814653989e-05,0.00013557256223087374,4.5762431312136698e-07,8.833895490611015e-09,4.7842606892144572e-11
0.05185024,0.00012267325899838557,2.7542286256819123e-05,3.9282521572152703e-05,0.00013403206544707896,4.5909042756045325e-07,9.2938624045191155e-09,4.9591949911668925e-11
0.05190087,0.00011032677119847322,1.9984892778317037e-05,4.0658507804563416e-05,0.00013242943341744114,4.5456912952041105e-07,9.776626866354186e-09,5.2460393005660358e-11
0.05195151,9.6057713374298197e-05,1.384260370322349e-05,4.1914771948740667e-05,0.00013077149768315062,4.4526550954511767e-07,1.0278170870467646e-08,5.2966127371607548e-11
0.05200214,8.0955047238729367e-05,9.190419334753043e-06,4.302542976470687e-05,0.00012906489413617674,4.3325003801366854e-07,1.0796136871348383e-08,5.8422883703594718e-11
0.05205278,6.5698936971315294e-05,5.8651808781165158e-06,4.3970413326017232e-05,0.00012731508929201478,4.2059198168433525e-07,1.1335016545723681e-08,5.3369509945427968e-11
0.05210342,5.1097218672196502e-05,3.585639268981539e-06,4.473557712165324e-05,0.00012552591974653423,4.0882479565176851e-07,1.1891595078223904e-08,6.05383460896018e-11
0.05215405,3.8139348453139141e-05,2.0622465295596559e-06,4.5307032346478623e-05,0.00012370090740752143,3.9875112570816634e-07,1.2461186456148909e-08,6.054544712122756e-11
0.05220469,2.7759211626341644e-05,1.0763474862555789e-06,4.56737159548385e-05,0.00012184437392657348,3.9015634364136897e-07,1.30557721854063e-08,5.3556775838628249e-11
0.05225532,2.0354187093637832e-05,4.9396082002738491e-07,4.5829216136085494e-05,0.00011995947638171409,3.8158786239712583e-07,1.3658278036041176e-08,5.8054178213644342e-11
0.05230596,1.557017226066316e-05,2.1415637252710498e-07,4.5752415968652276e-05,0.0001180498399543594,3.7087064498561907e-07,1.4284424357105547e-08,5.8586784150211663e-11
0.05235659,1.2693023133740309e-05,1.2336955286868424e-07,4.5467995419353136e-05,0.00011611923904828249,3.5659256824051669e-07,1.4909362414103553e-08,5.7522613518517303e-11
0.05240723,1.0945633319147807e-05,1.0443740781892467e-07,4.4987291504870232e-05,0.00011417178595784847,3.3865577307594297e-07,1.5567945748995071e-08,5.9451211800643657e-11
0.05245786,9.6909170178604085e-06,8.7222533395934579e-08,4.4306482456218875e-05,0.00011221072715500639,3.178718523717244e-07,1.6233424938586085e-08,6.0552523903198216e-11
0.0525085,8.5596600604591358e-06,7.623532203815097e-08,4.3433671865883291e-05,0.00011024021952560005,2.9552698372872538e-07,1.6905505350541634e-08,5.7201393193768457e-11
0.05255913,7.4228243973667413e-06,1.3573369980957565e-07,4.2390600047337345e-05,0.0001082637579246786,2.7293975423543992e-07,1.7596621750536856e-08,6.0166854059113574e-11
0.05260976,6.3412661428220361e-06,3.4318177303311963e-07,4.1209729952128877e-05,0.00010628302959965649,2.5127881105761617e-07,1.8298981288441252e-08,6.0606581738564956e-11
0.0526604,5.3621053890392852e-06,7.3752228796117327e-07,3.9917851772976713e-05,0.00010429999968121364,2.3132687937491597e-07,1.9017711189298026e-08,6.5463739811325156e-11
0.05271103,4.4947027120633539e-06,1.3108869306428208e-06,3.853649717621432e-05,0.00010231833925578174,2.1338138843917526e-07,1.9753431124992301e-08,6.3797021323215339e-11
0.05276167,3.7400552128947723e-06,2.0123500816923767e-06,3.7086441903136374e-05,0.00010033786305866173,1.9739901377196984e-07,2.0500360328858627e-08,6.386048157814963e-11
0.0528123,3.1013863044279676e-06,2.7730276623685637e-06,3.5583291635252068e-05,9.8359108469530421e-05,1.8308676857590287e-07,2.1268558169298862e-08,6.2278019274373112e-11
0.05286294,2.562669163141951e-06,3.6087110260064978e-06,3.4036956260453726e-05,9.6379378167036321e-05,1.7007040717279563e-07,2.2054541210928076e-08,6.5371750953754295e-11
0.05291357,2.1109016050230009e-06,4.7876869483714904e-06,3.2460047040494402e-05,9.4396638292230765e-05,1.5806658911035749e-07,2.2861624724603433e-08,6.8696935399891317e-11
0.05296421,1.7351221613151762e-06,6.9122299199878575e-06,3.0858998081739328e-05,9.2406963776499914e-05,1.4688153891562824e-07,2.3678469510019408e-08,6.8942793472963392e-11
0.05301484,1.4248359472326844e-06,1.0917695204480911e-05,2.9239455753571668e-05,9.0408448353959827e-05,1.3639269989441736e-07,2.4503169931638008e-08,7.1039384089180049e-11
0.05306548,1.1690996440749344e-06,1.7754568186815844e-05,2.7610726701797806e-05,8.8396637380314677e-05,1.265508103469645e-07,2.533277025940949e-08,7.2862842672315839e-11
0.05311611,9.587444448906688e-07,2.7647837413058338e-05,2.598343771976146e-05,8.6368685116977863e-05,1.1740153115063987e-07,2.6147503006102373e-08,6.9758523717111017e-11
0.05316675,7.8687053101152777e-07,3.9484898255339586e-05,2.4371488165591573e-05,8.4319728806978868e-05,1.0898090105618543e-07,2.6956278406158098e-08,6.3839113238136737e-11
0.05321738,6.4779107801127814e-07,5.1449259912102198e-05,2.2789677103240262e-05,8.224257724745962e-05,1.0127263678656099e-07,2.776170710184873e-08,6.7365462758783904e-11
0.05326802,5.3672518276583675e-07,6.236826465058691e-05,2.1253248067056732e-05,8.0128357284692719e-05,9.4254088163476968e-08,2.8572349099014123e-08,7.7936474866397954e-11
0.05331865,4.5042061582958374e-07,7.2040681855054957e-05,1.977579283401054e-05,7.7974753309698497e-05,8.7859286655960193e-08,2.9384347895192913e-08,7.5616452758807143e-11
0.05336929,3.8635665499074772e-07,8.0512884219435102e-05,1.8370998977887041e-05,7.5771764059862664e-05,8.2010232601406547e-08,3.0203969201682334e-08,7.4643846689651791e-11
0.05341993,3.3912729047637393e-07,8.7551669234863235e-05,1.7052409455843368e-05,7.3511880854828498e-05,7.6638718774882626e-08,3.1026648179250056e-08,7.3935155755293906e-11
0.05347056,2.9642290600366089e-07,9.263011894962497e-05,1.5837533814692178e-05,7.1198912966931606e-05,7.1741749899530591e-08,3.1855670775555587e-08,7.8811980855028181e-11
0.0535212,2.5445872957720701e-07,9.5135792930825454e-05,1.4748251824956578e-05,6.8833343946288222e-05,6.7347920712657314e-08,3.2683988142835695e-08,7.3807854511669438e-11
0.05357183,2.7503939778792301e-07,9.4630922075663619e-05,1.3828452688961458e-05,6.6407373161431866e-05,6.3585345575942346e-08,3.3512471392515952e-08,7.6705474742784587e-11
0.05362247,6.0820683367477172e-07,9.1181868959825014e-05,1.312901692536279e-05,6.3923957321708577e-05,6.0682566858334831e-08,3.434022593191765e-08,7.7443084649034294e-11
0.0536731,1.7789496214933488e-06,8.5178476346353262e-05,1.2721893651986135e-05,6.1390649195968122e-05,5.8939586372566175e-08,3.5164861234518412e-08,7.5281810225603142e-11
0.05372374,5.1314834658960486e-06,7.7171415877122843e-05,1.2663271945623937e-05,5.8808577951107474e-05,5.8764249797407735e-08,3.598326995958134e-08,8.5862028739959751e-11
0.05377437,1.3652980604961283e-05,6.7712825216468501e-05,1.2979907289373351e-05,5.6184976177128304e-05,6.0678568085463313e-08,3.6795710870671686e-08,7.9396815078931831e-11
0.05382501,3.1366072106588689e-05,5.7390061066146488e-05,1.3665809903765629e-05,5.3528259576503378e-05,6.5345938266009395e-08,3.7584360170894896e-08,8.1911795655434925e-11
0.05387564,6.0058605696875258e-05,4.6823588876397666e-05,1.4700744342105581e-05,5.0845413746370917e-05,7.3610689484583651e-08,3.8357927715626531e-08,8.3036710930895457e-11
0.05392627,9.5323031591236566e-05,3.6724659518922855e-05,1.6073711691658812e-05,4.8145582198736616e-05,8.6457612977231825e-08,3.9108572647820611e-08,8.6130124737735994e-11
0.05397691,0.00012749083486873541,2.7718215693019338e-05,1.775745357684228e-05,4.5439644597789902e-05,1.0501100213161658e-07,3.9839361979409483e-08,8.6834063117559799e-11
0.05402754,0.00014836820753468872,2.0158906340193081e-05,1.9702849215419558e-05,4.2737078609236038e-05,1.3059236636797773e-07,4.0548576188123918e-08,9.029264775902384e-11
0.05407818,0.00015605883303456406,1.4099024092904929e-05,2.186892686540859e-05,4.0044559027484743e-05,1.6471254702286944e-07,4.1220613894752866e-08,8.4466248588024654e-11
0.05412881,0.00015219907284000052,9.39113658035702e-06,2.4203992145280708e-05,3.7375423239537032e-05,2.0907295259899819e-07,4.187908932627224e-08,8.8348892110441657e-11
