Physical Time (s),etp_bot Monitor (kg-m/s^3): bot_cv1,etp_bot Monitor (kg-m/s^3): bot_cv2,etp_bot Monitor (kg-m/s^3): bot_cv3,etp_bot Monitor (kg-m/s^3): bot_cv4,etp_bot Monitor (kg-m/s^3): bot_cv5,etp_bot Monitor (kg-m/s^3): bot_cv6,etp_bot Monitor (kg-m/s^3): bot_cv7
0.0050635,0.0017465583544459902,0.0014010175412405919,0.00060143586078152439,3.9449044131342238e-05,-0.00026602481373229087,-0.00067924179217801299,-0.00083419228215213053
0.00511413,0.0016601218309396741,0.00130923758889484,0.00047712180923532079,-0.0001400585899907201,-0.00048950010432219425,-0.00095624170060931257,-0.0011828586935857897
0.00516477,0.0015136155464196875,0.0011571477260695589,0.00029193210718186826,-0.00037932154052775207,-0.00077562215565855864,-0.0012937459528505803,-0.0015987961654803278
0.00521541,0.0013131326171473999,0.00095065135726790564,4.9263652858223339e-05,-0.00067508833257138765,-0.0011195916199087136,-0.0016846858086138569,-0.0020644404139416078
0.00526604,0.0010699288770854849,0.00070122305917558344,-0.00024114779434480297,-0.0010178450138092121,-0.0015101187304580085,-0.0021152434629152735,-0.0025549660805848353
0.00531667,0.00079870770204725481,0.00042418896062069571,-0.00056454562684593763,-0.0013929252635303659,-0.0019305610756176197,-0.0025661798548798852,-0.0030413790068684328
0.00536731,0.00051581263278820295,0.00013682830556747098,-0.00090284943596258662,-0.0017819938391818108,-0.0023604607136646005,-0.0030147153462051933,-0.0034944814601834762
0.00541794,0.00023736225564232742,-0.00014364966021393038,-0.0012365895191210506,-0.0021647664064833715,-0.0027773395749538881,-0.0034365015960546499,-0.0038879183059438256
0.00546858,-2.2260884875066877e-05,-0.00040179875616190417,-0.0015468646727087255,-0.0025208140869209554,-0.003158645993600133,-0.0038078824506922238,-0.0042011788997851802
0.00551922,-0.00025194093501979253,-0.00062563537363910483,-0.001817478083763471,-0.0028316946206029068,-0.0034840987554583375,-0.0041085204467932795,-0.0044217503933956896
0.00556985,-0.00044469563016198878,-0.00080761610071924689,-0.0020364833489109595,-0.003082624360252138,-0.0037375987808280849,-0.0043234290445938531,-0.0045457347281760135
0.00562048,-0.00059780223160804105,-0.0009447972422048156,-0.0021968087715135091,-0.0032633956833278124,-0.0039083139266388196,-0.0044440386704035764,-0.004577012735362527
0.00567112,-0.00071228196488921697,-0.0010382967657860277,-0.0022960418533206624,-0.003368565633085025,-0.0039908788113337534,-0.0044681739338878271,-0.0045241003455832847
0.00572176,-0.00079199285307681648,-0.0010923102630124104,-0.0023356343092883697,-0.0033969679224219928,-0.0039849986780157625,-0.0043993369898776714,-0.0043983531547467864
0.00577239,-0.0008424898158451733,-0.001112890414841403,-0.0023197621480517032,-0.003350957614926544,-0.0038946759961835538,-0.0042454981637472539,-0.0042112995700780377
0.00582302,-0.00086999956681409424,-0.0011068133702438676,-0.002254238572989039,-0.0032356161087935004,-0.0037272967591709619,-0.0040178187439114778,-0.0039730957718033602
0.00587366,-0.00088033610501866901,-0.0010803888236309196,-0.0021453361609417177,-0.0030578053113024597,-0.0034925300144107701,-0.0037290973665715628,-0.0036913708537294684
0.00592429,-0.00087806926102119585,-0.0010385501211081193,-0.0019988950225410954,-0.0028253622298909475,-0.003201306611999198,-0.0033925490668812522,-0.0033714943422750833
0.00597493,-0.00086603677899979386,-0.00098431715277043363,-0.0018197603459823575,-0.0025463997232171107,-0.0028648407432359897,-0.0030205952048739703,-0.0030172323010561513
0.00602557,-0.00084515101766394392,-0.00091858260202215048,-0.0016114480326558265,-0.0022286980132298559,-0.0024937429631463094,-0.0026240521526384418,-0.0026319884337881721
0.0060762,-0.00081440421960496769,-0.00084017580223265007,-0.0013761031303389066,-0.0018792834269160741,-0.0020973854093735947,-0.002211712796392153,-0.0022200585889814222
0.00612683,-0.00077147352799742731,-0.00074652521297494058,-0.0011149342429007674,-0.0015043680294986323,-0.0016836798903983356,-0.0017904639125833276,-0.0017875984520652085
0.00617747,-0.0007132660265764207,-0.00063429058310108827,-0.00082870975867332301,-0.001109448650746114,-0.0012591423127953432,-0.0013657139045872384,-0.0013429286702613633
0.00622811,-0.00063668392804558545,-0.00050021341840884208,-0.0005183500571791967,-0.00069951396081839763,-0.00082914308042215143,-0.0009419150288860834,-0.00089608112070299704
0.00627874,-0.00053913900397386941,-0.00034172995596957974,-0.00018541300096322166,-0.0002793430281815221,-0.000398286323050713,-0.00052305738431647605,-0.00045773662734355995
0.00632937,-0.00041888859631055694,-0.00015734647634846121,0.00016772627040669358,0.00014647075055479786,2.9453412616831142e-05,-0.00011275417369801323,-3.7659988728156585e-05
0.00638001,-0.0002753790097701282,5.2954084974710775e-05,0.00053753883759735687,0.0005732088068218028,0.00045031213226079891,0.00028556325287970363,0.00035653961189602989
0.00643064,-0.00010935637358181928,0.00028759339989721684,0.00091938250605440514,0.00099603066804741141,0.00086066483265444292,0.00066881838873560236,0.00072041691999877918
0.00648128,7.7097566044808096e-05,0.00054334527074536903,0.0013074621950653262,0.0014098102838255838,0.0012568193971075176,0.0010343557860846176,0.0010528498570282214
0.00653192,0.00028073541581752614,0.00081554086785838001,0.0016950931596337038,0.0018092770166768433,0.0016351542787987777,0.0013802008381908763,0.0013558337919881533
0.00658255,0.00049750808079512083,0.0010985415217437018,0.002075239399865491,0.0021894019255480376,0.0019925032767404175,0.001705412116596596,0.0016338659251462317
0.00663318,0.00072287618432634565,0.0013861287161100267,0.0024408493745570964,0.0025456048226543252,0.0023263019787380427,0.002010059616636558,0.0018927818009702845
0.00668382,0.00095227976122292974,0.0016721136117997127,0.002785616037451164,0.0028744489343516628,0.0026352379428239365,0.0022955668330328005,0.002139040046287326
0.00673445,0.0011813817882287902,0.0019506477226421447,0.0031041610568833828,0.003173700680755127,0.0029192252758650779,0.0025643388444892474,0.0023786006084570541
0.00678509,0.0014063106789354018,0.002216556187387655,0.0033926322387534138,0.0034428866678976574,0.0031798493348614903,0.0028198716940512915,0.0026167187785055977
0.00683572,0.0016237983344571587,0.0024655310540148373,0.003648888779251843,0.0036834582753727148,0.0034204058342278652,0.0030665791802091248,0.0028578125848956319
0.00688636,0.0018310943998143855,0.0026940658298658339,0.0038724705187361233,0.0038985993546956157,0.0036456117407969164,0.0033093848117639298,0.0031053798195569064
0.00693699,0.0020259645551875434,0.0028994552286288524,0.0040645439076511499,0.0040931377442650022,0.0038613431227660635,0.0035535482361323,0.0033622822930432505
0.00698763,0.0022065179362835969,0.0030796021117133893,0.0042275603388193961,0.0042729593976056478,0.0040740288461730157,0.0038041682887168015,0.0036306850216253749
0.00703827,0.0023710482709785432,0.0032328371010040395,0.0043647792716626152,0.0044442823229135474,0.0042898485760875784,0.0040656341972120646,0.0039119866306169954
0.0070889,0.0025178336944096562,0.003357685252699443,0.0044796234990888894,0.0046127580007786911,0.0045138439556843381,0.0043409165559880752,0.0042064681897501909
0.00713953,0.0026449842920211963,0.0034526776044850977,0.0045749956276676853,0.004782546967603234,0.0047490395648475039,0.0046308723670830197,0.0045129691003873403
0.00719017,0.0027502936441956573,0.0035161690048313718,0.0046525913711871203,0.0049554379240207194,0.0049956458438184951,0.0049335925279595542,0.0048283610605888505
0.0072408,0.0028311174091836598,0.0035461867527249091,0.0047122908440422094,0.0051301305222024784,0.0052504183968593403,0.0052438947981510919,0.0051471574464368574
0.00729144,0.0028842866660724804,0.0035403046270101697,0.0047516402167910631,0.0053017049380625738,0.00550622972295969,0.0055528912653260154,0.0054612686460469972
0.00734207,0.0029060659988556516,0.003495580791665846,0.0047655426669008273,0.0054613375403140436,0.0057518737987880923,0.0058479147578650772,0.0057594737912862858
0.00739271,0.0028923136935968424,0.0034086764496445059,0.004746329101670865,0.0055964956003715285,0.0059723851266210333,0.0061129151490056854,0.0060275792858101862
0.00744334,0.0028388465680899916,0.0032762120209347805,0.0046842176365798046,0.005691516727207923,0.006149723417863082,0.0063292063648974634,0.0062487047468049641
0.00749398,0.0027419321880703092,0.0030952398392756421,0.0045680586907030085,0.0057285716408358306,0.0062638639773044298,0.0064766080356609499,0.0064040031043880018
0.00754462,0.0025989950647111524,0.002863987232964505,0.004386583364145177,0.0056891064626039684,0.0062943225732178028,0.0065349639046022208,0.0064738566955150501
0.00759525,0.0024090804820275646,0.002582339947169685,0.0041295592376589573,0.0055553092294900828,0.0062217074367511621,0.0064856433145675978,0.0064392347612399498
0.00764588,0.0021733442344931261,0.0022523778423627762,0.0037891237488244505,0.0053118107535688247,0.0060294604896152723,0.006313174414852428,0.0062834297993608693
0.00769652,0.0018954344598532465,0.001878843994244174,0.0033611678133897501,0.0049474707622555215,0.0057056250311868029,0.0060068642832927588,0.0059939950786357943
0.00774715,0.0015817182834829719,0.0014694119630764982,0.0028465182652555971,0.0044570289462066096,0.0052444552302444237,0.0055622631665768595,0.0055646433448616039
0.00779779,0.0012407702682853846,0.0010342195137387558,0.0022513059157749588,0.003841968220452587,0.0046472112408400658,0.0049818393084246461,0.004996353530634959
0.00784842,0.00088287248241914417,0.00058540950603550696,0.0015871682126280065,0.0031111032275948644,0.0039226366746455193,0.0042753584025240444,0.0042980620683394583
0.00789906,0.0005191373199863584,0.00013624400025914838,0.00087073966971979127,0.0022804728283503791,0.0030867930109040056,0.0034596613760217803,0.0034865662711978853
0.00794969,0.00016095609136316312,-0.00029945069013170649,0.00012328005979990849,0.0013732079958883093,0.0021628589572210213,0.0025584164013532857,0.0025862118662283427
0.00800033,-0.00018072608125491271,-0.00070810377464843683,-0.00063044170517621606,0.00041845401969119514,0.001180021232826805,0.0016009646735079875,0.0016275301272848665
0.00805097,-0.00049589032367294372,-0.0010769902319179468,-0.001363343096319013,-0.00054997994194590563,0.00017212965672474406,0.00062091080845288809,0.00064554243486471957
0.0081016,-0.00077587753296079497,-0.0013948231156318037,-0.0020475705375954897,-0.0014955147943168014,-0.00082415149316260577,-0.00034578869486953721,-0.00032242732657459996
0.00815223,-0.0010136708093184271,-0.0016522136341149858,-0.0026560805953292923,-0.0023808750638904682,-0.0017713511805927721,-0.001262887107239743,-0.0012390311072626066
0.00820287,-0.0012041124325684526,-0.0018420873899306725,-0.0031643925089372056,-0.0031705491450951147,-0.0026335756755092692,-0.0020962240996338453,-0.0020693880443723401
0.0082535,-0.0013438578383263102,-0.0019598235171018664,-0.0035518496156341679,-0.0038326566277454895,-0.0033782362055516184,-0.0028153888292121272,-0.0027827657711981435
