Physical Time (s),ea_left Monitor (kg-m/s^3)
0.12471401,-0.0014831953236907542
0.12476464,-0.0014657650395517271
0.12481528,-0.001449900582166882
0.12486591,-0.0014354261774265982
0.12491655,-0.0014221787173267749
0.12496718,-0.001410028922417708
0.12501782,-0.0013988943851975062
0.12506845,-0.0013887489142389575
0.12511908,-0.0013796286900566875
0.12516972,-0.0013716334357132907
0.12522036,-0.0013649207423106586
0.12527099,-0.0013596935394466526
0.12532162,-0.0013561830152342535
0.12537226,-0.0013546277268102599
0.1254229,-0.0013552539149929281
0.12547353,-0.0013582576941692699
0.12552416,-0.0013637911471988604
0.1255748,-0.0013719532274331682
0.12562544,-0.0013827805224468676
0.12567607,-0.0013962413523180143
0.1257267,-0.0014122300237047376
0.12577734,-0.0014305612130222894
0.12582798,-0.0014509629659485257
0.12587861,-0.0014730711844223466
0.12592924,-0.0014964260074088482
0.12597988,-0.0015204723998211746
0.12603052,-0.0015445672711228002
0.12608115,-0.0015679986187372348
0.12613178,-0.0015900148073015631
0.12618242,-0.0016098723059625908
0.12623306,-0.0016268874930789297
0.12628369,-0.0016404960228830572
0.12633432,-0.0016503101821099459
0.12638496,-0.0016561635631946021
0.12643559,-0.0016581376574950004
0.12648623,-0.0016565559939872171
0.12653686,-0.0016519351270798204
0.1265875,-0.0016449330807846569
0.12663813,-0.0016362813174595602
0.12668877,-0.0016266902939978379
0.1267394,-0.0016167743384697545
0.12679004,-0.0016070036232447005
0.12684067,-0.0015976584853663054
0.12689131,-0.0015888321724435825
0.12694195,-0.0015804513714487703
0.12699258,-0.0015723188739840837
0.12704321,-0.0015641661665277036
0.12709385,-0.0015557059621447785
0.12714449,-0.0015466787438791489
0.12719512,-0.0015368881092859676
0.12724575,-0.0015262229672315707
0.12729639,-0.0015146633524110169
0.12734703,-0.0015022707453411295
0.12739766,-0.0014891735313684676
0.12744829,-0.0014755489027740384
0.12749893,-0.001461606216111061
0.12754957,-0.0014475716374668579
0.1276002,-0.0014336955540238229
0.12765083,-0.001420215355496622
0.12770147,-0.0014073718665864711
0.12775211,-0.0013954217357534388
0.12780274,-0.001384641641285984
0.12785337,-0.0013753328621310449
0.12790401,-0.0013678251057373881
0.12795465,-0.0013624797252296528
0.12800528,-0.001359689100911336
0.12805591,-0.0013598698412618062
0.12810655,-0.001363448978789609
0.12815719,-0.001370845329996934
0.12820782,-0.0013824443215781398
0.12825845,-0.0013985700249906437
0.12830909,-0.0014194501893388305
0.12835973,-0.0014451819352311671
0.12841036,-0.0014756969033008292
0.12846099,-0.0015107295719662098
0.12851163,-0.0015497915985216517
0.12856227,-0.0015921601876126578
0.1286129,-0.001636878655391549
0.12866353,-0.0016827765297160785
0.12871417,-0.0017285161145814687
0.12876481,-0.0017726661778692918
0.12881544,-0.0018137768612330903
0.12886607,-0.0018504676944440589
0.12891671,-0.0018815206090393175
0.12896734,-0.0019059642567628111
0.12901798,-0.0019231274649002417
0.12906861,-0.0019326819156954482
0.12911925,-0.001934647515228764
0.12916988,-0.0019293698523578785
0.12922052,-0.0019174758321889277
0.12927115,-0.0018997829269779784
0.12932179,-0.0018772570880189493
0.12937242,-0.0018509231190647407
0.12942306,-0.0018217982151837436
0.12947369,-0.001790846191116528
0.12952433,-0.001758934218402074
0.12957496,-0.0017268114204544473
0.1296256,-0.0016951045727741994
0.12967624,-0.001664322896155569
0.12972687,-0.0016348673588923112
0.1297775,-0.0016070439206610962
0.12982814,-0.0015811021525801694
0.12987878,-0.0015570553738484018
0.12992941,-0.0015349866539740083
0.12998004,-0.0015149301317365839
0.13003068,-0.0014968273186191444
0.13008132,-0.0014805325151439593
0.13013195,-0.0014658541907234491
0.13018258,-0.0014525936210488741
0.13023322,-0.0014405740722272604
0.13028386,-0.0014296584586470876
0.13033449,-0.0014197620167090076
0.13038512,-0.0014108603439649016
0.13043576,-0.0014029929291631568
0.1304864,-0.0013962625532281201
0.13053703,-0.0013908258808392692
0.13058766,-0.0013868797300675378
0.1306383,-0.0013846413319394044
0.13068894,-0.0013843296314572126
0.13073957,-0.0013861458204840684
0.1307902,-0.0013902585004117664
0.13084084,-0.0013967923260509558
0.13089148,-0.0014058184139752303
0.13094211,-0.0014173461342759995
0.13099274,-0.0014313185871772554
0.13104338,-0.0014476058406560541
0.13109402,-0.001465998893267192
0.13114465,-0.0014862031489596792
0.13119528,-0.0015078328904907534
0.13124592,-0.0015304089003233671
0.13129656,-0.0015533611507729027
0.13134719,-0.0015760400014495867
0.13139782,-0.0015977382940152763
0.13144846,-0.0016177248025112739
0.1314991,-0.0016352944906342268
0.13154973,-0.0016498216039427173
0.13160036,-0.0016608155047940648
0.131651,-0.0016679749603085341
0.13170163,-0.0016712265989808571
0.13175227,-0.0016707427895391144
0.1318029,-0.0016669198778419068
0.13185354,-0.0016603293313742831
0.13190417,-0.0016516623324210522
0.13195481,-0.0016416557078930045
0.13200544,-0.0016309988115392493
0.13205608,-0.001620261414316135
0.13210671,-0.0016098577354708384
0.13215735,-0.0016000089888490629
0.13220799,-0.0015907505881162659
0.13225862,-0.0015819615760840639
0.13230925,-0.0015734108256267999
0.13235989,-0.00156480956844173
0.13241053,-0.0015558630158635412
0.13246116,-0.0015463158920888467
0.13251179,-0.0015359829985366518
0.13256243,-0.0015247682578377786
0.13261307,-0.0015126650655161889
0.1326637,-0.0014997470128997091
0.13271433,-0.001486150119135457
0.13276497,-0.0014720590869629674
0.13281561,-0.0014576919265355472
0.13286624,-0.0014432780460232235
0.13291687,-0.0014290563365674945
0.13296751,-0.001415276861177811
0.13301815,-0.0014022004584081154
0.13306878,-0.0013901018336870735
0.13311941,-0.0013792758738675212
0.13317005,-0.0013700447024288871
0.13322069,-0.0013627626271738727
0.13327132,-0.0013578178815459878
0.13332195,-0.0013556283146605823
0.13337259,-0.0013566339809523919
0.13342323,-0.0013612801513676724
0.13347386,-0.001369997135685661
0.13352449,-0.0013831755724570418
0.13357513,-0.0014011350346098707
0.13362577,-0.0014240896001887992
0.1336764,-0.0014521116589355553
0.13372703,-0.001485095754847135
0.13377767,-0.0015227284499154145
0.13382831,-0.00156446466723924
0.13387894,-0.0016095152838692716
0.13392957,-0.0016568539791537459
0.13398021,-0.001705238798241629
0.13403085,-0.0017532721026109624
0.13408148,-0.001799472561270417
0.13413211,-0.0018423552027538666
0.13418275,-0.001880522986236047
0.13423339,-0.0019127549868758404
0.13428402,-0.0019380886677012831
0.13433465,-0.0019558814610776817
0.13438529,-0.0019658440824771835
0.13443592,-0.0019680439795778824
0.13448656,-0.0019628771070262733
0.13453719,-0.0019510179073597657
0.13458783,-0.0019333273957144155
0.13463846,-0.0019108049520778049
0.1346891,-0.0018845065421093862
0.13473973,-0.0018554757724752234
0.13479037,-0.0018246920537516203
0.134841,-0.0017930335723798138
0.13489164,-0.0017612580126937318
0.13494228,-0.0017299991733921581
0.13499291,-0.0016997716922802955
0.13504354,-0.0016709818118728686
0.13509418,-0.0016439482584801254
0.13514482,-0.0016188675500471694
0.13519545,-0.0015957955786741454
0.13524608,-0.0015748404137597067
0.13529672,-0.0015560208936085259
0.13534736,-0.0015392519966749806
0.13539799,-0.0015243716982380401
0.13544862,-0.0015111816834049809
0.13549926,-0.0014994799174081999
0.1355499,-0.0014890851926610913
0.13560053,-0.0014798535068964165
0.13565116,-0.0014716902892799744
0.1357018,-0.0014645599003705093
0.13575244,-0.001458490749538255
0.13580307,-0.0014535736906158645
0.1358537,-0.0014499529335310754
0.13590434,-0.0014478105841943651
0.13595498,-0.0014473484028739085
0.13600561,-0.0014487675830495588
0.13605624,-0.0014522511827912898
0.13610688,-0.0014579490272897278
0.13615752,-0.0014659663854146164
0.13620815,-0.0014763549546187096
0.13625878,-0.0014891052712000181
0.13630942,-0.0015041415204810589
0.13636006,-0.0015213151409103638
0.13641069,-0.0015403979866395361
0.13646132,-0.001561075341997605
0.13651196,-0.0015829402399966286
0.1365626,-0.0016054910985955689
0.13661323,-0.0016281352772741509
0.13666386,-0.0016502015623705202
0.1367145,-0.0016709655392538295
0.13676514,-0.0016896870421393277
0.13681577,-0.0017056639993200443
0.1368664,-0.0017182875711357431
0.13691704,-0.0017270997261872349
0.13696767,-0.0017318461831671876
0.13701831,-0.00173251183815285
0.13706894,-0.001729333969475561
0.13711958,-0.0017227684380569232
0.13717021,-0.0017134441227495264
0.13722085,-0.0017020972686459361
0.13727148,-0.0016894928328980091
0.13732212,-0.0016763331600979947
0.13737275,-0.0016631919071795002
0.13742339,-0.0016504558316284962
0.13747402,-0.0016383318789063757
0.13752466,-0.0016268445531919312
0.13757529,-0.001615859651006985
0.13762593,-0.0016051323031252458
0.13767657,-0.0015943658907804864
0.1377272,-0.0015832697231719563
0.13777783,-0.0015716024860371277
0.13782847,-0.0015591990221484916
0.13787911,-0.0015459822858479822
0.13792974,-0.0015319614969777485
0.13798037,-0.0015172190911828618
0.13803101,-0.0015018961403048319
0.13808165,-0.0014861760339547952
0.13813228,-0.0014702711223826906
0.13818291,-0.0014544147400291762
0.13823355,-0.0014388408758329403
0.13828419,-0.0014237910582500634
0.13833482,-0.0014095197101873336
0.13838545,-0.0013962989845077525
0.13843609,-0.0013844240920205296
0.13848673,-0.0013742185350808921
0.13853736,-0.0013660394255809558
0.13858799,-0.0013602788346896615
0.13863863,-0.0013573588275743954
0.13868927,-0.0013577228324389494
0.1387399,-0.0013618201785544262
0.13879053,-0.0013700847609888344
0.13884117,-0.0013829099275887047
0.13889181,-0.0014006174092077101
0.13894244,-0.0014234224283685671
0.13899307,-0.001451397035942176
0.13904371,-0.0014844341096561019
0.13909435,-0.0015222176879476884
0.13914498,-0.0015641989741420679
0.13919561,-0.0016095846755829828
0.13924625,-0.0016573401830857213
0.13929689,-0.0017062105471205148
0.13934752,-0.0017547819615819945
0.13939815,-0.001801551710612608
0.13944879,-0.0018450114997654477
0.13949943,-0.0018837390038304765
0.13955006,-0.0019164983772926656
0.13960069,-0.0019423128755119438
0.13965133,-0.0019605307633189478
0.13970196,-0.0019708607634271683
0.1397526,-0.001973370131119802
0.13980323,-0.0019684588198986487
0.13985387,-0.0019568097987972292
0.1399045,-0.0019392918209374371
0.13995514,-0.0019169134793184757
0.14000577,-0.0018907374598003221
0.14005641,-0.0018618140075389662
0.14010704,-0.0018311298677230721
0.14015768,-0.0017995706039637056
0.14020832,-0.0017679025611678988
0.14025895,-0.0017367697018112133
0.14030958,-0.0017066959532425559
0.14036022,-0.0016781003900060822
0.14041086,-0.0016513221742642569
0.14046149,-0.0016265518042726001
0.14051212,-0.0016038654039870648
0.14056276,-0.0015833880102623561
0.1406134,-0.0015651409650947611
0.14066403,-0.0015490421169934562
0.14071466,-0.0015349376825296327
0.1407653,-0.0015226381396733148
0.14081594,-0.0015119504964075528
0.14086657,-0.0015027008857739113
0.1409172,-0.0014947503072150819
0.14096784,-0.0014880059260539667
0.14101848,-0.0014824299330977208
0.14106911,-0.0014780440686658278
0.14111974,-0.0014749271451929456
0.14117038,-0.0014732062742356974
0.14122102,-0.00147304135864868
0.14127165,-0.0014746077118441283
0.14132228,-0.0014780774830695236
0.14137292,-0.0014836031947892665
0.14142356,-0.0014913036171793547
0.14147419,-0.0015012534027589179
0.14152482,-0.0015134750769983847
0.14157546,-0.0015279314795672088
0.1416261,-0.0015445206684167544
0.14167673,-0.0015630697209911197
0.14172736,-0.0015833273874584057
0.141778,-0.0016049572000458624
0.14182864,-0.0016275323159127509
0.14187927,-0.0016505334621577145
0.1419299,-0.001673353699682378
0.14198054,-0.001695312769275264
0.14203118,-0.0017156839366346886
0.14208181,-0.0017337324647044542
0.14213244,-0.0017487693989666931
0.14218308,-0.0017602070451686247
0.14223372,-0.0017676158458369777
0.14228435,-0.001770775611071787
0.14233498,-0.0017697084885721476
0.14238562,-0.0017646889373602401
0.14243625,-0.0017562050626640366
0.14248689,-0.0017449154948371156
0.14253752,-0.0017315868473974159
0.14258816,-0.0017170016186759305
0.14263879,-0.0017018763977873
0.14268943,-0.0016867781397231899
0.14274006,-0.0016721113056551607
0.1427907,-0.0016580921969474895
0.14284133,-0.001644756355347478
0.14289197,-0.001631980478304056
0.14294261,-0.0016195323617525241
0.14299324,-0.0016071304496561305
0.14304387,-0.0015944973134713947
0.14309451,-0.0015814030256807105
0.14314515,-0.001567690611898083
0.14319578,-0.0015532874665339584
0.14324641,-0.0015382036425777381
0.14329705,-0.0015225182363041837
0.14334769,-0.0015063678854985926
0.14339832,-0.0014899292716224013
0.14344895,-0.0014733997874580192
0.14349959,-0.0014569926814250395
0.14355023,-0.0014409311587181832
0.14360086,-0.0014254465000808579
0.14365149,-0.0014107801428651316
0.14370213,-0.001397189972198841
0.14375277,-0.0013849577876886043
0.1438034,-0.0013743944305391353
0.14385403,-0.0013658456083412919
0.14390467,-0.0013596927279281197
0.14395531,-0.0013563477677520951
0.14400594,-0.0013562445386373122
0.14405657,-0.0013598233814150463
0.14410721,-0.0013675093521417804
0.14415785,-0.0013796876894938146
0.14420848,-0.0013966727439663148
0.14425911,-0.0014186740374823471
0.14430975,-0.0014457583984675241
0.14436039,-0.0014778170338644665
0.14441102,-0.0015145345822969729
0.14446165,-0.0015553662325691812
0.14451229,-0.001599529879960763
0.14456293,-0.0016460092396798228
0.14461356,-0.0016935742490770834
0.14466419,-0.0017408426654761655
0.14471483,-0.001786346283303071
0.14476547,-0.0018286143034099498
0.1448161,-0.0018662595705133669
0.14486673,-0.0018980692675306507
0.14491737,-0.0019230885450460336
0.144968,-0.0019406792285896833
0.14501864,-0.0019505544771620761
0.14506927,-0.0019527807527285987
0.14511991,-0.001947750014309556
0.14517054,-0.0019361318376834159
0.14522118,-0.0019187794514619672
0.14527181,-0.0018966898744724196
0.14532245,-0.0018709082247317706
0.14537308,-0.0018424713138665175
0.14542372,-0.0018123545350759885
0.14547435,-0.0017814345972001909
0.14552499,-0.0017504715807249698
0.14557562,-0.0017201065700871031
0.14562626,-0.0016908651893226621
0.1456769,-0.0016631668277014809
0.14572753,-0.001637365241918884
0.14577816,-0.0016135986299687841
0.1458288,-0.0015920155748397205
0.14587944,-0.0015727326456971493
0.14593007,-0.0015557682017554697
0.1459807,-0.0015410385232712811
0.14603134,-0.0015283893797432301
0.14608198,-0.0015176311387014427
0.14613261,-0.0015085694574487449
0.14618324,-0.0015010279305305073
0.14623388,-0.0014948639769179872
0.14628452,-0.0014899808215651938
0.14633515,-0.0014863374822167265
0.14638578,-0.0014839529494819416
0.14643642,-0.0014829032118449303
0.14648706,-0.0014833120096137526
0.14653769,-0.0014853351980055522
0.14658832,-0.001489142270506975
0.14663896,-0.0014948974154073893
0.1466896,-0.0015027431823199495
0.14674023,-0.001512786470631394
0.14679086,-0.0015250877271369863
0.1468415,-0.0015396532404331354
0.14689214,-0.0015564277783630652
0.14694277,-0.0015752897213859515
0.1469934,-0.0015960455684614541
0.14704404,-0.0016184229073412384
0.14709468,-0.0016420639083023045
0.14714531,-0.0016665194259180163
0.14719594,-0.0016912485758216324
0.14724658,-0.0017156230518798673
0.14729722,-0.0017389429912095672
0.14734785,-0.0017604635774791343
0.14739848,-0.0017794351260692327
0.14744912,-0.0017951557446276652
0.14749976,-0.0018070284610616132
0.14755039,-0.0018146196261017288
0.14760102,-0.0018177112670107638
0.14765166,-0.0018163349763042069
0.14770229,-0.0018107810328832001
0.14775293,-0.0018015622726884409
0.14780356,-0.0017893670405016637
0.1478542,-0.0017749929070246628
0.14790483,-0.0017592614902987047
0.14795547,-0.0017429280874240469
0.1480061,-0.001726608002714603
0.14805674,-0.0017107286302390932
0.14810737,-0.0016955417112629822
0.14815801,-0.0016811005580899189
0.14820864,-0.0016672929573047237
0.14825928,-0.0016538989302210198
0.14830991,-0.0016406463682920463
0.14836055,-0.0016272631230905741
0.14841119,-0.0016135178316099147
0.14846182,-0.0015992480233839629
0.14851245,-0.0015843741630846273
0.14856309,-0.0015689000987580905
0.14861373,-0.0015528997101152604
0.14866436,-0.0015365031578276375
0.14871499,-0.0015198808861246877
0.14876563,-0.0015032232704378545
0.14881627,-0.0014867344634098712
0.1488669,-0.0014706269489309851
0.14891753,-0.0014551200323690765
0.14896817,-0.0014404428464482384
0.14901881,-0.0014268409259790039
0.14906944,-0.0014145837225385518
0.14912007,-0.0014039707131513108
0.14917071,-0.0013953372708468666
0.14922135,-0.0013890558775719755
0.14927198,-0.0013855313065840895
0.14932261,-0.0013851919195180021
0.14937325,-0.0013884738379402785
0.14942389,-0.0013957996913747082
0.14947452,-0.0014075524131727407
0.14952515,-0.0014240439714950362
0.14957579,-0.0014454810208663603
0.14962643,-0.0014719271605364188
0.14967706,-0.0015032682181963272
0.14972769,-0.0015391810484570606
0.14977833,-0.0015791114208606512
0.14982897,-0.0016222658136561903
0.1498796,-0.0016676164928813809
0.14993023,-0.0017139234343795627
0.14998087,-0.0017597970002771906
0.15003151,-0.0018037684602597106
0.15008214,-0.0018443744334193022
0.15013277,-0.0018802430729198323
0.15018341,-0.0019101855733315155
0.15023404,-0.0019332795836456849
0.15028468,-0.0019489254622034398
0.15033531,-0.0019568778216046403
0.15038595,-0.0019572459850103795
0.15043658,-0.0019504616677637385
0.15048722,-0.0019372255434640185
0.15053785,-0.0019184255676127301
0.15058849,-0.0018950648298707859
0.15063912,-0.0018682042979230418
0.15068976,-0.0018388839036113879
0.15074039,-0.0018080719882431822
0.15079103,-0.0017766319733712864
0.15084166,-0.0017453059608869802
0.1508923,-0.0017147130512702199
0.15094294,-0.0016853561226440701
0.15099357,-0.0016576358493084716
0.1510442,-0.0016318811396947193
0.15109484,-0.0016082082689156949
0.15114548,-0.0015867545543521246
0.15119611,-0.0015676315418085912
0.15124674,-0.0015508456808643891
0.15129738,-0.0015363054260535114
0.15134802,-0.0015238553708561507
0.15139865,-0.0015133084064617747
0.15144928,-0.0015044751496363713
0.15149992,-0.0014971840418723228
0.15155056,-0.0014912963226944766
0.15160119,-0.001486718422126267
0.15165182,-0.0014834113479727045
0.15170246,-0.0014813957110001795
0.1517531,-0.0014807485296993144
0.15180373,-0.0014815942256749572
0.15185436,-0.0014840891077997709
0.151905,-0.0014884034806389949
0.15195564,-0.0014947029652701796
0.15200627,-0.0015031319919046251
0.1520569,-0.0015137992537562679
0.15210754,-0.0015267673676645013
0.15215818,-0.0015420444635897944
0.15220881,-0.0015595766812227495
0.15225944,-0.0015792433180943357
0.15231008,-0.0016008503797536968
0.15236072,-0.0016241242821707009
0.15241135,-0.0016487040015443751
0.15246198,-0.0016741358839252503
0.15251262,-0.001699872243825791
0.15256326,-0.0017252751094375667
0.15261389,-0.0017496319903269706
0.15266452,-0.001772182613819706
0.15271516,-0.0017921595794475062
0.1527658,-0.0018088432315822771
0.15281643,-0.001821619484832014
0.15286706,-0.0018300394774066744
0.1529177,-0.0018338723756839092
0.15296833,-0.0018331403898833201
0.15301897,-0.0018281295609159139
0.1530696,-0.0018193507815987475
0.15312024,-0.0018074954421189282
0.15317087,-0.0017933672246947447
0.15322151,-0.0017777949501975453
0.15327214,-0.0017615455602725688
0.15332278,-0.0017452440186060971
0.15337341,-0.0017293337299686563
0.15342405,-0.0017140768022047255
0.15347468,-0.0016995364053995813
0.15352532,-0.0016856128051217342
0.15357595,-0.0016721009775713923
0.15362659,-0.0016587424140391829
0.15367723,-0.0016452783844616598
0.15372786,-0.0016314895316427839
0.15377849,-0.0016172240206720951
0.15382913,-0.0016024109802860818
0.15387977,-0.0015870600726582041
0.1539304,-0.0015712484408670724
0.15398103,-0.0015551041299945645
0.15403167,-0.0015387907957118338
0.15408231,-0.0015224963187121941
0.15413294,-0.0015064200510773282
0.15418357,-0.0014907605675027013
0.15423421,-0.00147572304180378
0.15428485,-0.0014615241316077072
0.15433548,-0.001448397861369354
0.15438611,-0.0014366025263066447
0.15443675,-0.0014264264518829136
0.15448739,-0.0014181941932910607
0.15453802,-0.0014122681975927461
0.15458865,-0.0014090442329508163
0.15463929,-0.0014089426843843008
0.15468993,-0.0014123932292855359
0.15474056,-0.0014198134902076096
0.15479119,-0.0014315836294898395
0.15484183,-0.0014480150086702526
0.15489247,-0.0014693155092251867
0.1549431,-0.001495552023112713
0.15499373,-0.0015266160514672766
0.15504437,-0.0015621926529282384
0.15509501,-0.0016017352760374492
0.15514564,-0.0016444589840630569
0.15519627,-0.0016893430326299227
0.15524691,-0.0017351549633807823
0.15529755,-0.0017805070274975326
0.15534818,-0.0018239315935560866
0.15539881,-0.0018639647610975453
0.15544945,-0.0018992339935801094
0.15550009,-0.0019285500350856145
0.15555072,-0.0019509880612974214
0.15560135,-0.0019659474487222902
0.15565199,-0.0019731831519354168
0.15570262,-0.0019728051296575375
0.15575326,-0.0019652493951295099
0.15580389,-0.0019512230751032957
0.15585453,-0.0019316199765557875
0.15590516,-0.0019074618361582855
0.1559558,-0.0018798231234963662
0.15600643,-0.0018497599756243173
0.15605707,-0.0018182590281688089
0.1561077,-0.0017862009889160512
0.15615834,-0.0017543444151458122
0.15620897,-0.0017233236697743886
0.15625961,-0.0016936539279126326
0.15631024,-0.001665740420368624
0.15636088,-0.0016399318767485521
0.15641152,-0.0016163182739109847
0.15646215,-0.0015950553973042233
0.15651278,-0.0015762435425008873
0.15656342,-0.0015598811272910756
0.15661406,-0.001545865226972461
0.15666469,-0.0015340250314677547
0.15671532,-0.0015241560786921668
0.15676596,-0.0015160499597052961
0.1568166,-0.0015095165090447411
0.15686723,-0.0015043994078730064
0.15691786,-0.001500588783738674
0.1569685,-0.0014980313351188059
0.15701914,-0.0014967354534184494
0.15706977,-0.0014967687884939536
0.1571204,-0.0014982490331583451
0.15717104,-0.0015013289095016961
0.15722168,-0.0015061777533943528
0.15727231,-0.0015129625294393702
0.15732294,-0.0015218309314252308
0.15737358,-0.0015328968300854316
0.15742422,-0.0015462290605404274
0.15747485,-0.0015618429221744134
0.15752548,-0.0015796925712737871
0.15757612,-0.001599665194533471
0.15762676,-0.0016215753929744547
0.15767739,-0.0016451585700808747
0.15772802,-0.0016700630693154391
0.15777866,-0.0016958449670411327
0.1578293,-0.0017219661674025915
0.15787993,-0.0017477991751869877
0.15793056,-0.0017726407030812755
0.1579812,-0.0017957386426263762
0.15803184,-0.0018163303526008469
0.15808247,-0.0018336962358401535
0.1581331,-0.00184721590942958
0.15818374,-0.0018564277629849809
0.15823437,-0.0018610817407895427
0.15828501,-0.0018611759153610706
0.15833564,-0.0018569710296654491
0.15838628,-0.0018489544702000693
0.15843691,-0.0018377939274945377
0.15848755,-0.0018242834806005363
0.15853818,-0.0018092442572423405
0.15858882,-0.0017934414752343018
0.15863945,-0.001777500393518045
0.15869009,-0.0017618736655411948
0.15874072,-0.0017468344668474794
0.15879136,-0.0017324694887857117
0.15884199,-0.001718694780164693
0.15889263,-0.0017053114017270084
0.15894327,-0.0016920635628253783
0.1589939,-0.0016786920520381844
0.15904453,-0.0016649793695946884
0.15909517,-0.0016507767077422572
0.15914581,-0.0016360159010770142
0.15919644,-0.0016207086411317629
0.15924707,-0.001604934448305971
0.15929771,-0.0015888275656952857
0.15934835,-0.0015725579820152467
0.15939898,-0.0015563156617511178
0.15944961,-0.0015403002769951791
0.15950025,-0.0015247181114622951
0.15955089,-0.0015097800160322565
0.15960152,-0.0014957044125075338
0.15965215,-0.0014827241839444989
0.15970279,-0.0014710948070008648
0.15975343,-0.001461100745976932
0.15980406,-0.0014530621261244277
0.15985469,-0.0014473367648660702
0.15990533,-0.001444315520296931
0.15995597,-0.0014444145000334207
0.1600066,-0.0014480589552543792
0.16005723,-0.0014556629024958796
0.16010787,-0.0014676038939501401
0.16015851,-0.0014841913767946148
0.16020914,-0.0015056314919393169
0.16025977,-0.0015319905919166433
0.16031041,-0.0015631601798628018
0.16036105,-0.0015988246237049976
0.16041168,-0.001638440047704655
0.16046231,-0.0016812234266993147
0.16051295,-0.0017261578016670481
0.16056359,-0.0017720153595335601
0.16061422,-0.0018174104422600118
0.16066485,-0.001860875913121333
0.16071549,-0.0019009423119603186
0.16076613,-0.0019362262032937094
0.16081676,-0.0019655216299779617
0.16086739,-0.0019878835650243508
0.16091803,-0.002002688468537094
0.16096866,-0.0020096697568273451
0.1610193,-0.0020089194799616569
0.16106993,-0.0020008616660182931
0.16112057,-0.0019861990271238471
0.1611712,-0.0019658279423961774
0.16122184,-0.0019407772190106047
0.16127247,-0.0019121405235070065
0.16132311,-0.0018809967539387088
0.16137374,-0.0018483576081026443
0.16142438,-0.0018151301650710791
0.16147501,-0.0017820996863261997
0.16152565,-0.001749926412117252
0.16157628,-0.0017191504722180243
0.16162692,-0.0016902008308254664
0.16167756,-0.0016634291592749154
0.16172819,-0.0016390086445297407
0.16177882,-0.0016170517866798532
0.16182946,-0.0015976671318135701
0.1618801,-0.0015808696261341688
0.16193073,-0.0015665695374056452
0.16198136,-0.0015545983068527261
0.162032,-0.0015447423041212373
0.16208264,-0.0015367759442608971
0.16213327,-0.0015304885858605914
0.1621839,-0.0015257027993680174
0.16223454,-0.0015222874905602599
0.16228518,-0.0015201679092358405
0.16233581,-0.0015193321418113671
0.16238644,-0.001519829204033219
0.16243708,-0.0015217605677895559
0.16248772,-0.0015252661043303761
0.16253835,-0.0015305055761931957
0.16258898,-0.0015376390259165592
0.16263962,-0.0015468093254974104
0.16269026,-0.0015581271870866056
0.16274089,-0.0015716594934312759
0.16279152,-0.0015874205348718016
0.16284216,-0.0016053645821362634
0.1628928,-0.0016253804181906219
0.16294343,-0.0016472860978492322
0.16299406,-0.0016708218085294288
0.1630447,-0.0016956433905662008
0.16309534,-0.0017213151780225921
0.16314597,-0.0017473081828502444
0.1631966,-0.0017730035367612218
0.16324724,-0.0017977055201682606
0.16329788,-0.0018206661560275365
0.16334851,-0.0018411236626278507
0.16339914,-0.0018583558076354853
0.16344978,-0.0018717354376772575
0.16350042,-0.001880791032998892
0.16355105,-0.0018852613949113777
0.16360168,-0.0018851332455177222
0.16365232,-0.0018806570029447104
0.16370295,-0.0018723145932590069
0.16375359,-0.0018607767807262367
0.16380422,-0.0018468363165751595
0.16385486,-0.0018313224359779059
0.16390549,-0.0018150154609204582
0.16395613,-0.001798557427588605
0.16400676,-0.0017824185030907128
0.1640574,-0.0017668803613565757
0.16410803,-0.0017520283014494219
0.16415867,-0.0017377767988340223
0.1642093,-0.0017239240649384255
0.16425994,-0.0017102077284495564
0.16431057,-0.001696359923323175
0.16436121,-0.001682150177937501
0.16441185,-0.0016674163572211703
0.16446248,-0.0016520797845595184
0.16451311,-0.0016361469560087032
0.16456375,-0.001619697320517274
0.16461439,-0.0016028661877481598
0.16466502,-0.0015858270031986628
0.16471565,-0.0015687892292581703
0.16476629,-0.0015519589287723533
0.16481693,-0.0015355500271149764
0.16486756,-0.0015197817137086399
0.16491819,-0.0015048806339910902
0.16496883,-0.0014910861739335774
0.16501947,-0.001478658826944408
0.1650701,-0.0014678863496145622
0.16512073,-0.0014590905835191971
0.16517137,-0.0014526291931285984
0.16522201,-0.001448892282740708
0.16527264,-0.0014482949809160311
0.16532327,-0.0014512618162135036
0.16537391,-0.0014582072665912799
0.16542455,-0.0014695105626506733
0.16547518,-0.0014854854485998529
0.16552581,-0.0015063452912819598
0.16557645,-0.001532166660237912
0.16562709,-0.0015628535570070229
0.16567772,-0.0015981055278198961
0.16572835,-0.0016373931743907061
0.16577899,-0.0016799447861302955
0.16582963,-0.0017247521729370726
0.16588026,-0.0017705903208850085
0.16593089,-0.0018160671798401694
0.16598153,-0.0018597013794867871
0.16603217,-0.0019000073628632789
0.1660828,-0.0019355807093563617
0.16613343,-0.0019651949954636572
0.16618407,-0.0019878837610004716
0.1662347,-0.0020030053888957641
0.16628534,-0.0020102791694151237
0.16633597,-0.0020097871461720053
0.16638661,-0.0020019459831203488
0.16643724,-0.0019874570996512055
0.16648788,-0.0019672196669296535
