Physical Time (s),etp_top Monitor (kg-m/s^3): top_cv1,etp_top Monitor (kg-m/s^3): top_cv2,etp_top Monitor (kg-m/s^3): top_cv3,etp_top Monitor (kg-m/s^3): top_cv4,etp_top Monitor (kg-m/s^3): top_cv5,etp_top Monitor (kg-m/s^3): top_cv6,etp_top Monitor (kg-m/s^3): top_cv7
0.09483936,0.017204077899512012,0.021825847335601764,0.028290264643527581,0.031740185451474064,0.031612812237544578,0.031759611791704723,0.050955689136341076
0.09488999,0.017122931924739002,0.021698021721718197,0.028116680088144524,0.031590178314539627,0.031497537155638911,0.031632887303984968,0.050172772979875005
0.09494063,0.016914089559833565,0.021417270502883702,0.027764405525826485,0.031234964479498237,0.031167099333108763,0.031298459160568809,0.049228836071789184
0.09499126,0.016581438160893143,0.020989509803432997,0.027242197258894221,0.030683944937445216,0.030629331894868283,0.030763641177849712,0.048143698071665533
0.0950419,0.016134116993888038,0.020426145873080039,0.02656452708702297,0.029953372199615629,0.029899522627841055,0.030042839087261491,0.046941520431930263
0.09509253,0.0155858838439901,0.019743284978624546,0.025750433551502961,0.029064966357531793,0.028999085670695042,0.029156274402250961,0.045649256763571067
0.09514317,0.014953750224474718,0.018960233012976665,0.024821647278334427,0.028043704103144485,0.027953304852515244,0.028127868869518693,0.044292783638023692
0.0951938,0.014258105315457688,0.018099862791744317,0.023803081696932307,0.026918156685490687,0.026791658395732627,0.026985625236006113,0.042894723308946975
0.09524444,0.013519355035287624,0.017184777877165106,0.022718509658961505,0.025715601163436824,0.025542782248185993,0.025756711078648478,0.041471922028618873
0.09529507,0.012756602444847949,0.016236007032149134,0.021589329187279047,0.024460504945705883,0.024232844371765705,0.024465957289269008,0.04004036932349047
0.09534571,0.0119869055541055,0.015272438668215586,0.020434251280464333,0.023174112450045359,0.022885029558876162,0.023135338482664775,0.038609203294357602
0.09539634,0.011223647049825491,0.014309049057842551,0.019267546463435176,0.021872467257412671,0.021517416549785614,0.021782110099455614,0.03717620231452648
0.09544698,0.010476355156696759,0.013356791195207159,0.01809919508761916,0.020566516066949894,0.02014291797495615,0.020418586851367004,0.035734046445178101
0.09549761,0.0097510554443677629,0.012423093000278725,0.016935778248057171,0.019263099518959381,0.018770212336702733,0.019053197883167162,0.034274591626129523
0.09554825,0.0090499698999592631,0.011511406175919621,0.015780071095713381,0.017964491130245456,0.017403107631565447,0.017689918351450829,0.032787080260695073
0.09559888,0.0083733416158381611,0.01062339357306101,0.014633852957085523,0.016671547108889954,0.016043707248127308,0.016331200547765694,0.031263136479627265
0.09564952,0.0077195230073486658,0.0097587307856323215,0.01349761221399148,0.015383453511776104,0.014692037293745948,0.014977827573144127,0.029693067669700104
0.09570015,0.0070861227289878027,0.0089163856503833034,0.012372057732317017,0.014099579299178029,0.013347929277355411,0.013630521480779235,0.028073291175926371
0.09575078,0.0064703707060658009,0.0080948755400937628,0.011258312631960078,0.012819958662329031,0.01201155023175916,0.012290508690053208,0.026408052363021572
0.09580142,0.0058692446947225148,0.0072922461187872765,0.010157672176550654,0.01154531115292123,0.010683456293789591,0.010959359373511878,0.024702301079913003
0.09585205,0.0052796161345644186,0.0065061276255501503,0.0090714220585014424,0.010277151532735887,0.0093648370685396731,0.0096392818036547447,0.022965128378541179
0.09590269,0.0046975554251876238,0.0057327323331559186,0.0079991032510236381,0.0090159392657621004,0.0080556968033409452,0.0083311595223767698,0.021208024025704396
0.09595332,0.0041192568051432324,0.004967979938733263,0.006939727842392213,0.0077625648697479148,0.006756503288619712,0.0070360577840020058,0.019449513154912779
0.09600396,0.0035406224104600386,0.0042069049352374387,0.005890564949046424,0.0065167524447579664,0.0054666281116227565,0.0057539351082221352,0.017705220466473805
0.09605459,0.0029576201534399901,0.0034441342602212401,0.0048474773741194709,0.0052771350597077089,0.0041844793940617473,0.0044834323225818604,0.015989891034814751
0.09610523,0.0023670116996857729,0.0026748734026900748,0.0038060196222698016,0.0040421223004198856,0.0029084342881628652,0.0032229485756701298,0.01432001498338638
0.09615586,0.0017674625898410317,0.0018962321635541167,0.0027628607843619073,0.0028109894495252476,0.0016378946220307865,0.0019716827546196521,0.0127105008131248
0.0962065,0.0011591323382688817,0.0011070417516175874,0.0017157982188148806,0.0015836316178866755,0.00037300327893855087,0.00072939024093364056,0.011176646311675508
0.09625713,0.00054249255229386439,0.00030701251306588888,0.00066304587250493366,0.00035962728131270621,-0.00088637191442281064,-0.00050467480303489063,0.0097282918688870994
0.09630777,-8.0046808454118062e-05,-0.00050192158327825535,-0.00039492030221105359,-0.00085980357692535267,-0.0021386603012361009,-0.0017296442689899347,0.0083731730542522809
0.0963584,-0.00070477043588913226,-0.0013160515104314241,-0.0014558283140799471,-0.0020723640201709341,-0.0033812322984746066,-0.0029436889815403749,0.007118734635656261
0.09640904,-0.0013271256257242677,-0.0021303316927761416,-0.0025158639983072347,-0.0032747843090737243,-0.004610555863516894,-0.0041441520531947714,0.0059690005327655352
0.09645967,-0.0019416674007747422,-0.0029382595190974399,-0.0035693571784137772,-0.0044623116109803089,-0.0058217155751017742,-0.0053270146906562411,0.0049227306444237402
0.09651031,-0.0025425264590309936,-0.0037325301191575388,-0.0046094796768675721,-0.0056293037651201968,-0.0070090392825980707,-0.0064874223384591909,0.0039743363456217302
0.09656094,-0.0031231500826081017,-0.0045047629301887011,-0.0056278741859886027,-0.006768718052300721,-0.0081656282480601448,-0.0076192629932883968,0.0031198014262398977
0.09661158,-0.0036761471835100217,-0.0052454326541122526,-0.0066145409807137397,-0.0078719211587028742,-0.0092831855246459268,-0.0087149053581715031,0.002355091133527264
0.09666221,-0.0041933862589350725,-0.0059440127829213044,-0.0075580557245517686,-0.0089289235967021235,-0.01035226602103541,-0.0097654065463999452,0.0016737781550866249
0.09671285,-0.0046654231012807322,-0.0065883036152294579,-0.0084446123504284733,-0.0099272993933798553,-0.01136115258700416,-0.01075941072283332,0.0010684131638200312
0.09676348,-0.0050819309722885762,-0.0071648306000706178,-0.0092584616635416582,-0.010852537124935419,-0.012296222824239389,-0.011683537420156903,0.00053697797132253727
0.09681412,-0.0054321140861243568,-0.0076593752161137575,-0.009982462505225994,-0.011688694606424351,-0.013142569569323354,-0.012522925210619545,7.7555638170962241e-05
0.09686475,-0.0057052539654169716,-0.0080576003154421254,-0.010598318407746461,-0.012418696054293295,-0.013884288003858932,-0.013261487493713153,-0.00030995955560646736
0.09691539,-0.0058916635857270017,-0.0083461903674041608,-0.011087884127449521,-0.013025025029494755,-0.014505087184017516,-0.013882587795124118,-0.00062422460982936023
0.09696602,-0.0059836664453951586,-0.0085141741563624952,-0.011435052516588691,-0.01349102161300593,-0.014989583540787469,-0.014370347930540749,-0.00086704850357330852
0.09701666,-0.0059758848170452386,-0.0085532402743309262,-0.011625869445837805,-0.013801604204589209,-0.015323929275163784,-0.014710311147833794,-0.0010352543283587926
