Physical Time (s),enth_flux_pressure_right Monitor (kg-m/s^3): right_cv1,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv2,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv3,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv4,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv5,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv6,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv7
0.36036929,4.6889308086016372,3.6483067435875651,2.2308434952096707,4.6288455385457361,3.6680858567546428,2.1232752172910083,0.80415289433393045
0.36041993,4.9239976587754084,3.4543003919604001,2.2023615539780934,4.748096445290904,3.6541986958661301,2.1352584193603574,0.7556527882673183
0.36047056,5.1344856237561478,3.2823586373227354,2.1814425739007381,4.8594413764127848,3.6448936560351646,2.1473427453648313,0.71693739854994587
0.3605212,5.3096674128981052,3.1349686719708267,2.1670950183800555,4.9613477476540888,3.6390428662570216,2.1595486547048353,0.68853867212002084
0.36057184,5.4396435412031252,3.0131441639982883,2.1592380691152089,5.0522369934610998,3.6357339631550012,2.172089732326647,0.67057598666444884
0.36062247,5.5173693283530234,2.9169069701760804,2.1581865492161572,5.1309957343779429,3.6347473934407306,2.1847981413673425,0.66287971336896634
0.3606731,5.545139631804803,2.8433864918663856,2.1648780414119932,5.1954056123514869,3.6375582278631433,2.197917532449992,0.66499393890000569
0.36072374,5.5250292249538253,2.7899683024243798,2.1803769639449913,5.244471059547041,3.6399979848541593,2.211521528157796,0.67619347486147041
0.36077437,5.4586790966138139,2.7533516462112786,2.2062021967468306,5.2771383478570142,3.6446212605044561,2.2258555190985403,0.69560248540840197
0.36082501,5.3544401255010943,2.7298865225571394,2.2438504088473641,5.2923544910413263,3.647735986420142,2.2407420957308917,0.72212205881860814
0.36087564,5.2198703573578973,2.7168711937832812,2.2943382796947875,5.2899888469660228,3.6495711660550834,2.2559474906166033,0.75457438367027452
0.36092628,5.0606943429786426,2.7118022399152437,2.3579863644036556,5.2693108934111779,3.6512900451115256,2.2715560044390966,0.79175839463606701
0.36097692,4.8862237052110711,2.7131974273151291,2.4344019829307921,5.2308703124071965,3.6523567183478152,2.2874198161520662,0.83250667531534872
0.36102755,4.7051683498229666,2.7197981938643236,2.5222883476810849,5.1760604896608307,3.6526423541460589,2.3033189459783743,0.87567399074664709
0.36107818,4.5239179919045398,2.7311541215460293,2.6193555027414677,5.1064615044473634,3.6525104562760511,2.3191105466993456,0.92021574639062775
0.36112882,4.3489843152076695,2.7474079933149449,2.7228549170954759,5.0235840941691867,3.6514223263205103,2.3348057294320501,0.96520291359064103
0.36117945,4.1857191650674528,2.7690956643503641,2.8292355466109798,4.9296795208472073,3.6500180408357195,2.3500117903675637,1.0099471604860728
0.36123009,4.0364237724776899,2.7966079034599072,2.9343096778436113,4.826908695109708,3.6485494526262139,2.3642993764123283,1.0538429878731226
0.36128072,3.9027217105458947,2.8311906225312233,3.0341619450079094,4.7170659941288555,3.647733593424924,2.3774831340318627,1.0964161892555242
0.36133136,3.787803884596979,2.8742157732687277,3.1252351172514068,4.602848909170226,3.6490315350266473,2.3895890379639066,1.137414381969738
0.361382,3.6914574602242411,2.9265498302610462,3.2044695025599244,4.4860448206288961,3.653317687623546,2.4003719053520856,1.176685958123862
0.36143263,3.6134588550192484,2.990254822607278,3.2688299029093102,4.3683501840846937,3.6621816109025334,2.4095491536941935,1.2141193244319481
0.36148326,3.5536193299938446,3.0662927563309323,3.3154391390653162,4.2503022452043755,3.6770891195716788,2.4170917315155616,1.2496217064775059
0.3615339,3.5115378698748887,3.1556424245787054,3.3428279445566691,4.1321198280318603,3.6993241780439905,2.4225477916473226,1.2831788376187854
0.36158453,3.4877564212376608,3.2600577753364051,3.3498702094310779,4.0142056476854977,3.7303773581468151,2.4256858387540801,1.3147535021898327
0.36163517,3.4817540362464849,3.3821484904331154,3.3375566169784641,3.8964077552942227,3.7709641516088777,2.426465812485362,1.3442370888906603
0.3616858,3.491743251766267,3.5238939905469637,3.3056865525992816,3.7780189176885393,3.821705591284855,2.4247494618910848,1.3713739107493614
0.36173644,3.5153909677209585,3.6876808545894559,3.2555897602647801,3.6585323928633371,3.8825742007039077,2.4205002547991996,1.3959437863619824
0.36178708,3.5494900635224087,3.8769165892147588,3.1888841465574282,3.5372196892476597,3.9526105453614182,2.4138841168850211,1.4176332819408142
0.36183771,3.5905722951793511,4.0956214649823934,3.1077326220070245,3.414031054070866,4.0312945669125257,2.4053339433798713,1.4359648803557952
0.36188835,3.6348057384644159,4.3493163497394738,3.0143647339210995,3.2889877198558115,4.1170389472916611,2.3952265996834621,1.4504851402310512
0.36193898,3.6800531729994215,4.6417654157764314,2.9108747955684899,3.161890181789258,4.207346620077864,2.3840783349949612,1.4606971843957246
0.36198961,3.7246723796336867,4.9736377931511369,2.7998454963487491,3.0331045896400357,4.3002873990502062,2.3727494558920439,1.4663773684101205
0.36204025,3.7682371012253615,5.3428188389672027,2.6837836961433239,2.9030864894505863,4.3936386229348301,2.362002997416802,1.4671575584298366
0.36209088,3.8116248838691931,5.7390839229880362,2.5655638534835665,2.7725600612332411,4.4857820040541272,2.3522269548941646,1.4627317879631239
0.36214152,3.8553099769676336,6.1503063061621726,2.4481604395429541,2.6425193983854705,4.5754530047429185,2.3441020099423469,1.4528882682288358
0.36219216,3.9011933762331217,6.5619939093261515,2.3352671643187453,2.5138018082063995,4.6611380236080207,2.3381980980496149,1.437618976317721
0.36224279,3.9500507603956456,6.9596686845892872,2.229303181765804,2.3878892534711817,4.7414981544764361,2.334309779224057,1.4170078662060241
0.36229343,4.0035152261219986,7.3306484386272226,2.1335180783756473,2.2657357646996434,4.8156833663366427,2.3323316642387755,1.3912886526336758
0.36234406,4.0617099503630456,7.6637443886065943,2.0512084902356018,2.1484551379195702,4.8837210733208778,2.3316958340809255,1.3607041237372033
0.36239469,4.1256742251774128,7.9493358886789984,1.9844761234739037,2.0375188611147204,4.9456200448909984,2.3315862118503707,1.3256485346256044
0.36244533,4.1964807388122631,8.180365063360604,1.9354208994255071,1.9336434287217075,5.0017422223203916,2.3310326302710926,1.2866489257995548
0.36249596,4.27515636011222,8.3506735871869182,1.9046199770812702,1.8379083295893577,5.0523374303668014,2.3289225620339731,1.2443411160892319
0.3625466,4.3633251206092822,8.4565352144500423,1.8923321103126634,1.7522290649582957,5.0980322213195866,2.3244371603833933,1.1994804483699413
0.36259724,4.4633123883031871,8.4933936995466528,1.898042256901481,1.6778857165971564,5.1395256140182566,2.3164822561269842,1.1527998727770772
0.36264787,4.5775588877060063,8.4592978464844268,1.921060506409304,1.6160246688150779,5.1772269895466678,2.3044157403196195,1.1051191322716907
0.36269851,4.7085515979979018,8.3546868616000012,1.9592688928882813,1.5672051351571907,5.2118604796306691,2.287784528937058,1.0574230879716833
0.36274914,4.8587632794296605,8.1818048646050663,2.0109568941739293,1.5321876801267846,5.2440189626402391,2.2664309362739434,1.0106974439362526
0.36279977,5.0314392334562985,7.9452165692106957,2.0736329939678564,1.5112850039028261,5.2746410861829984,2.2404369821441605,0.96599010692079024
0.36285041,5.227712922195594,7.6491726827011499,2.1455216718746803,1.504062595314184,5.3043811156243823,2.2104472655818763,0.92434666334060922
0.36290104,5.4510103404362118,7.3031151020274248,2.2254662822769373,1.5104504518538229,5.3342620780193144,2.1773232825637381,0.8867862723404375
0.36295168,5.7025611151965858,6.9172124679563538,2.3122741245531424,1.5299068540798693,5.3650283198870765,2.1419017634125623,0.85420991118526512
0.36300231,5.9832748273901473,6.5044685256938779,2.4055545183279774,1.5604571088466228,5.3977556463335041,2.1054799860240925,0.82739638331295473
0.36305295,6.288110250625274,6.0757441166322383,2.5049080145679268,1.6007037882635999,5.4330661018929991,2.0694099057911552,0.80691786245408359
0.36310359,6.6127564130845906,5.6445566386504193,2.6113463984351837,1.6488374942161663,5.4716635463678926,2.0350212599331803,0.7931588110038279
0.36315422,6.9465340328717957,5.2221012028126736,2.7264991444978914,1.7023185756720549,5.5139070270447155,2.0037317763127782,0.78626989037821726
0.36320485,7.2746940929916599,4.8174919700340819,2.8519426902898322,1.7581780163824667,5.559614089971638,1.9770057825203962,0.78634756091428692
0.36325549,7.5793421425919885,4.4390059790561782,2.9887740052001508,1.8147089487132413,5.6086019953183932,1.9558660509104004,0.79290361790479191
0.36330612,7.8430643267165339,4.0910700942555911,3.1379962806969353,1.8697719881534909,5.6597401877314395,1.9414491783226173,0.80534691068029696
0.36335676,8.0504271349189587,3.7772474371304927,3.2993522683234038,1.9217544028858633,5.7120648828059633,1.9346003882413463,0.82294189453448674
0.36340739,8.1881677395050971,3.4996064345086846,3.4725417972672528,1.9693482431795069,5.7640954139221359,1.9360512085097152,0.84486800233071635
0.36345803,8.254702863539352,3.2594444688636228,3.6559225041429952,2.010770465526277,5.8129308092896474,1.9463977557928061,0.87025553387928634
0.36350867,8.2523891998673395,3.0573298497777737,3.8494746073203094,2.0445839808484112,5.8563643027000598,1.9657401324423627,0.89816859249710224
0.3635593,8.1884547917648938,2.8901998727721154,4.0519712733765045,2.071921690111711,5.8940091551929914,1.9939509034102965,0.92765132471115608
0.36360993,8.0712420826496416,2.7580424823103096,4.2620310957802108,2.091603931988856,5.9242343519005676,2.0307609973578327,0.95791259899883152
0.36366057,7.909671313013952,2.6573735440842632,4.4779417575522853,2.1018302436205953,5.9439836102195764,2.0756341836518617,0.98833869457165846
0.3637112,7.7122071802976651,2.5843971009253002,4.6971225918660906,2.1057210810035052,5.9514286947662765,2.1273950424290127,1.0184293046510098
0.36376184,7.483992576011592,2.5351794924283553,4.9167598477604493,2.1018219479209619,5.9456269200565597,2.1846782075163773,1.0478265427466495
0.36381247,7.2305942639856244,2.5047295485190619,5.1330483152469144,2.092563180675032,5.9256969939353965,2.2456780512616339,1.076304443520911
0.36386311,6.9570399418336972,2.4921519056863013,5.3416785635554529,2.0777546441961849,5.8915359311741291,2.308407978557534,1.1038929132681417
0.36391375,6.6677323186494677,2.4948553568629843,5.5387095115866192,2.0601664116768554,5.8433659486206322,2.3710386771150578,1.1307796243241082
0.36396438,6.36808069352342,2.5109819707306409,5.7193252574469007,2.0403957335465268,5.7819160932084825,2.4313618021433676,1.1572167577374444
0.36401501,6.0648837469378023,2.5396975008354588,5.8792930062946152,2.019960479591894,5.7082595248140393,2.4875057956186186,1.1835494719116184
0.36406565,5.7649494141930662,2.5809709874989295,6.0148001348767561,2.0011544301697692,5.6240882898262097,2.5376847167984828,1.2101907382069919
0.36411628,5.4755341640757962,2.6346985130910916,6.1232652077943985,1.9866226228389328,5.5307139523302871,2.5803201557907638,1.2375995010366614
0.36416692,5.2027374128796486,2.7001659594275744,6.2015088353138843,1.9764664666632323,5.4310143356505911,2.6142591419907184,1.2662674608449982
0.36421755,4.9506133048714283,2.7789155347311381,6.2478989583732822,1.9721468810250291,5.327332879541018,2.6385857924505096,1.2965915362072691
0.36426819,4.7219954871199681,2.8716605577242871,6.2613897654051671,1.9750774432589144,5.2219738546409307,2.6528563800502454,1.3288141856627811
0.36431883,4.5182080380202834,2.9788970799451691,6.2415985893132442,1.9864205242322597,5.1168992701254625,2.6569829602159105,1.3630480895241877
0.36436946,4.3382002434612561,3.1015658686980752,6.1893060991597872,2.0062647536153104,5.0140515493105839,2.6511602510590544,1.3993474730938256
0.36442009,4.1811117831085935,3.2395623633781327,6.1064780090132809,2.0355374829106596,4.9153820661386973,2.6359152879072432,1.4375130221046624
0.36447073,4.0444115709119295,3.393223848711409,5.9945013190557779,2.0735081218920288,4.8222544134894241,2.612252745196745,1.4770467507260001
0.36452136,3.9264396436958844,3.5616772170690867,5.8559784268582069,2.1204985952872542,4.7353057856703762,2.5811080370549662,1.5172507658135392
0.364572,3.8250974862097391,3.745734531948961,5.6939533520196512,2.1752791477123887,4.6554109264190622,2.5440389718172196,1.5572345106522598
