Physical Time (s),enth_flux_pressure_left Monitor (kg-m/s^3)
0.52098351,1.1229636538349923
0.52103415,1.1303146320661914
0.52108478,1.1307192814831839
0.52113542,1.1230883996927559
0.52118606,1.1066972175108822
0.52123669,1.0811703173830787
0.52128732,1.0464827228696238
0.52133796,1.0029531382482366
0.5213886,0.95112743399671429
0.52143923,0.89183006476032944
0.52148986,0.82608195178161514
0.5215405,0.75511159365681246
0.52159113,0.68042975319210708
0.52164177,0.60367512036112925
0.52169241,0.52661954161109437
0.52174304,0.45133567117343942
0.52179367,0.37980002154936027
0.52184431,0.31410321455892404
0.52189494,0.25640493406220566
0.52194558,0.20878637156139929
0.52199622,0.17323416311234172
0.52204685,0.15154119311924724
0.52209748,0.1451809678087132
0.52214812,0.15524329373751633
0.52219876,0.18232496384683827
0.52224939,0.22641836689752226
0.52230002,0.28686622390294669
0.52235066,0.36228099247059137
0.52240129,0.4506073248929755
0.52245193,0.54914991905337107
0.52250257,0.6545767586598451
0.5225532,0.76320039031111986
0.52260383,0.87091468126231153
0.52265447,0.9738102282753206
0.52270511,1.0682112863549635
0.52275574,1.1509635668962384
0.52280637,1.2195073452197938
0.52285701,1.2720309200064255
0.52290764,1.3076199673330053
0.52295828,1.3261929967147272
0.52300892,1.3284940866170405
0.52305955,1.3157985334152966
0.52311018,1.2902880728094208
0.52316082,1.25429001269598
0.52321145,1.2102842144798815
0.52326209,1.1608098962681177
0.52331273,1.1082369990052472
0.52336336,1.0547001646207581
0.52341399,1.0019759380643916
0.52346463,0.95138199607850815
0.52351527,0.90392036560114053
0.5235659,0.86013168695338471
0.52361653,0.82014767420612722
0.52366717,0.78375941902135171
0.5237178,0.75035841636182798
0.52376844,0.71886470647833434
0.52381908,0.68841004361218872
0.52386971,0.65783777676960986
0.52392034,0.62586240758688594
0.52397098,0.59122196355965373
0.52402161,0.55286035145915235
0.52407225,0.51000572396630572
0.52412289,0.46229301071877527
0.52417352,0.40983254789343604
0.52422415,0.35319887043788323
0.52427479,0.29351980232372121
0.52432543,0.23229837659108521
0.52437606,0.17143624151211129
0.52442669,0.11299263014735139
0.52447733,0.059209293539700114
0.52452796,0.01228288614152151
0.5245786,-0.025742632284814659
0.52462924,-0.053078142098437031
0.52467987,-0.068275312430736701
0.5247305,-0.070234749707304811
0.52478114,-0.058424009008837707
0.52483178,-0.032736967272483486
0.52488241,0.0064539370071927671
0.52493305,0.058310273598201734
0.52498368,0.12154317808092874
0.52503431,0.19444963539183829
0.52508495,0.27491635720883451
0.52513559,0.36049625484807779
0.52518622,0.44855768823620418
0.52523685,0.53622399594685888
0.52528749,0.62072567621015906
0.52533812,0.69942383164548683
0.52538876,0.77006965362843527
0.5254394,0.8309782896958402
0.52549003,0.88111217101537087
0.52554066,0.92020269048312442
0.5255913,0.94877337539658835
0.52564194,0.96807892316594013
0.52569257,0.97999257008035201
0.5257432,0.98675923093026574
0.52579384,0.99078499646821394
0.52584447,0.99439396251047141
0.52589511,0.99958272134066684
0.52594575,1.0077590301356651
0.52599638,1.019627495891249
0.52604701,1.0351903046302251
0.52609765,1.0537540039638054
0.52614828,1.0740467591870058
0.52619892,1.0944105550769072
0.52624956,1.1129965989734973
0.52630019,1.127942446158352
0.52635082,1.1375403822635752
0.52640146,1.1403311762940724
0.5264521,1.1351814786159466
0.52650273,1.1213228028848765
0.52655336,1.098346777393709
0.526604,1.0661878710452672
0.52665463,1.0250831810024699
0.52670527,0.97561138601393826
0.52675591,0.91854311886071427
0.52680654,0.85488608191458093
0.52685717,0.78580500550748944
0.52690781,0.7127627475004541
0.52695844,0.6374345759570369
0.52700908,0.56153724489330337
0.52705972,0.48712679158908473
0.52711035,0.41617870109748772
0.52716098,0.35078744755852165
0.52721162,0.29308921011731431
0.52726226,0.24516971630293302
0.52731289,0.20905034325088145
0.52736352,0.18653040384347047
0.52741416,0.17913555345809601
0.52746479,0.18801254298267323
0.52751543,0.21382303184265761
0.52756607,0.25664267814690561
0.5276167,0.31588354774023802
0.52766733,0.39025443270955262
0.52771797,0.47778148922262975
0.52776861,0.57573487344488772
0.52781924,0.68092747262614473
0.52786987,0.78968879955845284
0.52792051,0.89793698560035984
0.52797114,1.0017585843322594
0.52802178,1.0974443921180814
0.52807242,1.1817391937759072
0.52812305,1.252004963483595
0.52817368,1.3063938881342887
0.52822432,1.3438665323825068
0.52827495,1.3642540670218914
0.52832559,1.368212023949541
0.52837623,1.3571036276307691
0.52842686,1.3326972208420589
0.52847749,1.2974538365434525
0.52852813,1.2538501911656335
0.52857877,1.2044434453275072
0.5286294,1.1516193385218219
0.52868003,1.0975481567233354
0.52873067,1.044065753619317
0.5287813,0.9925402298869509
0.52883194,0.94401777078740723
0.52888258,0.8990981736124728
0.52893321,0.85795345178458637
0.52898384,0.82041350033355642
0.52903448,0.78592825945060929
0.52908511,0.75342267002564456
0.52913575,0.72202018894773023
0.52918639,0.69059840189990385
0.52923702,0.65785799064173123
0.52928765,0.62254125073462263
0.52933829,0.58354605680498506
0.52938893,0.54006970152449374
0.52943956,0.49168935714136336
0.52949019,0.43848436120553907
0.52954083,0.38096795913999559
0.52959146,0.32022155083560322
0.5296421,0.25770336091117496
0.52969274,0.19529536300564088
0.52974337,0.1350470224064429
0.529794,0.079190832353132123
0.52984464,0.029953466691230113
0.52989527,-0.010600077771059313
0.52994591,-0.040645490610369372
0.52999655,-0.05869155418586447
0.53004718,-0.063591127779152157
0.53009781,-0.054763666480230233
0.53014845,-0.032050304360855819
0.53019909,0.0042275893388931673
0.53024972,0.053283845519247974
0.53030035,0.11387048381518333
0.53035099,0.18433757841630222
0.53040162,0.26260788817102099
0.53045226,0.34628634184430646
0.5305029,0.43275182403565338
0.53055353,0.51913648303273019
0.53060416,0.60268015568468813
0.5306548,0.68072238174675648
0.53070544,0.75096613908500398
0.53075607,0.81165756151834256
0.5308067,0.86168737413549978
0.53085734,0.90069828016125675
0.53090797,0.92912123350561526
0.53095861,0.94813232864176511
0.53100925,0.9595475968592424
0.53105988,0.96557669420382009
0.53111051,0.96861755173983366
0.53116115,0.97101499901470678
0.53121178,0.97481094429573178
0.53126242,0.98149392771168287
0.53131306,0.99184855690100138
0.53136369,1.0059604532449526
0.53141432,1.0232130839597624
0.53146496,1.0423933382493364
0.5315156,1.0618814087103272
0.53156623,1.0798477081488767
0.53161686,1.0944252557598357
0.5316675,1.1038848893467725
0.53171813,1.1067380456140308
0.53176877,1.1018140824935565
0.53181941,1.0883011280222428
0.53187004,1.0657563554001315
0.53192067,1.0340933043442162
0.53197131,0.99353600678489506
0.53202194,0.94455951450390707
0.53207258,0.88793171786835201
0.53212322,0.82461360682116824
0.53217385,0.75581288475530761
0.53222448,0.68292476017672621
0.53227512,0.60761141281095032
0.53232576,0.5315949981874335
0.53237639,0.45683055910373127
0.53242702,0.38534907613353975
0.53247766,0.31922528977897779
0.53252829,0.26064044650920304
0.53257893,0.21167039860704623
0.53262957,0.17436098586925597
0.5326802,0.15053294456823307
0.53273083,0.14174305062652826
0.53278147,0.14917803265462209
0.53283211,0.17354931271145085
0.53288274,0.21499126363634269
0.53293338,0.27299184392776887
0.53298401,0.34634515796793092
0.53303464,0.43313934915175734
0.53308528,0.53075766646269951
0.53313592,0.63599589060600081
0.53318655,0.74528646593432613
0.53323718,0.8545596691094608
0.53328782,0.95989052265234864
0.53333845,1.0575001151046384
0.53338909,1.1441408580038275
0.53343973,1.2170598551972405
0.53349036,1.274303705050396
0.53354099,1.3147431076338412
0.53359163,1.3381280324261917
0.53364227,1.3450226508646015
0.5336929,1.3365507653050654
0.53374353,1.3147679701419899
0.53379417,1.2819455231962693
0.5338448,1.2405178056831603
0.53389544,1.1930349087425396
0.53394608,1.1418922515295011
0.53399671,1.0892771288130507
0.53404734,1.0370630351263292
0.53409798,0.98666248915688626
0.53414861,0.939165155992018
0.53419925,0.89521948787624228
