Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
0.04233086,0.54951324676170921,0.88734148391627499,1.4574233600526174,1.733932791648457,1.7341563174955812,1.7342857917784642,1.7342889185581714
0.04238149,0.55441980966736426,0.88994245484454948,1.4529822903898701,1.7375431791362523,1.7377681175480659,1.7378986012445519,1.7379018763814655
0.04243213,0.55980406031742613,0.89280025319062473,1.4491784032642951,1.7415154853924668,1.7417419042147124,1.741873381442496,1.7418768108128626
0.04248276,0.56566209462806161,0.89590156942495547,1.4459977057680093,1.7458443976546805,1.7460723745708648,1.7462048480535202,1.7462084374911488
0.0425334,0.57195106333190993,0.89916257158099322,1.4433644400394909,1.7504864749285864,1.7507160637376611,1.7508495152333938,1.7508532704524837
0.04258403,0.57889523222259154,0.90279346652227421,1.4415131553712917,1.7557110463065526,1.7559423371493368,1.7560767653554143,1.7560806919095446
0.04263467,0.58688399448078643,0.907097176479159,1.4407460071499418,1.7618607850810808,1.7620938419792938,1.7622292295713693,1.762233332909624
0.0426853,0.59555284822552712,0.91167536498109947,1.4406698408658711,1.7685889855420003,1.7688239439759263,1.7689602737600896,1.768964559136079
0.04273594,0.60475028630666394,0.91641159775483882,1.4410908552274113,1.7757615251874257,1.7759984896368308,1.7761357387572319,1.7761402112076583
0.04278658,0.61450142674053487,0.92140030330519773,1.4420149653980199,1.7833981701508272,1.783637339476833,1.7837754679286504,1.7837801323162459
0.04283721,0.62465443657644171,0.92655423131579351,1.4432571510733221,1.7913626310579867,1.7916041808418881,1.7917431459057329,1.79174800684414
0.04288785,0.63517129715217979,0.93194085841983609,1.4447695185664191,1.7996511268934483,1.79989532961974,1.8000350673668384,1.8000401291539132
0.04293848,0.64591524325846394,0.93749434187274117,1.4463914369779727,1.808119651401173,1.8083667575959919,1.8085072086803842,1.8085124752755803
0.04298912,0.65673696511395852,0.94313570890696496,1.4479667001517103,1.8166505596803193,1.8169008841093819,1.8170419774907669,1.8170474524357305
0.04303975,0.66741760260103078,0.94871540121302544,1.4492666314115767,1.824985264776217,1.8252390732627821,1.825380767111207,1.8253864534169322
0.04309039,0.67773711934225667,0.95406042544127467,1.4500682767774304,1.8329641409000432,1.8332217260129928,1.8333639878273726,1.8333698878275326
0.04314102,0.68754178466545368,0.95903909533759224,1.4502027543313871,1.8404110378092222,1.8406726207919279,1.8408154476173175,1.8408215628892284
0.04319166,0.69694794776218472,0.96376755580481488,1.4497814267564384,1.8474513597191422,1.8477171594011104,1.8478605689622531,1.8478669001376993
0.04324229,0.7059558302568143,0.96823846349539022,1.4488061810518111,1.8541306470343564,1.8544007977677379,1.8545448210173876,1.8545513677457828
0.04329292,0.71453283685171143,0.97240020870812283,1.4472761900004047,1.8603852427096754,1.8606598843386295,1.8608045735215901,1.8608113344648203
0.04334356,0.72263478095446065,0.97617839423851249,1.4451709390816865,1.8662403135723646,1.8665195246906059,1.8666649173222474,1.8666718899694235
0.04339419,0.72978600038290808,0.979088267776135,1.4420530437634471,1.8712200430121237,1.8715039335403456,1.8716500747591005,1.8716572555201836
0.04344483,0.73566908961735877,0.98080050467294833,1.4376247667628941,1.8750213083042651,1.8753099492988081,1.8754568637613656,1.875464247962932
0.04349546,0.74013736844060785,0.98120482565295031,1.4318088459877525,1.8775833710904877,1.8778769028916285,1.878024605807338,1.8780321877785466
0.0435461,0.74312468030775325,0.98032721165074355,1.4246394962522402,1.8789275316766414,1.879226097319419,1.8793745883532433,1.8793823613472045
0.04359673,0.74454765276013068,0.97823791643282632,1.416207201669498,1.8791204542495201,1.8794242827255412,1.8795735469655779,1.8795815032367704
0.04364737,0.74419493780769552,0.97493423714120486,1.4065171474568146,1.8781793097357475,1.8784886407700743,1.8786386556122443,1.8786467865909482
0.043698,0.74194102138506646,0.97047998662584012,1.3956431920402974,1.8761552421567771,1.8764703899838671,1.8766211145793972,1.8766294110341113
0.04374864,0.73751261028177251,0.96483342982811537,1.3835544145609087,1.8730034591669378,1.8733247466365359,1.8734761466396852,1.8734845988757614
0.04379927,0.73081857835256381,0.95813086074589404,1.370396059488447,1.8688517025131364,1.8691795104313416,1.8693315328316353,1.8693401308976554
0.04384991,0.72187125103104455,0.95061662099588784,1.3564155092721171,1.8639532990989687,1.8642880001287658,1.8644406057885903,1.8644493397742059
0.04390054,0.71046202358648491,0.94234090184656383,1.3416601199659666,1.8583141678583877,1.8586561778165467,1.8588093304228859,1.8588181906419974
0.04395118,0.69642403028361954,0.93338529712016549,1.3262046911417267,1.8520288502534887,1.8523785626937896,1.8525322402024966,1.8525412173176572
0.04400181,0.68009769347234494,0.92420855676464775,1.3105075441140874,1.8454967271838616,1.8458545703819602,1.8460087723632488,1.8460178575470765
0.04405245,0.66171104620714005,0.91487146159265498,1.2946205078870674,1.8387789699230801,1.8391453508265891,1.8393000778537456,1.8393092628909482
0.04410309,0.64192647373787559,0.90539692651916304,1.2785666920834784,1.8318767706347767,1.8322521399867406,1.8324074214109674,1.8324166987111496
0.04415372,0.62167836788053599,0.89594109984067438,1.2625099115098577,1.8249104526291036,1.8252952567259526,1.8254511123530042,1.8254604750352266
0.04420436,0.60184819151407687,0.8866242884378166,1.2465653740565281,1.8180043046196843,1.8183990316133376,1.818555493838832,1.8185649358205112
0.04425499,0.58367305707962169,0.87786012131967095,1.2311686731164675,1.8115564340769503,1.8119615885354485,1.8121186837766459,1.8121281997514411
0.04430563,0.56806055591373639,0.86976227658198568,1.2164383011691042,1.8056643133023003,1.8060804535543142,1.8062381933155334,1.8062477787502225
0.04435626,0.55591304785078766,0.86257555085951299,1.2026463647306562,1.8005884471472648,1.801016171348365,1.8011745721055308,1.8011842232982427
0.0444069,0.54751508150765038,0.85648507946390351,1.1899983966093561,1.7965313617868546,1.7969713214664118,1.7971303743257632,1.7971400883623896
0.04445753,0.54241761723442727,0.85169547867799966,1.1787218825024406,1.7937040101946349,1.7941568896818938,1.7943165878996681,1.7943263625964934
0.04450817,0.53984679784259371,0.84816378509554324,1.1688094233422957,1.7920854328417526,1.7925519820490674,1.7927123056223546,1.7927221394712338
0.0445588,0.53914267888063483,0.84562119808546266,1.1600167398015251,1.7914276264706279,1.791908621670574,1.7920695408953997,1.792079432949379
0.04460943,0.53988367106931268,0.84379466159800676,1.1521088848250678,1.7915131482193534,1.7920093946470561,1.7921708843042907,1.7921808341082131
0.04466007,0.54177487619136633,0.84249520674398726,1.1449323778404705,1.7921816881942743,1.7926940183921551,1.7928560403969587,1.792866047902709
0.0447107,0.54460117428714694,0.84164889867738113,1.1384604752913887,1.7934060921181385,1.7939353425779085,1.7940978699835468,1.794107935405556
0.04476134,0.54814104175558986,0.84107424236181472,1.132558150432128,1.7950474100172045,1.7955944382080229,1.7957574410933081,1.7957675648293081
0.04481197,0.55228709664735454,0.8407147550347065,1.1272188372937924,1.7970908474271314,1.7976564924794944,1.7978199444664074,1.7978301270545709
0.04486261,0.55698036670428641,0.84053099799329678,1.1224663924071976,1.7995523160544296,1.8001374017609337,1.8003012863842764,1.8003115283857298
0.04491324,0.56232454452330416,0.84065014184661369,1.1184931465593473,1.802603678784467,1.8032089501440878,1.8033732486756266,1.8033835506159939
0.04496388,0.56838908086555162,0.84118214536002867,1.1154296166947204,1.8063583420309981,1.8069844529586896,1.8071491596859905,1.8071595220534531
0.04501451,0.57528360544947743,0.84230898211437788,1.1134426263370736,1.8109840970167412,1.8116315004638246,1.8117966059598107,1.8118070291486905
0.04506515,0.58305416918803321,0.84418858506842809,1.1126228808131262,1.8165431826981222,1.817212132702767,1.8173776395310512,1.8173881237715535
0.04511578,0.59179601187219377,0.8470736901392435,1.1131078155908791,1.8231627188753996,1.8238531660266577,1.8240190747650606,1.8240296201815827
0.04516642,0.60155611034450751,0.8512268932540995,1.114998351772825,1.8309332643597906,1.8316449034228859,1.8318112158555837,1.8318218224608933
0.04521705,0.61227714617103524,0.8568249937591399,1.1182744758197805,1.8398114304762492,1.8405437488703071,1.8407104724204952,1.8407211400647125
0.04526769,0.62386227365419911,0.86393773184275646,1.1228753890611858,1.8497303910498808,1.8504828209960305,1.8506499544410877,1.850660682869407
0.04531832,0.63603854261728565,0.87235639153869582,1.1285514347475765,1.860439049451359,1.8612112100892921,1.8613787641404025,1.8613895530052225
0.04536896,0.6485104656493027,0.88172743110491369,1.135027907326571,1.8716536856035408,1.87244532678044,1.8726132978572736,1.8726241467150775
0.0454196,0.66094020088453731,0.89157606304370185,1.141984034342562,1.8830632002633019,1.8838742516924327,1.8840426396383108,1.8840535479838338
0.04547023,0.67306100284517978,0.90148645752139767,1.1491636668540672,1.8943789508216562,1.8952094926707468,1.8953782986169334,1.8953892659156921
0.04552087,0.68500085077722395,0.91153482261890484,1.1567042451811362,1.9057567400872804,1.9066069316158356,1.9067761446845291,1.9067871703610164
0.0455715,0.69682510927030084,0.92180069403622333,1.1646668637011721,1.9172718097609671,1.9181418409255504,1.9183114603272946,1.9183225437939651
0.04562214,0.70847333182961258,0.93216412233827617,1.1729836024359011,1.9288574580379132,1.9297474052007624,1.9299174218928876,1.9299285625675675
0.04567277,0.71977603250966138,0.94234650750167614,1.1814695207829906,1.9403462512208853,1.9412559840403958,1.9414263899614093,1.9414375872814023
0.04572341,0.73074171410683075,0.95223711389511678,1.190121664742934,1.951747774225927,1.9526769689835386,1.9528477642643514,1.9528590177133716
0.04577404,0.74121927942023147,0.96157931607564096,1.1987696595091255,1.9628897316530087,1.9638378986014262,1.9640090655992952,1.9640203746929941
0.04582468,0.75106865113955967,0.97013522783245332,1.2072488071158713,1.9736409805030812,1.9746074838354537,1.9747790214612513,1.974790385756525
0.04587531,0.76010112101834548,0.97764157508437954,1.2153474767520838,1.9837977058060452,1.9847818040790188,1.9849537016249246,1.9849651207364669
0.04592594,0.7682888146991993,0.98402351038847413,1.2230163999835657,1.9933230966352746,1.9943240863476013,1.9944963362312071,1.9945078098372528
